tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,5c6cc64292018795_score,player_c8119b47_x,player_c8119b47_y,player_c8119b47_move_target,player_c8119b47_item,player_c8119b47_score,player_c8119b47_cut_speed,player_c8119b47_speed,player_23aab726_x,player_23aab726_y,player_23aab726_move_target,player_23aab726_item,player_23aab726_score,player_23aab726_cut_speed,player_23aab726_speed,b925d6c53df1acaf_score,498508d6aa209fea_message,b5a647d018e7def4_score
6457,test,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,88.0,24.0,,tomato,6,0.2,30.0,,,6.0
6458,test,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,88.0,24.0,,tomato,6,0.2,30.0,,,6.0
6459,test,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,88.0,24.0,,tomato,6,0.2,30.0,,,6.0
6460,test,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,88.0,24.0,,tomato,6,0.2,30.0,,,6.0
6461,test,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,88.0,24.0,,tomato,6,0.2,30.0,,,6.0
6462,test,True,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,88.0,24.0,,tomato,6,0.2,30.0,,,6.0
6463,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,24.0,,tomato,6,0.2,30.0,,,6.0
6464,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,0.041666666666666664,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,24.0,,tomato,6,0.2,30.0,,,6.0
6465,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,0.08333333333333333,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,24.0,,tomato,6,0.2,30.0,,,6.0
6466,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,0.125,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,24.0,,tomato,6,0.2,30.0,,,6.0
6467,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,0.16666666666666666,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,24.0,,tomato,6,0.2,30.0,,,6.0
6468,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,0.20833333333333331,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,24.0,,tomato,6,0.2,30.0,,,6.0
6469,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,0.24999999999999997,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,24.0,,tomato,6,0.2,30.0,,,6.0
6470,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,0.29166666666666663,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,24.0,,tomato,6,0.2,30.0,,,6.0
6471,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,0.3333333333333333,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,24.0,,tomato,6,0.2,30.0,,,6.0
6472,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,0.375,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,24.0,,tomato,6,0.2,30.0,,,6.0
6473,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,0.4166666666666667,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,24.0,,tomato,6,0.2,30.0,,,6.0
6474,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,0.45833333333333337,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,24.0,,tomato,6,0.2,30.0,,,6.0
6475,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,0.5,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,24.0,,tomato,6,0.2,30.0,,,6.0
6476,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,0.5416666666666666,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,24.0,,tomato,6,0.2,30.0,,,6.0
6477,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,0.5833333333333333,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,24.0,,tomato,6,0.2,30.0,,,6.0
6478,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,0.6249999999999999,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,24.0,,tomato,6,0.2,30.0,,,6.0
6479,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,0.6666666666666665,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,24.0,,tomato,6,0.2,30.0,,,6.0
6480,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,0.7083333333333331,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,24.0,,tomato,6,0.2,30.0,,,6.0
6481,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,24.0,,tomato,6,0.2,30.0,,,6.0
6482,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,0.7916666666666664,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,24.0,,tomato,6,0.2,30.0,,,6.0
6483,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,0.833333333333333,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,86.74999999999972,24.0,,tomato,6,0.2,30.0,,,6.0
6484,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,0.8749999999999997,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,85.49999999999943,24.0,,tomato,6,0.2,30.0,,,6.0
6485,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,0.9166666666666663,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,84.24999999999915,24.0,,tomato,6,0.2,30.0,,,6.0
6486,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,0.9583333333333329,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,82.99999999999886,24.0,,tomato,6,0.2,30.0,,,6.0
6487,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,0.9999999999999996,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,81.74999999999858,24.0,,tomato,6,0.2,30.0,,,6.0
6488,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,80.4999999999983,24.0,,tomato,6,0.2,30.0,,,6.0
6489,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,1.083333333333333,1,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,79.24999999999801,24.0,,tomato,6,0.2,30.0,,,6.0
6490,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,1.1249999999999998,1,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,77.99999999999773,24.0,,tomato,6,0.2,30.0,,,6.0
6491,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,1.1666666666666665,1,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,76.74999999999744,24.0,,tomato,6,0.2,30.0,,,6.0
6492,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,1.2083333333333333,1,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,75.49999999999716,24.0,,tomato,6,0.2,30.0,,,6.0
6493,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,1.25,1,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,74.24999999999687,24.0,,tomato,6,0.2,30.0,,,6.0
6494,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,1.2916666666666667,1,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,72.99999999999659,24.0,,tomato,6,0.2,30.0,,,6.0
6495,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,1.3333333333333335,1,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,71.87983173883686,24.31621556657754,,tomato,6,0.2,30.0,,,6.0
6496,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,1.3750000000000002,1,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,70.9904754578381,25.19459214040404,,tomato,6,0.2,30.0,,,6.0
6497,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,1.416666666666667,1,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,70.10111917683935,26.07296871423054,,tomato,6,0.2,30.0,,,6.0
6498,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,1.4583333333333337,1,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,69.2117628958406,26.95134528805704,,tomato,6,0.2,30.0,,,6.0
6499,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,1.5000000000000004,1,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,68.32240661484184,27.82972186188354,,tomato,6,0.2,30.0,,,6.0
6500,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,1.5416666666666672,1,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,67.43305033384308,28.708098435710042,,tomato,6,0.2,30.0,,,6.0
6501,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,1.583333333333334,1,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,66.54369405284433,29.586475009536542,,tomato,6,0.2,30.0,,,6.0
6502,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,1.6250000000000007,1,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,65.65433777184558,30.464851583363043,,tomato,6,0.2,30.0,,,6.0
6503,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,1.6666666666666674,1,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,64.76498149084682,31.343228157189543,,tomato,6,0.2,30.0,,,6.0
6504,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,1.7083333333333341,1,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,63.87562520984797,32.22160473101604,,tomato,6,0.2,30.0,,,6.0
6505,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,1.7500000000000009,1,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,62.9862689288485,33.099981304842544,,tomato,6,0.2,30.0,,,6.0
6506,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,1.7916666666666676,1,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,62.09691264784904,33.978357878669044,,tomato,6,0.2,30.0,,,6.0
6507,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,1.8333333333333344,1,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,61.20755636684957,34.856734452495544,,tomato,6,0.2,30.0,,,6.0
6508,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,60.31820008585011,35.735111026322045,,tomato,6,0.2,30.0,,,6.0
6509,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,1.9166666666666679,1,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,59.42884380485064,36.613487600148545,,tomato,6,0.2,30.0,,,6.0
6510,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,1.9583333333333346,1,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,58.53948752385118,37.491864173975046,,tomato,6,0.2,30.0,,,6.0
6511,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,2.0000000000000013,2,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,57.650131242851714,38.370240747801546,,tomato,6,0.2,30.0,,,6.0
6512,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.76077496185225,39.24861732162794,,tomato,6,0.2,30.0,,,6.0
6513,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,2.0833333333333344,2,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,tomato,6,0.2,30.0,,,6.0
6514,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,6,0.2,30.0,,,6.0
6515,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,2.1666666666666674,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,6,0.2,30.0,,,6.0
6516,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,2.208333333333334,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,6,0.2,30.0,,,6.0
6517,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,2.2500000000000004,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,6,0.2,30.0,,,6.0
6518,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,2.291666666666667,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,6,0.2,30.0,,,6.0
