tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,4bb04f9aee2f46d7_score,player_e9c39da9_x,player_e9c39da9_y,player_e9c39da9_move_target,player_e9c39da9_item,player_e9c39da9_score,player_e9c39da9_cut_speed,player_e9c39da9_speed,player_608e742f_x,player_608e742f_y,player_608e742f_move_target,player_608e742f_item,player_608e742f_score,player_608e742f_cut_speed,player_608e742f_speed
3049,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,95.50000000000773,24.0,,plate,1,1.0,12.0,56.0,56.0,,,2,0.2,30.0
3050,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,95.00000000000819,24.0,,plate,1,1.0,12.0,56.0,56.0,,,2,0.2,30.0
3051,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,94.50000000000864,24.0,,plate,1,1.0,12.0,56.0,56.0,,,2,0.2,30.0
3052,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,94.0000000000091,24.0,,plate,1,1.0,12.0,56.0,56.0,,,2,0.2,30.0
3053,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,93.50000000000955,24.0,,plate,1,1.0,12.0,56.0,56.0,,,2,0.2,30.0
3054,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,93.00000000001,24.0,,plate,1,1.0,12.0,56.0,56.0,,,2,0.2,30.0
3055,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,92.50000000001046,24.0,,plate,1,1.0,12.0,56.0,56.0,,,2,0.2,30.0
3056,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,92.00000000001091,24.0,,plate,1,1.0,12.0,56.0,56.0,,,2,0.2,30.0
3057,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,91.50000000001137,24.0,,plate,1,1.0,12.0,56.0,56.0,,,2,0.2,30.0
3058,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,91.00000000001182,24.0,,plate,1,1.0,12.0,56.0,56.0,,,2,0.2,30.0
3059,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,90.50000000001228,24.0,,plate,1,1.0,12.0,56.0,56.0,,,2,0.2,30.0
3060,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,90.00000000001273,24.0,,plate,1,1.0,12.0,56.0,56.0,,,2,0.2,30.0
3061,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,89.50000000001319,24.0,,plate,1,1.0,12.0,56.0,56.0,,,2,0.2,30.0
3062,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,89.00000000001364,24.0,,plate,1,1.0,12.0,56.0,56.0,,,2,0.2,30.0
3063,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.5000000000141,24.0,,plate,1,1.0,12.0,56.0,54.749999999999716,,,2,0.2,30.0
3064,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.00000000001455,24.0,,plate,1,1.0,12.0,56.0,53.49999999999943,,,2,0.2,30.0
3065,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,87.500000000015,24.0,,plate,1,1.0,12.0,56.0,52.24999999999915,,,2,0.2,30.0
3066,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,87.00000000001546,24.0,,plate,1,1.0,12.0,56.0,50.99999999999886,,,2,0.2,30.0
3067,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,86.50000000001592,24.0,,plate,1,1.0,12.0,56.0,49.74999999999858,,,2,0.2,30.0
3068,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,86.00000000001637,24.0,,plate,1,1.0,12.0,56.0,48.499999999998295,,,2,0.2,30.0
3069,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,85.50000000001683,24.0,,plate,1,1.0,12.0,56.0,47.24999999999801,,,2,0.2,30.0
3070,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,85.00000000001728,24.0,,plate,1,1.0,12.0,56.0,45.999999999997726,,,2,0.2,30.0
3071,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,84.50000000001774,24.0,,plate,1,1.0,12.0,56.0,44.74999999999744,,,2,0.2,30.0
3072,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,84.00000000001819,24.0,,plate,1,1.0,12.0,56.0,43.49999999999716,,,2,0.2,30.0
3073,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,83.50000000001864,24.0,,plate,1,1.0,12.0,56.0,42.249999999996874,,,2,0.2,30.0
3074,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,83.0000000000191,24.0,,plate,1,1.0,12.0,56.0,40.99999999999659,,,2,0.2,30.0
3075,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,82.50000000001955,24.0,,plate,1,1.0,12.0,56.31621556657754,39.8798317388366,,,2,0.2,30.0
3076,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,82.00000000002001,24.0,,plate,1,1.0,12.0,57.19459214040404,38.990475457837135,,,2,0.2,30.0
3077,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,81.50000000002046,24.0,,plate,1,1.0,12.0,58.07296871423054,38.10111917683767,,,2,0.2,30.0
3078,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,81.00000000002092,24.0,,plate,1,1.0,12.0,58.95134528805704,37.211762895838206,,,2,0.2,30.0
3079,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,80.50000000002137,24.0,,plate,1,1.0,12.0,59.82972186188354,36.32240661483874,,,2,0.2,30.0
3080,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,80.00000000002183,24.0,,plate,1,1.0,12.0,60.70809843571004,35.433050333839276,,,2,0.2,30.0
3081,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,79.50000000002228,24.0,,plate,1,1.0,12.0,61.58647500953654,34.543694052839896,,,2,0.2,30.0
3082,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,79.00000000002274,24.0,,plate,1,1.0,12.0,62.46485158336304,33.654337771840936,,,2,0.2,30.0
3083,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,78.50000000002319,24.0,,plate,1,1.0,12.0,63.34322815718954,32.76498149084197,,,2,0.2,30.0
3084,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,78.00000000002365,24.0,,plate,1,1.0,12.0,64.22160473101623,31.87562520984293,,,2,0.2,30.0
3085,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,77.5000000000241,24.0,,plate,1,1.0,12.0,65.09998130484344,30.98626892884382,,,2,0.2,30.0
3086,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,77.00000000002456,24.0,,plate,1,1.0,12.0,65.97835787867065,30.09691264784471,,,2,0.2,30.0
3087,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,76.50000000002501,24.0,,plate,1,1.0,12.0,66.8567344524977,29.2075563668456,,,2,0.2,30.0
3088,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,76.00000000002547,24.0,,plate,1,1.0,12.0,67.73511102632406,28.31820008584649,,,2,0.2,30.0
3089,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,75.50000000002592,24.0,,plate,1,1.0,12.0,68.61348760015042,27.428843804847382,,,2,0.2,30.0
3090,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,75.00000000002638,24.0,,plate,1,1.0,12.0,69.4918641739768,26.539487523848273,,,2,0.2,30.0
3091,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,74.50000000002683,24.0,,plate,1,1.0,12.0,70.37024074780315,25.650131242849163,,,2,0.2,30.0
3092,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,74.00000000002728,24.0,,plate,1,1.0,12.0,71.24861732162951,24.760774961850053,,,2,0.2,30.0
3093,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,73.50000000002774,24.0,,plate,1,1.0,12.0,72.0,24.0,,,2,0.2,30.0
3094,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,73.0000000000282,24.0,,plate,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3095,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.50000000002865,24.0,,plate,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3096,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.05628156962024,24.137048156007157,,plate,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3097,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,71.70059328652104,24.488453684230638,,plate,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3098,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,71.34490500342184,24.83985921245412,,plate,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3099,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,70.98921672032264,25.1912647406776,,plate,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3100,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,70.63352843722345,25.54267026890108,,plate,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3101,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,70.27784015412425,25.89407579712456,,plate,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3102,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,69.92215187102505,26.24548132534804,,plate,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3103,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,69.56646358792585,26.596886853571522,,plate,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3104,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,69.21077530482665,26.948292381795003,,plate,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3105,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,68.85508702172746,27.299697910018484,,plate,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3106,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,68.49939873862826,27.651103438241964,,plate,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3107,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,68.14371045552906,28.002508966465445,,plate,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3108,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,67.78802217242986,28.353914494688926,,plate,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3109,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,67.43233388933066,28.705320022912407,,plate,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3110,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,67.07664560623147,29.056725551135887,,plate,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3111,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,66.72095732313227,29.408131079359368,,plate,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3112,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,66.36526904003307,29.75953660758285,,plate,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3113,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,66.00958075693387,30.11094213580633,,plate,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3114,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,65.65389247383467,30.46234766402981,,plate,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3115,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,65.29820419073548,30.813753192253238,,plate,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3116,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,64.94251590763628,31.165158720476477,,plate,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3117,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,64.58682762453708,31.516564248699716,,plate,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3118,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,64.23113934143788,31.867969776922955,,plate,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3119,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,63.87545105833868,32.21937530514612,,plate,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3120,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,63.519762775239485,32.57078083336925,,plate,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3121,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,63.16407449214029,32.922186361592374,,plate,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3122,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,62.80838620904109,33.2735918898155,,plate,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3123,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,62.45269792594189,33.624997418038625,,plate,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3124,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,62.09700964284269,33.97640294626175,,plate,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3125,0,1,,0,2,None_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,61.741321359743495,34.327808474484875,,plate,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
