tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,b5685b71e628c2dc_score,player_92d89e55_x,player_92d89e55_y,player_92d89e55_move_target,player_92d89e55_item,player_92d89e55_score,player_92d89e55_cut_speed,player_92d89e55_speed,player_35695cb1_x,player_35695cb1_y,player_35695cb1_move_target,player_35695cb1_item,player_35695cb1_score,player_35695cb1_cut_speed,player_35695cb1_speed
4052,0,1,,0,2,tomato,1.7083333333333297,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,40.499999999995254,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4053,0,1,,0,2,tomato,1.716666666666663,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.14054025181224,40.057702995035356,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4054,0,1,,0,2,tomato,1.716666666666663,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.49189088134284,39.701960482636,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4055,0,1,,0,2,tomato,1.716666666666663,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.84324151087344,39.34621797023664,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4056,0,1,,0,2,tomato,1.716666666666663,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,89.19459214040404,38.99047545783728,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4057,0,1,,0,2,tomato,1.716666666666663,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,89.54594276993464,38.63473294543792,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4058,0,1,,0,2,tomato,1.7249999999999963,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,89.89729339946524,38.27899043303856,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4059,0,1,,0,2,tomato,1.7249999999999963,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,90.24864402899584,37.9232479206392,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4060,0,1,,0,2,tomato,1.7249999999999963,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,90.59999465852644,37.56750540823984,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4061,0,1,,0,2,tomato,1.7249999999999963,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,90.95134528805704,37.21176289584048,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4062,0,1,,0,2,tomato,1.7249999999999963,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,91.30269591758764,36.85602038344112,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4063,0,1,,0,2,tomato,1.7333333333333296,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,91.65404654711824,36.50027787104176,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4064,0,1,,0,2,tomato,1.741666666666663,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,92.00539717664884,36.1445353586424,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4065,0,1,,0,2,tomato,1.7499999999999962,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,92.35674780617944,35.78879284624304,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4066,0,1,,0,2,tomato,1.7499999999999962,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,92.70809843571004,35.43305033384349,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4067,0,1,,0,2,tomato,1.7499999999999962,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,93.05944906524064,35.07730782144376,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4068,0,1,,0,2,tomato,1.7499999999999962,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,93.41079969477124,34.72156530904403,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4069,0,1,,0,2,tomato,1.7499999999999962,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,93.76215032430184,34.3658227966443,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4070,0,1,,0,2,tomato,1.7583333333333295,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,94.11350095383244,34.01008028424457,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4071,0,1,,0,2,tomato,1.7666666666666628,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,94.46485158336304,33.654337771844844,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4072,0,1,,0,2,tomato,1.7749999999999961,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,94.81620221289364,33.298595259445115,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4073,0,1,,0,2,tomato,1.7833333333333294,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,95.16755284242424,32.94285274704538,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4074,0,1,,0,2,tomato,1.7916666666666627,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,95.51890347195484,32.58711023464566,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4075,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,95.87025410148544,32.23136772224592,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4076,0,1,,0,2,tomato,1.8083333333333294,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,96.22160473101604,31.875625209846195,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4077,0,1,,0,2,tomato,1.8166666666666627,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,96.57295536054664,31.51988269744648,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4078,0,1,,0,2,tomato,1.824999999999996,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,96.92430599007724,31.164140185046765,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4079,0,1,,0,2,tomato,1.8333333333333293,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,97.27565661960784,30.80839767264705,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4080,0,1,,0,2,tomato,1.8416666666666626,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,97.62700724913844,30.452655160247335,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4081,0,1,,0,2,tomato,1.8499999999999959,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,97.97835787866904,30.09691264784762,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4082,0,1,,0,2,tomato,1.8583333333333292,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,98.32970850819964,29.741170135447906,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4083,0,1,,0,2,tomato,1.8666666666666625,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,98.68105913773024,29.38542762304819,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4084,0,1,,0,2,tomato,1.8749999999999958,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,99.03240976726084,29.029685110648476,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4085,0,1,,0,2,tomato,1.8749999999999958,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,99.38376039679144,28.67394259824876,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4086,0,1,,0,2,tomato,1.8749999999999958,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,99.73511102632204,28.318200085849046,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4087,0,1,,0,2,tomato,1.8749999999999958,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,100.08646165585264,27.96245757344933,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4088,0,1,,0,2,tomato,1.8749999999999958,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,100.43781228538325,27.606715061049616,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4089,0,1,,0,2,tomato,1.883333333333329,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,100.78916291491385,27.2509725486499,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4090,0,1,,0,2,tomato,1.8916666666666624,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,101.14051354444445,26.895230036250187,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4091,0,1,,0,2,tomato,1.8916666666666624,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,101.49186417397505,26.53948752385047,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4092,0,1,,0,2,tomato,1.8916666666666624,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,101.84321480350565,26.183745011450757,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4093,0,1,,0,2,tomato,1.8916666666666624,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,102.19456543303625,25.828002499051042,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4094,0,1,,0,2,tomato,1.8916666666666624,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,102.54591606256685,25.472259986651327,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4095,0,1,,0,2,tomato,1.8999999999999957,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,102.89726669209745,25.116517474251612,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4096,0,1,,0,2,tomato,1.908333333333329,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,103.24861732162805,24.760774961851897,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4097,0,1,,0,2,tomato,1.908333333333329,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,103.59996795115865,24.405032449452182,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4098,0,1,,0,2,tomato,1.908333333333329,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4099,0,1,,0,2,tomato,1.908333333333329,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4100,0,1,,0,2,tomato,1.908333333333329,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4101,0,1,,0,2,tomato,1.9166666666666623,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4102,0,1,,0,2,tomato,1.9249999999999956,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4103,0,1,,0,2,tomato,1.933333333333329,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4104,0,1,,0,2,tomato,1.9416666666666622,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4105,0,1,,0,2,tomato,1.9499999999999955,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4106,0,1,,0,2,tomato,1.9583333333333288,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4107,0,1,,0,2,tomato,1.9666666666666621,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4108,0,1,,0,2,tomato,1.9749999999999954,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4109,0,1,,0,2,tomato,1.9749999999999954,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4110,0,1,,0,2,tomato,1.9749999999999954,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4111,0,1,,0,2,tomato,1.9749999999999954,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4112,0,1,,0,2,tomato,1.9749999999999954,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4113,0,1,,0,2,tomato,1.9833333333333287,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4114,0,1,,0,2,tomato,1.9833333333333287,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,103.64644660940678,24.35355339059322,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4115,0,1,,0,2,tomato,1.9833333333333287,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,103.29289321881356,24.70710678118644,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4116,0,1,,0,2,tomato,1.9833333333333287,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,102.93933982822034,25.06066017177966,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4117,0,1,,0,2,tomato,1.9833333333333287,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,102.58578643762712,25.41421356237288,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4118,0,1,,0,2,tomato,1.991666666666662,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,102.2322330470339,25.7677669529661,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4119,0,1,,0,2,tomato,1.9999999999999953,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,101.87867965644068,26.12132034355932,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4120,0,1,,0,2,tomato,1.9999999999999953,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,101.52512626584746,26.47487373415254,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4121,0,1,,0,2,tomato,1.9999999999999953,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,101.17157287525424,26.828427124745758,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4122,0,1,,0,2,tomato,1.9999999999999953,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,100.81801948466102,27.181980515338978,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4123,0,1,,0,2,tomato,1.9999999999999953,1,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,100.4644660940678,27.535533905932198,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4124,0,1,,0,2,tomato,2.008333333333329,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,100.11091270347458,27.889087296525418,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4125,0,1,,0,2,tomato,2.016666666666662,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,99.75735931288136,28.242640687118637,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4126,0,1,,0,2,tomato,2.016666666666662,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,99.40380592228814,28.596194077711857,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4127,0,1,,0,2,tomato,2.016666666666662,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,99.05025253169492,28.949747468305077,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
