tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,fe7a490244ff7e17_score,player_24763d68_x,player_24763d68_y,player_24763d68_move_target,player_24763d68_item,player_24763d68_score,player_24763d68_cut_speed,player_24763d68_speed,player_74c605ec_x,player_74c605ec_y,player_74c605ec_move_target,player_74c605ec_item,player_74c605ec_score,player_74c605ec_cut_speed,player_74c605ec_speed,e9d894f944af1252_score,5feccff63b778a45_message,63cee6eccd3244c3_score
5159,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,120.0,,,0,1.0,30.0,,,0.0
5160,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,120.0,,,0,1.0,30.0,,,0.0
5161,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,120.0,,,0,1.0,30.0,,,0.0
5162,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,120.0,,,0,1.0,30.0,,,0.0
5163,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,120.0,,,0,1.0,30.0,,,0.0
5164,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,120.0,,,0,1.0,30.0,,,0.0
5165,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,120.0,,,0,1.0,30.0,,,0.0
5166,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,120.0,,,0,1.0,30.0,,,0.0
5167,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,120.0,,,0,1.0,30.0,,,0.0
5168,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,120.0,,,0,1.0,30.0,,,0.0
5169,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,120.0,,,0,1.0,30.0,,,0.0
5170,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,41.250000000000284,,tomato_cut,0,1.0,30.0,56.0,120.0,,,0,1.0,30.0,,,0.0
5171,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,42.50000000000057,,tomato_cut,0,1.0,30.0,56.0,120.0,,,0,1.0,30.0,,,0.0
5172,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,43.75000000000085,,tomato_cut,0,1.0,30.0,56.0,120.0,,,0,1.0,30.0,,,0.0
5173,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,45.00000000000114,,tomato_cut,0,1.0,30.0,56.0,120.0,,,0,1.0,30.0,,,0.0
5174,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,46.25000000000142,,tomato_cut,0,1.0,30.0,56.0,120.0,,,0,1.0,30.0,,,0.0
5175,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,47.500000000001705,,tomato_cut,0,1.0,30.0,56.0,120.0,,,0,1.0,30.0,,,0.0
5176,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,48.75000000000199,,tomato_cut,0,1.0,30.0,56.0,120.0,,,0,1.0,30.0,,,0.0
5177,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,50.000000000002274,,tomato_cut,0,1.0,30.0,56.0,120.0,,,0,1.0,30.0,,,0.0
5178,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,51.25000000000256,,tomato_cut,0,1.0,30.0,56.0,120.0,,,0,1.0,30.0,,,0.0
5179,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,52.50000000000284,,tomato_cut,0,1.0,30.0,56.0,120.0,,,0,1.0,30.0,,,0.0
5180,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,53.750000000003126,,tomato_cut,0,1.0,30.0,56.0,120.0,,,0,1.0,30.0,,,0.0
5181,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,55.00000000000341,,tomato_cut,0,1.0,30.0,56.0,118.74999999999972,,,0,1.0,30.0,,,0.0
5182,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.250000000003695,,tomato_cut,0,1.0,30.0,56.0,117.49999999999943,,,0,1.0,30.0,,,0.0
5183,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,57.50000000000398,,tomato_cut,0,1.0,30.0,56.0,116.24999999999915,,,0,1.0,30.0,,,0.0
5184,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,58.75000000000426,,tomato_cut,0,1.0,30.0,56.0,114.99999999999886,,,0,1.0,30.0,,,0.0
5185,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,60.00000000000455,,tomato_cut,0,1.0,30.0,56.0,113.74999999999858,,,0,1.0,30.0,,,0.0
5186,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,61.25000000000483,,tomato_cut,0,1.0,30.0,56.0,112.4999999999983,,,0,1.0,30.0,,,0.0
5187,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,62.500000000005116,,tomato_cut,0,1.0,30.0,56.0,111.24999999999801,,,0,1.0,30.0,,,0.0
5188,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,63.7500000000054,,tomato_cut,0,1.0,30.0,56.0,109.99999999999773,,,0,1.0,30.0,,,0.0
5189,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,65.00000000000568,,tomato_cut,0,1.0,30.0,56.0,108.74999999999744,,,0,1.0,30.0,,,0.0
5190,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,66.25000000000597,,tomato_cut,0,1.0,30.0,56.0,107.49999999999716,,,0,1.0,30.0,,,0.0
5191,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,67.50000000000625,,tomato_cut,0,1.0,30.0,56.0,106.24999999999687,,,0,1.0,30.0,,,0.0
5192,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,68.75000000000654,,tomato_cut,0,1.0,30.0,56.0,104.99999999999659,,,0,1.0,30.0,,,0.0
5193,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,70.00000000000682,,tomato_cut,0,1.0,30.0,56.0,103.7499999999963,,,0,1.0,30.0,,,0.0
5194,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,71.2500000000071,,tomato_cut,0,1.0,30.0,56.0,102.49999999999602,,,0,1.0,30.0,,,0.0
5195,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.50000000000739,,tomato_cut,0,1.0,30.0,56.0,101.24999999999574,,,0,1.0,30.0,,,0.0
5196,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,73.75000000000767,,tomato_cut,0,1.0,30.0,56.0,99.99999999999545,,,0,1.0,30.0,,,0.0
5197,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,75.00000000000796,,tomato_cut,0,1.0,30.0,56.0,98.74999999999517,,,0,1.0,30.0,,,0.0
5198,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,76.25000000000824,,tomato_cut,0,1.0,30.0,56.0,97.49999999999488,,,0,1.0,30.0,,,0.0
5199,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,77.50000000000853,,tomato_cut,0,1.0,30.0,56.0,96.2499999999946,,,0,1.0,30.0,,,0.0
5200,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,78.75000000000881,,tomato_cut,0,1.0,30.0,56.0,94.99999999999432,,,0,1.0,30.0,,,0.0
5201,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,80.0000000000091,,tomato_cut,0,1.0,30.0,56.0,93.74999999999403,,,0,1.0,30.0,,,0.0
5202,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,81.25000000000938,,tomato_cut,0,1.0,30.0,56.0,92.49999999999375,,,0,1.0,30.0,,,0.0
5203,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,82.50000000000966,,tomato_cut,0,1.0,30.0,56.0,91.24999999999346,,,0,1.0,30.0,,,0.0
5204,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,83.75000000000995,,tomato_cut,0,1.0,30.0,56.0,89.99999999999318,,,0,1.0,30.0,,,0.0
5205,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,85.00000000001023,,tomato_cut,0,1.0,30.0,56.0,88.7499999999929,,,0,1.0,30.0,,,0.0
5206,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,86.25000000001052,,tomato_cut,0,1.0,30.0,56.0,87.49999999999261,,,0,1.0,30.0,,,0.0
5207,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,87.5000000000108,,tomato_cut,0,1.0,30.0,56.0,86.24999999999233,,,0,1.0,30.0,,,0.0
5208,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,88.75000000001108,,tomato_cut,0,1.0,30.0,56.0,84.99999999999204,,,0,1.0,30.0,,,0.0
5209,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,90.00000000001137,,tomato_cut,0,1.0,30.0,56.0,83.74999999999176,,,0,1.0,30.0,,,0.0
5210,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,91.25000000001165,,tomato_cut,0,1.0,30.0,56.0,82.49999999999147,,,0,1.0,30.0,,,0.0
5211,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,92.50000000001194,,tomato_cut,0,1.0,30.0,56.0,81.24999999999119,,,0,1.0,30.0,,,0.0
5212,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,93.75000000001222,,tomato_cut,0,1.0,30.0,56.0,79.9999999999909,,,0,1.0,30.0,,,0.0
5213,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,95.0000000000125,,tomato_cut,0,1.0,30.0,56.0,78.74999999999062,,,0,1.0,30.0,,,0.0
5214,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,96.25000000001279,,tomato_cut,0,1.0,30.0,56.0,77.49999999999034,,,0,1.0,30.0,,,0.0
5215,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,97.50000000001307,,tomato_cut,0,1.0,30.0,56.0,76.24999999999005,,,0,1.0,30.0,,,0.0
5216,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,98.75000000001336,,tomato_cut,0,1.0,30.0,56.0,74.99999999998977,,,0,1.0,30.0,,,0.0
5217,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,100.00000000001364,,tomato_cut,0,1.0,30.0,56.0,73.74999999998948,,,0,1.0,30.0,,,0.0
5218,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,101.25000000001393,,tomato_cut,0,1.0,30.0,56.0,72.4999999999892,,,0,1.0,30.0,,,0.0
5219,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,102.50000000001421,,tomato_cut,0,1.0,30.0,56.0,71.24999999998892,,,0,1.0,30.0,,,0.0
5220,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,103.7500000000145,,tomato_cut,0,1.0,30.0,56.0,69.99999999998863,,,0,1.0,30.0,,,0.0
5221,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,105.00000000001478,,tomato_cut,0,1.0,30.0,56.0,68.74999999998835,,,0,1.0,30.0,,,0.0
5222,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,106.25000000001506,,tomato_cut,0,1.0,30.0,56.0,67.49999999998806,,,0,1.0,30.0,,,0.0
