tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,f64a774e7451b963_score,player_6802fa12_x,player_6802fa12_y,player_6802fa12_move_target,player_6802fa12_item,player_6802fa12_score,player_6802fa12_cut_speed,player_6802fa12_speed,player_a40385ef_x,player_a40385ef_y,player_a40385ef_move_target,player_a40385ef_item,player_a40385ef_score,player_a40385ef_cut_speed,player_a40385ef_speed,555536673d956bcb_score,aba2c72017348bf6_message,b54f26a8f8e32ba2_score
7033,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333337,1,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,57.749999999989484,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7034,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato,1.5000000000000004,1,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.4999999999892,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7035,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato,1.5416666666666672,1,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,55.249999999988916,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7036,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato,1.583333333333334,1,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,53.99999999998863,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7037,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato,1.6250000000000007,1,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,52.74999999998835,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7038,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato,1.6666666666666674,1,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,51.49999999998806,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7039,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato,1.7083333333333341,1,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,50.24999999998778,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7040,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato,1.7500000000000009,1,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,48.999999999987494,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7041,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato,1.7916666666666676,1,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,47.74999999998721,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7042,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato,1.8333333333333344,1,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,46.499999999986926,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7043,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato,1.875000000000001,1,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,45.24999999998664,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7044,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,43.99999999998636,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7045,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato,1.9583333333333346,1,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,42.74999999998607,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7046,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato,2.0000000000000013,2,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,41.49999999998579,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7047,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato,2.041666666666668,2,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.249999999985505,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7048,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato,2.0833333333333344,2,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.15675848912626,39.34621797022669,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7049,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato,2.125000000000001,2,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,54.278381915299555,38.456861689227935,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7050,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato,2.1666666666666674,2,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,53.40000534147284,37.56750540822918,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7051,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato,2.208333333333334,2,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,52.52162876764613,36.67814912723043,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7052,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato,2.2500000000000004,2,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,51.643252193819414,35.78879284623167,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7053,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato,2.291666666666667,2,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,50.76487561999271,34.89943656523292,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7054,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato,2.3333333333333335,2,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,49.886499046165994,34.010080284234164,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7055,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato,2.375,2,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,49.00812247233928,33.12072400323541,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7056,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato,2.4166666666666665,2,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,48.12974589851257,32.231367722236655,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7057,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato,2.458333333333333,2,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,47.251369324685854,31.3420114412379,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7058,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,46.37299275085915,30.452655160239146,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7059,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato,2.541666666666666,2,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,45.494616177032434,29.563298879240392,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7060,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato,2.5833333333333326,2,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,44.61623960320572,28.673942598241638,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7061,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato,2.624999999999999,2,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,43.737863029379014,27.784586317242884,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7062,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato,2.6666666666666656,2,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,42.8594864555523,26.89523003624413,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7063,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,41.98110988172559,26.005873755245375,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7064,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato,2.7499999999999987,2,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,41.10273330789887,25.11651747424662,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7065,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato,2.791666666666665,2,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.22435673407217,24.227161193247866,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7066,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato,2.8333333333333317,2,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,39.330655874381506,25.02995724961238,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7067,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato,2.8749999999999982,2,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,38.436316502779846,25.90325965336702,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7068,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato,2.9166666666666647,2,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,37.541977131178186,26.776562057121595,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7069,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato,2.9583333333333313,2,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,36.647637759576526,27.649864460876174,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7070,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato,2.999999999999998,2,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,35.753298387974866,28.523166864630753,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7071,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,3.0416666666666643,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,34.858959016373205,29.396469268385324,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7072,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,3.083333333333331,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,33.964619644771545,30.269771672139903,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7073,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,3.1249999999999973,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,33.070280273169885,31.143074075894482,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7074,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,32.175940901568225,32.01637647964906,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7075,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,3.2083333333333304,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,31.281601529966565,32.88967888340371,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7076,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,3.249999999999997,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,30.387262158364905,33.76298128715836,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7077,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,3.2916666666666634,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,29.492922786763245,34.63628369091301,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7078,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,3.33333333333333,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,28.598583415161585,35.50958609466766,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7079,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,3.3749999999999964,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,27.704244043559925,36.38288849842231,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7080,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,3.416666666666663,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,26.809904671958265,37.25619090217696,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7081,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.915565300356604,38.12949330593161,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7082,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,3.499999999999996,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.021225928754944,39.00279570968607,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7083,test,0,1,,0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,3.5416666666666625,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7084,test,0,1,,0,0,0,2,tomato,0.0,0,1,0,tomato_cut,3.583333333333329,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7085,test,0,1,,0,0,0,2,tomato,0.041666666666666664,0,1,0,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7086,test,0,1,,0,0,0,2,tomato,0.08333333333333333,0,1,0,tomato_cut,3.666666666666662,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7087,test,0,1,,0,0,0,2,tomato,0.125,0,1,0,tomato_cut,3.7083333333333286,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7088,test,0,1,,0,0,0,2,tomato,0.16666666666666666,0,1,0,tomato_cut,3.749999999999995,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7089,test,0,1,,0,0,0,2,tomato,0.20833333333333331,0,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7090,test,0,1,,0,0,0,2,tomato,0.24999999999999997,0,1,0,tomato_cut,3.833333333333328,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7091,test,0,1,,0,0,0,2,tomato,0.29166666666666663,0,1,0,tomato_cut,3.8749999999999947,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7092,test,0,1,,0,0,0,2,tomato,0.3333333333333333,0,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7093,test,0,1,,0,0,0,2,tomato,0.375,0,1,0,tomato_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7094,test,0,1,,0,0,0,2,tomato,0.4166666666666667,0,1,0,tomato_cut,3.9999999999999942,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7095,test,0,1,,0,0,0,2,tomato,0.45833333333333337,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7096,test,0,1,,0,0,0,2,tomato,0.5,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7097,test,0,1,,0,0,0,2,tomato,0.5416666666666666,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
