tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,5c6af976d5df4f21_score,player_9bf1fe26_x,player_9bf1fe26_y,player_9bf1fe26_move_target,player_9bf1fe26_item,player_9bf1fe26_score,player_9bf1fe26_cut_speed,player_9bf1fe26_speed,player_715af18a_x,player_715af18a_y,player_715af18a_move_target,player_715af18a_item,player_715af18a_score,player_715af18a_cut_speed,player_715af18a_speed,802de297769fc4fc_score,6e02d9e57cb4abaa_message,ad67b11d2b6b7b1d_score
2069,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,87.54733703619142,39.99997204937522,,plate,1,1.0,30.0,76.29733703621444,39.9999922743518,,plate,1,1.0,30.0,,,
2070,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,86.29733703619398,39.99997429659456,,plate,1,1.0,30.0,75.047337036217,39.99999452157145,,plate,1,1.0,30.0,,,
2071,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,85.04733703619654,39.99997654381421,,plate,1,1.0,30.0,73.79733703621956,39.99999676879111,,plate,1,1.0,30.0,,,
2072,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,83.7973370361991,39.99997879103387,,plate,1,1.0,30.0,72.54733703622212,39.99999901601076,,plate,1,1.0,30.0,,,
2073,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,82.54733703620165,39.99998103825352,,plate,1,1.0,30.0,71.55705250305924,40.632483413080365,,plate,1,1.0,30.0,,,
2074,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,81.29733703620421,39.99998328547318,,plate,1,1.0,30.0,70.66776842922091,41.51093309064717,,plate,1,1.0,30.0,,,
2075,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,80.04733703620677,39.99998553269283,,plate,1,1.0,30.0,69.77848435538259,42.38938276821398,,plate,1,1.0,30.0,,,
2076,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,78.79733703620933,39.99998777991249,,plate,1,1.0,30.0,68.88920028154426,43.26783244578078,,plate,1,1.0,30.0,,,
2077,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,77.54733703621189,39.99999002713214,,plate,1,1.0,30.0,67.99991620770594,44.14628212334759,,plate,1,1.0,30.0,,,
2078,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,76.29733703621444,39.9999922743518,,plate,1,1.0,30.0,67.11063213386761,45.024731800914395,,plate,1,1.0,30.0,,,
2079,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,75.047337036217,39.99999452157145,,plate,1,1.0,30.0,66.22134806002929,45.9031814784812,,plate,1,1.0,30.0,,,
2080,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,73.79733703621956,39.99999676879111,,plate,1,1.0,30.0,65.33206398619096,46.78163115604774,,plate,1,1.0,30.0,,,
2081,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,72.54733703622212,39.99999901601076,,plate,1,1.0,30.0,64.44277991235263,47.66008083361383,,plate,1,1.0,30.0,,,
2082,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,71.55705250305924,40.632483413080365,,plate,1,1.0,30.0,63.553495838513946,48.53853051117993,,plate,1,1.0,30.0,,,
2083,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,70.66776842922091,41.51093309064717,,plate,1,1.0,30.0,62.66421176467491,49.41698018874657,,plate,1,1.0,30.0,,,
2084,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,69.77848435538259,42.38938276821398,,plate,1,1.0,30.0,61.774927690835874,50.29542986631321,,plate,1,1.0,30.0,,,
2085,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,68.88920028154426,43.26783244578078,,plate,1,1.0,30.0,60.88564361699684,51.17387954387986,,plate,1,1.0,30.0,,,
2086,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,67.99991620770594,44.14628212334759,,plate,1,1.0,30.0,59.9963595431578,52.05232922144651,,plate,1,1.0,30.0,,,
2087,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,67.11063213386761,45.024731800914395,,plate,1,1.0,30.0,59.107075469318765,52.93077889901316,,plate,1,1.0,30.0,,,
2088,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,66.22134806002929,45.9031814784812,,plate,1,1.0,30.0,58.21779139547973,53.809228576579805,,plate,1,1.0,30.0,,,
2089,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,65.33206398619096,46.78163115604774,,plate,1,1.0,30.0,57.32850732164069,54.687678254146455,,plate,1,1.0,30.0,,,
2090,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,64.44277991235263,47.66008083361383,,plate,1,1.0,30.0,56.43922324780166,55.5661279317131,,plate,1,1.0,30.0,,,
2091,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,63.553495838513946,48.53853051117993,,plate,1,1.0,30.0,56.18789943411698,56.715740397590366,,plate,1,1.0,30.0,,,
2092,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,62.66421176467491,49.41698018874657,,plate,1,1.0,30.0,56.172533524872954,57.965645949555125,,plate,1,1.0,30.0,,,
2093,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,61.774927690835874,50.29542986631321,,plate,1,1.0,30.0,56.15716761562893,59.21555150151988,,plate,1,1.0,30.0,,,
2094,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,60.88564361699684,51.17387954387986,,plate,1,1.0,30.0,56.1418017063849,60.46545705348464,,plate,1,1.0,30.0,,,
2095,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,59.9963595431578,52.05232922144651,,plate,1,1.0,30.0,56.12643579714088,61.7153626054494,,plate,1,1.0,30.0,,,
2096,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,59.107075469318765,52.93077889901316,,plate,1,1.0,30.0,56.11106988789685,62.96526815741416,,plate,1,1.0,30.0,,,
2097,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,58.21779139547973,53.809228576579805,,plate,1,1.0,30.0,56.09570397865283,64.21517370937904,,plate,1,1.0,30.0,,,
2098,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,57.32850732164069,54.687678254146455,,plate,1,1.0,30.0,56.0803380694088,65.46507926134451,,plate,1,1.0,30.0,,,
2099,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,56.43922324780166,55.5661279317131,,plate,1,1.0,30.0,56.06497216016478,66.71498481330998,,plate,1,1.0,30.0,,,
2100,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,56.18789943411698,56.715740397590366,,plate,1,1.0,30.0,56.04960625092075,67.96489036527545,,plate,1,1.0,30.0,,,
2101,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,56.172533524872954,57.965645949555125,,plate,1,1.0,30.0,56.03424034167659,69.21479591724092,,plate,1,1.0,30.0,,,
2102,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,56.15716761562893,59.21555150151988,,plate,1,1.0,30.0,56.018874432432206,70.46470146920639,,plate,1,1.0,30.0,,,
2103,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,56.1418017063849,60.46545705348464,,plate,1,1.0,30.0,56.00350852318782,71.71460702117186,,plate,1,1.0,30.0,,,
2104,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,56.12643579714088,61.7153626054494,,plate,1,1.0,30.0,56.00225830311742,72.9646003966967,,plate,1,1.0,30.0,,,
2105,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,56.11106988789685,62.96526815741416,,plate,1,1.0,30.0,56.00207055427517,74.21460038259697,,plate,1,1.0,30.0,,,
2106,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,56.09570397865283,64.21517370937904,,plate,1,1.0,30.0,56.00188280543292,75.46460036849724,,plate,1,1.0,30.0,,,
2107,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,56.0803380694088,65.46507926134451,,plate,1,1.0,30.0,56.00169505659067,76.71460035439752,,plate,1,1.0,30.0,,,
2108,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,56.06497216016478,66.71498481330998,,plate,1,1.0,30.0,56.00150730774842,77.96460034029779,,plate,1,1.0,30.0,,,
2109,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,56.04960625092075,67.96489036527545,,plate,1,1.0,30.0,56.00131955890636,79.21460032619807,,plate,1,1.0,30.0,,,
2110,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,56.03424034167659,69.21479591724092,,plate,1,1.0,30.0,56.001131810064464,80.46460031209834,,plate,1,1.0,30.0,,,
2111,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,56.018874432432206,70.46470146920639,,plate,1,1.0,30.0,56.00094406122257,81.71460029799862,,plate,1,1.0,30.0,,,
2112,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,56.00350852318782,71.71460702117186,,plate,1,1.0,30.0,56.00075631238067,82.96460028389889,,plate,1,1.0,30.0,,,
2113,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,56.00225830311742,72.9646003966967,,plate,1,1.0,30.0,56.00056856353878,84.21460026979916,,plate,1,1.0,30.0,,,
2114,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,56.00207055427517,74.21460038259697,,plate,1,1.0,30.0,56.00038081469688,85.46460025569944,,plate,1,1.0,30.0,,,
2115,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,56.00188280543292,75.46460036849724,,plate,1,1.0,30.0,56.00019306585499,86.71460024159971,,plate,1,1.0,30.0,,,
2116,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,56.00169505659067,76.71460035439752,,plate,1,1.0,30.0,56.0,88.0,,plate,1,1.0,30.0,,,
2117,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,56.00150730774842,77.96460034029779,,plate,1,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
2118,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,56.00131955890636,79.21460032619807,,plate,1,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
2119,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,56.001131810064464,80.46460031209834,,plate,1,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
2120,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,56.00094406122257,81.71460029799862,,plate,1,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
2121,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,56.00075631238067,82.96460028389889,,plate,1,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
2122,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,56.00056856353878,84.21460026979916,,plate,1,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
2123,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,56.00038081469688,85.46460025569944,,plate,1,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
2124,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,56.00019306585499,86.71460024159971,,plate,1,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
2125,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,56.000176664980074,85.46460024170743,,plate,1,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
2126,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,56.000160264105105,84.21460024181515,,plate,1,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
2127,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,56.000143863230136,82.96460024192287,,plate,1,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
2128,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,56.00012746235517,81.71460024203058,,plate,1,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
2129,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,56.0001110614802,80.4646002421383,,plate,1,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
2130,train,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,56.00009466060523,79.21460024224602,,plate,1,1.0,30.0,56.0,88.0,,,1,1.0,30.0,,,
