tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,f8d3a33ce90ca05f_score,player_1906c380_x,player_1906c380_y,player_1906c380_move_target,player_1906c380_item,player_1906c380_score,player_1906c380_cut_speed,player_1906c380_speed,player_eed721d1_x,player_eed721d1_y,player_eed721d1_move_target,player_eed721d1_item,player_eed721d1_score,player_eed721d1_cut_speed,player_eed721d1_speed
3324,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,104.0,,tomato,1,1.0,12.0,63.341360081779726,64.65863991822027,,plate,2,0.2,30.0
3325,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,104.0,,tomato,1,1.0,12.0,62.45747660529668,65.54252339470332,,plate,2,0.2,30.0
3326,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,104.0,,tomato,1,1.0,12.0,61.57359312881363,66.42640687118637,,plate,2,0.2,30.0
3327,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,104.0,,tomato,1,1.0,12.0,60.68970965233058,67.31029034766942,,plate,2,0.2,30.0
3328,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,104.0,,tomato,1,1.0,12.0,59.80582617584753,68.19417382415247,,plate,2,0.2,30.0
3329,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,104.0,,tomato,1,1.0,12.0,58.92194269936448,69.07805730063552,,plate,2,0.2,30.0
3330,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,104.0,,tomato,1,1.0,12.0,58.03805922288143,69.96194077711857,,plate,2,0.2,30.0
3331,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,104.0,,tomato,1,1.0,12.0,57.15417574639838,70.84582425360162,,plate,2,0.2,30.0
3332,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,104.0,,tomato,1,1.0,12.0,56.27029226991533,71.72970773008467,,plate,2,0.2,30.0
3333,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,104.0,,tomato,1,1.0,12.0,56.0,72.0,,plate,2,0.2,30.0
3334,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,104.0,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3335,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,104.0,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3336,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,104.0,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3337,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,39.64644660940678,103.64644660940678,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3338,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,39.29289321881356,103.29289321881356,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3339,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,38.93933982822034,102.93933982822034,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3340,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,38.58578643762712,102.58578643762712,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3341,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,38.2322330470339,102.2322330470339,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3342,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,37.87867965644068,101.87867965644068,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3343,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,37.52512626584746,101.52512626584746,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3344,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,37.17157287525424,101.17157287525424,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3345,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,36.81801948466102,100.81801948466102,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3346,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,36.4644660940678,100.4644660940678,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3347,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,36.11091270347458,100.11091270347458,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3348,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,35.75735931288136,99.75735931288136,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3349,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,35.40380592228814,99.40380592228814,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3350,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,35.05025253169492,99.05025253169492,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3351,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,34.6966991411017,98.6966991411017,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3352,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,34.343145750508484,98.34314575050848,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3353,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,33.989592359915264,97.98959235991526,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3354,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,33.636038969322044,97.63603896932204,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3355,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,33.282485578728824,97.28248557872882,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3356,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,32.928932188135605,96.9289321881356,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3357,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,32.575378797542385,96.57537879754238,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3358,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,32.221825406949165,96.22182540694916,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3359,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,31.868272016355945,95.86827201635595,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3360,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,31.514718625762725,95.51471862576273,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3361,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,31.161165235169506,95.1611652351695,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3362,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,30.807611844576286,94.80761184457629,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3363,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,30.454058453983066,94.45405845398307,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3364,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,30.100505063389846,94.10050506338985,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3365,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,29.746951672796627,93.74695167279663,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3366,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,29.393398282203407,93.3933982822034,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3367,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,29.039844891610187,93.03984489161019,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3368,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,28.686291501016967,92.68629150101697,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3369,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,28.332738110423747,92.33273811042375,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3370,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,27.979184719830528,91.97918471983053,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3371,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,27.625631329237308,91.62563132923731,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3372,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,27.272077938644088,91.27207793864409,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3373,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,26.91852454805087,90.91852454805087,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3374,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,26.56497115745765,90.56497115745765,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3375,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,26.21141776686443,90.21141776686443,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3376,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,25.85786437627121,89.85786437627121,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3377,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,25.50431098567799,89.50431098567799,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3378,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,25.15075759508477,89.15075759508477,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3379,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.79720420449155,88.79720420449155,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3380,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.44365081389833,88.44365081389833,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3381,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.19778838398448,88.04471075017727,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3382,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.191625189131166,87.54474873659103,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3383,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.18546199427785,87.04478672300479,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3384,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.179298799424537,86.54482470941855,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3385,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.173135604571222,86.04486269583231,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3386,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.166972409717857,85.54490068224607,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3387,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.160809214864365,85.04493866865982,,tomato,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3388,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.154646020010873,84.54497665507358,,tomato,1,1.0,12.0,56.0,73.25000000000028,,,2,0.2,30.0
3389,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.148482825157377,84.04501464148734,,tomato,1,1.0,12.0,56.0,74.50000000000057,,,2,0.2,30.0
3390,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.142319630303884,83.5450526279011,,tomato,1,1.0,12.0,56.0,75.75000000000085,,,2,0.2,30.0
3391,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.136156435450392,83.04509061431486,,tomato,1,1.0,12.0,56.0,77.00000000000114,,,2,0.2,30.0
3392,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.1299932405969,82.54512860072862,,tomato,1,1.0,12.0,56.0,78.25000000000142,,,2,0.2,30.0
3393,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.123830045743407,82.04516658714238,,tomato,1,1.0,12.0,56.0,79.5000000000017,,,2,0.2,30.0
3394,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.117666850889915,81.54520457355613,,tomato,1,1.0,12.0,56.0,80.75000000000199,,,2,0.2,30.0
3395,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.111503656036422,81.04524255996989,,tomato,1,1.0,12.0,56.0,82.00000000000227,,,2,0.2,30.0
3396,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.249999999999991,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.10534046118293,80.54528054638365,,tomato,1,1.0,12.0,56.0,83.25000000000256,,,2,0.2,30.0
