tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,ddc978a504b5153a_score,player_5578053e_x,player_5578053e_y,player_5578053e_move_target,player_5578053e_item,player_5578053e_score,player_5578053e_cut_speed,player_5578053e_speed,player_895f198b_x,player_895f198b_y,player_895f198b_move_target,player_895f198b_item,player_895f198b_score,player_895f198b_cut_speed,player_895f198b_speed,c5820e5b79f7618e_score,3c81214969c31ba9_message,31602801c5fa9794_score
1705,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.001894591404685,100.83249951821654,,,0,1.0,30.0,,,
1706,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.00171004129225,99.5824995318402,,,0,1.0,30.0,,,
1707,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.001525491179812,98.33249954546386,,,0,1.0,30.0,,,
1708,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.001340941067376,97.08249955908752,,,0,1.0,30.0,,,
1709,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.00115639095494,95.83249957271119,,,0,1.0,30.0,,,
1710,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.000971840842503,94.58249958633485,,,0,1.0,30.0,,,
1711,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.00078729072993,93.33249959995851,,,0,1.0,30.0,,,
1712,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.000602740617317,92.08249961358217,,,0,1.0,30.0,,,
1713,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.000418190504703,90.83249962720583,,,0,1.0,30.0,,,
1714,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.00023364039209,89.5824996408295,,,0,1.0,30.0,,,
1715,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.000049090279475,88.33249965445316,,,0,1.0,30.0,,,
1716,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.000026812081472,87.08249965595404,,,0,1.0,30.0,,,
1717,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.000024589962806,85.8324996559566,,,0,1.0,30.0,,,
1718,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.00002236784414,84.58249965595915,,,0,1.0,30.0,,,
1719,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.00002014572561,83.33249965596171,,,0,1.0,30.0,,,
1720,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.00001792360712,82.08249965596427,,,0,1.0,30.0,,,
1721,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.000015701488632,80.83249965596683,,,0,1.0,30.0,,,
1722,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.000013479370143,79.58249965596939,,,0,1.0,30.0,,,
1723,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.000011257251654,78.33249965597194,,,0,1.0,30.0,,,
1724,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.000009035133164,77.0824996559745,,,0,1.0,30.0,,,
1725,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.000006813014675,75.83249965597706,,,0,1.0,30.0,,,
1726,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.000004590896186,74.58249965597962,,,0,1.0,30.0,,,
1727,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.000002368777697,73.33249965598218,,,0,1.0,30.0,,,
1728,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.000000344241847,72.08249965598448,,,0,1.0,30.0,,,
1729,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.000000317486005,70.8324996559842,,,0,1.0,30.0,,,
1730,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.000000290730163,69.58249965598391,,,0,1.0,30.0,,,
1731,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.00000026397432,68.33249965598363,,,0,1.0,30.0,,,
1732,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.00000023721848,67.08249965598334,,,0,1.0,30.0,,,
1733,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.000000210462638,65.83249965598306,,,0,1.0,30.0,,,
1734,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.000000183706796,64.58249965598277,,,0,1.0,30.0,,,
1735,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.000000156950804,63.33249965598249,,,0,1.0,30.0,,,
1736,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.000000130194785,62.082499655982204,,,0,1.0,30.0,,,
1737,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.000000103438765,60.83249965598192,,,0,1.0,30.0,,,
1738,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.000000076682745,59.582499655981636,,,0,1.0,30.0,,,
1739,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.000000049926726,58.33249965598135,,,0,1.0,30.0,,,
1740,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.000000023170706,57.08249965598107,,,0,1.0,30.0,,,
1741,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1742,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,
1743,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,
1744,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,
1745,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,
1746,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,
1747,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,
1748,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,
1749,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,
1750,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,
1751,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,
1752,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,
1753,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,
1754,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,
1755,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,
1756,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,
1757,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,
1758,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,
1759,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,
1760,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,
1761,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,
1762,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,
1763,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,
1764,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,
1765,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,
1766,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,
1767,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,
1768,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,
1769,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,
1770,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,
