tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,1e350d0137cdfd5c_score,player_62c672d6_x,player_62c672d6_y,player_62c672d6_move_target,player_62c672d6_item,player_62c672d6_score,player_62c672d6_cut_speed,player_62c672d6_speed,player_4640a8f4_x,player_4640a8f4_y,player_4640a8f4_move_target,player_4640a8f4_item,player_4640a8f4_score,player_4640a8f4_cut_speed,player_4640a8f4_speed,e8be5c83af8c5dae_score,4ff594504e308050_message,e3a1ac365ebce727_score
2433,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,49.01013417134476,24.082719666602053,,tomato_salad,2,1.0,30.0,61.00000000000114,40.0,,tomato_salad,1,1.0,30.0,,,
2434,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,50.260046649940875,24.067927917225767,,tomato_salad,2,1.0,30.0,62.25000000000142,40.0,,tomato_salad,1,1.0,30.0,,,
2435,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,51.50995912853699,24.05313616784948,,tomato_salad,2,1.0,30.0,63.500000000001705,40.0,,tomato_salad,1,1.0,30.0,,,
2436,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,52.75987160713311,24.038344418473194,,tomato_salad,2,1.0,30.0,64.75000000000199,40.0,,tomato_salad,1,1.0,30.0,,,
2437,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,54.00978408572922,24.023552669096908,,tomato_salad,2,1.0,30.0,66.00000000000227,40.0,,tomato_salad,1,1.0,30.0,,,
2438,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,55.25969656432534,24.008760919720622,,tomato_salad,2,1.0,30.0,67.25000000000256,40.0,,tomato_salad,1,1.0,30.0,,,
2439,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.50965804813268,24.002155159526897,,tomato_salad,2,1.0,30.0,68.50000000000284,40.0,,tomato_salad,1,1.0,30.0,,,
2440,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,57.75965803603455,24.001981247976556,,tomato_salad,2,1.0,30.0,69.75000000000313,40.0,,tomato_salad,1,1.0,30.0,,,
2441,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,59.009658023936424,24.001807336426328,,tomato_salad,2,1.0,30.0,71.00000000000341,40.0,,tomato_salad,1,1.0,30.0,,,
2442,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,60.2596580118383,24.0016334248761,,tomato_salad,2,1.0,30.0,72.2500000000037,40.0,,tomato_salad,1,1.0,30.0,,,
2443,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,61.50965799974017,24.001459513325873,,tomato_salad,2,1.0,30.0,73.50000000000398,40.0,,tomato_salad,1,1.0,30.0,,,
2444,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,62.75965798764204,24.001285601775646,,tomato_salad,2,1.0,30.0,74.75000000000426,40.0,,tomato_salad,1,1.0,30.0,,,
2445,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,64.00965797554392,24.001111690225418,,tomato_salad,2,1.0,30.0,76.00000000000455,40.0,,tomato_salad,1,1.0,30.0,,,
2446,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,65.2596579634465,24.00093777867519,,tomato_salad,2,1.0,30.0,77.25000000000483,40.0,,tomato_salad,1,1.0,30.0,,,
2447,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,66.50965795134908,24.00076386712496,,tomato_salad,2,1.0,30.0,78.50000000000512,40.0,,tomato_salad,1,1.0,30.0,,,
2448,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,67.75965793925167,24.000589955574732,,tomato_salad,2,1.0,30.0,79.7500000000054,40.0,,tomato_salad,1,1.0,30.0,,,
2449,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,69.00965792715425,24.000416044024504,,tomato_salad,2,1.0,30.0,81.00000000000568,40.0,,tomato_salad,1,1.0,30.0,,,
2450,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,70.25965791505683,24.000242132474277,,tomato_salad,2,1.0,30.0,82.25000000000597,40.0,,tomato_salad,1,1.0,30.0,,,
2451,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,71.50965790295942,24.00006822092405,,tomato_salad,2,1.0,30.0,83.50000000000625,40.0,,tomato_salad,1,1.0,30.0,,,
2452,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,84.75000000000654,40.0,,tomato_salad,1,1.0,30.0,,,
2453,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,86.00000000000682,40.0,,tomato_salad,1,1.0,30.0,,,
2454,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,87.2500000000071,40.0,,tomato_salad,1,1.0,30.0,,,
2455,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,tomato_salad,1,1.0,30.0,,,
2456,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2457,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2458,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2459,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2460,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2461,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2462,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2463,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2464,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2465,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2466,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2467,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2468,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2469,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2470,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2471,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2472,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2473,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2474,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2475,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2476,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2477,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2478,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2479,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2480,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2481,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2482,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2483,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2484,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2485,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2486,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2487,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2488,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2489,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2490,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2491,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2492,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2493,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2494,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2495,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
2496,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,71.80965790005604,24.000026482151995,,tomato_salad,2,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
