tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,315e575dfd493cba_score,player_67129212_x,player_67129212_y,player_67129212_move_target,player_67129212_item,player_67129212_score,player_67129212_cut_speed,player_67129212_speed,player_0d0067ba_x,player_0d0067ba_y,player_0d0067ba_move_target,player_0d0067ba_item,player_0d0067ba_score,player_0d0067ba_cut_speed,player_0d0067ba_speed
3605,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.0,82.50000000000966,,tomato,5,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
3606,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.0,83.75000000000995,,tomato,5,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
3607,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.0,85.00000000001023,,tomato,5,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
3608,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.0,86.25000000001052,,tomato,5,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
3609,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.0,87.5000000000108,,tomato,5,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
3610,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,55.33243380389186,88.47591077356992,,tomato,5,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
3611,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,54.45405723006536,89.36526705456868,,tomato,5,1.0,30.0,103.11611652351695,24.88388347648305,,plate,2,1.0,30.0
3612,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,53.57568065623886,90.25462333556743,,tomato,5,1.0,30.0,102.2322330470339,25.7677669529661,,plate,2,1.0,30.0
3613,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,52.69730408241236,91.14397961656618,,tomato,5,1.0,30.0,101.34834957055085,26.65165042944915,,plate,2,1.0,30.0
3614,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,51.81892750858586,92.03333589756494,,tomato,5,1.0,30.0,100.4644660940678,27.535533905932198,,plate,2,1.0,30.0
3615,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,50.94055093475936,92.9226921785637,,tomato,5,1.0,30.0,99.58058261758475,28.419417382415247,,plate,2,1.0,30.0
3616,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,50.06217436093286,93.81204845956245,,tomato,5,1.0,30.0,98.6966991411017,29.303300858898297,,plate,2,1.0,30.0
3617,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,49.18379778710636,94.7014047405612,,tomato,5,1.0,30.0,97.81281566461865,30.187184335381346,,plate,2,1.0,30.0
3618,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,48.30542121327986,95.59076102155996,,tomato,5,1.0,30.0,96.9289321881356,31.071067811864395,,plate,2,1.0,30.0
3619,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,47.42704463945336,96.48011730255871,,tomato,5,1.0,30.0,96.04504871165256,31.954951288347445,,plate,2,1.0,30.0
3620,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,46.548668065626856,97.36947358355746,,tomato,5,1.0,30.0,95.1611652351695,32.838834764830494,,plate,2,1.0,30.0
3621,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,45.670291491800356,98.25882986455622,,tomato,5,1.0,30.0,94.27728175868646,33.722718241313544,,plate,2,1.0,30.0
3622,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,44.791914917973855,99.14818614555497,,tomato,5,1.0,30.0,93.3933982822034,34.60660171779659,,plate,2,1.0,30.0
3623,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,43.913538344147355,100.03754242655373,,tomato,5,1.0,30.0,92.50951480572036,35.49048519427964,,plate,2,1.0,30.0
3624,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,43.035161770320855,100.92689870755248,,tomato,5,1.0,30.0,91.62563132923731,36.37436867076269,,plate,2,1.0,30.0
3625,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,42.156785196494354,101.81625498855124,,tomato,5,1.0,30.0,90.74174785275426,37.25825214724574,,plate,2,1.0,30.0
3626,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,41.27840862266781,102.70561126954999,,tomato,5,1.0,30.0,89.85786437627121,38.14213562372879,,plate,2,1.0,30.0
3627,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,40.4000320488411,103.59496755054874,,tomato,5,1.0,30.0,88.97398089978816,39.02601910021184,,plate,2,1.0,30.0
3628,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,39.509523748705426,103.14470323113545,,tomato,5,1.0,30.0,88.04617444130974,39.80565318468376,,plate,2,1.0,30.0
3629,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,38.615184377103766,102.27140082738151,,tomato,5,1.0,30.0,86.79626611486532,39.820791727740755,,plate,2,1.0,30.0
3630,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,37.720845005502106,101.39809842362757,,tomato,5,1.0,30.0,85.54635778842089,39.835930270797746,,plate,2,1.0,30.0
3631,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,36.826505633900446,100.52479601987363,,tomato,5,1.0,30.0,84.29644946197647,39.85106881385474,,plate,2,1.0,30.0
3632,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,35.932166262298786,99.6514936161197,,tomato,5,1.0,30.0,83.04654113553204,39.86620735691173,,plate,2,1.0,30.0
3633,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,35.037826890697126,98.77819121236575,,tomato,5,1.0,30.0,81.79663280908761,39.88134589996872,,plate,2,1.0,30.0
3634,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,34.143487519095466,97.90488880861182,,tomato,5,1.0,30.0,80.54672448264319,39.89648444302571,,plate,2,1.0,30.0
3635,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,33.249148147493806,97.03158640485788,,tomato,5,1.0,30.0,79.29681615619876,39.911622986082705,,plate,2,1.0,30.0
3636,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,32.354808775892145,96.15828400110394,,tomato,5,1.0,30.0,78.04690782975433,39.9267615291397,,plate,2,1.0,30.0
3637,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,31.460469404290485,95.28498159735,,tomato,5,1.0,30.0,76.7969995033099,39.94190007219687,,plate,2,1.0,30.0
3638,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,30.566130032688825,94.41167919359606,,tomato,5,1.0,30.0,75.54709117686548,39.95703861525422,,plate,2,1.0,30.0
3639,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,29.671790661087165,93.53837678984212,,tomato,5,1.0,30.0,74.29718285042105,39.972177158311574,,plate,2,1.0,30.0
3640,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,28.777451289485672,92.66507438608818,,tomato,5,1.0,30.0,73.04727452397663,39.98731570136893,,plate,2,1.0,30.0
3641,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,27.883111917884367,91.79177198233424,,tomato,5,1.0,30.0,71.91278695016098,40.27873505658064,,plate,2,1.0,30.0
3642,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,26.988772546283062,90.91846957857992,,tomato,5,1.0,30.0,71.02356847568149,41.15725113762039,,plate,2,1.0,30.0
3643,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,26.094433174681757,90.04516717482534,,tomato,5,1.0,30.0,70.134350001202,42.03576721866014,,plate,2,1.0,30.0
3644,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,25.200093803080453,89.17186477107076,,tomato,5,1.0,30.0,69.2451315267225,42.91428329969989,,plate,2,1.0,30.0
3645,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.305754431479148,88.29856236731618,,tomato,5,1.0,30.0,68.35591305224301,43.79279938073964,,plate,2,1.0,30.0
3646,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.184955638176067,87.09384865393577,,tomato,5,1.0,30.0,67.46669457776352,44.671315461779386,,plate,2,1.0,30.0
3647,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.169639651004562,85.84394248924232,,tomato,5,1.0,30.0,66.57747610328403,45.549831542819135,,plate,2,1.0,30.0
3648,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.154323663833058,84.59403632454885,,tomato,5,1.0,30.0,65.68825762880454,46.42834762385888,,plate,2,1.0,30.0
3649,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.139007676661553,83.34413015985538,,tomato,5,1.0,30.0,64.79903915432504,47.30686370489863,,plate,2,1.0,30.0
3650,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.123691689490048,82.09422399516191,,tomato,5,1.0,30.0,63.90982067984555,48.18537978593838,,plate,2,1.0,30.0
3651,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.108375702318543,80.84431783046844,,tomato,5,1.0,30.0,63.02060220536606,49.06389586697813,,plate,2,1.0,30.0
3652,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.09305971514704,79.59441166577497,,tomato,5,1.0,30.0,62.13138373088657,49.94241194801788,,plate,2,1.0,30.0
3653,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.077743727975662,78.3445055010815,,tomato,5,1.0,30.0,61.24216525640708,50.82092802905757,,plate,2,1.0,30.0
3654,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.062427740804328,77.09459933638803,,tomato,5,1.0,30.0,60.352946781927585,51.69944411009722,,plate,2,1.0,30.0
3655,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.04711175363299,75.84469317169456,,tomato,5,1.0,30.0,59.46372830744809,52.57796019113686,,plate,2,1.0,30.0
3656,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.031795766461656,74.59478700700109,,tomato,5,1.0,30.0,58.5745098329686,53.4564762721765,,plate,2,1.0,30.0
3657,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.01647977929032,73.34488084230762,,tomato,5,1.0,30.0,57.68529135848911,54.334992353216144,,plate,2,1.0,30.0
3658,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.002374319157465,72.0949671718777,,tomato,5,1.0,30.0,56.79607288400962,55.213508434255786,,plate,2,1.0,30.0
3659,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.002189919967147,70.84496718547862,,tomato,5,1.0,30.0,56.0,56.0,,plate,2,1.0,30.0
3660,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.00200552077683,69.59496719907955,,tomato,5,1.0,30.0,56.0,56.0,,,2,1.0,30.0
3661,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.001821121586513,68.34496721268047,,tomato,5,1.0,30.0,56.0,56.0,,,2,1.0,30.0
3662,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.001636722396196,67.0949672262814,,tomato,5,1.0,30.0,56.0,56.0,,,2,1.0,30.0
3663,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.00145232320588,65.84496723988232,,tomato,5,1.0,30.0,56.0,56.0,,,2,1.0,30.0
3664,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.00126792401556,64.59496725348325,,tomato,5,1.0,30.0,56.0,56.0,,,2,1.0,30.0
3665,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.001083524825244,63.34496726708417,,tomato,5,1.0,30.0,56.0,56.0,,,2,1.0,30.0
3666,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.000899125634927,62.0949672806851,,tomato,5,1.0,30.0,56.0,56.0,,,2,1.0,30.0
3667,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.00071472644461,60.84496729428602,,tomato,5,1.0,30.0,56.0,56.0,,,2,1.0,30.0
3668,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.000530327254292,59.59496730788695,,tomato,5,1.0,30.0,56.0,56.0,,,2,1.0,30.0
3669,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.000345928063975,58.34496732148787,,tomato,5,1.0,30.0,56.0,56.0,,,2,1.0,30.0
3670,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.000161528873658,57.094967335088796,,tomato,5,1.0,30.0,56.0,56.0,,,2,1.0,30.0
3671,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.00002813987407,55.84496734488198,,tomato,5,1.0,30.0,56.0,56.0,,,2,1.0,30.0
3672,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.00002591993615,54.59496734488383,,tomato,5,1.0,30.0,56.0,56.0,,,2,1.0,30.0
3673,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.000023699998316,53.344967344885674,,tomato,5,1.0,30.0,56.0,56.0,,,2,1.0,30.0
3674,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.000021480060482,52.09496734488752,,tomato,5,1.0,30.0,56.0,56.0,,,2,1.0,30.0
3675,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.00001926012265,50.84496734488937,,tomato,5,1.0,30.0,56.0,56.0,,,2,1.0,30.0
3676,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.000017040184815,49.59496734489122,,tomato,5,1.0,30.0,56.0,56.0,,,2,1.0,30.0
3677,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.00001482024698,48.344967344893064,,tomato,5,1.0,30.0,56.0,56.0,,,2,1.0,30.0
3678,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.000012600309148,47.09496734489491,,tomato,5,1.0,30.0,56.0,56.0,,,2,1.0,30.0
3679,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.000010380371315,45.84496734489676,,tomato,5,1.0,30.0,56.0,56.0,,,2,1.0,30.0
