tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,cc063dfec76dedaa_score,player_1897de74_x,player_1897de74_y,player_1897de74_move_target,player_1897de74_item,player_1897de74_score,player_1897de74_cut_speed,player_1897de74_speed,player_87a0e3b4_x,player_87a0e3b4_y,player_87a0e3b4_move_target,player_87a0e3b4_item,player_87a0e3b4_score,player_87a0e3b4_cut_speed,player_87a0e3b4_speed
3121,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00000660016393,43.713718784962204,,tomato,1,1.0,15.0,40.099186110015346,80.09437413165139,,,0,0.5,30.0
3122,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00000548938988,43.08871878496348,,tomato,1,1.0,15.0,40.08387012284384,78.84446796695792,,,0,0.5,30.0
3123,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00000437861583,42.46371878496476,,tomato,1,1.0,15.0,40.068554135672336,77.59456180226445,,,0,0.5,30.0
3124,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00000326784178,41.83871878496604,,tomato,1,1.0,15.0,40.053238148500895,76.34465563757098,,,0,0.5,30.0
3125,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.000002157067726,41.21371878496732,,tomato,1,1.0,15.0,40.03792216132974,75.09474947287751,,,0,0.5,30.0
3126,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.000001046293676,40.5887187849686,,tomato,1,1.0,15.0,40.02260617415858,73.84484330818404,,,0,0.5,30.0
3127,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.000000341558234,39.96371878496935,,tomato,1,1.0,15.0,40.00729018698742,72.59493714349057,,,0,0.5,30.0
3128,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00000032818582,39.33871878496921,,tomato,1,1.0,15.0,40.002263679643235,71.34496718003729,,,0,0.5,30.0
3129,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.000000314813406,38.71371878496907,,tomato,1,1.0,15.0,40.00207928045292,70.09496719363821,,,0,0.5,30.0
3130,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00000030144099,38.088718784968925,,tomato,1,1.0,15.0,40.0018948812626,68.84496720723914,,,0,0.5,30.0
3131,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00000028806858,37.46371878496878,,tomato,1,1.0,15.0,40.00171048207228,67.59496722084006,,,0,0.5,30.0
3132,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00000027469616,36.83871878496864,,tomato,1,1.0,15.0,40.001526082881966,66.34496723444099,,,0,0.5,30.0
3133,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00000026132375,36.2137187849685,,tomato,1,1.0,15.0,40.00134168369165,65.09496724804191,,,0,0.5,30.0
3134,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.000000247951334,35.58871878496836,,tomato,1,1.0,15.0,40.00115728450133,63.844967261642836,,,0,0.5,30.0
3135,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00000023457892,34.963718784968215,,tomato,1,1.0,15.0,40.000972885311015,62.59496727524376,,,0,0.5,30.0
3136,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.000000221206506,34.33871878496807,,tomato,1,1.0,15.0,40.0007884861207,61.344967288844686,,,0,0.5,30.0
3137,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00000020783409,33.71371878496793,,tomato,1,1.0,15.0,40.00060408693038,60.09496730244561,,,0,0.5,30.0
3138,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00000019446168,33.08871878496779,,tomato,1,1.0,15.0,40.00041968774006,58.844967316046535,,,0,0.5,30.0
3139,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00000018108926,32.46371878496765,,tomato,1,1.0,15.0,40.000235288549746,57.59496732964746,,,0,0.5,30.0
3140,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00000016771685,31.838718784967504,,tomato,1,1.0,15.0,40.00005088935948,56.344967343248385,,,0,0.5,30.0
3141,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.000000154344434,31.213718784967362,,tomato,1,1.0,15.0,39.226935107235526,55.412454596228,,,0,0.5,30.0
3142,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00000014097202,30.58871878496722,,tomato,1,1.0,15.0,38.34841959107512,54.52323556366835,,,0,0.5,30.0
3143,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.000000127599606,29.963718784967078,,tomato,1,1.0,15.0,37.469904074914716,53.6340165311087,,,0,0.5,30.0
3144,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00000011422719,29.338718784966936,,tomato,1,1.0,15.0,36.59138855875431,52.74479749854905,,,0,0.5,30.0
3145,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00000010085478,28.713718784966794,,tomato,1,1.0,15.0,35.712873042593905,51.855578465989396,,,0,0.5,30.0
3146,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00000008748236,28.08871878496665,,tomato,1,1.0,15.0,34.8343575264335,50.966359433429744,,,0,0.5,30.0
3147,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00000007410995,27.46371878496651,,tomato,1,1.0,15.0,33.955842010273095,50.07714040087009,,,0,0.5,30.0
3148,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.000000060737534,26.838718784966368,,tomato,1,1.0,15.0,33.07732649411269,49.18792136831044,,,0,0.5,30.0
3149,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00000004736512,26.213718784966225,,tomato,1,1.0,15.0,32.198810977952284,48.29870233575079,,,0,0.5,30.0
3150,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.000000033992706,25.588718784966083,,tomato,1,1.0,15.0,31.320295461792156,47.40948330319114,,,0,0.5,30.0
3151,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00000002062014,24.96371878496594,,tomato,1,1.0,15.0,30.44177994563204,46.520264270631486,,,0,0.5,30.0
3152,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00000000724737,24.3387187849658,,tomato,1,1.0,15.0,29.563264429471634,45.631045238071835,,,0,0.5,30.0
3153,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato,1,1.0,15.0,28.68474891331123,44.74182620551229,,,0,0.5,30.0
3154,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,27.806233397150823,43.85260717295284,,,0,0.5,30.0
3155,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,0.041666666666666664,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,26.927717880990418,42.963388140393384,,,0,0.5,30.0
3156,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,0.08333333333333333,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,26.049202364830013,42.07416910783393,,,0,0.5,30.0
3157,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,0.125,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,25.170686848669607,41.18495007527447,,,0,0.5,30.0
3158,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,0.16666666666666666,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,24.292171332509202,40.29573104271502,,,0,0.5,30.0
3159,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,0.20833333333333331,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,24.18210595933082,39.08549799886408,,,0,0.5,30.0
3160,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,0.24999999999999997,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,24.167017570116506,37.83558906597711,,,0,0.5,30.0
3161,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,0.29166666666666663,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,24.151929180902194,36.58568013309014,,,0,0.5,30.0
3162,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,0.3333333333333333,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,24.13684079168788,35.335771200203176,,,0,0.5,30.0
3163,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,0.375,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,24.121752402473568,34.08586226731621,,,0,0.5,30.0
3164,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,0.4166666666666667,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,24.106664013259255,32.83595333442924,,,0,0.5,30.0
3165,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,0.45833333333333337,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,24.091575624044943,31.586044401542274,,,0,0.5,30.0
3166,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,0.5,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,24.07648723483063,30.336135468655307,,,0,0.5,30.0
3167,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,0.5416666666666666,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,24.061398845616278,29.08622653576834,,,0,0.5,30.0
3168,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,0.5833333333333333,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,24.04631045640179,27.836317602881373,,,0,0.5,30.0
3169,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,0.6249999999999999,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,24.0312220671873,26.586408669994405,,,0,0.5,30.0
3170,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,24.01613367797281,25.336499737107438,,,0,0.5,30.0
3171,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,0.7083333333333331,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
3172,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,0.7499999999999998,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
3173,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,0.7916666666666664,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
3174,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,0.833333333333333,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
3175,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,0.8749999999999997,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
3176,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,0.9166666666666663,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
3177,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,0.9583333333333329,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
3178,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,0.9999999999999996,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
3179,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,1.0416666666666663,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
3180,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,1.083333333333333,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
3181,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,1.1249999999999998,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
3182,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,1.1666666666666665,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
3183,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,1.2083333333333333,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
3184,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,1.25,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
3185,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,1.2916666666666667,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
3186,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
3187,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,1.3750000000000002,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
3188,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,1.416666666666667,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
3189,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,1.4583333333333337,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
3190,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,1.5000000000000004,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
3191,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,1.5416666666666672,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
3192,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,1.583333333333334,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
3193,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
