tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,4fe680d0e7f4ba9f_score,player_bc17c76e_x,player_bc17c76e_y,player_bc17c76e_move_target,player_bc17c76e_item,player_bc17c76e_score,player_bc17c76e_cut_speed,player_bc17c76e_speed,player_303da1c2_x,player_303da1c2_y,player_303da1c2_move_target,player_303da1c2_item,player_303da1c2_score,player_303da1c2_cut_speed,player_303da1c2_speed
1468,0,1,,0,2,,0.0,0,0,3,None_cut,3.9999999999999942,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
1469,0,1,,0,2,,0.0,0,0,3,None_cut,3.9999999999999942,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
1470,0,1,,0,2,,0.0,0,0,3,None_cut,3.9999999999999942,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
1471,0,1,,0,2,,0.0,0,0,3,None_cut,3.9999999999999942,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
1472,0,1,,0,2,,0.0,0,0,3,None_cut,3.9999999999999942,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
1473,0,1,,0,2,,0.0,0,0,3,None_cut,3.9999999999999942,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
1474,0,1,,0,2,,0.0,0,0,3,None_cut,3.9999999999999942,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
1475,0,1,,0,2,,0.0,0,0,3,None_cut,3.9999999999999942,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
1476,0,1,,0,2,,0.0,0,0,3,None_cut,3.9999999999999942,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
1477,0,1,,0,2,,0.0,0,0,3,None_cut,3.9999999999999942,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
1478,0,1,,0,2,,0.0,0,0,3,None_cut,3.9999999999999942,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
1479,0,1,,0,2,,0.0,0,0,3,None_cut,3.9999999999999942,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
1480,0,1,,0,2,,0.0,0,0,3,None_cut,3.9999999999999942,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
1481,0,1,,0,2,,0.0,0,0,3,None_cut,3.9999999999999942,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
1482,0,1,,0,2,,0.0,0,0,3,None_cut,3.9999999999999942,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
1483,0,1,,0,2,,0.0,0,0,3,None_cut,3.9999999999999942,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
1484,0,1,,0,2,,0.0,0,0,3,None_cut,3.9999999999999942,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
1485,0,1,,0,2,,0.0,0,0,3,None_cut,3.9999999999999942,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato,0,1.0,12.0,72.0,25.24999999999993,,tomato,1,0.2,30.0
1486,0,1,,0,2,,0.0,0,0,3,None_cut,3.9999999999999942,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato,0,1.0,12.0,72.0,26.499999999999858,,tomato,1,0.2,30.0
1487,0,1,,0,2,,0.0,0,0,3,None_cut,3.9999999999999942,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato,0,1.0,12.0,72.0,27.749999999999787,,tomato,1,0.2,30.0
1488,0,1,,0,2,,0.0,0,0,3,None_cut,3.9999999999999942,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato,0,1.0,12.0,72.0,28.999999999999716,,tomato,1,0.2,30.0
1489,0,1,,0,2,,0.0,0,0,3,None_cut,3.9999999999999942,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato,0,1.0,12.0,72.0,30.249999999999645,,tomato,1,0.2,30.0
1490,0,1,,0,2,,0.0,0,0,3,None_cut,3.9999999999999942,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato,0,1.0,12.0,72.0,31.499999999999574,,tomato,1,0.2,30.0
1491,0,1,,0,2,,0.0,0,0,3,tomato,0.0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,72.0,32.749999999999716,,tomato,1,0.2,30.0
1492,0,1,,0,2,,0.0,0,0,3,tomato,0.041666666666666664,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,72.0,34.0,,tomato,1,0.2,30.0
1493,0,1,,0,2,,0.0,0,0,3,tomato,0.08333333333333333,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,72.0,35.250000000000284,,tomato,1,0.2,30.0
1494,0,1,,0,2,,0.0,0,0,3,tomato,0.125,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,72.0,36.50000000000057,,tomato,1,0.2,30.0
1495,0,1,,0,2,,0.0,0,0,3,tomato,0.16666666666666666,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,72.0,37.75000000000085,,tomato,1,0.2,30.0
1496,0,1,,0,2,,0.0,0,0,3,tomato,0.20833333333333331,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,72.0,39.00000000000114,,tomato,1,0.2,30.0
1497,0,1,,0,2,,0.0,0,0,3,tomato,0.24999999999999997,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,72.0,40.25000000000142,,tomato,1,0.2,30.0
1498,0,1,,0,2,,0.0,0,0,3,tomato,0.29166666666666663,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,72.0,41.500000000001705,,tomato,1,0.2,30.0
1499,0,1,,0,2,,0.0,0,0,3,tomato,0.3333333333333333,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,72.0,42.75000000000199,,tomato,1,0.2,30.0
1500,0,1,,0,2,,0.0,0,0,3,tomato,0.375,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,72.0,44.000000000002274,,tomato,1,0.2,30.0
1501,0,1,,0,2,,0.0,0,0,3,tomato,0.4166666666666667,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,72.0,45.25000000000256,,tomato,1,0.2,30.0
1502,0,1,,0,2,,0.0,0,0,3,tomato,0.45833333333333337,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,72.0,46.50000000000284,,tomato,1,0.2,30.0
1503,0,1,,0,2,,0.0,0,0,3,tomato,0.5,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,72.0,47.750000000003126,,tomato,1,0.2,30.0
1504,0,1,,0,2,,0.0,0,0,3,tomato,0.5416666666666666,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,72.0,49.00000000000341,,tomato,1,0.2,30.0
1505,0,1,,0,2,,0.0,0,0,3,tomato,0.5833333333333333,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,72.0,50.250000000003695,,tomato,1,0.2,30.0
1506,0,1,,0,2,,0.0,0,0,3,tomato,0.6249999999999999,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,72.0,51.50000000000398,,tomato,1,0.2,30.0
1507,0,1,,0,2,,0.0,0,0,3,tomato,0.6666666666666665,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,72.0,52.75000000000426,,tomato,1,0.2,30.0
1508,0,1,,0,2,,0.0,0,0,3,tomato,0.7083333333333331,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,72.0,54.00000000000455,,tomato,1,0.2,30.0
1509,0,1,,0,2,,0.0,0,0,3,tomato,0.7499999999999998,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,72.0,55.25000000000483,,tomato,1,0.2,30.0
1510,0,1,,0,2,,0.0,0,0,3,tomato,0.7916666666666664,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,71.50810911865676,56.29803951736466,,tomato,1,0.2,30.0
1511,0,1,,0,2,,0.0,0,0,3,tomato,0.833333333333333,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,70.62973254482955,57.18739579836412,,tomato,1,0.2,30.0
1512,0,1,,0,2,,0.0,0,0,3,tomato,0.8749999999999997,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,69.75135597100234,58.07675207936359,,tomato,1,0.2,30.0
1513,0,1,,0,2,,0.0,0,0,3,tomato,0.9166666666666663,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,68.87297939717513,58.96610836036305,,tomato,1,0.2,30.0
1514,0,1,,0,2,,0.0,0,0,3,tomato,0.9583333333333329,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,67.99460282334792,59.855464641362516,,tomato,1,0.2,30.0
1515,0,1,,0,2,,0.0,0,0,3,tomato,0.9999999999999996,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,67.11622624952071,60.74482092236198,,tomato,1,0.2,30.0
1516,0,1,,0,2,,0.0,0,0,3,tomato,1.0416666666666663,1,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,66.2378496756935,61.634177203361446,,tomato,1,0.2,30.0
1517,0,1,,0,2,,0.0,0,0,3,tomato,1.083333333333333,1,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,65.35947310186661,62.52353348436091,,tomato,1,0.2,30.0
1518,0,1,,0,2,,0.0,0,0,3,tomato,1.1249999999999998,1,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,64.4810965280399,63.412889765360376,,tomato,1,0.2,30.0
1519,0,1,,0,2,,0.0,0,0,3,tomato,1.1666666666666665,1,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,63.6027199542133,64.3022460463596,,tomato,1,0.2,30.0
1520,0,1,,0,2,,0.0,0,0,3,tomato,1.2083333333333333,1,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,62.7243433803868,65.19160232735835,,tomato,1,0.2,30.0
1521,0,1,,0,2,,0.0,0,0,3,tomato,1.25,1,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,61.8459668065603,66.08095860835711,,tomato,1,0.2,30.0
1522,0,1,,0,2,,0.0,0,0,3,tomato,1.2916666666666667,1,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,60.9675902327338,66.97031488935586,,tomato,1,0.2,30.0
1523,0,1,,0,2,,0.0,0,0,3,tomato,1.3333333333333335,1,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,60.0892136589073,67.85967117035472,,tomato,1,0.2,30.0
1524,0,1,,0,2,,0.0,0,0,3,tomato,1.3750000000000002,1,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,59.2108370850808,68.74902745135441,,tomato,1,0.2,30.0
1525,0,1,,0,2,,0.0,0,0,3,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,58.3324605112543,69.63838373235409,,tomato,1,0.2,30.0
1526,0,1,,0,2,,0.0,0,0,3,tomato,1.4583333333333337,1,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,57.4540839374278,70.52774001335376,,tomato,1,0.2,30.0
1527,0,1,,0,2,,0.0,0,0,3,tomato,1.5000000000000004,1,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.575707363601296,71.41709629435346,,tomato,1,0.2,30.0
1528,0,1,,0,2,,0.0,0,0,3,tomato,1.5416666666666672,1,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.0,72.0,,tomato,1,0.2,30.0
1529,0,1,,0,2,,0.0,0,0,3,tomato,1.583333333333334,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.0,72.0,,plate,1,0.2,30.0
1530,0,1,,0,2,,0.0,0,0,3,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.0,72.0,,plate,1,0.2,30.0
1531,0,1,,0,2,,0.0,0,0,3,tomato,1.6666666666666674,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.0,72.0,,plate,1,0.2,30.0
1532,0,1,,0,2,,0.0,0,0,3,tomato,1.7083333333333341,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.0,72.0,,plate,1,0.2,30.0
1533,0,1,,0,2,,0.0,0,0,3,tomato,1.7500000000000009,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.0,72.0,,plate,1,0.2,30.0
1534,0,1,,0,2,,0.0,0,0,3,tomato,1.7916666666666676,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.0,72.0,,plate,1,0.2,30.0
1535,0,1,,0,2,,0.0,0,0,3,tomato,1.8333333333333344,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.0,72.0,,plate,1,0.2,30.0
1536,0,1,,0,2,,0.0,0,0,3,tomato,1.875000000000001,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.0,72.0,,plate,1,0.2,30.0
1537,0,1,,0,2,,0.0,0,0,3,tomato,1.9166666666666679,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.0,72.0,,plate,1,0.2,30.0
1538,0,1,,0,2,,0.0,0,0,3,tomato,1.9583333333333346,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.0,72.0,,plate,1,0.2,30.0
1539,0,1,,0,2,,0.0,0,0,3,tomato,2.0000000000000013,2,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.0,72.0,,plate,1,0.2,30.0
1540,0,1,,0,2,,0.0,0,0,3,tomato,2.041666666666668,2,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.0,72.0,,plate,1,0.2,30.0
1541,0,1,,0,2,,0.0,0,0,3,tomato,2.0833333333333344,2,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.0,72.0,,plate,1,0.2,30.0
1542,0,1,,0,2,,0.0,0,0,3,tomato,2.125000000000001,2,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.0,72.0,,plate,1,0.2,30.0
1543,0,1,,0,2,,0.0,0,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.0,72.0,,plate,1,0.2,30.0
1544,0,1,,0,2,,0.0,0,0,3,tomato,2.208333333333334,2,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.0,72.0,,plate,1,0.2,30.0
1545,0,1,,0,2,,0.0,0,0,3,tomato,2.2500000000000004,2,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.0,72.0,,plate,1,0.2,30.0
1546,0,1,,0,2,,0.0,0,0,3,tomato,2.291666666666667,2,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.0,72.0,,plate,1,0.2,30.0
