tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,2863ac0944714eb0_score,player_201031c0_x,player_201031c0_y,player_201031c0_move_target,player_201031c0_item,player_201031c0_score,player_201031c0_cut_speed,player_201031c0_speed,player_bdcd4953_x,player_bdcd4953_y,player_bdcd4953_move_target,player_bdcd4953_item,player_bdcd4953_score,player_bdcd4953_cut_speed,player_bdcd4953_speed
3618,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,81.01902961144071,46.980970388559285,,plate,2,0.2,30.0
3619,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,80.13514613495767,47.864853865042335,,plate,2,0.2,30.0
3620,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,79.25126265847462,48.748737341525384,,plate,2,0.2,30.0
3621,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,78.36737918199157,49.632620818008434,,plate,2,0.2,30.0
3622,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,77.48349570550852,50.51650429449148,,plate,2,0.2,30.0
3623,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,76.59961222902547,51.40038777097453,,plate,2,0.2,30.0
3624,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,75.71572875254242,52.28427124745758,,plate,2,0.2,30.0
3625,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,74.83184527605937,53.16815472394063,,plate,2,0.2,30.0
3626,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,73.94796179957632,54.05203820042368,,plate,2,0.2,30.0
3627,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,73.06407832309327,54.93592167690673,,plate,2,0.2,30.0
3628,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,72.18019484661022,55.81980515338978,,plate,2,0.2,30.0
3629,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,71.29631137012717,56.70368862987283,,plate,2,0.2,30.0
3630,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,70.41242789364412,57.58757210635588,,plate,2,0.2,30.0
3631,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,69.52854441716107,58.47145558283893,,plate,2,0.2,30.0
3632,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,68.64466094067802,59.35533905932198,,plate,2,0.2,30.0
3633,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,67.76077746419497,60.23922253580503,,plate,2,0.2,30.0
3634,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,66.87689398771192,61.123106012288076,,plate,2,0.2,30.0
3635,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,65.99301051122887,62.006989488771126,,plate,2,0.2,30.0
3636,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,65.10912703474582,62.890872965254175,,plate,2,0.2,30.0
3637,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,64.22524355826278,63.774756441737225,,plate,2,0.2,30.0
3638,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,63.341360081779726,64.65863991822027,,plate,2,0.2,30.0
3639,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,62.45747660529668,65.54252339470332,,plate,2,0.2,30.0
3640,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,61.57359312881363,66.42640687118637,,plate,2,0.2,30.0
3641,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,60.68970965233058,67.31029034766942,,plate,2,0.2,30.0
3642,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,59.80582617584753,68.19417382415247,,plate,2,0.2,30.0
3643,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,58.92194269936448,69.07805730063552,,plate,2,0.2,30.0
3644,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,58.03805922288143,69.96194077711857,,plate,2,0.2,30.0
3645,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,57.15417574639838,70.84582425360162,,plate,2,0.2,30.0
3646,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,56.27029226991533,71.72970773008467,,plate,2,0.2,30.0
3647,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,56.0,72.0,,plate,2,0.2,30.0
3648,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3649,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3650,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3651,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3652,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3653,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3654,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3655,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3656,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3657,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3658,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3659,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,87.50000000000045,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3660,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,87.00000000000091,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3661,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,86.50000000000136,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3662,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,86.00000000000182,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3663,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,85.50000000000227,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3664,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,85.00000000000273,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3665,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,84.50000000000318,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3666,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,84.00000000000364,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3667,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,83.50000000000409,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3668,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,83.00000000000455,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3669,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,82.500000000005,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3670,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,82.00000000000546,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3671,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,81.50000000000591,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3672,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,81.00000000000637,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3673,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,80.50000000000682,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3674,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,80.00000000000728,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3675,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,79.50000000000773,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3676,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,79.00000000000819,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3677,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,78.50000000000864,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3678,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,78.0000000000091,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3679,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,77.50000000000955,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3680,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,77.00000000001,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3681,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,76.50000000001046,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3682,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,76.00000000001091,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3683,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,75.50000000001137,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3684,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,75.00000000001182,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3685,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,74.50000000001228,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3686,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,74.00000000001273,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3687,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,73.50000000001319,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3688,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,73.00000000001364,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3689,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.5000000000141,72.0,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3690,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.05628156960569,72.1370481560073,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3691,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,71.70059328650649,72.48845368423113,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3692,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,71.34490500340729,72.83985921245497,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3693,0,1,,0,2,None_cut,3.916666666666661,3,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,70.9892167203081,73.1912647406788,,,3,1.0,12.0,56.0,72.0,,,2,0.2,30.0
