tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,d17fc942cea6c001_score,player_e05275e4_x,player_e05275e4_y,player_e05275e4_move_target,player_e05275e4_item,player_e05275e4_score,player_e05275e4_cut_speed,player_e05275e4_speed,player_354ca59f_x,player_354ca59f_y,player_354ca59f_move_target,player_354ca59f_item,player_354ca59f_score,player_354ca59f_cut_speed,player_354ca59f_speed
1412,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.24861732162805,24.760774961851897,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1413,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.59996795115865,24.405032449452182,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1414,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1415,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1416,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1417,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1418,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1419,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1420,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1421,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1422,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1423,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1424,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1425,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1426,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1427,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1428,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1429,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1430,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1431,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1432,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1433,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1434,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1435,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1436,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1437,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1438,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.4999999999999,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1439,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.9999999999998,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1440,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,25.4999999999997,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1441,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,25.999999999999602,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1442,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,26.499999999999503,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1443,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,26.999999999999403,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1444,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,27.499999999999304,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1445,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,27.999999999999204,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1446,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,28.499999999999105,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1447,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,28.999999999999005,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1448,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,29.499999999998906,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1449,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,29.999999999998806,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1450,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,30.499999999998707,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1451,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,30.999999999998607,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1452,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,31.499999999998508,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1453,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,31.99999999999841,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1454,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,32.499999999998664,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1455,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,32.99999999999892,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1456,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,33.499999999999176,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1457,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,33.99999999999943,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1458,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,34.49999999999969,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1459,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,34.99999999999994,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1460,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,35.5000000000002,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1461,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,36.000000000000455,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1462,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,36.50000000000071,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1463,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,37.000000000000966,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1464,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,37.50000000000122,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1465,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,38.00000000000148,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1466,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,38.500000000001734,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1467,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,39.00000000000199,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1468,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,39.500000000002245,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1469,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0000000000025,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1470,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.50000000000276,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1471,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,41.00000000000301,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1472,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,41.50000000000327,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1473,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,42.000000000003524,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1474,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,42.50000000000378,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1475,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,43.000000000004036,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1476,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,43.50000000000429,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1477,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,44.00000000000455,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1478,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,44.5000000000048,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1479,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,45.00000000000506,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1480,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,45.500000000005315,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1481,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,46.00000000000557,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1482,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,46.50000000000583,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1483,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,47.00000000000608,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1484,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,47.50000000000634,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1485,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,48.000000000006594,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1486,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,48.50000000000685,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1487,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,49.000000000007105,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1488,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,49.50000000000736,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1489,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,50.00000000000762,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1490,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,50.50000000000787,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1491,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,51.00000000000813,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1492,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,51.500000000008384,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1493,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,52.00000000000864,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1494,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,52.500000000008896,,tomato,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
