tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,c6e64e9138dfb738_score,player_c7938254_x,player_c7938254_y,player_c7938254_move_target,player_c7938254_item,player_c7938254_score,player_c7938254_cut_speed,player_c7938254_speed,player_b87d2d2a_x,player_b87d2d2a_y,player_b87d2d2a_move_target,player_b87d2d2a_item,player_b87d2d2a_score,player_b87d2d2a_cut_speed,player_b87d2d2a_speed,b3b2261e732c2acd_score,55b5b6daef6373fe_message,ee2811b03c7966b7_score
5252,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,119.5000000000108,,tomato_salad,1,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,1.0
5253,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.66756619610841,120.47591077356992,,tomato_salad,1,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,1.0
5254,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.545942769935266,121.36526705456868,,tomato_salad,1,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,1.0
5255,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,26.42431934376212,122.25462333556743,,tomato_salad,1,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,1.0
5256,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,27.302695917588977,123.14397961656618,,tomato_salad,1,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,1.0
5257,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,28.181072491415833,124.03333589756494,,tomato_salad,1,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,1.0
5258,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,29.05944906524269,124.9226921785637,,tomato_salad,1,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,1.0
5259,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,29.937825639069217,125.81204845956245,,tomato_salad,1,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,1.0
5260,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,30.816202212895718,126.7014047405612,,tomato_salad,1,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,1.0
5261,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,31.694578786722218,127.59076102155996,,tomato_salad,1,1.0,30.0,135.11611652351553,24.88388347648305,,plate,0,1.0,30.0,,,1.0
5262,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,32.57295536054872,128.4801173025587,,tomato_salad,1,1.0,30.0,134.23223304703106,25.767766952966443,,plate,0,1.0,30.0,,,1.0
5263,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,33.45133193437522,129.36947358355746,,tomato_salad,1,1.0,30.0,133.3483495705466,26.651650429449848,,plate,0,1.0,30.0,,,1.0
5264,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,34.32970850820172,130.25882986455622,,tomato_salad,1,1.0,30.0,132.46446609406294,27.535533905933253,,plate,0,1.0,30.0,,,1.0
5265,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,35.20808508202822,131.14818614555497,,tomato_salad,1,1.0,30.0,131.5805826175798,28.419417382416658,,plate,0,1.0,30.0,,,1.0
5266,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,36.08646165585472,132.03754242655373,,tomato_salad,1,1.0,30.0,130.69669914109667,29.303300858900062,,plate,0,1.0,30.0,,,1.0
5267,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,36.96483822968122,132.92689870755248,,tomato_salad,1,1.0,30.0,129.81281566461354,30.187184335383467,,plate,0,1.0,30.0,,,1.0
5268,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,37.84321480350772,133.81625498855124,,tomato_salad,1,1.0,30.0,128.9289321881304,31.07106781186687,,plate,0,1.0,30.0,,,1.0
5269,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,38.72159137733422,134.70561126955,,tomato_salad,1,1.0,30.0,128.04504871164727,31.954951288350276,,plate,0,1.0,30.0,,,1.0
5270,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,39.59996795116002,135.59496755054874,,tomato_salad,1,1.0,30.0,127.1611652351642,32.838834764833344,,plate,0,1.0,30.0,,,1.0
5271,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.49047625129547,135.1447032311347,,tomato_salad,1,1.0,30.0,126.27728175868116,33.72271824131639,,plate,0,1.0,30.0,,,1.0
5272,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,41.38481562289713,134.27140082737935,,tomato_salad,1,1.0,30.0,125.3933982821981,34.60660171779944,,plate,0,1.0,30.0,,,1.0
5273,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,42.27915499449879,133.398098423624,,tomato_salad,1,1.0,30.0,124.50951480571506,35.4904851942827,,plate,0,1.0,30.0,,,1.0
5274,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,43.17349436610045,132.52479601986863,,tomato_salad,1,1.0,30.0,123.62563132923201,36.37436867076619,,plate,0,1.0,30.0,,,1.0
5275,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,44.06783373770211,131.65149361611327,,tomato_salad,1,1.0,30.0,122.74174785274896,37.25825214724968,,plate,0,1.0,30.0,,,1.0
5276,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,44.96217310930377,130.7781912123579,,tomato_salad,1,1.0,30.0,121.85786437626591,38.14213562373317,,plate,0,1.0,30.0,,,1.0
5277,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,45.85651248090568,129.90488880860255,,tomato_salad,1,1.0,30.0,120.97398089978286,39.02601910021666,,plate,0,1.0,30.0,,,1.0
5278,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,46.75085185250805,129.03158640484736,,tomato_salad,1,1.0,30.0,120.04617444130444,39.805653184688964,,plate,0,1.0,30.0,,,1.0
5279,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,47.64519122411042,128.15828400109314,,tomato_salad,1,1.0,30.0,118.79626611486002,39.820791727745956,,plate,0,1.0,30.0,,,1.0
5280,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,48.53953059571279,127.28498159733914,,tomato_salad,1,1.0,30.0,117.54635778841559,39.83593027080295,,plate,0,1.0,30.0,,,1.0
5281,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,49.43386996731516,126.4116791935852,,tomato_salad,1,1.0,30.0,116.29644946197116,39.85106881385981,,plate,0,1.0,30.0,,,1.0
5282,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,50.328209338917446,125.53837678983126,,tomato_salad,1,1.0,30.0,115.04654113552674,39.866207356916455,,plate,0,1.0,30.0,,,1.0
5283,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,51.2225487105194,124.66507438607732,,tomato_salad,1,1.0,30.0,113.79663280908231,39.8813458999731,,plate,0,1.0,30.0,,,1.0
5284,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,52.116888082121356,123.79177198232338,,tomato_salad,1,1.0,30.0,112.54672448263788,39.896484443029735,,plate,0,1.0,30.0,,,1.0
5285,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,53.01122745372331,122.91846957856944,,tomato_salad,1,1.0,30.0,111.29681615619346,39.91162298608638,,plate,0,1.0,30.0,,,1.0
5286,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,53.905566825325266,122.0451671748155,,tomato_salad,1,1.0,30.0,110.04690782974903,39.92676152914302,,plate,0,1.0,30.0,,,1.0
5287,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,54.79990619692722,121.17186477106156,,tomato_salad,1,1.0,30.0,108.7969995033046,39.94190007219966,,plate,0,1.0,30.0,,,1.0
5288,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.694245568529176,120.29856236730762,,tomato_salad,1,1.0,30.0,107.54709117686018,39.9570386152563,,plate,0,1.0,30.0,,,1.0
5289,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.81504436183171,119.0938486539269,,tomato_salad,1,1.0,30.0,106.29718285041575,39.972177158312945,,plate,0,1.0,30.0,,,1.0
5290,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.830360349002504,117.84394248923343,,tomato_salad,1,1.0,30.0,105.04727452397132,39.98731570136958,,plate,0,1.0,30.0,,,1.0
5291,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.8456763361733,116.59403632453996,,tomato_salad,1,1.0,30.0,103.79733686634414,39.99766893490247,,plate,0,1.0,30.0,,,1.0
5292,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.86099232334409,115.34413015984649,,tomato_salad,1,1.0,30.0,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,,,1.0
5293,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.87630831051489,114.09422399515302,,tomato_salad,1,1.0,30.0,101.29733689356304,39.99803783649228,,plate,0,1.0,30.0,,,1.0
5294,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.89162429768568,112.84431783045954,,tomato_salad,1,1.0,30.0,100.0473369071725,39.998222287287184,,plate,0,1.0,30.0,,,1.0
5295,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.906940284856475,111.59441166576607,,tomato_salad,1,1.0,30.0,98.79733692078194,39.99840673808209,,plate,0,1.0,30.0,,,1.0
5296,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.92225627202727,110.3445055010726,,tomato_salad,1,1.0,30.0,97.5473369343914,39.99859118887699,,plate,0,1.0,30.0,,,1.0
5297,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.93757225919806,109.09459933637913,,tomato_salad,1,1.0,30.0,96.29733694800085,39.9987756396719,,plate,0,1.0,30.0,,,1.0
5298,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.95288824636886,107.84469317168566,,tomato_salad,1,1.0,30.0,95.0473369616103,39.9989600904668,,plate,0,1.0,30.0,,,1.0
5299,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.96820423353965,106.59478700699219,,tomato_salad,1,1.0,30.0,93.79733697521975,39.99914454126161,,plate,0,1.0,30.0,,,1.0
5300,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.983520220710446,105.34488084229872,,tomato_salad,1,1.0,30.0,92.5473369888292,39.99932899205616,,plate,0,1.0,30.0,,,1.0
5301,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99762568084278,104.0949671718688,,tomato_salad,1,1.0,30.0,91.29733700243865,39.999513442850706,,plate,0,1.0,30.0,,,1.0
5302,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.9978100800331,102.84496718546973,,tomato_salad,1,1.0,30.0,90.0473370160481,39.999697893645255,,plate,0,1.0,30.0,,,1.0
5303,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.997994479223415,101.59496719907065,,tomato_salad,1,1.0,30.0,88.79733702965756,39.999882344439804,,plate,0,1.0,30.0,,,1.0
5304,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99817887841373,100.34496721267158,,tomato_salad,1,1.0,30.0,87.54733703619142,39.99997204937522,,plate,0,1.0,30.0,,,1.0
5305,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99836327760405,99.0949672262725,,tomato_salad,1,1.0,30.0,86.29733703619398,39.99997429659456,,plate,0,1.0,30.0,,,1.0
5306,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99854767679437,97.84496723987343,,tomato_salad,1,1.0,30.0,85.04733703619654,39.99997654381421,,plate,0,1.0,30.0,,,1.0
5307,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.998732075984684,96.59496725347435,,tomato_salad,1,1.0,30.0,83.7973370361991,39.99997879103387,,plate,0,1.0,30.0,,,1.0
5308,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.998916475175,95.34496726707528,,tomato_salad,1,1.0,30.0,82.54733703620165,39.99998103825352,,plate,0,1.0,30.0,,,1.0
5309,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99910087436532,94.0949672806762,,tomato_salad,1,1.0,30.0,81.29733703620421,39.99998328547318,,plate,0,1.0,30.0,,,1.0
5310,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.999285273555635,92.84496729427713,,tomato_salad,1,1.0,30.0,80.04733703620677,39.99998553269283,,plate,0,1.0,30.0,,,1.0
5311,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99946967274595,91.59496730787805,,tomato_salad,1,1.0,30.0,78.79733703620933,39.99998777991249,,plate,0,1.0,30.0,,,1.0
5312,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99965407193627,90.34496732147898,,tomato_salad,1,1.0,30.0,77.54733703621189,39.99999002713214,,plate,0,1.0,30.0,,,1.0
5313,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.999838471126544,89.0949673350799,,tomato_salad,1,1.0,30.0,76.29733703621444,39.9999922743518,,plate,0,1.0,30.0,,,1.0
