tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,5131b1d25423b2b1_score,player_550f8696_x,player_550f8696_y,player_550f8696_move_target,player_550f8696_item,player_550f8696_score,player_550f8696_cut_speed,player_550f8696_speed,player_d83a5264_x,player_d83a5264_y,player_d83a5264_move_target,player_d83a5264_item,player_d83a5264_score,player_d83a5264_cut_speed,player_d83a5264_speed
3932,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,46.17376479152151,30.411790063689267,,tomato_salad,4,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
3933,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,47.06841763309537,31.284771330993507,,tomato_salad,4,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
3934,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,47.963070474669166,32.157752598297684,,tomato_salad,4,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
3935,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,48.857723316242655,33.03073386560157,,tomato_salad,4,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
3936,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,49.75237615781616,33.903715132905454,,tomato_salad,4,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
3937,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,50.64702899938965,34.77669640020934,,tomato_salad,4,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
3938,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,51.54168184096314,35.649677667513224,,tomato_salad,4,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
3939,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,52.43633468253663,36.52265893481711,,tomato_salad,4,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
3940,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,53.33098752411013,37.395640202120994,,tomato_salad,4,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
3941,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,54.225640365683624,38.26862146942488,,tomato_salad,4,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
3942,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,55.12029320725711,39.141602736728764,,tomato_salad,4,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
3943,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,56.01239308720635,40.01716884350463,,tomato_salad,4,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
3944,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,56.89640858867874,40.90092027527509,,tomato_salad,4,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
3945,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,57.78042409015113,41.784671707045554,,tomato_salad,4,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
3946,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,58.66443959162352,42.66842313881602,,tomato_salad,4,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
3947,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,59.54845509309591,43.55217457058648,,tomato_salad,4,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
3948,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,60.4324705945683,44.43592600235694,,tomato_salad,4,1.0,30.0,103.11611652351695,24.88388347648305,,plate,5,1.0,30.0
3949,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,61.316486096041146,45.31967743412741,,tomato_salad,4,1.0,30.0,102.2322330470339,25.7677669529661,,plate,5,1.0,30.0
3950,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,62.20050159751415,46.20342886589787,,tomato_salad,4,1.0,30.0,101.34834957055085,26.65165042944915,,plate,5,1.0,30.0
3951,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,63.08451709898715,47.08718029766833,,tomato_salad,4,1.0,30.0,100.4644660940678,27.535533905932198,,plate,5,1.0,30.0
3952,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,63.96853260046015,47.970931729438796,,tomato_salad,4,1.0,30.0,99.58058261758475,28.419417382415247,,plate,5,1.0,30.0
3953,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,64.85254810193257,48.85468316120926,,tomato_salad,4,1.0,30.0,98.6966991411017,29.303300858898297,,plate,5,1.0,30.0
3954,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,65.73656360340496,49.73843459297972,,tomato_salad,4,1.0,30.0,97.81281566461865,30.187184335381346,,plate,5,1.0,30.0
3955,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,66.62057910487735,50.62218602474965,,tomato_salad,4,1.0,30.0,96.9289321881356,31.071067811864395,,plate,5,1.0,30.0
3956,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,67.50459460634974,51.505937456519405,,tomato_salad,4,1.0,30.0,96.04504871165256,31.954951288347445,,plate,5,1.0,30.0
3957,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,68.38861010782213,52.38968888828916,,tomato_salad,4,1.0,30.0,95.1611652351695,32.838834764830494,,plate,5,1.0,30.0
3958,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,69.27262560929452,53.27344032005891,,tomato_salad,4,1.0,30.0,94.27728175868646,33.722718241313544,,plate,5,1.0,30.0
3959,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,70.15664111076691,54.15719175182866,,tomato_salad,4,1.0,30.0,93.3933982822034,34.60660171779659,,plate,5,1.0,30.0
3960,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,71.04065661223932,55.040943183598415,,tomato_salad,4,1.0,30.0,92.50951480572036,35.49048519427964,,plate,5,1.0,30.0
3961,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,71.92465385736296,55.9247128744785,,tomato_salad,4,1.0,30.0,91.62563132923731,36.37436867076269,,plate,5,1.0,30.0
3962,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,72.8085389563405,56.808594728464925,,tomato_salad,4,1.0,30.0,90.74174785275426,37.25825214724574,,plate,5,1.0,30.0
3963,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,73.69242405531804,57.69247658245135,,tomato_salad,4,1.0,30.0,89.85786437627121,38.14213562372879,,plate,5,1.0,30.0
3964,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,74.57630915429559,58.57635843643777,,tomato_salad,4,1.0,30.0,88.97398089978816,39.02601910021184,,plate,5,1.0,30.0
3965,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,75.46019425327313,59.460240290424196,,tomato_salad,4,1.0,30.0,88.04617444130974,39.80565318468376,,plate,5,1.0,30.0
3966,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,76.34407935225067,60.34412214441062,,tomato_salad,4,1.0,30.0,86.79626611486532,39.820791727740755,,plate,5,1.0,30.0
3967,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,77.22796445122822,61.22800399839704,,tomato_salad,4,1.0,30.0,85.54635778842089,39.835930270797746,,plate,5,1.0,30.0
3968,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,78.11184955020576,62.111885852383466,,tomato_salad,4,1.0,30.0,84.29644946197647,39.85106881385474,,plate,5,1.0,30.0
3969,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,78.9957346491833,62.99576770636989,,tomato_salad,4,1.0,30.0,83.04654113553204,39.86620735691173,,plate,5,1.0,30.0
3970,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,79.87961974816085,63.87964956035631,,tomato_salad,4,1.0,30.0,81.79663280908761,39.88134589996872,,plate,5,1.0,30.0
3971,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,80.76350484713839,64.76353141434335,,tomato_salad,4,1.0,30.0,80.54672448264319,39.89648444302571,,plate,5,1.0,30.0
3972,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,81.64738994611594,65.64741326833048,,tomato_salad,4,1.0,30.0,79.29681615619876,39.911622986082705,,plate,5,1.0,30.0
3973,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,82.53127504509341,66.53129512231762,,tomato_salad,4,1.0,30.0,78.04690782975433,39.9267615291397,,plate,5,1.0,30.0
3974,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,83.41516014407082,67.41517697630475,,tomato_salad,4,1.0,30.0,76.7969995033099,39.94190007219687,,plate,5,1.0,30.0
3975,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,84.29904524304823,68.29905883029188,,tomato_salad,4,1.0,30.0,75.54709117686548,39.95703861525422,,plate,5,1.0,30.0
3976,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,85.18293034202564,69.18294068427902,,tomato_salad,4,1.0,30.0,74.29718285042105,39.972177158311574,,plate,5,1.0,30.0
3977,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,86.06681544100304,70.06682253826615,,tomato_salad,4,1.0,30.0,73.04727452397663,39.98731570136893,,plate,5,1.0,30.0
3978,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,86.95070053998046,70.95070439225329,,tomato_salad,4,1.0,30.0,71.91278695016098,40.27873505658064,,plate,5,1.0,30.0
3979,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,88.0,72.0,,tomato_salad,4,1.0,30.0,71.02356847568149,41.15725113762039,,plate,5,1.0,30.0
3980,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,5,1.0,30.0,70.134350001202,42.03576721866014,,plate,5,1.0,30.0
3981,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,5,1.0,30.0,69.2451315267225,42.91428329969989,,plate,5,1.0,30.0
3982,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,5,1.0,30.0,68.35591305224301,43.79279938073964,,plate,5,1.0,30.0
3983,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,5,1.0,30.0,67.46669457776352,44.671315461779386,,plate,5,1.0,30.0
3984,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,5,1.0,30.0,66.57747610328403,45.549831542819135,,plate,5,1.0,30.0
3985,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,5,1.0,30.0,65.68825762880454,46.42834762385888,,plate,5,1.0,30.0
3986,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,5,1.0,30.0,64.79903915432504,47.30686370489863,,plate,5,1.0,30.0
3987,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,5,1.0,30.0,63.90982067984555,48.18537978593838,,plate,5,1.0,30.0
3988,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,5,1.0,30.0,63.02060220536606,49.06389586697813,,plate,5,1.0,30.0
3989,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,5,1.0,30.0,62.13138373088657,49.94241194801788,,plate,5,1.0,30.0
3990,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,5,1.0,30.0,61.24216525640708,50.82092802905757,,plate,5,1.0,30.0
3991,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,5,1.0,30.0,60.352946781927585,51.69944411009722,,plate,5,1.0,30.0
3992,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,5,1.0,30.0,59.46372830744809,52.57796019113686,,plate,5,1.0,30.0
3993,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,5,1.0,30.0,58.5745098329686,53.4564762721765,,plate,5,1.0,30.0
3994,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,5,1.0,30.0,57.68529135848911,54.334992353216144,,plate,5,1.0,30.0
3995,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,5,1.0,30.0,56.79607288400962,55.213508434255786,,plate,5,1.0,30.0
3996,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,5,1.0,30.0,56.0,56.0,,plate,5,1.0,30.0
3997,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,5,1.0,30.0,56.0,56.0,,,5,1.0,30.0
3998,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,5,1.0,30.0,56.0,56.0,,,5,1.0,30.0
3999,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,5,1.0,30.0,56.0,56.0,,,5,1.0,30.0
4000,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,5,1.0,30.0,56.0,56.0,,,5,1.0,30.0
4001,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,5,1.0,30.0,56.0,56.0,,,5,1.0,30.0
4002,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,5,1.0,30.0,56.0,56.0,,,5,1.0,30.0
4003,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,5,1.0,30.0,56.0,56.0,,,5,1.0,30.0
4004,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,5,1.0,30.0,56.0,56.0,,,5,1.0,30.0
4005,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,5,1.0,30.0,56.0,56.0,,,5,1.0,30.0
4006,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,5,1.0,30.0,56.0,56.0,,,5,1.0,30.0
4007,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,5,1.0,30.0,56.0,56.0,,,5,1.0,30.0
4008,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,72.0,,,5,1.0,30.0,56.0,56.0,,,5,1.0,30.0
