tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,b9d6defee680e893_score,player_ceb0d0a1_x,player_ceb0d0a1_y,player_ceb0d0a1_move_target,player_ceb0d0a1_item,player_ceb0d0a1_score,player_ceb0d0a1_cut_speed,player_ceb0d0a1_speed,player_71114de7_x,player_71114de7_y,player_71114de7_move_target,player_71114de7_item,player_71114de7_score,player_71114de7_cut_speed,player_71114de7_speed
4044,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.1249999999999973,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
4045,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.166666666666664,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
4046,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.2083333333333304,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
4047,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
4048,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
4049,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.33333333333333,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
4050,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.3749999999999964,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
4051,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.416666666666663,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
4052,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
4053,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.499999999999996,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
4054,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.5416666666666625,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
4055,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
4056,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
4057,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
4058,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
4059,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
4060,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
4061,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
4062,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
4063,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
4064,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
4065,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.9999999999999942,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
4066,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
4067,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
4068,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
4069,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
4070,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,71.11611652351695,24.88388347648305,,tomato,2,1.0,30.0
4071,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,70.2322330470339,25.7677669529661,,tomato,2,1.0,30.0
4072,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,69.34834957055085,26.65165042944915,,tomato,2,1.0,30.0
4073,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,68.4644660940678,27.535533905932198,,tomato,2,1.0,30.0
4074,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,67.58058261758475,28.419417382415247,,tomato,2,1.0,30.0
4075,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,66.6966991411017,29.303300858898297,,tomato,2,1.0,30.0
4076,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,65.81281566461865,30.187184335381346,,tomato,2,1.0,30.0
4077,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,64.9289321881356,31.071067811864395,,tomato,2,1.0,30.0
4078,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,64.04504871165256,31.954951288347445,,tomato,2,1.0,30.0
4079,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,63.161165235169506,32.838834764830494,,tomato,2,1.0,30.0
4080,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,62.277281758686456,33.722718241313544,,tomato,2,1.0,30.0
4081,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,61.39339828220341,34.60660171779659,,tomato,2,1.0,30.0
4082,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,60.50951480572036,35.49048519427964,,tomato,2,1.0,30.0
4083,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,59.62563132923731,36.37436867076269,,tomato,2,1.0,30.0
4084,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,58.74174785275426,37.25825214724574,,tomato,2,1.0,30.0
4085,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,57.85786437627121,38.14213562372879,,tomato,2,1.0,30.0
4086,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,56.97398089978816,39.02601910021184,,tomato,2,1.0,30.0
4087,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,56.19434681531624,39.95382555869017,,tomato,2,1.0,30.0
4088,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,56.179208272259245,41.203733885133886,,tomato,2,1.0,30.0
4089,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,56.164069729202254,42.4536422115776,,tomato,2,1.0,30.0
4090,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,56.14893118614526,43.70355053802132,,tomato,2,1.0,30.0
4091,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,56.13379264308827,44.953458864465034,,tomato,2,1.0,30.0
4092,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,56.11865410003128,46.20336719090875,,tomato,2,1.0,30.0
4093,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,56.10351555697429,47.453275517352466,,tomato,2,1.0,30.0
4094,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,56.088377013917295,48.70318384379618,,tomato,2,1.0,30.0
4095,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,56.0732384708603,49.9530921702399,,tomato,2,1.0,30.0
4096,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,56.058099927803205,51.203000496683615,,tomato,2,1.0,30.0
4097,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,56.042961384745865,52.45290882312733,,tomato,2,1.0,30.0
4098,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,56.027822841688526,53.70281714957105,,tomato,2,1.0,30.0
4099,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,4,1.0,30.0,56.01268429863118,54.95272547601476,,tomato,2,1.0,30.0
4100,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,57.250000000000284,,,4,1.0,30.0,56.00233106509781,56.20266313364169,,tomato,2,1.0,30.0
4101,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,58.50000000000057,,,4,1.0,30.0,56.00214661430291,57.45266312003295,,tomato,2,1.0,30.0
4102,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,59.75000000000085,,,4,1.0,30.0,56.001962163508004,58.70266310642421,,tomato,2,1.0,30.0
4103,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,61.00000000000114,,,4,1.0,30.0,56.0017777127131,59.95266309281547,,tomato,2,1.0,30.0
4104,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,62.25000000000142,,,4,1.0,30.0,56.001593261918195,61.20266307920673,,tomato,2,1.0,30.0
4105,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,63.500000000001705,,,4,1.0,30.0,56.00140881112329,62.45266306559799,,tomato,2,1.0,30.0
4106,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,64.75000000000199,,,4,1.0,30.0,56.001224360328386,63.70266305198925,,tomato,2,1.0,30.0
4107,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,66.00000000000227,,,4,1.0,30.0,56.00103990953348,64.95266303837997,,tomato,2,1.0,30.0
4108,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,67.25000000000256,,,4,1.0,30.0,56.00085545873858,66.20266302477052,,tomato,2,1.0,30.0
4109,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,68.50000000000284,,,4,1.0,30.0,56.00067100794384,67.45266301116106,,tomato,2,1.0,30.0
4110,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,69.75000000000313,,,4,1.0,30.0,56.000486557149294,68.70266299755161,,tomato,2,1.0,30.0
4111,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,71.00000000000341,,,4,1.0,30.0,56.000302106354745,69.95266298394216,,tomato,2,1.0,30.0
4112,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,72.2500000000037,,,4,1.0,30.0,56.000117655560196,71.20266297033271,,tomato,2,1.0,30.0
4113,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,73.50000000000398,,,4,1.0,30.0,56.00002795062478,72.45266296379884,,tomato,2,1.0,30.0
4114,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,74.75000000000426,,,4,1.0,30.0,56.00002570340544,73.70266296379629,,tomato,2,1.0,30.0
4115,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,76.00000000000455,,,4,1.0,30.0,56.00002345618579,74.95266296379373,,tomato,2,1.0,30.0
4116,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,77.25000000000483,,,4,1.0,30.0,56.00002120896613,76.20266296379117,,tomato,2,1.0,30.0
4117,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,78.50000000000512,,,4,1.0,30.0,56.00001896174648,77.45266296378861,,tomato,2,1.0,30.0
4118,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,79.7500000000054,,,4,1.0,30.0,56.00001671452682,78.70266296378605,,tomato,2,1.0,30.0
4119,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,81.00000000000568,,,4,1.0,30.0,56.00001446730717,79.9526629637835,,tomato,2,1.0,30.0
4120,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,82.25000000000597,,,4,1.0,30.0,56.00001222008751,81.20266296378094,,tomato,2,1.0,30.0
4121,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,83.50000000000625,,,4,1.0,30.0,56.00000997286786,82.45266296377838,,tomato,2,1.0,30.0
4122,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,84.75000000000654,,,4,1.0,30.0,56.0000077256482,83.70266296377582,,tomato,2,1.0,30.0
4123,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,86.00000000000682,,,4,1.0,30.0,56.00000547842855,84.95266296377326,,tomato,2,1.0,30.0
