tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,a5806dad9b65da74_score,player_fb63cef8_x,player_fb63cef8_y,player_fb63cef8_move_target,player_fb63cef8_item,player_fb63cef8_score,player_fb63cef8_cut_speed,player_fb63cef8_speed,player_b9edfedc_x,player_b9edfedc_y,player_b9edfedc_move_target,player_b9edfedc_item,player_b9edfedc_score,player_b9edfedc_cut_speed,player_b9edfedc_speed
3371,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,56.0,51.74999999999176,,tomato_cut,1,0.2,30.0
3372,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,56.0,50.49999999999147,,tomato_cut,1,0.2,30.0
3373,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,56.0,49.24999999999119,,tomato_cut,1,0.2,30.0
3374,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,56.0,47.999999999990905,,tomato_cut,1,0.2,30.0
3375,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,56.0,46.74999999999062,,tomato_cut,1,0.2,30.0
3376,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,56.0,45.49999999999034,,tomato_cut,1,0.2,30.0
3377,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,56.0,44.24999999999005,,tomato_cut,1,0.2,30.0
3378,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,56.0,42.99999999998977,,tomato_cut,1,0.2,30.0
3379,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,56.0,41.749999999989484,,tomato_cut,1,0.2,30.0
3380,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,56.0,40.4999999999892,,tomato_cut,1,0.2,30.0
3381,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,56.0,40.0,,tomato_cut,1,0.2,30.0
3382,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3383,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3384,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3385,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3386,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3387,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3388,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3389,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3390,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3391,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3392,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3393,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3394,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3395,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3396,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3397,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3398,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3399,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3400,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3401,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3402,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,57.250000000000284,40.0,,,1,0.2,30.0
3403,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,58.50000000000057,40.0,,,1,0.2,30.0
3404,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,59.75000000000085,40.0,,,1,0.2,30.0
3405,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,61.00000000000114,40.0,,,1,0.2,30.0
3406,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,62.25000000000142,40.0,,,1,0.2,30.0
3407,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,63.500000000001705,40.0,,,1,0.2,30.0
3408,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,64.75000000000199,40.0,,,1,0.2,30.0
3409,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,66.00000000000227,40.0,,,1,0.2,30.0
3410,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,67.25000000000256,40.0,,,1,0.2,30.0
3411,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,68.50000000000284,40.0,,,1,0.2,30.0
3412,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,69.75000000000313,40.0,,,1,0.2,30.0
3413,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,71.00000000000341,40.0,,,1,0.2,30.0
3414,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,72.2500000000037,40.0,,,1,0.2,30.0
3415,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,73.50000000000398,40.0,,,1,0.2,30.0
3416,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,74.75000000000426,40.0,,,1,0.2,30.0
3417,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,76.00000000000455,40.0,,,1,0.2,30.0
3418,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,77.25000000000483,40.0,,,1,0.2,30.0
3419,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,78.50000000000512,40.0,,,1,0.2,30.0
3420,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,79.7500000000054,40.0,,,1,0.2,30.0
3421,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,81.00000000000568,40.0,,,1,0.2,30.0
3422,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,82.25000000000597,40.0,,,1,0.2,30.0
3423,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,83.50000000000625,40.0,,,1,0.2,30.0
3424,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,84.75000000000654,40.0,,,1,0.2,30.0
3425,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,86.00000000000682,40.0,,,1,0.2,30.0
3426,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,87.2500000000071,40.0,,,1,0.2,30.0
3427,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,88.29803951736653,39.50810911865716,,,1,0.2,30.0
3428,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,89.18739579836529,38.62973254483066,,,1,0.2,30.0
3429,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,90.07675207936404,37.75135597100416,,,1,0.2,30.0
3430,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,90.9661083603628,36.87297939717766,,,1,0.2,30.0
3431,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,91.85546464136155,35.99460282335116,,,1,0.2,30.0
3432,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,92.7448209223603,35.11622624952466,,,1,0.2,30.0
3433,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,93.63417720335906,34.23784967569816,,,1,0.2,30.0
3434,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,94.52353348435781,33.35947310187166,,,1,0.2,30.0
3435,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,95.41288976535657,32.48109652804516,,,1,0.2,30.0
3436,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,96.30224604635532,31.602719954218657,,,1,0.2,30.0
3437,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,97.19160232735408,30.724343380392156,,,1,0.2,30.0
3438,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,98.08095860835283,29.845966806565656,,,1,0.2,30.0
3439,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,98.97031488935158,28.967590232739155,,,1,0.2,30.0
3440,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,99.85967117035034,28.089213658912655,,,1,0.2,30.0
3441,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,100.7490274513491,27.210837085086226,,,1,0.2,30.0
3442,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,101.63838373234823,26.33246051126008,,,1,0.2,30.0
3443,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,102.52774001334755,25.454083937433936,,,1,0.2,30.0
3444,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,103.41709629434688,24.57570736360779,,,1,0.2,30.0
3445,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,,1,0.2,30.0
