tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,35ea100cad7f6061_score,player_3ac61f2a_x,player_3ac61f2a_y,player_3ac61f2a_move_target,player_3ac61f2a_item,player_3ac61f2a_score,player_3ac61f2a_cut_speed,player_3ac61f2a_speed,player_8d4cab8a_x,player_8d4cab8a_y,player_8d4cab8a_move_target,player_8d4cab8a_item,player_8d4cab8a_score,player_8d4cab8a_cut_speed,player_8d4cab8a_speed
3466,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3467,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3468,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3469,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3470,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3471,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3472,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3473,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3474,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3475,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3476,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3477,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3478,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3479,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3480,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3481,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3482,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3483,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3484,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3485,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3486,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3487,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato,0,1.0,12.0,103.11611652351695,24.88388347648305,,plate,6,0.2,30.0
3488,0,1,,0,2,tomato,0.0,0,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,102.2322330470339,25.7677669529661,,plate,6,0.2,30.0
3489,0,1,,0,2,tomato,0.041666666666666664,0,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,101.34834957055085,26.65165042944915,,plate,6,0.2,30.0
3490,0,1,,0,2,tomato,0.08333333333333333,0,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,100.4644660940678,27.535533905932198,,plate,6,0.2,30.0
3491,0,1,,0,2,tomato,0.125,0,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,99.58058261758475,28.419417382415247,,plate,6,0.2,30.0
3492,0,1,,0,2,tomato,0.16666666666666666,0,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,98.6966991411017,29.303300858898297,,plate,6,0.2,30.0
3493,0,1,,0,2,tomato,0.20833333333333331,0,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,97.81281566461865,30.187184335381346,,plate,6,0.2,30.0
3494,0,1,,0,2,tomato,0.24999999999999997,0,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,96.9289321881356,31.071067811864395,,plate,6,0.2,30.0
3495,0,1,,0,2,tomato,0.29166666666666663,0,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,96.04504871165256,31.954951288347445,,plate,6,0.2,30.0
3496,0,1,,0,2,tomato,0.3333333333333333,0,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,95.1611652351695,32.838834764830494,,plate,6,0.2,30.0
3497,0,1,,0,2,tomato,0.375,0,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,94.27728175868646,33.722718241313544,,plate,6,0.2,30.0
3498,0,1,,0,2,tomato,0.4166666666666667,0,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,93.3933982822034,34.60660171779659,,plate,6,0.2,30.0
3499,0,1,,0,2,tomato,0.45833333333333337,0,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,92.50951480572036,35.49048519427964,,plate,6,0.2,30.0
3500,0,1,,0,2,tomato,0.5,0,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,91.62563132923731,36.37436867076269,,plate,6,0.2,30.0
3501,0,1,,0,2,tomato,0.5416666666666666,0,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,90.74174785275426,37.25825214724574,,plate,6,0.2,30.0
3502,0,1,,0,2,tomato,0.5833333333333333,0,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,89.85786437627121,38.14213562372879,,plate,6,0.2,30.0
3503,0,1,,0,2,tomato,0.6249999999999999,0,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,88.97398089978816,39.02601910021184,,plate,6,0.2,30.0
3504,0,1,,0,2,tomato,0.6666666666666665,0,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,88.04617444130974,39.80565318468376,,plate,6,0.2,30.0
3505,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,86.79626611486532,39.820791727740755,,plate,6,0.2,30.0
3506,0,1,,0,2,tomato,0.7499999999999998,0,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,85.54635778842089,39.835930270797746,,plate,6,0.2,30.0
3507,0,1,,0,2,tomato,0.7916666666666664,0,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,84.29644946197647,39.85106881385474,,plate,6,0.2,30.0
3508,0,1,,0,2,tomato,0.833333333333333,0,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,83.04654113553204,39.86620735691173,,plate,6,0.2,30.0
3509,0,1,,0,2,tomato,0.8749999999999997,0,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,81.79663280908761,39.88134589996872,,plate,6,0.2,30.0
3510,0,1,,0,2,tomato,0.9166666666666663,0,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,80.54672448264319,39.89648444302571,,plate,6,0.2,30.0
3511,0,1,,0,2,tomato,0.9583333333333329,0,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,79.29681615619876,39.911622986082705,,plate,6,0.2,30.0
3512,0,1,,0,2,tomato,0.9999999999999996,0,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,78.04690782975433,39.9267615291397,,plate,6,0.2,30.0
3513,0,1,,0,2,tomato,1.0416666666666663,1,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,76.7969995033099,39.94190007219687,,plate,6,0.2,30.0
3514,0,1,,0,2,tomato,1.083333333333333,1,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,75.54709117686548,39.95703861525422,,plate,6,0.2,30.0
3515,0,1,,0,2,tomato,1.1249999999999998,1,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,74.29718285042105,39.972177158311574,,plate,6,0.2,30.0
3516,0,1,,0,2,tomato,1.1666666666666665,1,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,73.04727452397663,39.98731570136893,,plate,6,0.2,30.0
3517,0,1,,0,2,tomato,1.2083333333333333,1,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,71.91278695016098,40.27873505658064,,plate,6,0.2,30.0
3518,0,1,,0,2,tomato,1.25,1,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,71.02356847568149,41.15725113762039,,plate,6,0.2,30.0
3519,0,1,,0,2,tomato,1.2916666666666667,1,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,70.134350001202,42.03576721866014,,plate,6,0.2,30.0
3520,0,1,,0,2,tomato,1.3333333333333335,1,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,69.2451315267225,42.91428329969989,,plate,6,0.2,30.0
3521,0,1,,0,2,tomato,1.3750000000000002,1,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,68.35591305224301,43.79279938073964,,plate,6,0.2,30.0
3522,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,67.46669457776352,44.671315461779386,,plate,6,0.2,30.0
3523,0,1,,0,2,tomato,1.4583333333333337,1,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,66.57747610328403,45.549831542819135,,plate,6,0.2,30.0
3524,0,1,,0,2,tomato,1.5000000000000004,1,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,65.68825762880454,46.42834762385888,,plate,6,0.2,30.0
3525,0,1,,0,2,tomato,1.5416666666666672,1,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,64.79903915432504,47.30686370489863,,plate,6,0.2,30.0
3526,0,1,,0,2,tomato,1.583333333333334,1,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,63.90982067984555,48.18537978593838,,plate,6,0.2,30.0
3527,0,1,,0,2,tomato,1.6250000000000007,1,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,63.02060220536606,49.06389586697813,,plate,6,0.2,30.0
3528,0,1,,0,2,tomato,1.6666666666666674,1,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,62.13138373088657,49.94241194801788,,plate,6,0.2,30.0
3529,0,1,,0,2,tomato,1.7083333333333341,1,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,61.24216525640708,50.82092802905757,,plate,6,0.2,30.0
3530,0,1,,0,2,tomato,1.7500000000000009,1,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,60.352946781927585,51.69944411009722,,plate,6,0.2,30.0
3531,0,1,,0,2,tomato,1.7916666666666676,1,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,59.46372830744809,52.57796019113686,,plate,6,0.2,30.0
3532,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,58.5745098329686,53.4564762721765,,plate,6,0.2,30.0
3533,0,1,,0,2,tomato,1.875000000000001,1,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,57.68529135848911,54.334992353216144,,plate,6,0.2,30.0
3534,0,1,,0,2,tomato,1.9166666666666679,1,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,56.79607288400962,55.213508434255786,,plate,6,0.2,30.0
3535,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,plate,6,0.2,30.0
3536,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,6,0.2,30.0
3537,0,1,,0,2,tomato,2.041666666666668,2,0,3,tomato_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,6,0.2,30.0
3538,0,1,,0,2,tomato,2.0833333333333344,2,0,3,tomato_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,6,0.2,30.0
3539,0,1,,0,2,tomato,2.125000000000001,2,0,3,tomato_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,6,0.2,30.0
3540,0,1,,0,2,tomato,2.1666666666666674,2,0,3,tomato_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,6,0.2,30.0
3541,0,1,,0,2,tomato,2.208333333333334,2,0,3,tomato_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,6,0.2,30.0
3542,0,1,,0,2,tomato,2.2500000000000004,2,0,3,tomato_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,6,0.2,30.0
3543,0,1,,0,2,tomato,2.291666666666667,2,0,3,tomato_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,6,0.2,30.0
3544,0,1,,0,2,tomato,2.3333333333333335,2,0,3,tomato_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,6,0.2,30.0
3545,0,1,,0,2,tomato,2.375,2,0,3,tomato_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,6,0.2,30.0
