tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,6184777180219a1f_score,player_dffe9a8c_x,player_dffe9a8c_y,player_dffe9a8c_move_target,player_dffe9a8c_item,player_dffe9a8c_score,player_dffe9a8c_cut_speed,player_dffe9a8c_speed,player_7ea5f567_x,player_7ea5f567_y,player_7ea5f567_move_target,player_7ea5f567_item,player_7ea5f567_score,player_7ea5f567_cut_speed,player_7ea5f567_speed
3781,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,69.00000000000796,,,1,1.0,30.0,40.191082033044374,87.59381111981222,,,2,1.0,30.0
3782,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,70.25000000000824,,,1,1.0,30.0,40.17576604587287,86.34390495511875,,,2,1.0,30.0
3783,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,71.50000000000853,,,1,1.0,30.0,40.160450058701365,85.09399879042527,,,2,1.0,30.0
3784,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,72.0,,,1,1.0,30.0,40.14513407152986,83.8440926257318,,,2,1.0,30.0
3785,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,70.74999999999972,,,1,1.0,30.0,40.129818084358355,82.59418646103833,,,2,1.0,30.0
3786,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,69.49999999999943,,,1,1.0,30.0,40.11450209718685,81.34428029634486,,,2,1.0,30.0
3787,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,68.24999999999915,,,1,1.0,30.0,40.099186110015346,80.09437413165139,,,2,1.0,30.0
3788,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,66.99999999999886,,,1,1.0,30.0,40.08387012284384,78.84446796695792,,,2,1.0,30.0
3789,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,65.74999999999858,,,1,1.0,30.0,40.068554135672336,77.59456180226445,,,2,1.0,30.0
3790,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,64.4999999999983,,,1,1.0,30.0,40.053238148500895,76.34465563757098,,,2,1.0,30.0
3791,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,63.24999999999801,,,1,1.0,30.0,40.03792216132974,75.09474947287751,,,2,1.0,30.0
3792,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,61.999999999997726,,,1,1.0,30.0,40.02260617415858,73.84484330818404,,,2,1.0,30.0
3793,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,60.74999999999744,,,1,1.0,30.0,40.00729018698742,72.59493714349057,,,2,1.0,30.0
3794,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,59.49999999999716,,,1,1.0,30.0,40.002263679643235,71.34496718003729,,,2,1.0,30.0
3795,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,58.249999999996874,,,1,1.0,30.0,40.00207928045292,70.09496719363821,,,2,1.0,30.0
3796,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,56.99999999999659,,,1,1.0,30.0,40.0018948812626,68.84496720723914,,,2,1.0,30.0
3797,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,55.749999999996305,,,1,1.0,30.0,40.00171048207228,67.59496722084006,,,2,1.0,30.0
3798,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,54.49999999999602,,,1,1.0,30.0,40.001526082881966,66.34496723444099,,,2,1.0,30.0
3799,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,53.24999999999574,,,1,1.0,30.0,40.00134168369165,65.09496724804191,,,2,1.0,30.0
3800,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,51.99999999999545,,,1,1.0,30.0,40.00115728450133,63.844967261642836,,,2,1.0,30.0
3801,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,50.74999999999517,,,1,1.0,30.0,40.000972885311015,62.59496727524376,,,2,1.0,30.0
3802,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,49.499999999994884,,,1,1.0,30.0,40.0007884861207,61.344967288844686,,,2,1.0,30.0
3803,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,48.2499999999946,,,1,1.0,30.0,40.00060408693038,60.09496730244561,,,2,1.0,30.0
3804,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,46.999999999994316,,,1,1.0,30.0,40.00041968774006,58.844967316046535,,,2,1.0,30.0
3805,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,45.74999999999403,,,1,1.0,30.0,40.000235288549746,57.59496732964746,,,2,1.0,30.0
3806,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,44.49999999999375,,,1,1.0,30.0,40.00005088935948,56.344967343248385,,,2,1.0,30.0
3807,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,43.24999999999346,,,1,1.0,30.0,40.00002680791123,55.09496734488212,,,2,1.0,30.0
3808,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,41.99999999999318,,,1,1.0,30.0,40.00002458797322,53.84496734488397,,,2,1.0,30.0
3809,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.749999999992895,,,1,1.0,30.0,40.00002236803521,52.594967344885816,,,2,1.0,30.0
3810,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,39.49999999999261,,,1,1.0,30.0,40.0000201480972,51.344967344887664,,,2,1.0,30.0
3811,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,38.249999999992326,,,1,1.0,30.0,40.00001792815919,50.09496734488951,,,2,1.0,30.0
3812,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,36.99999999999204,,,1,1.0,30.0,40.00001570822118,48.84496734489136,,,2,1.0,30.0
3813,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,35.74999999999176,,,1,1.0,30.0,40.0000134882832,47.594967344893206,,,2,1.0,30.0
3814,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,34.49999999999147,,,1,1.0,30.0,40.000011268345546,46.34496734489505,,,2,1.0,30.0
3815,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,33.24999999999119,,,1,1.0,30.0,40.00000904840789,45.0949673448969,,,2,1.0,30.0
3816,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,31.99999999999091,,,1,1.0,30.0,40.000006828470234,43.84496734489875,,,2,1.0,30.0
3817,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,30.74999999999098,,,1,1.0,30.0,40.00000460853258,42.594967344900596,,,2,1.0,30.0
3818,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,29.49999999999105,,,1,1.0,30.0,40.00000238859492,41.34496734490244,,,2,1.0,30.0
3819,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,28.24999999999112,,,1,1.0,30.0,39.92971916812323,40.12382975989598,,,2,1.0,30.0
3820,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,26.999999999991193,,,1,1.0,30.0,39.051204441510095,39.23460994729399,,,2,1.0,30.0
3821,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,25.749999999991264,,,1,1.0,30.0,38.17268971489696,38.345390134691996,,,2,1.0,30.0
3822,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.499999999991335,,,1,1.0,30.0,37.29417498828383,37.456170322090216,,,2,1.0,30.0
3823,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,36.415660261670695,36.5669505094889,,,2,1.0,30.0
3824,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,35.53714553505756,35.677730696887586,,,2,1.0,30.0
3825,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,34.65863080844443,34.78851088428627,,,2,1.0,30.0
3826,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,33.780116081831295,33.89929107168495,,,2,1.0,30.0
3827,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,32.90160135521816,33.01007125908364,,,2,1.0,30.0
3828,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,32.02308662860503,32.12085144648232,,,2,1.0,30.0
3829,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,31.144571901991547,31.231631633880692,,,2,1.0,30.0
3830,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,30.26605717537806,30.342411821279054,,,2,1.0,30.0
3831,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,29.38754244876457,29.453192008677416,,,2,1.0,30.0
3832,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,28.50902772215108,28.563972196075778,,,2,1.0,30.0
3833,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,27.630512995537593,27.67475238347414,,,2,1.0,30.0
3834,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,26.751998268924105,26.7855325708725,,,2,1.0,30.0
3835,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,25.873483542310616,25.896312758270863,,,2,1.0,30.0
3836,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,24.994968815697128,25.007092945669225,,,2,1.0,30.0
3837,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0
3838,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0
3839,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0
3840,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0
3841,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0
3842,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0
3843,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0
3844,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0
3845,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0
3846,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0
3847,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0
3848,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0
3849,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0
3850,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0
