tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,4ed4a087183eb690_score,player_459ff855_x,player_459ff855_y,player_459ff855_move_target,player_459ff855_item,player_459ff855_score,player_459ff855_cut_speed,player_459ff855_speed,player_ed50371d_x,player_ed50371d_y,player_ed50371d_move_target,player_ed50371d_item,player_ed50371d_score,player_ed50371d_cut_speed,player_ed50371d_speed,a22d9381faf092e5_score,fb0686a9013f450e_message,f1e91fd9e55502be_score
6988,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,9,0.2,30.0,,,9.0
6989,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,9,0.2,30.0,,,9.0
6990,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,9,0.2,30.0,,,9.0
6991,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,9,0.2,30.0,,,9.0
6992,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,9,0.2,30.0,,,9.0
6993,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,9,0.2,30.0,,,9.0
6994,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,9,0.2,30.0,,,9.0
6995,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,55.499999999999744,,,0,1.0,12.0,56.0,56.0,,tomato_salad,9,0.2,30.0,,,9.0
6996,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,54.99999999999949,,,0,1.0,12.0,56.0,56.0,,tomato_salad,9,0.2,30.0,,,9.0
6997,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,54.49999999999923,,,0,1.0,12.0,56.0,56.0,,tomato_salad,9,0.2,30.0,,,9.0
6998,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,53.99999999999898,,,0,1.0,12.0,56.0,56.0,,tomato_salad,9,0.2,30.0,,,9.0
6999,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,53.49999999999872,,,0,1.0,12.0,56.0,56.0,,tomato_salad,9,0.2,30.0,,,9.0
7000,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,52.999999999998465,,,0,1.0,12.0,56.0,56.0,,tomato_salad,9,0.2,30.0,,,9.0
7001,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,52.49999999999821,,,0,1.0,12.0,56.0,56.0,,tomato_salad,9,0.2,30.0,,,9.0
7002,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,51.999999999997954,,,0,1.0,12.0,56.0,56.0,,tomato_salad,9,0.2,30.0,,,9.0
7003,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,51.4999999999977,,,0,1.0,12.0,56.0,56.0,,tomato_salad,9,0.2,30.0,,,9.0
7004,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,50.99999999999744,,,0,1.0,12.0,56.0,56.0,,tomato_salad,9,0.2,30.0,,,9.0
7005,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,50.499999999997186,,,0,1.0,12.0,56.0,56.0,,tomato_salad,9,0.2,30.0,,,9.0
7006,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,49.99999999999693,,,0,1.0,12.0,56.0,56.0,,tomato_salad,9,0.2,30.0,,,9.0
7007,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,49.499999999996675,,,0,1.0,12.0,56.0,56.0,,tomato_salad,9,0.2,30.0,,,9.0
7008,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,48.99999999999642,,,0,1.0,12.0,56.0,56.0,,tomato_salad,9,0.2,30.0,,,9.0
7009,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,48.49999999999616,,,0,1.0,12.0,56.0,56.0,,tomato_salad,9,0.2,30.0,,,9.0
7010,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,47.99999999999591,,,0,1.0,12.0,56.0,56.0,,tomato_salad,9,0.2,30.0,,,9.0
7011,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,47.49999999999565,,,0,1.0,12.0,56.0,56.0,,tomato_salad,9,0.2,30.0,,,9.0
7012,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,46.999999999995396,,,0,1.0,12.0,56.0,56.0,,tomato_salad,9,0.2,30.0,,,9.0
7013,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,46.49999999999514,,,0,1.0,12.0,56.0,56.0,,tomato_salad,9,0.2,30.0,,,9.0
7014,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,45.999999999994884,,,0,1.0,12.0,56.0,56.0,,tomato_salad,9,0.2,30.0,,,9.0
7015,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,45.49999999999463,,,0,1.0,12.0,56.88388347648305,55.11611652351695,,tomato_salad,9,0.2,30.0,,,9.0
7016,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,44.99999999999437,,,0,1.0,12.0,57.7677669529661,54.2322330470339,,tomato_salad,9,0.2,30.0,,,9.0
7017,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,44.49999999999412,,,0,1.0,12.0,58.65165042944915,53.34834957055085,,tomato_salad,9,0.2,30.0,,,9.0
7018,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,43.99999999999386,,,0,1.0,12.0,59.5355339059322,52.4644660940678,,tomato_salad,9,0.2,30.0,,,9.0
7019,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,43.499999999993605,,,0,1.0,12.0,60.41941738241525,51.58058261758475,,tomato_salad,9,0.2,30.0,,,9.0
7020,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,42.99999999999335,,,0,1.0,12.0,61.3033008588983,50.6966991411017,,tomato_salad,9,0.2,30.0,,,9.0
7021,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,42.49999999999309,,,0,1.0,12.0,62.187184335381346,49.812815664618654,,tomato_salad,9,0.2,30.0,,,9.0
7022,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,41.99999999999284,,,0,1.0,12.0,63.071067811864395,48.928932188135605,,tomato_salad,9,0.2,30.0,,,9.0
7023,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,41.49999999999258,,,0,1.0,12.0,63.954951288347445,48.045048711652555,,tomato_salad,9,0.2,30.0,,,9.0
7024,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.999999999992326,,,0,1.0,12.0,64.8388347648305,47.161165235169506,,tomato_salad,9,0.2,30.0,,,9.0
7025,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.49999999999207,,,0,1.0,12.0,65.72271824131354,46.277281758686456,,tomato_salad,9,0.2,30.0,,,9.0
7026,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,66.6066017177966,45.39339828220341,,tomato_salad,9,0.2,30.0,,,9.0
7027,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,67.49048519427964,44.50951480572036,,tomato_salad,9,0.2,30.0,,,9.0
7028,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,68.37436867076269,43.62563132923731,,tomato_salad,9,0.2,30.0,,,9.0
7029,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,69.25825214724574,42.74174785275426,,tomato_salad,9,0.2,30.0,,,9.0
7030,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,70.14213562372879,41.85786437627121,,tomato_salad,9,0.2,30.0,,,9.0
7031,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,71.02601910021184,40.97398089978816,,tomato_salad,9,0.2,30.0,,,9.0
7032,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,71.95382555869026,40.19434681531624,,tomato_salad,9,0.2,30.0,,,9.0
7033,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,73.20373388513468,40.179208272259245,,tomato_salad,9,0.2,30.0,,,9.0
7034,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,74.45364221157911,40.164069729202254,,tomato_salad,9,0.2,30.0,,,9.0
7035,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,75.70355053802353,40.14893118614526,,tomato_salad,9,0.2,30.0,,,9.0
7036,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,76.95345886446796,40.13379264308827,,tomato_salad,9,0.2,30.0,,,9.0
7037,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,78.20336719091239,40.11865410003128,,tomato_salad,9,0.2,30.0,,,9.0
7038,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,79.45327551735681,40.10351555697429,,tomato_salad,9,0.2,30.0,,,9.0
7039,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,80.70318384380124,40.088377013917295,,tomato_salad,9,0.2,30.0,,,9.0
7040,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,81.95309217024567,40.0732384708603,,tomato_salad,9,0.2,30.0,,,9.0
7041,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,83.2030004966901,40.05809992780313,,tomato_salad,9,0.2,30.0,,,9.0
7042,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,84.45290882313452,40.04296138474578,,tomato_salad,9,0.2,30.0,,,9.0
7043,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.041666666666666664,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,85.70281714957895,40.027822841688426,,tomato_salad,9,0.2,30.0,,,9.0
7044,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.08333333333333333,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,86.95272547602337,40.01268429863107,,tomato_salad,9,0.2,30.0,,,9.0
7045,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.125,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.20266313365056,40.00233106509771,,tomato_salad,9,0.2,30.0,,,9.0
7046,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.16666666666666666,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,89.45266312004111,40.0021466143028,,tomato_salad,9,0.2,30.0,,,9.0
7047,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.20833333333333331,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,90.70266310643166,40.0019621635079,,tomato_salad,9,0.2,30.0,,,9.0
7048,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.24999999999999997,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,91.9526630928222,40.00177771271299,,tomato_salad,9,0.2,30.0,,,9.0
7049,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.29166666666666663,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,93.20266307921275,40.00159326191809,,tomato_salad,9,0.2,30.0,,,9.0
7050,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.3333333333333333,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,94.4526630656033,40.001408811123184,,tomato_salad,9,0.2,30.0,,,9.0
7051,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.375,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,95.70266305199385,40.00122436032828,,tomato_salad,9,0.2,30.0,,,9.0
7052,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.4166666666666667,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,96.9526630383844,40.001039909533375,,tomato_salad,9,0.2,30.0,,,9.0
