tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,3eb9043b07076934_score,player_71106599_x,player_71106599_y,player_71106599_move_target,player_71106599_item,player_71106599_score,player_71106599_cut_speed,player_71106599_speed,player_d1ada74c_x,player_d1ada74c_y,player_d1ada74c_move_target,player_d1ada74c_item,player_d1ada74c_score,player_d1ada74c_cut_speed,player_d1ada74c_speed
3584,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,78.99999999999045,,tomato_cut,0,1.0,12.0,56.0,72.0,,,7,0.2,30.0
3585,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,79.49999999999,,tomato_cut,0,1.0,12.0,56.0,72.0,,,7,0.2,30.0
3586,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,79.99999999998954,,tomato_cut,0,1.0,12.0,56.0,72.0,,,7,0.2,30.0
3587,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,80.49999999998909,,tomato_cut,0,1.0,12.0,56.0,72.0,,,7,0.2,30.0
3588,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,80.99999999998863,,tomato_cut,0,1.0,12.0,56.0,72.0,,,7,0.2,30.0
3589,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,81.49999999998818,,tomato_cut,0,1.0,12.0,56.0,72.0,,,7,0.2,30.0
3590,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,81.99999999998772,,tomato_cut,0,1.0,12.0,56.0,72.0,,,7,0.2,30.0
3591,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,82.49999999998727,,tomato_cut,0,1.0,12.0,56.0,72.0,,,7,0.2,30.0
3592,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,82.99999999998681,,tomato_cut,0,1.0,12.0,56.0,72.0,,,7,0.2,30.0
3593,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,83.49999999998636,,tomato_cut,0,1.0,12.0,56.0,72.0,,,7,0.2,30.0
3594,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,83.9999999999859,,tomato_cut,0,1.0,12.0,56.0,72.0,,,7,0.2,30.0
3595,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,84.49999999998545,,tomato_cut,0,1.0,12.0,56.0,72.0,,,7,0.2,30.0
3596,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,84.999999999985,,tomato_cut,0,1.0,12.0,56.0,72.0,,,7,0.2,30.0
3597,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,85.49999999998454,,tomato_cut,0,1.0,12.0,56.0,72.0,,,7,0.2,30.0
3598,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,85.99999999998408,,tomato_cut,0,1.0,12.0,56.0,70.74999999999972,,,7,0.2,30.0
3599,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,86.49999999998363,,tomato_cut,0,1.0,12.0,56.0,69.49999999999943,,,7,0.2,30.0
3600,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,86.99999999998317,,tomato_cut,0,1.0,12.0,56.0,68.24999999999915,,,7,0.2,30.0
3601,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,87.49999999998272,,tomato_cut,0,1.0,12.0,56.0,66.99999999999886,,,7,0.2,30.0
3602,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,88.0,,tomato_cut,0,1.0,12.0,56.0,65.74999999999858,,,7,0.2,30.0
3603,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,88.0,,,0,1.0,12.0,56.0,64.4999999999983,,,7,0.2,30.0
3604,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,88.0,,,0,1.0,12.0,56.0,63.24999999999801,,,7,0.2,30.0
3605,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,88.0,,,0,1.0,12.0,56.0,61.999999999997726,,,7,0.2,30.0
3606,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,88.0,,,0,1.0,12.0,56.0,60.74999999999744,,,7,0.2,30.0
3607,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,88.0,,,0,1.0,12.0,56.0,59.49999999999716,,,7,0.2,30.0
3608,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,88.0,,,0,1.0,12.0,56.0,58.249999999996874,,,7,0.2,30.0
3609,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,88.0,,,0,1.0,12.0,56.0,56.99999999999659,,,7,0.2,30.0
3610,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,88.0,,,0,1.0,12.0,56.0,55.749999999996305,,,7,0.2,30.0
3611,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,88.0,,,0,1.0,12.0,56.0,54.49999999999602,,,7,0.2,30.0
3612,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,88.0,,,0,1.0,12.0,56.0,53.24999999999574,,,7,0.2,30.0
3613,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,88.0,,,0,1.0,12.0,56.0,51.99999999999545,,,7,0.2,30.0
3614,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,88.0,,,0,1.0,12.0,56.0,50.74999999999517,,,7,0.2,30.0
3615,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,88.0,,,0,1.0,12.0,56.0,49.499999999994884,,,7,0.2,30.0
3616,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,88.0,,,0,1.0,12.0,56.0,48.2499999999946,,,7,0.2,30.0
3617,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,88.0,,,0,1.0,12.0,56.0,46.999999999994316,,,7,0.2,30.0
3618,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,88.0,,,0,1.0,12.0,56.0,45.74999999999403,,,7,0.2,30.0
3619,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,88.0,,,0,1.0,12.0,56.0,44.49999999999375,,,7,0.2,30.0
3620,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,88.0,,,0,1.0,12.0,56.0,43.24999999999346,,,7,0.2,30.0
3621,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,88.0,,,0,1.0,12.0,56.0,41.99999999999318,,,7,0.2,30.0
3622,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,88.0,,,0,1.0,12.0,56.0,40.749999999992895,,,7,0.2,30.0
3623,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,88.0,,,0,1.0,12.0,56.49189088134284,39.70196048263347,,,7,0.2,30.0
3624,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,88.0,,,0,1.0,12.0,57.37026745516934,38.81260420163471,,,7,0.2,30.0
3625,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,88.0,,,0,1.0,12.0,58.24864402899584,37.92324792063596,,,7,0.2,30.0
3626,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,88.0,,,0,1.0,12.0,59.12702060282234,37.033891639637005,,,7,0.2,30.0
3627,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,88.0,,,0,1.0,12.0,60.00539717664884,36.14453535863804,,,7,0.2,30.0
3628,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,87.50000000000045,,,0,1.0,12.0,60.88377375047534,35.25517907763907,,,7,0.2,30.0
3629,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,87.00000000000091,,,0,1.0,12.0,61.76215032430184,34.36582279664011,,,7,0.2,30.0
3630,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,86.50000000000136,,,0,1.0,12.0,62.64052689812834,33.47646651564114,,,7,0.2,30.0
3631,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,86.00000000000182,,,0,1.0,12.0,63.51890347195484,32.587110234642175,,,7,0.2,30.0
3632,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,85.50000000000227,,,0,1.0,12.0,64.39728004578167,31.697753953643108,,,7,0.2,30.0
3633,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,85.00000000000273,,,0,1.0,12.0,65.27565661960888,30.808397672644,,,7,0.2,30.0
3634,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,84.50000000000318,,,0,1.0,12.0,66.15403319343609,29.91904139164489,,,7,0.2,30.0
3635,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,84.00000000000364,,,0,1.0,12.0,67.03240976726298,29.02968511064578,,,7,0.2,30.0
3636,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,83.50000000000409,,,0,1.0,12.0,67.91078634108933,28.14032882964667,,,7,0.2,30.0
3637,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,83.00000000000455,,,0,1.0,12.0,68.7891629149157,27.25097254864756,,,7,0.2,30.0
3638,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,82.500000000005,,,0,1.0,12.0,69.66753948874207,26.36161626764845,,,7,0.2,30.0
3639,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,82.00000000000546,,,0,1.0,12.0,70.54591606256842,25.47225998664934,,,7,0.2,30.0
3640,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,81.50000000000591,,,0,1.0,12.0,71.42429263639478,24.58290370565023,,,7,0.2,30.0
3641,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,81.00000000000637,,,0,1.0,12.0,72.0,24.0,,,7,0.2,30.0
3642,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,80.50000000000682,,,0,1.0,12.0,72.0,24.0,,tomato,7,0.2,30.0
3643,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,80.00000000000728,,,0,1.0,12.0,72.0,24.0,,tomato,7,0.2,30.0
3644,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,79.50000000000773,,,0,1.0,12.0,72.0,24.0,,tomato,7,0.2,30.0
3645,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,79.00000000000819,,,0,1.0,12.0,72.0,24.0,,tomato,7,0.2,30.0
3646,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,78.50000000000864,,,0,1.0,12.0,72.0,24.0,,tomato,7,0.2,30.0
3647,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,78.0000000000091,,,0,1.0,12.0,72.0,24.0,,tomato,7,0.2,30.0
3648,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,77.50000000000955,,,0,1.0,12.0,72.0,24.0,,tomato,7,0.2,30.0
3649,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,77.00000000001,,,0,1.0,12.0,72.0,24.0,,tomato,7,0.2,30.0
3650,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,76.50000000001046,,,0,1.0,12.0,72.0,24.0,,tomato,7,0.2,30.0
3651,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,76.00000000001091,,,0,1.0,12.0,72.0,24.0,,tomato,7,0.2,30.0
3652,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,75.50000000001137,,,0,1.0,12.0,72.0,24.0,,tomato,7,0.2,30.0
3653,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,75.00000000001182,,,0,1.0,12.0,72.0,25.24999999999993,,tomato,7,0.2,30.0
3654,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,74.50000000001228,,,0,1.0,12.0,72.0,26.499999999999858,,tomato,7,0.2,30.0
3655,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,74.00000000001273,,,0,1.0,12.0,72.0,27.749999999999787,,tomato,7,0.2,30.0
3656,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,73.50000000001319,,,0,1.0,12.0,72.0,28.999999999999716,,tomato,7,0.2,30.0
3657,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,73.00000000001364,,,0,1.0,12.0,72.0,30.249999999999645,,tomato,7,0.2,30.0
3658,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,72.5000000000141,,,0,1.0,12.0,72.0,31.499999999999574,,tomato,7,0.2,30.0
3659,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,72.00000000001455,,,0,1.0,12.0,72.0,32.749999999999716,,tomato,7,0.2,30.0
3660,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,71.500000000015,,,0,1.0,12.0,72.0,34.0,,tomato,7,0.2,30.0
3661,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,71.00000000001546,,,0,1.0,12.0,72.0,35.250000000000284,,tomato,7,0.2,30.0
