tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,5c7f285995d61cdf_score,player_450c304d_x,player_450c304d_y,player_450c304d_move_target,player_450c304d_item,player_450c304d_score,player_450c304d_cut_speed,player_450c304d_speed,player_2186de09_x,player_2186de09_y,player_2186de09_move_target,player_2186de09_item,player_2186de09_score,player_2186de09_cut_speed,player_2186de09_speed
3086,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,30.0,45.850658535406566,93.7130372705936,,tomato,3,1.0,30.0
3087,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,30.0,44.956319163804906,92.83973486683898,,tomato,3,1.0,30.0
3088,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,30.0,44.061979792203246,91.96643246308406,,tomato,3,1.0,30.0
3089,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,30.0,43.167640420601586,91.09313005932914,,tomato,3,1.0,30.0
3090,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,30.0,42.273301048999926,90.2198276555742,,tomato,3,1.0,30.0
3091,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,30.0,41.378961677398266,89.34652525181929,,tomato,3,1.0,30.0
3092,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,30.0,40.484622305796606,88.47322284806437,,tomato,3,1.0,30.0
3093,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,30.0,40.18801883560745,87.34382988687123,,tomato,3,1.0,30.0
3094,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,30.0,40.17270284843595,86.09392372217776,,tomato,3,1.0,30.0
3095,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,30.0,40.15738686126474,84.84401755748429,,tomato,3,1.0,30.0
3096,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,30.0,40.142070874093584,83.59411139279082,,tomato,3,1.0,30.0
3097,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,30.0,40.12675488692243,82.34420522809735,,tomato,3,1.0,30.0
3098,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,30.0,40.11143889975127,81.09429906340388,,tomato,3,1.0,30.0
3099,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,102.74999999999972,24.0,,plate,0,1.0,30.0,40.096122912580114,79.84439289871041,,tomato,3,1.0,30.0
3100,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,101.49999999999943,24.0,,plate,0,1.0,30.0,40.08080692540895,78.59448673401694,,tomato,3,1.0,30.0
3101,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,100.24999999999915,24.0,,plate,0,1.0,30.0,40.065490938237794,77.34458056932347,,tomato,3,1.0,30.0
3102,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,98.99999999999886,24.0,,plate,0,1.0,30.0,40.05017495106664,76.09467440463,,tomato,3,1.0,30.0
3103,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,97.74999999999858,24.0,,plate,0,1.0,30.0,40.03485896389548,74.84476823993653,,tomato,3,1.0,30.0
3104,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,96.4999999999983,24.0,,plate,0,1.0,30.0,40.019542976724324,73.59486207524306,,tomato,3,1.0,30.0
3105,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,95.24999999999801,24.0,,plate,0,1.0,30.0,40.00422698955316,72.34495591054959,,tomato,3,1.0,30.0
3106,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,93.99999999999773,24.0,,plate,0,1.0,30.0,40.00222679980514,71.09496718275518,,tomato,3,1.0,30.0
3107,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,92.74999999999744,24.0,,plate,0,1.0,30.0,40.002042400614826,69.84496719635611,,tomato,3,1.0,30.0
3108,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,91.49999999999716,24.0,,plate,0,1.0,30.0,40.00185800142451,68.59496720995703,,tomato,3,1.0,30.0
3109,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,90.24999999999687,24.0,,plate,0,1.0,30.0,40.00167360223419,67.34496722355796,,tomato,3,1.0,30.0
3110,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.99999999999659,24.0,,plate,0,1.0,30.0,40.001489203043874,66.09496723715888,,tomato,3,1.0,30.0
3111,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,87.87983173883686,24.31621556657754,,plate,0,1.0,30.0,40.00130480385356,64.84496725075981,,tomato,3,1.0,30.0
3112,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,86.9904754578381,25.19459214040404,,plate,0,1.0,30.0,40.00112040466324,63.59496726436073,,tomato,3,1.0,30.0
3113,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,86.10111917683935,26.07296871423054,,plate,0,1.0,30.0,40.00093600547292,62.34496727796166,,tomato,3,1.0,30.0
3114,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,85.2117628958406,26.95134528805704,,plate,0,1.0,30.0,40.000751606282606,61.09496729156258,,tomato,3,1.0,30.0
3115,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,84.32240661484184,27.82972186188354,,plate,0,1.0,30.0,40.00056720709229,59.84496730516351,,tomato,3,1.0,30.0
3116,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,83.43305033384308,28.708098435710042,,plate,0,1.0,30.0,40.00038280790197,58.59496731876443,,tomato,3,1.0,30.0
3117,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,82.54369405284433,29.586475009536542,,plate,0,1.0,30.0,40.000198408711654,57.34496733236536,,tomato,3,1.0,30.0
3118,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,81.65433777184558,30.464851583363043,,plate,0,1.0,30.0,40.00002858386164,56.094967344878356,,tomato,3,1.0,30.0
3119,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,80.76498149084682,31.343228157189543,,plate,0,1.0,30.0,40.00002636392363,54.8449673448802,,tomato,3,1.0,30.0
3120,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,79.87562520984807,32.22160473101604,,plate,0,1.0,30.0,40.00002414398562,53.59496734488205,,tomato,3,1.0,30.0
3121,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,78.98626892884931,33.099981304842544,,plate,0,1.0,30.0,40.00002192404761,52.3449673448839,,tomato,3,1.0,30.0
3122,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,78.09691264785002,33.978357878669044,,plate,0,1.0,30.0,40.0000197041096,51.094967344885745,,tomato,3,1.0,30.0
3123,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,77.20755636685033,34.856734452495544,,plate,0,1.0,30.0,40.000017484171586,49.84496734488759,,tomato,3,1.0,30.0
3124,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,76.31820008585065,35.735111026322045,,plate,0,1.0,30.0,40.000015264233575,48.59496734488944,,tomato,3,1.0,30.0
3125,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,75.42884380485096,36.613487600148545,,plate,0,1.0,30.0,40.00001304429567,47.34496734489129,,tomato,3,1.0,30.0
3126,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,74.53948752385128,37.491864173975046,,plate,0,1.0,30.0,40.000010824358014,46.094967344893135,,tomato,3,1.0,30.0
3127,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,73.65013124285159,38.370240747801546,,plate,0,1.0,30.0,40.00000860442036,44.84496734489498,,tomato,3,1.0,30.0
3128,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.76077496185191,39.248617321628046,,plate,0,1.0,30.0,40.0000063844827,43.59496734489683,,tomato,3,1.0,30.0
3129,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,plate,0,1.0,30.0,40.00000416454505,42.34496734489868,,tomato,3,1.0,30.0
3130,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.00000194460739,41.094967344900525,,tomato,3,1.0,30.0
3131,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0000003387691,39.844967344901775,,tomato,3,1.0,30.0
3132,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.000000312043774,38.59496734490149,,tomato,3,1.0,30.0
3133,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.000000285318485,37.34496734490121,,tomato,3,1.0,30.0
3134,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0000002585932,36.09496734490092,,tomato,3,1.0,30.0
3135,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.00000023186791,34.84496734490064,,tomato,3,1.0,30.0
3136,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.00000020514262,33.594967344900354,,tomato,3,1.0,30.0
3137,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.00000017841733,32.34496734490007,,tomato,3,1.0,30.0
3138,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.00000015169204,31.094967344900045,,tomato,3,1.0,30.0
3139,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.00000012496675,29.844967344900116,,tomato,3,1.0,30.0
3140,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.000000098241465,28.594967344900187,,tomato,3,1.0,30.0
3141,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.000000071516176,27.344967344900258,,tomato,3,1.0,30.0
3142,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.00000004479089,26.09496734490033,,tomato,3,1.0,30.0
3143,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0000000180656,24.8449673449004,,tomato,3,1.0,30.0
3144,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,tomato,3,1.0,30.0
3145,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3146,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.041666666666666664,0,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3147,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.08333333333333333,0,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3148,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.125,0,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3149,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.16666666666666666,0,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3150,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.20833333333333331,0,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3151,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.24999999999999997,0,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3152,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3153,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.3333333333333333,0,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3154,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.375,0,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3155,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.4166666666666667,0,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3156,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.45833333333333337,0,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3157,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.5,0,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3158,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.5416666666666666,0,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3159,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.5833333333333333,0,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3160,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.6249999999999999,0,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
