tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,8ef8b5380256b1a6_score,player_cb07fab0_x,player_cb07fab0_y,player_cb07fab0_move_target,player_cb07fab0_item,player_cb07fab0_score,player_cb07fab0_cut_speed,player_cb07fab0_speed,player_250e353e_x,player_250e353e_y,player_250e353e_move_target,player_250e353e_item,player_250e353e_score,player_250e353e_cut_speed,player_250e353e_speed
3284,0,1,,0,2,tomato,2.1916666666666633,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3285,0,1,,0,2,tomato,2.1999999999999966,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3286,0,1,,0,2,tomato,2.20833333333333,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3287,0,1,,0,2,tomato,2.2166666666666632,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3288,0,1,,0,2,tomato,2.2249999999999965,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3289,0,1,,0,2,tomato,2.23333333333333,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3290,0,1,,0,2,tomato,2.241666666666663,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3291,0,1,,0,2,tomato,2.2499999999999964,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3292,0,1,,0,2,tomato,2.2583333333333298,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3293,0,1,,0,2,tomato,2.266666666666663,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3294,0,1,,0,2,tomato,2.2749999999999964,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3295,0,1,,0,2,tomato,2.2833333333333297,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3296,0,1,,0,2,tomato,2.291666666666663,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3297,0,1,,0,2,tomato,2.2999999999999963,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3298,0,1,,0,2,tomato,2.3083333333333296,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3299,0,1,,0,2,tomato,2.316666666666663,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3300,0,1,,0,2,tomato,2.324999999999996,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3301,0,1,,0,2,tomato,2.3333333333333295,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3302,0,1,,0,2,tomato,2.341666666666663,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3303,0,1,,0,2,tomato,2.349999999999996,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3304,0,1,,0,2,tomato,2.3583333333333294,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3305,0,1,,0,2,tomato,2.3666666666666627,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3306,0,1,,0,2,tomato,2.374999999999996,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3307,0,1,,0,2,tomato,2.3833333333333293,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3308,0,1,,0,2,tomato,2.3916666666666626,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3309,0,1,,0,2,tomato,2.399999999999996,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3310,0,1,,0,2,tomato,2.408333333333329,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3311,0,1,,0,2,tomato,2.4166666666666625,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3312,0,1,,0,2,tomato,2.424999999999996,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3313,0,1,,0,2,tomato,2.433333333333329,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3314,0,1,,0,2,tomato,2.4416666666666624,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3315,0,1,,0,2,tomato,2.4499999999999957,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3316,0,1,,0,2,tomato,2.458333333333329,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3317,0,1,,0,2,tomato,2.4666666666666623,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3318,0,1,,0,2,tomato,2.4749999999999956,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3319,0,1,,0,2,tomato,2.483333333333329,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3320,0,1,,0,2,tomato,2.4916666666666623,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3321,0,1,,0,2,tomato,2.4999999999999956,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3322,0,1,,0,2,tomato,2.508333333333329,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3323,0,1,,0,2,tomato,2.516666666666662,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3324,0,1,,0,2,tomato,2.5249999999999955,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3325,0,1,,0,2,tomato,2.5333333333333288,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3326,0,1,,0,2,tomato,2.541666666666662,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,55.499999999999744,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3327,0,1,,0,2,tomato,2.5499999999999954,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,54.99999999999949,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3328,0,1,,0,2,tomato,2.5583333333333287,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,54.49999999999923,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3329,0,1,,0,2,tomato,2.566666666666662,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,53.99999999999898,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3330,0,1,,0,2,tomato,2.5749999999999953,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,53.49999999999872,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3331,0,1,,0,2,tomato,2.5833333333333286,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,52.999999999998465,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3332,0,1,,0,2,tomato,2.591666666666662,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,52.49999999999821,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3333,0,1,,0,2,tomato,2.599999999999995,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,51.999999999997954,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3334,0,1,,0,2,tomato,2.6083333333333285,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,51.4999999999977,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3335,0,1,,0,2,tomato,2.616666666666662,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,50.99999999999744,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3336,0,1,,0,2,tomato,2.624999999999995,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,50.499999999997186,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3337,0,1,,0,2,tomato,2.6333333333333284,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,49.99999999999693,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3338,0,1,,0,2,tomato,2.6416666666666617,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,49.499999999996675,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3339,0,1,,0,2,tomato,2.649999999999995,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,48.99999999999642,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3340,0,1,,0,2,tomato,2.6583333333333283,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,48.49999999999616,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3341,0,1,,0,2,tomato,2.6666666666666616,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,47.99999999999591,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3342,0,1,,0,2,tomato,2.674999999999995,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,47.49999999999565,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3343,0,1,,0,2,tomato,2.6833333333333282,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,46.999999999995396,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3344,0,1,,0,2,tomato,2.6916666666666615,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,46.49999999999514,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3345,0,1,,0,2,tomato,2.699999999999995,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,45.999999999994884,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3346,0,1,,0,2,tomato,2.708333333333328,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,45.49999999999463,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3347,0,1,,0,2,tomato,2.7166666666666615,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,44.99999999999437,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3348,0,1,,0,2,tomato,2.7249999999999948,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,44.49999999999412,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3349,0,1,,0,2,tomato,2.733333333333328,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,43.99999999999386,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3350,0,1,,0,2,tomato,2.7416666666666614,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,43.499999999993605,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3351,0,1,,0,2,tomato,2.7499999999999947,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,42.99999999999335,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3352,0,1,,0,2,tomato,2.758333333333328,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,42.49999999999309,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3353,0,1,,0,2,tomato,2.7666666666666613,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,41.99999999999284,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3354,0,1,,0,2,tomato,2.7749999999999946,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,41.49999999999258,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3355,0,1,,0,2,tomato,2.783333333333328,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,40.999999999992326,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3356,0,1,,0,2,tomato,2.791666666666661,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,40.49999999999207,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3357,0,1,,0,2,tomato,2.7999999999999945,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,55.85945974818776,40.05770299503217,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3358,0,1,,0,2,tomato,2.808333333333328,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,55.50810911865716,39.70196048263281,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3359,0,1,,0,2,tomato,2.816666666666661,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,55.15675848912656,39.346217970233454,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3360,0,1,,0,2,tomato,2.8249999999999944,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,54.80540785959596,38.990475457834094,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3361,0,1,,0,2,tomato,2.8333333333333277,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,54.45405723006536,38.634732945434735,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3362,0,1,,0,2,tomato,2.841666666666661,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,54.10270660053476,38.278990433035375,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3363,0,1,,0,2,tomato,2.8499999999999943,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,53.75135597100416,37.923247920636015,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
