tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,f1d5a2656587dc0d_score,player_cde863ea_x,player_cde863ea_y,player_cde863ea_move_target,player_cde863ea_item,player_cde863ea_score,player_cde863ea_cut_speed,player_cde863ea_speed,player_081d334f_x,player_081d334f_y,player_081d334f_move_target,player_081d334f_item,player_081d334f_score,player_081d334f_cut_speed,player_081d334f_speed,93bbd964dad9190a_score,7174dc11fc1adf0d_message,ac31f0f0148814f9_score
6689,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,24.0,56.0,,tomato_salad,4,1.0,30.0,,,8.0
6690,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,24.0,56.0,,tomato_salad,4,1.0,30.0,,,8.0
6691,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,24.0,56.0,,tomato_salad,4,1.0,30.0,,,8.0
6692,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,24.0,56.0,,tomato_salad,4,1.0,30.0,,,8.0
6693,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,24.0,56.0,,tomato_salad,4,1.0,30.0,,,8.0
6694,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,24.0,56.0,,tomato_salad,4,1.0,30.0,,,8.0
6695,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,24.0,56.0,,tomato_salad,4,1.0,30.0,,,8.0
6696,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,24.0,56.0,,tomato_salad,4,1.0,30.0,,,8.0
6697,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,24.0,56.0,,tomato_salad,4,1.0,30.0,,,8.0
6698,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,24.0,56.0,,tomato_salad,4,1.0,30.0,,,8.0
6699,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,24.0,56.0,,tomato_salad,4,1.0,30.0,,,8.0
6700,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,24.0,56.0,,tomato_salad,4,1.0,30.0,,,8.0
6701,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,24.0,56.0,,tomato_salad,4,1.0,30.0,,,8.0
6702,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,24.0,56.0,,tomato_salad,4,1.0,30.0,,,8.0
6703,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,24.0,56.0,,tomato_salad,4,1.0,30.0,,,8.0
6704,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,24.0,54.749999999999716,,tomato_salad,4,1.0,30.0,,,8.0
6705,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,24.0,53.49999999999943,,tomato_salad,4,1.0,30.0,,,8.0
6706,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,24.0,52.24999999999915,,tomato_salad,4,1.0,30.0,,,8.0
6707,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,24.0,50.99999999999886,,tomato_salad,4,1.0,30.0,,,8.0
6708,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,24.0,49.74999999999858,,tomato_salad,4,1.0,30.0,,,8.0
6709,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,24.0,48.499999999998295,,tomato_salad,4,1.0,30.0,,,8.0
6710,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,24.0,47.24999999999801,,tomato_salad,4,1.0,30.0,,,8.0
6711,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,24.0,45.999999999997726,,tomato_salad,4,1.0,30.0,,,8.0
6712,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,24.0,44.74999999999744,,tomato_salad,4,1.0,30.0,,,8.0
6713,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,24.0,43.49999999999716,,tomato_salad,4,1.0,30.0,,,8.0
6714,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,24.0,42.249999999996874,,tomato_salad,4,1.0,30.0,,,8.0
6715,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,24.0,40.99999999999659,,tomato_salad,4,1.0,30.0,,,8.0
6716,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,24.31621556657754,39.8798317388366,,tomato_salad,4,1.0,30.0,,,8.0
6717,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,25.19459214040404,38.990475457837135,,tomato_salad,4,1.0,30.0,,,8.0
6718,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,26.07296871423054,38.10111917683767,,tomato_salad,4,1.0,30.0,,,8.0
6719,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,26.95134528805704,37.211762895838206,,tomato_salad,4,1.0,30.0,,,8.0
6720,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,27.82972186188354,36.32240661483874,,tomato_salad,4,1.0,30.0,,,8.0
6721,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,28.708098435710042,35.433050333839276,,tomato_salad,4,1.0,30.0,,,8.0
6722,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,29.586475009536542,34.543694052839896,,tomato_salad,4,1.0,30.0,,,8.0
6723,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,30.464851583363043,33.654337771840936,,tomato_salad,4,1.0,30.0,,,8.0
6724,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,31.343228157189543,32.76498149084197,,tomato_salad,4,1.0,30.0,,,8.0
6725,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,32.22160473101604,31.875625209842987,,tomato_salad,4,1.0,30.0,,,8.0
6726,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,33.099981304842544,30.986268928843877,,tomato_salad,4,1.0,30.0,,,8.0
6727,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,33.978357878669044,30.096912647844768,,tomato_salad,4,1.0,30.0,,,8.0
6728,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,34.856734452495544,29.207556366845658,,tomato_salad,4,1.0,30.0,,,8.0
6729,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,35.735111026322045,28.31820008584655,,tomato_salad,4,1.0,30.0,,,8.0
6730,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,36.613487600148545,27.42884380484744,,tomato_salad,4,1.0,30.0,,,8.0
6731,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,37.491864173975046,26.53948752384833,,tomato_salad,4,1.0,30.0,,,8.0
6732,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,38.370240747801546,25.650131242849476,,tomato_salad,4,1.0,30.0,,,8.0
6733,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,39.24861732162825,24.76077496185072,,tomato_salad,4,1.0,30.0,,,8.0
6734,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,134.75000000000114,24.0,,plate,4,1.0,30.0,40.26074682117195,24.186261912236056,,tomato_salad,4,1.0,30.0,,,8.0
6735,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,133.50000000000227,24.0,,plate,4,1.0,30.0,41.510659299768065,24.17147016285977,,tomato_salad,4,1.0,30.0,,,8.0
6736,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,132.2500000000034,24.0,,plate,4,1.0,30.0,42.76057177836418,24.156678413483483,,tomato_salad,4,1.0,30.0,,,8.0
6737,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,131.00000000000455,24.0,,plate,4,1.0,30.0,44.0104842569603,24.141886664107197,,tomato_salad,4,1.0,30.0,,,8.0
6738,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,129.75000000000568,24.0,,plate,4,1.0,30.0,45.26039673555641,24.12709491473091,,tomato_salad,4,1.0,30.0,,,8.0
6739,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,128.50000000000682,24.0,,plate,4,1.0,30.0,46.51030921415253,24.112303165354625,,tomato_salad,4,1.0,30.0,,,8.0
6740,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,127.2500000000071,24.0,,plate,4,1.0,30.0,47.760221692748644,24.09751141597834,,tomato_salad,4,1.0,30.0,,,8.0
6741,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,126.00000000000682,24.0,,plate,4,1.0,30.0,49.01013417134476,24.082719666602053,,tomato_salad,4,1.0,30.0,,,8.0
6742,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,124.75000000000654,24.0,,plate,4,1.0,30.0,50.260046649940875,24.067927917225767,,tomato_salad,4,1.0,30.0,,,8.0
6743,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,123.50000000000625,24.0,,plate,4,1.0,30.0,51.50995912853699,24.05313616784948,,tomato_salad,4,1.0,30.0,,,8.0
6744,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,122.25000000000597,24.0,,plate,4,1.0,30.0,52.75987160713311,24.038344418473194,,tomato_salad,4,1.0,30.0,,,8.0
6745,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,121.00000000000568,24.0,,plate,4,1.0,30.0,54.00978408572922,24.023552669096908,,tomato_salad,4,1.0,30.0,,,8.0
6746,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,119.8763439699661,24.30755190613945,,plate,4,1.0,30.0,55.25969656432534,24.008760919720622,,tomato_salad,4,1.0,30.0,,,8.0
6747,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,118.9873267412821,25.186271637966456,,plate,4,1.0,30.0,56.50965804813268,24.002155159526897,,tomato_salad,4,1.0,30.0,,,8.0
6748,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,118.0983095125981,26.06499136979346,,plate,4,1.0,30.0,57.75965803603455,24.001981247976556,,tomato_salad,4,1.0,30.0,,,8.0
6749,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,117.20929228391411,26.943711101620465,,plate,4,1.0,30.0,59.009658023936424,24.001807336426328,,tomato_salad,4,1.0,30.0,,,8.0
6750,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,116.32027505523011,27.82243083344747,,plate,4,1.0,30.0,60.2596580118383,24.0016334248761,,tomato_salad,4,1.0,30.0,,,8.0
6751,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,115.43125782654612,28.70115056527412,,plate,4,1.0,30.0,61.50965799974017,24.001459513325873,,tomato_salad,4,1.0,30.0,,,8.0
6752,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,114.54224059786175,29.57987029710077,,plate,4,1.0,30.0,62.75965798764204,24.001285601775646,,tomato_salad,4,1.0,30.0,,,8.0
