tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,a4ec68ab016a0a6c_score,player_944fb898_x,player_944fb898_y,player_944fb898_move_target,player_944fb898_item,player_944fb898_score,player_944fb898_cut_speed,player_944fb898_speed,player_22a18f4f_x,player_22a18f4f_y,player_22a18f4f_move_target,player_22a18f4f_item,player_22a18f4f_score,player_22a18f4f_cut_speed,player_22a18f4f_speed
3709,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,61.999999999997726,24.0,,tomato,5,1.0,30.0,44.953458864465034,24.13379264308827,,tomato_salad,5,1.0,30.0
3710,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,60.74999999999744,24.0,,tomato,5,1.0,30.0,46.20336719090875,24.11865410003119,,tomato_salad,5,1.0,30.0
3711,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,59.49999999999716,24.0,,tomato,5,1.0,30.0,47.453275517352466,24.103515556974024,,tomato_salad,5,1.0,30.0
3712,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,58.249999999996874,24.0,,tomato,5,1.0,30.0,48.70318384379618,24.08837701391686,,tomato_salad,5,1.0,30.0
3713,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,56.99999999999659,24.0,,tomato,5,1.0,30.0,49.9530921702399,24.073238470859692,,tomato_salad,5,1.0,30.0
3714,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,55.749999999996305,24.0,,tomato,5,1.0,30.0,51.203000496683615,24.058099927802527,,tomato_salad,5,1.0,30.0
3715,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,54.49999999999602,24.0,,tomato,5,1.0,30.0,52.45290882312733,24.04296138474536,,tomato_salad,5,1.0,30.0
3716,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,53.24999999999574,24.0,,tomato,5,1.0,30.0,53.70281714957105,24.027822841688195,,tomato_salad,5,1.0,30.0
3717,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,51.99999999999545,24.0,,tomato,5,1.0,30.0,54.95272547601476,24.01268429863103,,tomato_salad,5,1.0,30.0
3718,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,50.74999999999517,24.0,,tomato,5,1.0,30.0,56.0872550381394,24.2834727291098,,tomato_salad,5,1.0,30.0
3719,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,49.499999999994884,24.0,,tomato,5,1.0,30.0,56.97660472608601,25.16185597835243,,tomato_salad,5,1.0,30.0
3720,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,48.2499999999946,24.0,,tomato,5,1.0,30.0,57.865954414032615,26.040239227595062,,tomato_salad,5,1.0,30.0
3721,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,46.999999999994316,24.0,,tomato,5,1.0,30.0,58.75530410197922,26.918622476837694,,tomato_salad,5,1.0,30.0
3722,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,45.74999999999403,24.0,,tomato,5,1.0,30.0,59.644653789925826,27.797005726080325,,tomato_salad,5,1.0,30.0
3723,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,44.49999999999375,24.0,,tomato,5,1.0,30.0,60.53400347787243,28.675388975322956,,tomato_salad,5,1.0,30.0
3724,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,43.24999999999346,24.0,,tomato,5,1.0,30.0,61.42335316581904,29.553772224565588,,tomato_salad,5,1.0,30.0
3725,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,41.99999999999318,24.0,,tomato,5,1.0,30.0,62.31270285376564,30.43215547380822,,tomato_salad,5,1.0,30.0
3726,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.749999999992895,24.0,,tomato,5,1.0,30.0,63.20205254171225,31.31053872305085,,tomato_salad,5,1.0,30.0
3727,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,39.70196048263347,24.49189088134284,,tomato,5,1.0,30.0,64.09140222965885,32.18892197229348,,tomato_salad,5,1.0,30.0
3728,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,38.81260420163471,25.37026745516934,,tomato,5,1.0,30.0,64.98075191760546,33.06730522153611,,tomato_salad,5,1.0,30.0
3729,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,37.92324792063596,26.24864402899584,,tomato,5,1.0,30.0,65.87010160555207,33.94568847077874,,tomato_salad,5,1.0,30.0
3730,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,37.033891639637005,27.12702060282234,,tomato,5,1.0,30.0,66.75945129349867,34.82407172002137,,tomato_salad,5,1.0,30.0
3731,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,36.14453535863804,28.00539717664884,,tomato,5,1.0,30.0,67.64880098144528,35.702454969264004,,tomato_salad,5,1.0,30.0
3732,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,35.25517907763907,28.883773750475342,,tomato,5,1.0,30.0,68.53815066939188,36.580838218506635,,tomato_salad,5,1.0,30.0
3733,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,34.36582279664011,29.762150324301842,,tomato,5,1.0,30.0,69.42750035733849,37.459221467749266,,tomato_salad,5,1.0,30.0
3734,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,33.47646651564114,30.640526898128343,,tomato,5,1.0,30.0,70.3168500452846,38.3376047169919,,tomato_salad,5,1.0,30.0
3735,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,32.587110234642175,31.518903471954843,,tomato,5,1.0,30.0,71.2061997332302,39.21598796623453,,tomato_salad,5,1.0,30.0
3736,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,31.697753953643165,32.39728004578134,,tomato,5,1.0,30.0,72.0937675476357,40.09616431256832,,tomato_salad,5,1.0,30.0
3737,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,30.808397672644055,33.275656619607844,,tomato,5,1.0,30.0,72.97771761879305,40.97998118935992,,tomato_salad,5,1.0,30.0
3738,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,29.919041391644946,34.154033193434344,,tomato,5,1.0,30.0,73.86166768995041,41.86379806615152,,tomato_salad,5,1.0,30.0
3739,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,29.029685110645836,35.032409767260845,,tomato,5,1.0,30.0,74.74561776110777,42.747614942943116,,tomato_salad,5,1.0,30.0
3740,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,28.140328829646727,35.910786341087345,,tomato,5,1.0,30.0,75.62956783226512,43.631431819734715,,tomato_salad,5,1.0,30.0
3741,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,27.250972548647617,36.789162914913845,,tomato,5,1.0,30.0,76.51351790342248,44.515248696526314,,tomato_salad,5,1.0,30.0
3742,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,26.361616267648508,37.667539488740346,,tomato,5,1.0,30.0,77.39746797457984,45.39906557331791,,tomato_salad,5,1.0,30.0
3743,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,25.472259986649725,38.54591606256688,,tomato,5,1.0,30.0,78.28141804573642,46.28288245010951,,tomato_salad,5,1.0,30.0
3744,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.58290370565097,39.424292636393595,,tomato,5,1.0,30.0,79.16536811689278,47.16669932690111,,tomato_salad,5,1.0,30.0
3745,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,tomato,5,1.0,30.0,80.04931818804914,48.05051620369271,,tomato_salad,5,1.0,30.0
3746,0,1,,0,2,tomato,0.0,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,5,1.0,30.0,80.9332682592055,48.93433308048431,,tomato_salad,5,1.0,30.0
3747,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,5,1.0,30.0,81.81721833036187,49.81814995727591,,tomato_salad,5,1.0,30.0
3748,0,1,,0,2,tomato,0.08333333333333333,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,5,1.0,30.0,82.70116840151823,50.701966834067505,,tomato_salad,5,1.0,30.0
3749,0,1,,0,2,tomato,0.125,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,5,1.0,30.0,83.5851184726746,51.585783710859104,,tomato_salad,5,1.0,30.0
3750,0,1,,0,2,tomato,0.16666666666666666,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,5,1.0,30.0,84.46906854383096,52.4696005876507,,tomato_salad,5,1.0,30.0
3751,0,1,,0,2,tomato,0.20833333333333331,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,5,1.0,30.0,85.35301861498732,53.3534174644423,,tomato_salad,5,1.0,30.0
3752,0,1,,0,2,tomato,0.24999999999999997,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,5,1.0,30.0,86.23696868614368,54.2372343412339,,tomato_salad,5,1.0,30.0
3753,0,1,,0,2,tomato,0.29166666666666663,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,5,1.0,30.0,87.12091875730005,55.1210512180255,,tomato_salad,5,1.0,30.0
3754,0,1,,0,2,tomato,0.3333333333333333,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,5,1.0,30.0,88.0,56.0,,tomato_salad,5,1.0,30.0
3755,0,1,,0,2,tomato,0.375,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,88.0,56.0,,,6,1.0,30.0
3756,0,1,,0,2,tomato,0.4166666666666667,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,88.0,56.0,,,6,1.0,30.0
3757,0,1,,0,2,tomato,0.45833333333333337,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,88.0,56.0,,,6,1.0,30.0
3758,0,1,,0,2,tomato,0.5,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,88.0,56.0,,,6,1.0,30.0
3759,0,1,,0,2,tomato,0.5416666666666666,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,88.0,56.0,,,6,1.0,30.0
3760,0,1,,0,2,tomato,0.5833333333333333,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,88.0,56.0,,,6,1.0,30.0
3761,0,1,,0,2,tomato,0.6249999999999999,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,88.0,56.0,,,6,1.0,30.0
3762,0,1,,0,2,tomato,0.6666666666666665,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,88.0,56.0,,,6,1.0,30.0
3763,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,88.0,56.0,,,6,1.0,30.0
3764,0,1,,0,2,tomato,0.7499999999999998,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,88.0,56.0,,,6,1.0,30.0
3765,0,1,,0,2,tomato,0.7916666666666664,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,88.0,56.0,,,6,1.0,30.0
3766,0,1,,0,2,tomato,0.833333333333333,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,88.0,56.0,,,6,1.0,30.0
3767,0,1,,0,2,tomato,0.8749999999999997,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,88.0,56.0,,,6,1.0,30.0
3768,0,1,,0,2,tomato,0.9166666666666663,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,88.0,56.0,,,6,1.0,30.0
3769,0,1,,0,2,tomato,0.9583333333333329,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,88.0,56.0,,,6,1.0,30.0
3770,0,1,,0,2,tomato,0.9999999999999996,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,88.0,56.0,,,6,1.0,30.0
3771,0,1,,0,2,tomato,1.0416666666666663,1,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,88.0,56.0,,,6,1.0,30.0
3772,0,1,,0,2,tomato,1.083333333333333,1,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,88.0,56.0,,,6,1.0,30.0
3773,0,1,,0,2,tomato,1.1249999999999998,1,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,88.0,56.0,,,6,1.0,30.0
3774,0,1,,0,2,tomato,1.1666666666666665,1,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,88.0,56.0,,,6,1.0,30.0
3775,0,1,,0,2,tomato,1.2083333333333333,1,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,88.0,56.0,,,6,1.0,30.0
3776,0,1,,0,2,tomato,1.25,1,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,88.0,56.0,,,6,1.0,30.0
3777,0,1,,0,2,tomato,1.2916666666666667,1,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,88.0,54.749999999999716,,,6,1.0,30.0
3778,0,1,,0,2,tomato,1.3333333333333335,1,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,88.0,53.49999999999943,,,6,1.0,30.0
3779,0,1,,0,2,tomato,1.3750000000000002,1,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,88.0,52.24999999999915,,,6,1.0,30.0
3780,0,1,,0,2,tomato,1.416666666666667,1,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,88.0,50.99999999999886,,,6,1.0,30.0
3781,0,1,,0,2,tomato,1.4583333333333337,1,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,88.0,49.74999999999858,,,6,1.0,30.0
3782,0,1,,0,2,tomato,1.5000000000000004,1,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,88.0,48.499999999998295,,,6,1.0,30.0
3783,0,1,,0,2,tomato,1.5416666666666672,1,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,88.0,47.24999999999801,,,6,1.0,30.0
