tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,822227e957a6e4d5_score,player_bd361d44_x,player_bd361d44_y,player_bd361d44_move_target,player_bd361d44_item,player_bd361d44_score,player_bd361d44_cut_speed,player_bd361d44_speed,player_2233c9b2_x,player_2233c9b2_y,player_2233c9b2_move_target,player_2233c9b2_item,player_2233c9b2_score,player_2233c9b2_cut_speed,player_2233c9b2_speed
3973,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,62.7675716533258,81.2297679943167,,tomato_salad,3,1.0,30.0,90.7548684732775,37.08571670030011,,,6,1.0,30.0
3974,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,63.65158248583964,80.34601189221705,,tomato_salad,3,1.0,30.0,91.64408694775699,36.20720061926036,,,6,1.0,30.0
3975,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,64.5355933183539,79.4622557901174,,tomato_salad,3,1.0,30.0,92.53330542223648,35.328684538220614,,,6,1.0,30.0
3976,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,65.41960415086845,78.57849968801774,,tomato_salad,3,1.0,30.0,93.42252389671597,34.450168457180865,,,6,1.0,30.0
3977,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,66.303614983383,77.69474358591809,,tomato_salad,3,1.0,30.0,94.31174237119546,33.57165237614112,,,6,1.0,30.0
3978,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,67.18762581589755,76.81098748381844,,tomato_salad,3,1.0,30.0,95.20096084567496,32.69313629510137,,,6,1.0,30.0
3979,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,68.0716366484121,75.92723138171878,,tomato_salad,3,1.0,30.0,96.09017932015445,31.814620214061698,,,6,1.0,30.0
3980,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,68.95564748092664,75.04347527961913,,tomato_salad,3,1.0,30.0,96.97939779463394,30.936104133022305,,,6,1.0,30.0
3981,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,69.83965831344119,74.15971917751948,,tomato_salad,3,1.0,30.0,97.86861626911343,30.05758805198291,,,6,1.0,30.0
3982,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,70.72366914595574,73.27596307541982,,tomato_salad,3,1.0,30.0,98.75783474359292,29.179071970943518,,,6,1.0,30.0
3983,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,71.60767997847029,72.39220697332017,,tomato_salad,3,1.0,30.0,99.64705321807241,28.300555889904125,,,6,1.0,30.0
3984,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,72.49159268648845,71.50835273241076,,tomato_salad,3,1.0,30.0,100.5362716925519,27.4220398088646,,,6,1.0,30.0
3985,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,73.37547771836651,70.62447081132423,,tomato_salad,3,1.0,30.0,101.4254901670314,26.54352372782485,,,6,1.0,30.0
3986,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,74.25936275024428,69.7405888902377,,tomato_salad,3,1.0,30.0,102.31470864151089,25.665007646785103,,,6,1.0,30.0
3987,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,75.14324778212206,68.85670696915118,,tomato_salad,3,1.0,30.0,103.20392711599006,24.786491565745354,,,6,1.0,30.0
3988,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,76.02713281399984,67.97282504806465,,tomato_salad,3,1.0,30.0,104.0,24.0,,,6,1.0,30.0
3989,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,76.91101784587761,67.08894312697812,,tomato_salad,3,1.0,30.0,104.0,24.0,,plate,6,1.0,30.0
3990,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,77.79490287775539,66.2050612058916,,tomato_salad,3,1.0,30.0,104.0,24.0,,plate,6,1.0,30.0
3991,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,78.67878790963317,65.32117928480507,,tomato_salad,3,1.0,30.0,104.0,24.0,,plate,6,1.0,30.0
3992,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,79.56267294151094,64.43729736371854,,tomato_salad,3,1.0,30.0,104.0,24.0,,plate,6,1.0,30.0
3993,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,80.44655797338872,63.553415442632016,,tomato_salad,3,1.0,30.0,104.0,24.0,,plate,6,1.0,30.0
3994,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,81.33044300526649,62.66953352154549,,tomato_salad,3,1.0,30.0,104.0,24.0,,plate,6,1.0,30.0
3995,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,82.21432803714427,61.78565160045896,,tomato_salad,3,1.0,30.0,104.0,24.0,,plate,6,1.0,30.0
3996,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,83.09821306902205,60.901769679372435,,tomato_salad,3,1.0,30.0,104.0,24.0,,plate,6,1.0,30.0
3997,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,83.98209810089982,60.01788775828591,,tomato_salad,3,1.0,30.0,104.0,24.0,,plate,6,1.0,30.0
3998,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,84.8659831327776,59.13400583719938,,tomato_salad,3,1.0,30.0,104.0,24.0,,plate,6,1.0,30.0
3999,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,85.74986816465537,58.250123916112855,,tomato_salad,3,1.0,30.0,104.0,24.0,,plate,6,1.0,30.0
4000,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,86.63375319653315,57.36624199502633,,tomato_salad,3,1.0,30.0,104.0,24.0,,plate,6,1.0,30.0
4001,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,87.51763822841093,56.4823600739398,,tomato_salad,3,1.0,30.0,104.0,24.0,,plate,6,1.0,30.0
4002,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,88.0,56.0,,tomato_salad,3,1.0,30.0,102.74999999999972,24.0,,plate,6,1.0,30.0
4003,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,56.0,,,4,1.0,30.0,101.49999999999943,24.0,,plate,6,1.0,30.0
4004,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,56.0,,,4,1.0,30.0,100.24999999999915,24.0,,plate,6,1.0,30.0
4005,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,56.0,,,4,1.0,30.0,98.99999999999886,24.0,,plate,6,1.0,30.0
4006,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,56.0,,,4,1.0,30.0,97.74999999999858,24.0,,plate,6,1.0,30.0
4007,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,56.0,,,4,1.0,30.0,96.4999999999983,24.0,,plate,6,1.0,30.0
4008,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,56.0,,,4,1.0,30.0,95.24999999999801,24.0,,plate,6,1.0,30.0
4009,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,56.0,,,4,1.0,30.0,93.99999999999773,24.0,,plate,6,1.0,30.0
4010,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,56.0,,,4,1.0,30.0,92.74999999999744,24.0,,plate,6,1.0,30.0
4011,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,56.0,,,4,1.0,30.0,91.49999999999716,24.0,,plate,6,1.0,30.0
4012,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,56.0,,,4,1.0,30.0,90.24999999999687,24.0,,plate,6,1.0,30.0
4013,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,56.0,,,4,1.0,30.0,88.99999999999659,24.0,,plate,6,1.0,30.0
4014,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,56.0,,,4,1.0,30.0,87.7499999999963,24.0,,plate,6,1.0,30.0
4015,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,56.0,,,4,1.0,30.0,86.49999999999602,24.0,,plate,6,1.0,30.0
4016,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,56.0,,,4,1.0,30.0,85.24999999999574,24.0,,plate,6,1.0,30.0
4017,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,56.0,,,4,1.0,30.0,83.99999999999545,24.0,,plate,6,1.0,30.0
4018,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,56.0,,,4,1.0,30.0,82.74999999999517,24.0,,plate,6,1.0,30.0
4019,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,56.0,,,4,1.0,30.0,81.49999999999488,24.0,,plate,6,1.0,30.0
4020,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,56.0,,,4,1.0,30.0,80.2499999999946,24.0,,plate,6,1.0,30.0
4021,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,56.0,,,4,1.0,30.0,78.99999999999432,24.0,,plate,6,1.0,30.0
4022,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,54.749999999999716,,,4,1.0,30.0,77.74999999999403,24.0,,plate,6,1.0,30.0
4023,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,53.49999999999943,,,4,1.0,30.0,76.49999999999375,24.0,,plate,6,1.0,30.0
4024,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,52.24999999999915,,,4,1.0,30.0,75.24999999999346,24.0,,plate,6,1.0,30.0
4025,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,50.99999999999886,,,4,1.0,30.0,73.99999999999318,24.0,,plate,6,1.0,30.0
4026,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,49.74999999999858,,,4,1.0,30.0,72.7499999999929,24.0,,plate,6,1.0,30.0
4027,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,48.499999999998295,,,4,1.0,30.0,71.70196048263347,24.49189088134284,,plate,6,1.0,30.0
4028,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,47.24999999999801,,,4,1.0,30.0,70.81260420163471,25.37026745516934,,plate,6,1.0,30.0
4029,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,45.999999999997726,,,4,1.0,30.0,69.92324792063596,26.24864402899584,,plate,6,1.0,30.0
4030,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,44.74999999999744,,,4,1.0,30.0,69.0338916396372,27.12702060282234,,plate,6,1.0,30.0
4031,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,43.49999999999716,,,4,1.0,30.0,68.14453535863845,28.00539717664884,,plate,6,1.0,30.0
4032,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,42.249999999996874,,,4,1.0,30.0,67.2551790776397,28.883773750475342,,plate,6,1.0,30.0
4033,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,40.99999999999659,,,4,1.0,30.0,66.36582279664094,29.762150324301842,,plate,6,1.0,30.0
4034,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,39.749999999996305,,,4,1.0,30.0,65.47646651564219,30.640526898128343,,plate,6,1.0,30.0
4035,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,38.49999999999602,,,4,1.0,30.0,64.58711023464343,31.518903471954843,,plate,6,1.0,30.0
4036,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,37.24999999999574,,,4,1.0,30.0,63.69775395364444,32.39728004578134,,plate,6,1.0,30.0
4037,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,35.99999999999545,,,4,1.0,30.0,62.80839767264497,33.275656619607844,,plate,6,1.0,30.0
4038,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,34.74999999999517,,,4,1.0,30.0,61.91904139164551,34.154033193434344,,plate,6,1.0,30.0
4039,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,33.499999999994884,,,4,1.0,30.0,61.02968511064632,35.032409767260845,,plate,6,1.0,30.0
4040,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,32.2499999999946,,,4,1.0,30.0,60.14032882964735,35.910786341087345,,plate,6,1.0,30.0
4041,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,30.999999999994603,,,4,1.0,30.0,59.25097254864839,36.789162914913845,,plate,6,1.0,30.0
4042,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,29.749999999994674,,,4,1.0,30.0,58.361616267649424,37.667539488740346,,plate,6,1.0,30.0
4043,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,28.499999999994746,,,4,1.0,30.0,57.47225998665046,38.545916062566846,,plate,6,1.0,30.0
4044,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,27.249999999994817,,,4,1.0,30.0,56.582903705651496,39.424292636393346,,plate,6,1.0,30.0
4045,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,25.999999999994888,,,4,1.0,30.0,56.0,40.0,,plate,6,1.0,30.0
4046,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,24.74999999999496,,,4,1.0,30.0,56.0,40.0,,,6,1.0,30.0
4047,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,88.0,24.0,,,4,1.0,30.0,56.0,40.0,,,6,1.0,30.0
