tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,a753584f0060c353_score,player_b84378c9_x,player_b84378c9_y,player_b84378c9_move_target,player_b84378c9_item,player_b84378c9_score,player_b84378c9_cut_speed,player_b84378c9_speed,player_71f88532_x,player_71f88532_y,player_71f88532_move_target,player_71f88532_item,player_71f88532_score,player_71f88532_cut_speed,player_71f88532_speed
2211,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,0,1.0,15.0,72.0,72.0,,tomato_salad,1,0.5,30.0
2212,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,0,1.0,15.0,72.0,72.0,,tomato_salad,1,0.5,30.0
2213,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,0,1.0,15.0,73.25000000000028,72.0,,tomato_salad,1,0.5,30.0
2214,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,0,1.0,15.0,74.50000000000057,72.0,,tomato_salad,1,0.5,30.0
2215,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,0,1.0,15.0,75.75000000000085,72.0,,tomato_salad,1,0.5,30.0
2216,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,0,1.0,15.0,77.00000000000114,72.0,,tomato_salad,1,0.5,30.0
2217,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,0,1.0,15.0,78.25000000000142,72.0,,tomato_salad,1,0.5,30.0
2218,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,0,1.0,15.0,79.5000000000017,72.0,,tomato_salad,1,0.5,30.0
2219,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,0,1.0,15.0,80.75000000000199,72.0,,tomato_salad,1,0.5,30.0
2220,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,0,1.0,15.0,82.00000000000227,72.0,,tomato_salad,1,0.5,30.0
2221,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,0,1.0,15.0,83.25000000000256,72.0,,tomato_salad,1,0.5,30.0
2222,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,0,1.0,15.0,84.50000000000284,72.0,,tomato_salad,1,0.5,30.0
2223,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,0,1.0,15.0,85.75000000000313,72.0,,tomato_salad,1,0.5,30.0
2224,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,0,1.0,15.0,87.00000000000341,72.0,,tomato_salad,1,0.5,30.0
2225,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,,0,1.0,15.0,88.0,72.0,,tomato_salad,1,0.5,30.0
2226,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,72.0,,,2,0.5,30.0
2227,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,72.0,,,2,0.5,30.0
2228,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,72.0,,,2,0.5,30.0
2229,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,72.0,,,2,0.5,30.0
2230,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,72.0,,,2,0.5,30.0
2231,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,72.0,,,2,0.5,30.0
2232,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,72.0,,,2,0.5,30.0
2233,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,72.0,,,2,0.5,30.0
2234,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,72.0,,,2,0.5,30.0
2235,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,72.0,,,2,0.5,30.0
2236,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,72.0,,,2,0.5,30.0
2237,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,72.0,,,2,0.5,30.0
2238,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,72.0,,,2,0.5,30.0
2239,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,72.0,,,2,0.5,30.0
2240,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,72.0,,,2,0.5,30.0
2241,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,72.0,,,2,0.5,30.0
2242,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,72.0,,,2,0.5,30.0
2243,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,72.0,,,2,0.5,30.0
2244,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,72.0,,,2,0.5,30.0
2245,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,72.0,,,2,0.5,30.0
2246,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,72.0,,,2,0.5,30.0
2247,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,72.0,,,2,0.5,30.0
2248,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,72.0,,,2,0.5,30.0
2249,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,72.0,,,2,0.5,30.0
2250,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,72.0,,,2,0.5,30.0
2251,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,72.0,,,2,0.5,30.0
2252,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,70.74999999999972,,,2,0.5,30.0
2253,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,69.49999999999943,,,2,0.5,30.0
2254,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,68.24999999999915,,,2,0.5,30.0
2255,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,66.99999999999886,,,2,0.5,30.0
2256,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,65.74999999999858,,,2,0.5,30.0
2257,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,64.4999999999983,,,2,0.5,30.0
2258,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,63.24999999999801,,,2,0.5,30.0
2259,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,61.999999999997726,,,2,0.5,30.0
2260,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,60.74999999999744,,,2,0.5,30.0
2261,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,59.49999999999716,,,2,0.5,30.0
2262,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,58.249999999996874,,,2,0.5,30.0
2263,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,56.99999999999659,,,2,0.5,30.0
2264,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,55.749999999996305,,,2,0.5,30.0
2265,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,54.49999999999602,,,2,0.5,30.0
2266,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,53.24999999999574,,,2,0.5,30.0
2267,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,51.99999999999545,,,2,0.5,30.0
2268,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,50.74999999999517,,,2,0.5,30.0
2269,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,49.499999999994884,,,2,0.5,30.0
2270,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,48.2499999999946,,,2,0.5,30.0
2271,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,46.999999999994316,,,2,0.5,30.0
2272,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,45.74999999999403,,,2,0.5,30.0
2273,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,44.49999999999375,,,2,0.5,30.0
2274,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,43.24999999999346,,,2,0.5,30.0
2275,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,41.99999999999318,,,2,0.5,30.0
2276,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,40.749999999992895,,,2,0.5,30.0
2277,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,39.49999999999261,,,2,0.5,30.0
2278,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,38.249999999992326,,,2,0.5,30.0
2279,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,36.99999999999204,,,2,0.5,30.0
2280,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,35.74999999999176,,,2,0.5,30.0
2281,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,34.49999999999147,,,2,0.5,30.0
2282,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,33.24999999999119,,,2,0.5,30.0
2283,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,31.99999999999091,,,2,0.5,30.0
2284,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,30.74999999999098,,,2,0.5,30.0
2285,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,29.49999999999105,,,2,0.5,30.0
2286,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,28.24999999999112,,,2,0.5,30.0
2287,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,26.999999999991193,,,2,0.5,30.0
2288,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,25.749999999991264,,,2,0.5,30.0
2289,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,24.499999999991335,,,2,0.5,30.0
2290,0,1,,0,2,,0,3,,1,0,None_cut,3.437500000000007,3,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,,2,0.5,30.0
