tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,b1d3abf80095d7bd_score,player_fc5d19a5_x,player_fc5d19a5_y,player_fc5d19a5_move_target,player_fc5d19a5_item,player_fc5d19a5_score,player_fc5d19a5_cut_speed,player_fc5d19a5_speed,player_30531934_x,player_30531934_y,player_30531934_move_target,player_30531934_item,player_30531934_score,player_30531934_cut_speed,player_30531934_speed
4004,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,51.752981159149826,99.46835480797414,,tomato,1,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4005,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,51.305656095697984,99.03186278329552,,tomato,1,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4006,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,50.85833103224614,98.59537075861691,,tomato,1,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4007,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,50.4110059687943,98.1588787339383,,tomato,1,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4008,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,49.96368090534246,97.72238670925968,,tomato,1,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4009,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,49.516355841890615,97.28589468458107,,tomato,1,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4010,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,49.06903077843877,96.84940265990245,,tomato,1,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4011,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,48.62170571498693,96.41291063522384,,tomato,1,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4012,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,48.17438065153509,95.97641861054522,,tomato,1,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4013,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,47.727055588083246,95.53992658586661,,tomato,1,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4014,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,47.279730524631404,95.103434561188,,tomato,1,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4015,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,46.83240546117956,94.66694253650938,,tomato,1,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4016,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,46.38508039772772,94.23045051183077,,tomato,1,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4017,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,45.93775533427588,93.79395848715215,,tomato,1,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4018,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,45.490430270824035,93.35746646247354,,tomato,1,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4019,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,45.04310520737219,92.92097443779492,,tomato,1,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4020,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,44.59578014392035,92.48448241311631,,tomato,1,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4021,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,44.14845508046851,92.0479903884377,,tomato,1,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4022,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,43.701130017016666,91.61149836375908,,tomato,1,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4023,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,43.253804953564824,91.17500633908047,,tomato,1,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4024,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,42.80647989011298,90.73851431440185,,tomato,1,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4025,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,42.35915482666114,90.30202228972324,,tomato,1,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4026,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,41.9118297632093,89.86553026504463,,tomato,1,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4027,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,41.46450469975711,89.42903824036601,,tomato,1,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4028,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,41.017179636304554,88.99254621568745,,tomato,1,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4029,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.569854572852,88.55605419100928,,tomato,1,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4030,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.19727198592398,88.08752379787057,,tomato,1,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4031,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.18960854908634,87.46257078224806,,tomato,1,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4032,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.18194511224869,86.83761776662556,,tomato,1,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4033,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.174281675411045,86.21266475100305,,tomato,1,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4034,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.1666182385734,85.58771173538054,,tomato,1,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4035,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.15895480173575,84.96275871975803,,tomato,1,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4036,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.15129136489811,84.33780570413552,,tomato,1,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4037,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.14362792806046,83.71285268851301,,tomato,1,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4038,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.135964491222815,83.0878996728905,,tomato,1,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4039,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.12830105438517,82.46294665726799,,tomato,1,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4040,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.12063761754752,81.83799364164548,,tomato,1,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4041,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.11297418070988,81.21304062602297,,tomato,1,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4042,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.10531074387223,80.58808761040046,,tomato,1,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4043,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.097647307034585,79.96313459477796,,tomato,1,1.0,15.0,40.0,25.24999999999993,,tomato_cut,2,0.5,30.0
4044,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.08998387019694,79.33818157915545,,tomato,1,1.0,15.0,40.0,26.499999999999858,,tomato_cut,2,0.5,30.0
4045,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.08232043335929,78.71322856353294,,tomato,1,1.0,15.0,40.0,27.749999999999787,,tomato_cut,2,0.5,30.0
4046,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.07465699652165,78.08827554791043,,tomato,1,1.0,15.0,40.0,28.999999999999716,,tomato_cut,2,0.5,30.0
4047,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.066993559684,77.46332253228792,,tomato,1,1.0,15.0,40.0,30.249999999999645,,tomato_cut,2,0.5,30.0
4048,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.05933012284601,76.83836951666541,,tomato,1,1.0,15.0,40.0,31.499999999999574,,tomato_cut,2,0.5,30.0
4049,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.05166668600801,76.2134165010429,,tomato,1,1.0,15.0,40.0,32.749999999999716,,tomato_cut,2,0.5,30.0
4050,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.04400324917001,75.58846348542039,,tomato,1,1.0,15.0,40.0,34.0,,tomato_cut,2,0.5,30.0
4051,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.03633981233201,74.96351046979788,,tomato,1,1.0,15.0,40.0,35.250000000000284,,tomato_cut,2,0.5,30.0
4052,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.028676375494015,74.33855745417537,,tomato,1,1.0,15.0,40.0,36.50000000000057,,tomato_cut,2,0.5,30.0
4053,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.021012938656014,73.71360443855286,,tomato,1,1.0,15.0,40.0,37.75000000000085,,tomato_cut,2,0.5,30.0
4054,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.01334950181801,73.08865142293035,,tomato,1,1.0,15.0,40.0,39.00000000000114,,tomato_cut,2,0.5,30.0
4055,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.00568606498001,72.46369840730785,,tomato,1,1.0,15.0,40.0,40.25000000000142,,tomato_cut,2,0.5,30.0
4056,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.002338195626194,71.8387186144721,,tomato,1,1.0,15.0,40.0,41.500000000001705,,tomato_cut,2,0.5,30.0
4057,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.00224592981307,71.21371862128251,,tomato,1,1.0,15.0,40.0,42.75000000000199,,tomato_cut,2,0.5,30.0
4058,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.00215366399995,70.58871862809292,,tomato,1,1.0,15.0,40.0,44.000000000002274,,tomato_cut,2,0.5,30.0
4059,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.002061398186825,69.96371863490333,,tomato,1,1.0,15.0,40.0,45.25000000000256,,tomato_cut,2,0.5,30.0
4060,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0019691323737,69.33871864171374,,tomato,1,1.0,15.0,40.0,46.50000000000284,,tomato_cut,2,0.5,30.0
4061,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.00187686656058,68.71371864852415,,tomato,1,1.0,15.0,40.0,47.750000000003126,,tomato_cut,2,0.5,30.0
4062,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.001784600747456,68.08871865533456,,tomato,1,1.0,15.0,40.0,49.00000000000341,,tomato_cut,2,0.5,30.0
4063,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.00169233493433,67.46371866214497,,tomato,1,1.0,15.0,40.0,50.250000000003695,,tomato_cut,2,0.5,30.0
4064,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.00160006912121,66.83871866895538,,tomato,1,1.0,15.0,40.0,51.50000000000398,,tomato_cut,2,0.5,30.0
4065,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.00150780330809,66.21371867576579,,tomato,1,1.0,15.0,40.0,52.75000000000426,,tomato_cut,2,0.5,30.0
4066,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.001415537494964,65.5887186825762,,tomato,1,1.0,15.0,40.0,54.00000000000455,,tomato_cut,2,0.5,30.0
4067,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.00132327168184,64.96371868938661,,tomato,1,1.0,15.0,40.0,55.25000000000483,,tomato_cut,2,0.5,30.0
4068,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.00123100586872,64.33871869619702,,tomato,1,1.0,15.0,40.0,56.500000000005116,,tomato_cut,2,0.5,30.0
4069,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.001138740055595,63.71371870300743,,tomato,1,1.0,15.0,40.0,57.7500000000054,,tomato_cut,2,0.5,30.0
4070,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.00104647424247,63.08871870981784,,tomato,1,1.0,15.0,40.0,59.000000000005684,,tomato_cut,2,0.5,30.0
4071,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.00095420842935,62.46371871662825,,tomato,1,1.0,15.0,40.0,60.25000000000597,,tomato_cut,2,0.5,30.0
4072,0,1,,0,2,,0,3,,1,0,None_cut,3.8749999999999947,3,2,0,None_cut,3.9791666666666776,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.000861942616226,61.83871872343866,,tomato,1,1.0,15.0,40.0,61.50000000000625,,tomato_cut,2,0.5,30.0
