tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,bd7ac3ca74fe7032_score,player_393de853_x,player_393de853_y,player_393de853_move_target,player_393de853_item,player_393de853_score,player_393de853_cut_speed,player_393de853_speed,player_9899ed1c_x,player_9899ed1c_y,player_9899ed1c_move_target,player_9899ed1c_item,player_9899ed1c_score,player_9899ed1c_cut_speed,player_9899ed1c_speed,604738e3809fd2e8_score,479a106660377f3b_message,84aa00a26a437f00_score
6485,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6486,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6487,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6488,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6489,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6490,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6491,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6492,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6493,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6494,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6495,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6496,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6497,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6498,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6499,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6500,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6501,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6502,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6503,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6504,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6505,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6506,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6507,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6508,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6509,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6510,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6511,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6512,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6513,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6514,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6515,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6516,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6517,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6518,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6519,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6520,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6521,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6522,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6523,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6524,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6525,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6526,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6527,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6528,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6529,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6530,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6531,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6532,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6533,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6534,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6535,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6536,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6537,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6538,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6539,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6540,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6541,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6542,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6543,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6544,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6545,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6546,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6547,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6548,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6549,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6550,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6551,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6552,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
6553,test,True,0,1,,0,0,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
