tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,099fb98f5076077b_score,player_0d8e0d18_x,player_0d8e0d18_y,player_0d8e0d18_move_target,player_0d8e0d18_item,player_0d8e0d18_score,player_0d8e0d18_cut_speed,player_0d8e0d18_speed,player_ff63bfac_x,player_ff63bfac_y,player_ff63bfac_move_target,player_ff63bfac_item,player_ff63bfac_score,player_ff63bfac_cut_speed,player_ff63bfac_speed
4011,0,1,,0,2,tomato,0.016666666666666666,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4012,0,1,,0,2,tomato,0.025,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4013,0,1,,0,2,tomato,0.03333333333333333,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4014,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4015,0,1,,0,2,tomato,0.049999999999999996,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4016,0,1,,0,2,tomato,0.05833333333333333,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4017,0,1,,0,2,tomato,0.06666666666666667,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4018,0,1,,0,2,tomato,0.075,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4019,0,1,,0,2,tomato,0.08333333333333333,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4020,0,1,,0,2,tomato,0.09166666666666666,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4021,0,1,,0,2,tomato,0.09999999999999999,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4022,0,1,,0,2,tomato,0.10833333333333332,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4023,0,1,,0,2,tomato,0.11666666666666665,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4024,0,1,,0,2,tomato,0.12499999999999999,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4025,0,1,,0,2,tomato,0.13333333333333333,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4026,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4027,0,1,,0,2,tomato,0.15,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4028,0,1,,0,2,tomato,0.15833333333333333,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4029,0,1,,0,2,tomato,0.16666666666666666,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4030,0,1,,0,2,tomato,0.175,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4031,0,1,,0,2,tomato,0.18333333333333332,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4032,0,1,,0,2,tomato,0.19166666666666665,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4033,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4034,0,1,,0,2,tomato,0.20833333333333331,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4035,0,1,,0,2,tomato,0.21666666666666665,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4036,0,1,,0,2,tomato,0.22499999999999998,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4037,0,1,,0,2,tomato,0.2333333333333333,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4038,0,1,,0,2,tomato,0.24166666666666664,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4039,0,1,,0,2,tomato,0.24999999999999997,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4040,0,1,,0,2,tomato,0.2583333333333333,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4041,0,1,,0,2,tomato,0.26666666666666666,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4042,0,1,,0,2,tomato,0.275,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4043,0,1,,0,2,tomato,0.2833333333333334,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4044,0,1,,0,2,tomato,0.29166666666666674,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4045,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4046,0,1,,0,2,tomato,0.30833333333333346,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4047,0,1,,0,2,tomato,0.3166666666666668,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4048,0,1,,0,2,tomato,0.3250000000000002,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4049,0,1,,0,2,tomato,0.33333333333333354,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4050,0,1,,0,2,tomato,0.3416666666666669,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4051,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4052,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4053,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4054,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,41.250000000000284,,,3,0.2,30.0
4055,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,42.50000000000057,,,3,0.2,30.0
4056,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,43.75000000000085,,,3,0.2,30.0
4057,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,45.00000000000114,,,3,0.2,30.0
4058,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,46.25000000000142,,,3,0.2,30.0
4059,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,47.500000000001705,,,3,0.2,30.0
4060,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,48.75000000000199,,,3,0.2,30.0
4061,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,50.000000000002274,,,3,0.2,30.0
4062,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,51.25000000000256,,,3,0.2,30.0
4063,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,52.50000000000284,,,3,0.2,30.0
4064,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,53.750000000003126,,,3,0.2,30.0
4065,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,55.00000000000341,,,3,0.2,30.0
4066,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,56.250000000003695,,,3,0.2,30.0
4067,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,57.50000000000398,,,3,0.2,30.0
4068,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,58.75000000000426,,,3,0.2,30.0
4069,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,60.00000000000455,,,3,0.2,30.0
4070,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,61.25000000000483,,,3,0.2,30.0
4071,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,62.500000000005116,,,3,0.2,30.0
4072,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,63.7500000000054,,,3,0.2,30.0
4073,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,65.00000000000568,,,3,0.2,30.0
4074,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,66.25000000000597,,,3,0.2,30.0
4075,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,67.50000000000625,,,3,0.2,30.0
4076,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,68.75000000000654,,,3,0.2,30.0
4077,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,70.00000000000682,,,3,0.2,30.0
4078,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,71.2500000000071,,,3,0.2,30.0
4079,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,72.50000000000739,,,3,0.2,30.0
4080,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,73.75000000000767,,,3,0.2,30.0
4081,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,75.00000000000796,,,3,0.2,30.0
4082,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,76.25000000000824,,,3,0.2,30.0
4083,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,77.50000000000853,,,3,0.2,30.0
4084,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,78.75000000000881,,,3,0.2,30.0
4085,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,80.0000000000091,,,3,0.2,30.0
4086,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,81.25000000000938,,,3,0.2,30.0
4087,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,82.50000000000966,,,3,0.2,30.0
