tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,80e56876183e2598_score,player_f6c916c3_x,player_f6c916c3_y,player_f6c916c3_move_target,player_f6c916c3_item,player_f6c916c3_score,player_f6c916c3_cut_speed,player_f6c916c3_speed,player_fde12707_x,player_fde12707_y,player_fde12707_move_target,player_fde12707_item,player_fde12707_score,player_fde12707_cut_speed,player_fde12707_speed
3503,0,1,,0,2,tomato_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,1,1.0,12.0,56.0,81.74999999999858,,,6,0.2,30.0
3504,0,1,,0,2,tomato_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,1,1.0,12.0,56.0,80.4999999999983,,,6,0.2,30.0
3505,0,1,,0,2,tomato_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,1,1.0,12.0,56.0,79.24999999999801,,,6,0.2,30.0
3506,0,1,,0,2,tomato_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,1,1.0,12.0,56.0,77.99999999999773,,,6,0.2,30.0
3507,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,76.74999999999744,,,6,0.2,30.0
3508,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,75.49999999999716,,,6,0.2,30.0
3509,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,74.24999999999687,,,6,0.2,30.0
3510,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,72.99999999999659,,,6,0.2,30.0
3511,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,71.7499999999963,,,6,0.2,30.0
3512,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,70.49999999999602,,,6,0.2,30.0
3513,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,69.24999999999574,,,6,0.2,30.0
3514,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,67.99999999999545,,,6,0.2,30.0
3515,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,66.74999999999517,,,6,0.2,30.0
3516,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,65.49999999999488,,,6,0.2,30.0
3517,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,64.2499999999946,,,6,0.2,30.0
3518,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,62.999999999994316,,,6,0.2,30.0
3519,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,61.74999999999403,,,6,0.2,30.0
3520,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,60.49999999999375,,,6,0.2,30.0
3521,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,59.24999999999346,,,6,0.2,30.0
3522,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,57.99999999999318,,,6,0.2,30.0
3523,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,56.749999999992895,,,6,0.2,30.0
3524,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,56.0,,,6,0.2,30.0
3525,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0
3526,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0
3527,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0
3528,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0
3529,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0
3530,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0
3531,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0
3532,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0
3533,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0
3534,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0
3535,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0
3536,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0
3537,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0
3538,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0
3539,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0
3540,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0
3541,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0
3542,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0
3543,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0
3544,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato_cut,1,1.0,12.0,57.250000000000284,56.0,,tomato_salad,6,0.2,30.0
3545,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato_cut,1,1.0,12.0,58.50000000000057,56.0,,tomato_salad,6,0.2,30.0
3546,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,1,1.0,12.0,59.75000000000085,56.0,,tomato_salad,6,0.2,30.0
3547,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,1,1.0,12.0,61.00000000000114,56.0,,tomato_salad,6,0.2,30.0
3548,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,1,1.0,12.0,62.25000000000142,56.0,,tomato_salad,6,0.2,30.0
3549,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,1,1.0,12.0,63.500000000001705,56.0,,tomato_salad,6,0.2,30.0
3550,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,1,1.0,12.0,64.75000000000199,56.0,,tomato_salad,6,0.2,30.0
3551,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,1,1.0,12.0,66.00000000000227,56.0,,tomato_salad,6,0.2,30.0
3552,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,1,1.0,12.0,67.25000000000256,56.0,,tomato_salad,6,0.2,30.0
3553,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,1,1.0,12.0,68.50000000000284,56.0,,tomato_salad,6,0.2,30.0
3554,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,1,1.0,12.0,69.75000000000313,56.0,,tomato_salad,6,0.2,30.0
3555,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,1,1.0,12.0,71.00000000000341,56.0,,tomato_salad,6,0.2,30.0
3556,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,1,1.0,12.0,72.2500000000037,56.0,,tomato_salad,6,0.2,30.0
3557,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,1,1.0,12.0,73.50000000000398,56.0,,tomato_salad,6,0.2,30.0
3558,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,1,1.0,12.0,74.75000000000426,56.0,,tomato_salad,6,0.2,30.0
3559,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,1,1.0,12.0,76.00000000000455,56.0,,tomato_salad,6,0.2,30.0
3560,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,1,1.0,12.0,77.25000000000483,56.0,,tomato_salad,6,0.2,30.0
3561,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,1,1.0,12.0,78.50000000000512,56.0,,tomato_salad,6,0.2,30.0
3562,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,1,1.0,12.0,79.7500000000054,56.0,,tomato_salad,6,0.2,30.0
3563,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,1,1.0,12.0,81.00000000000568,56.0,,tomato_salad,6,0.2,30.0
3564,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,1,1.0,12.0,82.25000000000597,56.0,,tomato_salad,6,0.2,30.0
3565,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,1,1.0,12.0,83.50000000000625,56.0,,tomato_salad,6,0.2,30.0
3566,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,1,1.0,12.0,84.75000000000654,56.0,,tomato_salad,6,0.2,30.0
3567,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,1,1.0,12.0,86.00000000000682,56.0,,tomato_salad,6,0.2,30.0
3568,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,1,1.0,12.0,87.2500000000071,56.0,,tomato_salad,6,0.2,30.0
3569,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,1,1.0,12.0,88.0,56.0,,tomato_salad,6,0.2,30.0
3570,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,12.0,88.0,56.0,,,7,0.2,30.0
3571,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,12.0,88.0,56.0,,,7,0.2,30.0
3572,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,12.0,88.0,56.0,,,7,0.2,30.0
3573,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,12.0,88.0,56.0,,,7,0.2,30.0
3574,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,12.0,88.0,56.0,,,7,0.2,30.0
3575,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,12.0,88.0,56.0,,,7,0.2,30.0
3576,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,12.0,88.0,56.0,,,7,0.2,30.0
