tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,599c13b62f0ef2d5_score,player_ebeafa8a_x,player_ebeafa8a_y,player_ebeafa8a_move_target,player_ebeafa8a_item,player_ebeafa8a_score,player_ebeafa8a_cut_speed,player_ebeafa8a_speed,player_81ed746b_x,player_81ed746b_y,player_81ed746b_move_target,player_81ed746b_item,player_81ed746b_score,player_81ed746b_cut_speed,player_81ed746b_speed
3511,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,56.0,,,0,1.0,30.0,66.00000000000227,40.0,,tomato_salad,9,1.0,30.0
3512,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,56.0,,,0,1.0,30.0,67.25000000000256,40.0,,tomato_salad,9,1.0,30.0
3513,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,56.0,,,0,1.0,30.0,68.50000000000284,40.0,,tomato_salad,9,1.0,30.0
3514,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,56.0,,,0,1.0,30.0,69.75000000000313,40.0,,tomato_salad,9,1.0,30.0
3515,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,56.0,,,0,1.0,30.0,71.00000000000341,40.0,,tomato_salad,9,1.0,30.0
3516,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,56.0,,,0,1.0,30.0,72.12016826116314,40.31621556657754,,tomato_salad,9,1.0,30.0
3517,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,56.0,,,0,1.0,30.0,73.0095245421619,41.19459214040404,,tomato_salad,9,1.0,30.0
3518,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,56.0,,,0,1.0,30.0,73.89888082316065,42.07296871423054,,tomato_salad,9,1.0,30.0
3519,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,56.0,,,0,1.0,30.0,74.7882371041594,42.95134528805704,,tomato_salad,9,1.0,30.0
3520,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,56.0,,,0,1.0,30.0,75.67759338515816,43.82972186188354,,tomato_salad,9,1.0,30.0
3521,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,56.0,,,0,1.0,30.0,76.56694966615692,44.70809843571004,,tomato_salad,9,1.0,30.0
3522,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,56.0,,,0,1.0,30.0,77.45630594715567,45.58647500953654,,tomato_salad,9,1.0,30.0
3523,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,56.0,,,0,1.0,30.0,78.34566222815442,46.46485158336304,,tomato_salad,9,1.0,30.0
3524,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,56.0,,,0,1.0,30.0,79.23501850915318,47.34322815718954,,tomato_salad,9,1.0,30.0
3525,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,56.0,,,0,1.0,30.0,80.12437479015193,48.22160473101604,,tomato_salad,9,1.0,30.0
3526,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,56.0,,,0,1.0,30.0,81.01373107115069,49.099981304842544,,tomato_salad,9,1.0,30.0
3527,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,56.0,,,0,1.0,30.0,81.90308735214998,49.978357878669044,,tomato_salad,9,1.0,30.0
3528,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,56.0,,,0,1.0,30.0,82.79244363314967,50.856734452495544,,tomato_salad,9,1.0,30.0
3529,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,56.0,,,0,1.0,30.0,83.68179991414935,51.735111026322045,,tomato_salad,9,1.0,30.0
3530,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,56.0,,,0,1.0,30.0,84.57115619514904,52.613487600148545,,tomato_salad,9,1.0,30.0
3531,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,56.0,,,0,1.0,30.0,85.46051247614872,53.491864173975046,,tomato_salad,9,1.0,30.0
3532,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,56.0,,,0,1.0,30.0,86.34986875714841,54.370240747801546,,tomato_salad,9,1.0,30.0
3533,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,56.0,,,0,1.0,30.0,87.23922503814809,55.248617321628046,,tomato_salad,9,1.0,30.0
3534,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,56.0,,,0,1.0,30.0,88.0,56.0,,tomato_salad,9,1.0,30.0
3535,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,88.0,56.0,,,10,1.0,30.0
3536,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,88.0,56.0,,,10,1.0,30.0
3537,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,88.0,56.0,,,10,1.0,30.0
3538,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,88.0,56.0,,,10,1.0,30.0
3539,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,88.0,56.0,,,10,1.0,30.0
3540,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,88.0,56.0,,,10,1.0,30.0
3541,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,88.0,56.0,,,10,1.0,30.0
3542,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,88.0,56.0,,,10,1.0,30.0
3543,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,88.0,56.0,,,10,1.0,30.0
3544,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,88.0,56.0,,,10,1.0,30.0
3545,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,88.0,56.0,,,10,1.0,30.0
3546,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,88.0,54.749999999999716,,,10,1.0,30.0
3547,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,88.0,53.49999999999943,,,10,1.0,30.0
3548,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,88.0,52.24999999999915,,,10,1.0,30.0
3549,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,88.0,50.99999999999886,,,10,1.0,30.0
3550,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,88.0,49.74999999999858,,,10,1.0,30.0
3551,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,88.0,48.499999999998295,,,10,1.0,30.0
3552,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,88.0,47.24999999999801,,,10,1.0,30.0
3553,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,88.0,45.999999999997726,,,10,1.0,30.0
3554,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,88.0,44.74999999999744,,,10,1.0,30.0
3555,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,87.23670932560498,43.7601074066412,,,10,1.0,30.0
3556,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,86.47341865120995,42.77021481328495,,,10,1.0,30.0
3557,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,85.71012797681493,41.780322219928706,,,10,1.0,30.0
3558,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,84.94683730241991,40.79042962657246,,,10,1.0,30.0
3559,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,84.18354662802489,39.800537033216216,,,10,1.0,30.0
3560,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,83.42025595362986,38.81064443985997,,,10,1.0,30.0
3561,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,82.65696527923484,37.820751846503725,,,10,1.0,30.0
3562,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,81.89367460483982,36.83085925314748,,,10,1.0,30.0
3563,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,81.1303839304448,35.840966659791235,,,10,1.0,30.0
3564,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,80.36709325604977,34.85107406643499,,,10,1.0,30.0
3565,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,79.60380258165475,33.861181473078744,,,10,1.0,30.0
3566,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,78.84051190725972,32.8712888797225,,,10,1.0,30.0
3567,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,78.0772212328647,31.881396286366297,,,10,1.0,30.0
3568,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,77.31393055846968,30.891503693010407,,,10,1.0,30.0
3569,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,76.55063988407466,29.901611099654517,,,10,1.0,30.0
3570,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,75.78734920967963,28.911718506298627,,,10,1.0,30.0
3571,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,75.02405853528461,27.921825912942737,,,10,1.0,30.0
3572,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,74.2607678608891,26.931933319586847,,,10,1.0,30.0
3573,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,73.49747718649323,25.942040726230957,,,10,1.0,30.0
3574,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,72.73418651209737,24.952148132875067,,,10,1.0,30.0
3575,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,72.0,24.0,,,10,1.0,30.0
3576,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,72.0,24.0,,tomato,10,1.0,30.0
3577,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,72.0,24.0,,tomato,10,1.0,30.0
3578,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,72.0,24.0,,tomato,10,1.0,30.0
3579,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,72.0,24.0,,tomato,10,1.0,30.0
3580,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,72.0,24.0,,tomato,10,1.0,30.0
3581,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,72.0,24.0,,tomato,10,1.0,30.0
3582,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,72.0,24.0,,tomato,10,1.0,30.0
3583,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,72.0,24.0,,tomato,10,1.0,30.0
3584,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,72.0,24.0,,tomato,10,1.0,30.0
3585,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,72.0,24.0,,tomato,10,1.0,30.0
3586,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,72.0,24.0,,tomato,10,1.0,30.0
3587,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,72.0,24.0,,tomato,10,1.0,30.0
3588,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,72.0,24.0,,tomato,10,1.0,30.0
