tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,9121861962135ab9_score,player_76cfa63f_x,player_76cfa63f_y,player_76cfa63f_move_target,player_76cfa63f_item,player_76cfa63f_score,player_76cfa63f_cut_speed,player_76cfa63f_speed,player_67838363_x,player_67838363_y,player_67838363_move_target,player_67838363_item,player_67838363_score,player_67838363_cut_speed,player_67838363_speed,f3fef15827a22cfa_score,eaf07cde31687ab1_message,124351e805007b79_score
5725,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,42.361616267649424,26.332460511259654,,,3,1.0,30.0,24.15733637069712,116.83155187622444,,tomato,3,1.0,30.0,,,6.0
5726,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,41.47225998665046,25.454083937433154,,,3,1.0,30.0,24.142010423971893,115.58164583361216,,tomato,3,1.0,30.0,,,6.0
5727,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.582903705651496,24.575707363606654,,,3,1.0,30.0,24.126684477246666,114.33173979099988,,tomato,3,1.0,30.0,,,6.0
5728,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,39.49163473745341,24.181041736300898,,,3,1.0,30.0,24.111358530521436,113.0818337483876,,tomato,3,1.0,30.0,,,6.0
5729,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,38.24172008645601,24.16643470983287,,,3,1.0,30.0,24.09603258379621,111.83192770577531,,tomato,3,1.0,30.0,,,6.0
5730,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,36.991805435458616,24.151827683364843,,,3,1.0,30.0,24.080706637070982,110.58202166316303,,tomato,3,1.0,30.0,,,6.0
5731,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,35.74189078446122,24.137220656896815,,,3,1.0,30.0,24.06538069034575,109.33211562055075,,tomato,3,1.0,30.0,,,6.0
5732,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,34.49197613346382,24.122613630428788,,,3,1.0,30.0,24.050054743620525,108.08220957793847,,tomato,3,1.0,30.0,,,6.0
5733,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,33.242061482466426,24.10800660396076,,,3,1.0,30.0,24.034728796895294,106.83230353532619,,tomato,3,1.0,30.0,,,6.0
5734,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,31.99214683146903,24.093399577492672,,,3,1.0,30.0,24.019402850170067,105.58239749271391,,tomato,3,1.0,30.0,,,6.0
5735,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,30.742232180471632,24.078792551024467,,,3,1.0,30.0,24.00407690344484,104.33249145010163,,tomato,3,1.0,30.0,,,6.0
5736,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,29.492317529474235,24.064185524556258,,,3,1.0,30.0,24.00222679848513,103.08250179753934,,tomato,3,1.0,30.0,,,6.0
5737,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,28.242402878476838,24.049578498088053,,,3,1.0,30.0,24.002042247002056,101.832501811163,,tomato,3,1.0,30.0,,,6.0
5738,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,26.99248822747944,24.034971471619848,,,3,1.0,30.0,24.001857695518982,100.58250182478666,,tomato,3,1.0,30.0,,,6.0
5739,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.742573576482044,24.020364445151642,,,3,1.0,30.0,24.00167314403591,99.33250183841032,,tomato,3,1.0,30.0,,,6.0
5740,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.492658925484648,24.005757418683437,,,3,1.0,30.0,24.001488592552835,98.08250185203399,,tomato,3,1.0,30.0,,,6.0
5741,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,3,1.0,30.0,24.001304041069762,96.83250186565765,,tomato,3,1.0,30.0,,,6.0
5742,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,3,1.0,30.0,24.00111948958669,95.58250187928131,,tomato,3,1.0,30.0,,,6.0
5743,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.24999999999993,24.0,,,3,1.0,30.0,24.000934938103615,94.33250189290497,,tomato,3,1.0,30.0,,,6.0
5744,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,26.499999999999858,24.0,,,3,1.0,30.0,24.000750386620542,93.08250190652863,,tomato,3,1.0,30.0,,,6.0
5745,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,27.749999999999787,24.0,,,3,1.0,30.0,24.00056583513731,91.8325019201523,,tomato,3,1.0,30.0,,,6.0
5746,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,28.999999999999716,24.0,,,3,1.0,30.0,24.000381283654058,90.58250193377596,,tomato,3,1.0,30.0,,,6.0
5747,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,30.249999999999645,24.0,,,3,1.0,30.0,24.000196732170807,89.33250194739962,,tomato,3,1.0,30.0,,,6.0
5748,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,31.499999999999574,24.0,,,3,1.0,30.0,24.00002859032656,88.08250195979738,,tomato,3,1.0,30.0,,,6.0
5749,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,32.749999999999716,24.0,,,3,1.0,30.0,24.000026368165617,86.83250195979994,,tomato,3,1.0,30.0,,,6.0
5750,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,34.0,24.0,,,3,1.0,30.0,24.000024146004673,85.5825019598025,,tomato,3,1.0,30.0,,,6.0
5751,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,35.250000000000284,24.0,,,3,1.0,30.0,24.00002192384373,84.33250195980506,,tomato,3,1.0,30.0,,,6.0
5752,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,36.50000000000057,24.0,,,3,1.0,30.0,24.000019701682785,83.08250195980762,,tomato,3,1.0,30.0,,,6.0
5753,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,37.75000000000085,24.0,,,3,1.0,30.0,24.00001747952184,81.83250195981017,,tomato,3,1.0,30.0,,,6.0
5754,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,39.00000000000114,24.0,,,3,1.0,30.0,24.000015257360896,80.58250195981273,,tomato,3,1.0,30.0,,,6.0
5755,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.25000000000142,24.0,,,3,1.0,30.0,24.000013035199952,79.33250195981529,,tomato,3,1.0,30.0,,,6.0
5756,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,41.500000000001705,24.0,,,3,1.0,30.0,24.000010813039008,78.08250195981785,,tomato,3,1.0,30.0,,,6.0
5757,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,42.75000000000199,24.0,,,3,1.0,30.0,24.000008590878064,76.8325019598204,,tomato,3,1.0,30.0,,,6.0
5758,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,44.000000000002274,24.0,,,3,1.0,30.0,24.00000636871712,75.58250195982296,,tomato,3,1.0,30.0,,,6.0
5759,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,45.25000000000256,24.0,,,3,1.0,30.0,24.000004146556137,74.33250195982552,,tomato,3,1.0,30.0,,,6.0
5760,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,46.50000000000284,24.0,,,3,1.0,30.0,24.000001924395015,73.08250195982808,,tomato,3,1.0,30.0,,,6.0
5761,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,47.750000000003126,24.0,,,3,1.0,30.0,24.000000338901117,71.83250195982981,,tomato,3,1.0,30.0,,,6.0
5762,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,49.00000000000341,24.0,,,3,1.0,30.0,24.00000031214421,70.58250195982953,,tomato,3,1.0,30.0,,,6.0
5763,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,50.250000000003695,24.0,,,3,1.0,30.0,24.000000285387326,69.33250195982924,,tomato,3,1.0,30.0,,,6.0
5764,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,51.50000000000398,24.0,,,3,1.0,30.0,24.000000258630596,68.08250195982896,,tomato,3,1.0,30.0,,,6.0
5765,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,52.75000000000426,24.0,,,3,1.0,30.0,24.000000231873866,66.83250195982868,,tomato,3,1.0,30.0,,,6.0
5766,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,54.00000000000455,24.0,,,3,1.0,30.0,24.000000205117136,65.58250195982839,,tomato,3,1.0,30.0,,,6.0
5767,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.25000000000483,24.0,,,3,1.0,30.0,24.000000178360406,64.33250195982811,,tomato,3,1.0,30.0,,,6.0
5768,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.500000000005116,24.0,,,3,1.0,30.0,24.000000151603675,63.08250195982782,,tomato,3,1.0,30.0,,,6.0
5769,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.7500000000054,24.0,,,3,1.0,30.0,24.000000124846945,61.83250195982754,,tomato,3,1.0,30.0,,,6.0
5770,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.000000000005684,24.0,,,3,1.0,30.0,24.000000098090215,60.582501959827255,,tomato,3,1.0,30.0,,,6.0
5771,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.25000000000597,24.0,,,3,1.0,30.0,24.000000071333485,59.33250195982697,,tomato,3,1.0,30.0,,,6.0
5772,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.50000000000625,24.0,,,3,1.0,30.0,24.000000044576755,58.082501959826686,,tomato,3,1.0,30.0,,,6.0
5773,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.75000000000654,24.0,,,3,1.0,30.0,24.000000017820025,56.8325019598264,,tomato,3,1.0,30.0,,,6.0
5774,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.00000000000682,24.0,,,3,1.0,30.0,24.000000004016197,55.58250195982612,,tomato,3,1.0,30.0,,,6.0
5775,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.2500000000071,24.0,,,3,1.0,30.0,24.000000003693966,54.332501959825834,,tomato,3,1.0,30.0,,,6.0
5776,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.50000000000739,24.0,,,3,1.0,30.0,24.000000003371735,53.08250195982555,,tomato,3,1.0,30.0,,,6.0
5777,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.75000000000767,24.0,,,3,1.0,30.0,24.000000003049504,51.832501959825265,,tomato,3,1.0,30.0,,,6.0
5778,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.00000000000796,24.0,,,3,1.0,30.0,24.000000002727273,50.58250195982498,,tomato,3,1.0,30.0,,,6.0
5779,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,70.25000000000824,24.0,,,3,1.0,30.0,24.00000000240504,49.3325019598247,,tomato,3,1.0,30.0,,,6.0
5780,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.50000000000853,24.0,,,3,1.0,30.0,24.00000000208281,48.08250195982441,,tomato,3,1.0,30.0,,,6.0
5781,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.75000000000881,24.0,,,3,1.0,30.0,24.00000000176058,46.83250195982413,,tomato,3,1.0,30.0,,,6.0
5782,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,74.0000000000091,24.0,,,3,1.0,30.0,24.000000001438348,45.582501959823844,,tomato,3,1.0,30.0,,,6.0
5783,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,75.25000000000938,24.0,,,3,1.0,30.0,24.000000001116238,44.33250195982356,,tomato,3,1.0,30.0,,,6.0
5784,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,76.50000000000966,24.0,,,3,1.0,30.0,24.000000000794184,43.082501959823276,,tomato,3,1.0,30.0,,,6.0
