tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,ca10b9260bb8282b_score,player_8573f4ef_x,player_8573f4ef_y,player_8573f4ef_move_target,player_8573f4ef_item,player_8573f4ef_score,player_8573f4ef_cut_speed,player_8573f4ef_speed,player_1864f871_x,player_1864f871_y,player_1864f871_move_target,player_1864f871_item,player_1864f871_score,player_1864f871_cut_speed,player_1864f871_speed,b85ef95ef1774430_score,3cdd9fedf36cc53c_message,026926099b4b6660_score
1462,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,78.50000000000512,40.0,,,0,0.2,30.0,,,
1463,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,79.7500000000054,40.0,,,0,0.2,30.0,,,
1464,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,81.00000000000568,40.0,,,0,0.2,30.0,,,
1465,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,82.25000000000597,40.0,,,0,0.2,30.0,,,
1466,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,83.50000000000625,40.0,,,0,0.2,30.0,,,
1467,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,84.75000000000654,40.0,,,0,0.2,30.0,,,
1468,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,86.00000000000682,40.0,,,0,0.2,30.0,,,
1469,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,87.2500000000071,40.0,,,0,0.2,30.0,,,
1470,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,88.50000000000739,40.0,,,0,0.2,30.0,,,
1471,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,89.75000000000767,40.0,,,0,0.2,30.0,,,
1472,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,91.00000000000796,40.0,,,0,0.2,30.0,,,
1473,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,92.25000000000824,40.0,,,0,0.2,30.0,,,
1474,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,93.50000000000853,40.0,,,0,0.2,30.0,,,
1475,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,94.75000000000881,40.0,,,0,0.2,30.0,,,
1476,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,96.0000000000091,40.0,,,0,0.2,30.0,,,
1477,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,97.25000000000938,40.0,,,0,0.2,30.0,,,
1478,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,98.50000000000966,40.0,,,0,0.2,30.0,,,
1479,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,99.75000000000995,40.0,,,0,0.2,30.0,,,
1480,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,101.00000000001023,40.0,,,0,0.2,30.0,,,
1481,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,102.25000000001052,40.0,,,0,0.2,30.0,,,
1482,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,103.5000000000108,40.0,,,0,0.2,30.0,,,
1483,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,104.75000000001108,40.0,,,0,0.2,30.0,,,
1484,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,106.00000000001137,40.0,,,0,0.2,30.0,,,
1485,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,107.25000000001165,40.0,,,0,0.2,30.0,,,
1486,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,108.50000000001194,40.0,,,0,0.2,30.0,,,
1487,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,109.75000000001222,40.0,,,0,0.2,30.0,,,
1488,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,111.0000000000125,40.0,,,0,0.2,30.0,,,
1489,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,112.25000000001279,40.0,,,0,0.2,30.0,,,
1490,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,113.50000000001307,40.0,,,0,0.2,30.0,,,
1491,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,114.75000000001336,40.0,,,0,0.2,30.0,,,
1492,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,116.00000000001364,40.0,,,0,0.2,30.0,,,
1493,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,117.25000000001393,40.0,,,0,0.2,30.0,,,
1494,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,118.50000000001421,40.0,,,0,0.2,30.0,,,
1495,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,119.7500000000145,40.0,,,0,0.2,30.0,,,
1496,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,120.65378202977331,39.15675848912626,,,0,0.2,30.0,,,
1497,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,121.54313831077206,38.278381915299555,,,0,0.2,30.0,,,
1498,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,122.43249459177082,37.40000534147284,,,0,0.2,30.0,,,
1499,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,123.32185087276957,36.52162876764613,,,0,0.2,30.0,,,
1500,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,124.21120715376833,35.643252193819414,,,0,0.2,30.0,,,
1501,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,125.10056343476708,34.76487561999271,,,0,0.2,30.0,,,
1502,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,125.98991971576584,33.886499046165994,,,0,0.2,30.0,,,
1503,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,126.87927599676459,33.00812247233928,,,0,0.2,30.0,,,
1504,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,127.76863227776334,32.12974589851257,,,0,0.2,30.0,,,
1505,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,128.6579885587621,31.251369324685733,,,0,0.2,30.0,,,
1506,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,129.54734483976085,30.372992750858877,,,0,0.2,30.0,,,
1507,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,130.4367011207596,29.49461617703202,,,0,0.2,30.0,,,
1508,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,131.32605740175836,28.616239603205166,,,0,0.2,30.0,,,
1509,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,132.21541368275712,27.73786302937831,,,0,0.2,30.0,,,
1510,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,133.10476996375587,26.859486455551455,,,0,0.2,30.0,,,
1511,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,133.99412624475463,25.98110988172474,,,0,0.2,30.0,,,
1512,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,134.88348252575338,25.10273330789824,,,0,0.2,30.0,,,
1513,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,135.77283880675213,24.224356734071804,,,0,0.2,30.0,,,
1514,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,136.0,24.0,,,0,0.2,30.0,,,
1515,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1516,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1517,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1518,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1519,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1520,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1521,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1522,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1523,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1524,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1525,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1526,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1527,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1528,train,True,0,1,tomato,0.5333333333333339,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
