tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,1ce493c1d3e04427_score,player_3cd87ddf_x,player_3cd87ddf_y,player_3cd87ddf_move_target,player_3cd87ddf_item,player_3cd87ddf_score,player_3cd87ddf_cut_speed,player_3cd87ddf_speed,player_be58bfa1_x,player_be58bfa1_y,player_be58bfa1_move_target,player_be58bfa1_item,player_be58bfa1_score,player_be58bfa1_cut_speed,player_be58bfa1_speed
4133,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.2833333333333312,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,61.500000000002814,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4134,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.2916666666666645,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,62.00000000000307,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4135,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.2999999999999978,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,62.500000000003325,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4136,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.3083333333333311,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,63.00000000000358,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4137,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.3166666666666644,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,63.50000000000384,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4138,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.3249999999999977,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,64.00000000000409,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4139,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.333333333333331,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,64.50000000000364,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4140,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.3416666666666643,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,65.00000000000318,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4141,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.3499999999999976,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,65.50000000000273,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4142,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.358333333333331,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,66.00000000000227,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4143,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.3666666666666643,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,66.50000000000182,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4144,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.3749999999999976,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,67.00000000000136,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4145,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.3833333333333309,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,67.50000000000091,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4146,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.3916666666666642,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,68.00000000000045,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4147,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.3999999999999975,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,68.5,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4148,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.4083333333333308,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,68.99999999999955,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4149,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.416666666666664,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,69.49999999999909,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4150,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.4249999999999974,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,69.99999999999864,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4151,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.4333333333333307,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,70.49999999999818,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4152,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.441666666666664,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,70.99999999999773,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4153,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.4499999999999973,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,71.49999999999727,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4154,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.4583333333333306,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,71.99999999999682,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4155,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.466666666666664,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.49999999999636,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4156,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.4749999999999972,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.99999999999591,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4157,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.4833333333333305,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,73.49999999999545,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4158,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.4916666666666638,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,73.999999999995,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4159,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.4999999999999971,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,74.49999999999454,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4160,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.5083333333333304,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,74.99999999999409,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4161,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.5166666666666637,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,75.49999999999363,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4162,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.524999999999997,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,75.99999999999318,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4163,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.5333333333333303,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,76.49999999999272,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4164,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.5416666666666636,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,76.99999999999227,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4165,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.549999999999997,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,77.49999999999181,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4166,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.5583333333333302,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,77.99999999999136,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4167,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.5666666666666635,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,78.4999999999909,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4168,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.5749999999999968,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,78.99999999999045,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4169,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.5833333333333302,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,79.49999999999,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4170,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.5916666666666635,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,79.99999999998954,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4171,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.5999999999999968,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,80.49999999998909,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4172,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.60833333333333,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,80.99999999998863,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4173,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.6166666666666634,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,81.49999999998818,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4174,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.6249999999999967,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,81.99999999998772,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4175,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.63333333333333,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,82.49999999998727,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4176,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.6416666666666633,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,82.99999999998681,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4177,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.6499999999999966,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,83.49999999998636,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4178,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.6583333333333299,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,83.9999999999859,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4179,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.6666666666666632,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,84.49999999998545,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4180,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.6749999999999965,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,84.999999999985,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4181,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.6833333333333298,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,85.49999999998454,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4182,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.691666666666663,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,85.99999999998408,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4183,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.6999999999999964,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,86.49999999998363,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4184,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.7083333333333297,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,86.99999999998317,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4185,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.716666666666663,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,87.49999999998272,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4186,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.7249999999999963,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,55.862951843992924,87.94371843039113,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4187,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.7333333333333296,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,55.51154631576933,88.29940671349033,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4188,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.741666666666663,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,55.16014078754574,88.65509499658953,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4189,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.7499999999999962,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,54.80873525932215,89.01078327968872,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4190,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.7583333333333295,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,54.45732973109856,89.36647156278792,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4191,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.7666666666666628,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,54.105924202874974,89.72215984588712,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4192,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.7749999999999961,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,53.75451867465138,90.07784812898632,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4193,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.7833333333333294,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,53.40311314642779,90.43353641208552,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4194,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.7916666666666627,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,53.051707618204205,90.78922469518471,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4195,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.799999999999996,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,52.70030208998061,91.14491297828391,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4196,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.8083333333333294,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,52.34889656175702,91.50060126138311,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4197,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.8166666666666627,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,51.99749103353343,91.85628954448231,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4198,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.824999999999996,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,51.64608550530984,92.2119778275815,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4199,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.8333333333333293,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,51.29467997708625,92.5676661106807,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4200,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.8416666666666626,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,50.94327444886266,92.9233543937799,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4201,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.8499999999999959,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,50.59186892063907,93.2790426768791,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4202,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.8583333333333292,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,50.24046339241548,93.6347309599783,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4203,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.8666666666666625,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,49.88905786419189,93.9904192430775,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4204,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.8749999999999958,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,49.537652335968296,94.3461075261767,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4205,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,49.18624680774471,94.7017958092759,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4206,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.8916666666666624,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,48.83484127952112,95.05748409237509,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4207,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.8999999999999957,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,48.48343575129753,95.41317237547429,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4208,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,tomato,1.908333333333329,1,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,48.13203022307394,95.76886065857349,,tomato,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
