tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,a0bebeb73e80e060_score,player_41e324d6_x,player_41e324d6_y,player_41e324d6_move_target,player_41e324d6_item,player_41e324d6_score,player_41e324d6_cut_speed,player_41e324d6_speed,player_8f89a1fc_x,player_8f89a1fc_y,player_8f89a1fc_move_target,player_8f89a1fc_item,player_8f89a1fc_score,player_8f89a1fc_cut_speed,player_8f89a1fc_speed,ed20e50dd62cf13b_score,e5d68751232c4546_message,f8cfedfaadaf9c53_score
2142,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,74.04577436976251,39.97478107191174,,tomato,0,1.0,12.0,56.0,82.74999999999517,,,0,0.2,30.0,,,
2143,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,73.54581235617627,39.98094426676541,,tomato,0,1.0,12.0,56.0,81.49999999999488,,,0,0.2,30.0,,,
2144,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,73.04585034259003,39.98710746161908,,tomato,0,1.0,12.0,56.0,80.2499999999946,,,0,0.2,30.0,,,
2145,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,72.54588832900379,39.99327065647275,,tomato,0,1.0,12.0,56.0,78.99999999999432,,,0,0.2,30.0,,,
2146,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,72.08921341235464,40.10301158955734,,tomato,0,1.0,12.0,56.0,77.74999999999403,,,0,0.2,30.0,,,
2147,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,71.73354172189204,40.4544339118474,,tomato,0,1.0,12.0,56.0,76.49999999999375,,,0,0.2,30.0,,,
2148,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,71.3778700314304,40.805856234137465,,tomato,0,1.0,12.0,56.0,75.24999999999346,,,0,0.2,30.0,,,
2149,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,71.02219834096886,41.15727855642753,,tomato,0,1.0,12.0,56.0,73.99999999999318,,,0,0.2,30.0,,,
2150,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,70.66652665050732,41.50870087871759,,tomato,0,1.0,12.0,56.0,72.7499999999929,,,0,0.2,30.0,,,
2151,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,70.31085496004577,41.86012320100765,,tomato,0,1.0,12.0,56.0,71.49999999999261,,,0,0.2,30.0,,,
2152,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,69.95518326958423,42.211545523297715,,tomato,0,1.0,12.0,56.0,70.24999999999233,,,0,0.2,30.0,,,
2153,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,69.59951157912269,42.56296784558778,,tomato,0,1.0,12.0,56.0,68.99999999999204,,,0,0.2,30.0,,,
2154,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,69.24383988866114,42.91439016787784,,tomato,0,1.0,12.0,56.0,67.74999999999176,,,0,0.2,30.0,,,
2155,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,68.88816819819961,43.2658124901679,,tomato,0,1.0,12.0,56.0,66.49999999999147,,,0,0.2,30.0,,,
2156,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,68.53249650773806,43.617234812457966,,tomato,0,1.0,12.0,56.0,65.24999999999119,,,0,0.2,30.0,,,
2157,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,68.17682481727653,43.96865713474803,,tomato,0,1.0,12.0,56.0,63.999999999990905,,,0,0.2,30.0,,,
2158,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,67.82115312681498,44.32007945703809,,tomato,0,1.0,12.0,56.0,62.74999999999062,,,0,0.2,30.0,,,
2159,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,67.46548143635344,44.67150177932815,,tomato,0,1.0,12.0,56.0,61.49999999999034,,,0,0.2,30.0,,,
2160,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,67.1098097458919,45.022924101618216,,tomato,0,1.0,12.0,56.0,60.24999999999005,,,0,0.2,30.0,,,
2161,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,66.75413805543036,45.37434642390828,,tomato,0,1.0,12.0,56.0,58.99999999998977,,,0,0.2,30.0,,,
2162,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,66.39846636496881,45.72576874619834,,tomato,0,1.0,12.0,56.0,57.749999999989484,,,0,0.2,30.0,,,
2163,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,66.04279467450726,46.0771910684884,,tomato,0,1.0,12.0,56.0,56.4999999999892,,,0,0.2,30.0,,,
2164,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,65.68712298404573,46.428613390778466,,tomato,0,1.0,12.0,56.66756619610814,55.52408922643008,,,0,0.2,30.0,,,
2165,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,65.33145129358418,46.78003571306853,,tomato,0,1.0,12.0,57.54594276993464,54.634732945431324,,,0,0.2,30.0,,,
2166,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,64.97577960312265,47.13145803535859,,tomato,0,1.0,12.0,58.42431934376114,53.74537666443257,,,0,0.2,30.0,,,
2167,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,64.6201079126611,47.482880357648654,,tomato,0,1.0,12.0,59.30269591758764,52.856020383433815,,,0,0.2,30.0,,,
2168,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,64.26443622219956,47.834302679938716,,tomato,0,1.0,12.0,60.18107249141414,51.96666410243506,,,0,0.2,30.0,,,
2169,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,63.90876453173793,48.18572500222878,,tomato,0,1.0,12.0,61.05944906524064,51.07730782143631,,,0,0.2,30.0,,,
2170,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,63.55309284127604,48.53714732451884,,tomato,0,1.0,12.0,61.93782563906714,50.18795154043755,,,0,0.2,30.0,,,
2171,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,63.19742115081415,48.888569646809195,,tomato,0,1.0,12.0,62.81620221289364,49.2985952594388,,,0,0.2,30.0,,,
2172,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,62.84174946035226,49.23999196909963,,tomato,0,1.0,12.0,63.69457878672014,48.409238978440044,,,0,0.2,30.0,,,
2173,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,62.48607776989037,49.59141429139006,,tomato,0,1.0,12.0,64.57295536054711,47.51988269744129,,,0,0.2,30.0,,,
2174,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,62.13040607942848,49.942836613680484,,tomato,0,1.0,12.0,65.45133193437432,46.630526416442535,,,0,0.2,30.0,,,
2175,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,61.77473438896659,50.294258935970916,,tomato,0,1.0,12.0,66.32970850820153,45.74117013544363,,,0,0.2,30.0,,,
2176,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,61.4190626985047,50.64568125826135,,tomato,0,1.0,12.0,67.20808508202875,44.85181385444417,,,0,0.2,30.0,,,
2177,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,61.063391008042814,50.99710358055177,,tomato,0,1.0,12.0,68.08646165585596,43.9624575734447,,,0,0.2,30.0,,,
2178,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,60.707719317580924,51.348525902842205,,tomato,0,1.0,12.0,68.96483822968317,43.07310129244524,,,0,0.2,30.0,,,
2179,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,60.352047627119035,51.69994822513263,,tomato,0,1.0,12.0,69.84321480351015,42.18374501144577,,,0,0.2,30.0,,,
2180,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,59.996375936657145,52.05137054742306,,tomato,0,1.0,12.0,70.72159137733686,41.29438873044631,,,0,0.2,30.0,,,
2181,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,59.640704246195256,52.402792869713494,,tomato,0,1.0,12.0,71.59996795116358,40.40503244944684,,,0,0.2,30.0,,,
2182,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,59.285032555733366,52.75421519200392,,tomato,0,1.0,12.0,72.48248070082789,39.51978643328271,,,0,0.2,30.0,,,
2183,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,58.92936086527148,53.10563751429435,,tomato,0,1.0,12.0,73.36629961128304,38.63583839548705,,,0,0.2,30.0,,,
2184,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,58.57368917480959,53.45705983658478,,tomato,0,1.0,12.0,74.25011852173819,37.75189035769132,,,0,0.2,30.0,,,
2185,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,58.2180174843477,53.80848215887521,,tomato,0,1.0,12.0,75.13393743219333,36.86794231989559,,,0,0.2,30.0,,,
2186,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,57.86234579388581,54.15990448116564,,tomato,0,1.0,12.0,76.01775634264848,35.98399428209986,,,0,0.2,30.0,,,
2187,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,57.50667410342392,54.51132680345607,,tomato,0,1.0,12.0,76.90157525310363,35.100046244304124,,,0,0.2,30.0,,,
2188,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,57.15100241296203,54.8627491257465,,tomato,0,1.0,12.0,77.78539416355878,34.21609820650839,,,0,0.2,30.0,,,
2189,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.79533072250014,55.21417144803693,,tomato,0,1.0,12.0,78.66921307401392,33.332150168712666,,,0,0.2,30.0,,,
2190,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.43965903203825,55.56559377032736,,tomato,0,1.0,12.0,79.55303198446907,32.44820213091694,,,0,0.2,30.0,,,
2191,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.19584827529407,55.96454901733918,,tomato,0,1.0,12.0,80.43685089492422,31.564254093121356,,,0,0.2,30.0,,,
2192,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.189742002700015,56.46451172938396,,tomato,0,1.0,12.0,81.32066980537937,30.68030605532592,,,0,0.2,30.0,,,
2193,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.18363573010596,56.964474441428735,,tomato,0,1.0,12.0,82.20448871583451,29.796358017530487,,,0,0.2,30.0,,,
2194,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.17752945751191,57.46443715347351,,tomato,0,1.0,12.0,83.08830762628966,28.912409979735052,,,0,0.2,30.0,,,
2195,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.171423184917856,57.96439986551829,,tomato,0,1.0,12.0,83.97212653674481,28.028461941939618,,,0,0.2,30.0,,,
2196,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.1653169123238,58.464362577563065,,tomato,0,1.0,12.0,84.85594544719996,27.144513904143984,,,0,0.2,30.0,,,
2197,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.15921063972975,58.96432528960784,,tomato,0,1.0,12.0,85.7397643576551,26.260565866348195,,,0,0.2,30.0,,,
2198,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.1531043671357,59.46428800165262,,tomato,0,1.0,12.0,86.62358326811022,25.376617828552405,,,0,0.2,30.0,,,
2199,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.146998094541644,59.964250713697396,,tomato,0,1.0,12.0,87.5074021785646,24.492669790756615,,,0,0.2,30.0,,,
2200,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.14089182194759,60.46421342574217,,tomato,0,1.0,12.0,88.0,24.0,,,0,0.2,30.0,,,
2201,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.13478554935354,60.96417613778695,,tomato,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0,,,
2202,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.128679276759485,61.46413884983173,,tomato,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0,,,
2203,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.12257300416543,61.964101561876504,,tomato,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0,,,
2204,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.116466731571414,62.46406427392128,,tomato,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0,,,
2205,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.110360458977716,62.96402698596606,,tomato,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0,,,
2206,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.10425418638402,63.463989698010835,,tomato,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0,,,
2207,train,0,1,,0,0,0,2,,0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.09814791379032,63.96395241005561,,tomato,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0,,,
