tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,d2356b1d6841135b_score,player_e847be99_x,player_e847be99_y,player_e847be99_move_target,player_e847be99_item,player_e847be99_score,player_e847be99_cut_speed,player_e847be99_speed,player_0c544ed5_x,player_0c544ed5_y,player_0c544ed5_move_target,player_0c544ed5_item,player_0c544ed5_score,player_0c544ed5_cut_speed,player_0c544ed5_speed,4d6197649b6b83ad_score,64fbe5d06a31935f_message,464e203be248c160_score
2054,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,47.44999999999078,,,0,1.0,30.0,,,
2055,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,46.199999999990496,,,0,1.0,30.0,,,
2056,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,44.94999999999021,,,0,1.0,30.0,,,
2057,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,43.69999999998993,,,0,1.0,30.0,,,
2058,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,42.44999999998964,,,0,1.0,30.0,,,
2059,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,41.19999999998936,,,0,1.0,30.0,,,
2060,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
2061,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2062,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2063,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2064,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2065,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2066,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2067,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2068,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2069,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2070,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2071,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2072,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2073,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2074,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2075,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2076,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2077,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2078,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2079,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2080,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2081,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2082,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2083,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2084,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2085,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2086,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2087,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2088,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2089,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2090,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2091,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2092,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2093,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2094,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2095,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2096,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2097,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2098,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2099,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2100,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2101,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2102,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2103,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2104,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2105,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2106,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2107,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2108,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2109,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2110,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2111,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2112,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2113,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2114,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
