tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,f3ca91610d131a3a_score,player_ddda1121_x,player_ddda1121_y,player_ddda1121_move_target,player_ddda1121_item,player_ddda1121_score,player_ddda1121_cut_speed,player_ddda1121_speed,player_08e8cab9_x,player_08e8cab9_y,player_08e8cab9_move_target,player_08e8cab9_item,player_08e8cab9_score,player_08e8cab9_cut_speed,player_08e8cab9_speed,228923cd0b6922d5_score,501df094647b88a6_message,7e887e6e80b06599_score
6280,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9999999999999942,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,42.99999999998977,24.0,,tomato,0,1.0,30.0,131.5805826175798,28.419417382416658,,plate,7,1.0,30.0,,,7.0
6281,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9999999999999942,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,41.749999999989484,24.0,,tomato,0,1.0,30.0,130.69669914109667,29.303300858900062,,plate,7,1.0,30.0,,,7.0
6282,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9999999999999942,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.4999999999892,24.0,,tomato,0,1.0,30.0,129.81281566461354,30.187184335383467,,plate,7,1.0,30.0,,,7.0
6283,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9999999999999942,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,39.52408922643008,24.66756619610841,,tomato,0,1.0,30.0,128.9289321881304,31.07106781186687,,plate,7,1.0,30.0,,,7.0
6284,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9999999999999942,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,38.634732945431324,25.545942769935266,,tomato,0,1.0,30.0,128.04504871164727,31.954951288350276,,plate,7,1.0,30.0,,,7.0
6285,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9999999999999942,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,37.74537666443257,26.42431934376212,,tomato,0,1.0,30.0,127.1611652351642,32.838834764833344,,plate,7,1.0,30.0,,,7.0
6286,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9999999999999942,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,36.856020383433815,27.302695917588977,,tomato,0,1.0,30.0,126.27728175868116,33.72271824131639,,plate,7,1.0,30.0,,,7.0
6287,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9999999999999942,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,35.96666410243506,28.181072491415833,,tomato,0,1.0,30.0,125.3933982821981,34.60660171779944,,plate,7,1.0,30.0,,,7.0
6288,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9999999999999942,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,35.07730782143631,29.05944906524269,,tomato,0,1.0,30.0,124.50951480571506,35.4904851942827,,plate,7,1.0,30.0,,,7.0
6289,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9999999999999942,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,34.18795154043755,29.937825639069217,,tomato,0,1.0,30.0,123.62563132923201,36.37436867076619,,plate,7,1.0,30.0,,,7.0
6290,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9999999999999942,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,33.2985952594388,30.816202212895718,,tomato,0,1.0,30.0,122.74174785274896,37.25825214724968,,plate,7,1.0,30.0,,,7.0
6291,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9999999999999942,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,32.409238978440044,31.694578786722218,,tomato,0,1.0,30.0,121.85786437626591,38.14213562373317,,plate,7,1.0,30.0,,,7.0
6292,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9999999999999942,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,31.519882697441098,32.57295536054872,,tomato,0,1.0,30.0,120.97398089978286,39.02601910021666,,plate,7,1.0,30.0,,,7.0
6293,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9999999999999942,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,30.630526416441988,33.45133193437522,,tomato,0,1.0,30.0,120.04617444130444,39.805653184688964,,plate,7,1.0,30.0,,,7.0
6294,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9999999999999942,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,29.74117013544288,34.32970850820172,,tomato,0,1.0,30.0,118.79626611486002,39.820791727745956,,plate,7,1.0,30.0,,,7.0
6295,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9999999999999942,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,28.85181385444377,35.20808508202822,,tomato,0,1.0,30.0,117.54635778841559,39.83593027080295,,plate,7,1.0,30.0,,,7.0
6296,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9999999999999942,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,27.96245757344466,36.08646165585472,,tomato,0,1.0,30.0,116.29644946197116,39.85106881385981,,plate,7,1.0,30.0,,,7.0
6297,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9999999999999942,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,27.07310129244555,36.96483822968122,,tomato,0,1.0,30.0,115.04654113552674,39.866207356916455,,plate,7,1.0,30.0,,,7.0
6298,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9999999999999942,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,26.183745011446586,37.84321480350772,,tomato,0,1.0,30.0,113.79663280908231,39.8813458999731,,plate,7,1.0,30.0,,,7.0
6299,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9999999999999942,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.29438873044783,38.72159137733434,,tomato,0,1.0,30.0,112.54672448263788,39.896484443029735,,plate,7,1.0,30.0,,,7.0
6300,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9999999999999942,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.405032449449077,39.59996795116105,,tomato,0,1.0,30.0,111.29681615619346,39.91162298608638,,plate,7,1.0,30.0,,,7.0
6301,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9999999999999942,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,110.04690782974903,39.92676152914302,,plate,7,1.0,30.0,,,7.0
6302,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,108.7969995033046,39.94190007219966,,plate,7,1.0,30.0,,,7.0
6303,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.041666666666666664,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,107.54709117686018,39.9570386152563,,plate,7,1.0,30.0,,,7.0
6304,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.08333333333333333,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,106.29718285041575,39.972177158312945,,plate,7,1.0,30.0,,,7.0
6305,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.125,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,105.04727452397132,39.98731570136958,,plate,7,1.0,30.0,,,7.0
6306,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.16666666666666666,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,103.79733686634414,39.99766893490247,,plate,7,1.0,30.0,,,7.0
6307,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.20833333333333331,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,102.54733687995359,39.997853385697375,,plate,7,1.0,30.0,,,7.0
6308,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.24999999999999997,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,101.29733689356304,39.99803783649228,,plate,7,1.0,30.0,,,7.0
6309,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.29166666666666663,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,100.0473369071725,39.998222287287184,,plate,7,1.0,30.0,,,7.0
6310,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.3333333333333333,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,98.79733692078194,39.99840673808209,,plate,7,1.0,30.0,,,7.0
6311,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.375,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,97.5473369343914,39.99859118887699,,plate,7,1.0,30.0,,,7.0
6312,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.4166666666666667,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,96.29733694800085,39.9987756396719,,plate,7,1.0,30.0,,,7.0
6313,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.45833333333333337,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,95.0473369616103,39.9989600904668,,plate,7,1.0,30.0,,,7.0
6314,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.5,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,93.79733697521975,39.99914454126161,,plate,7,1.0,30.0,,,7.0
6315,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.5416666666666666,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,92.5473369888292,39.99932899205616,,plate,7,1.0,30.0,,,7.0
6316,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.5833333333333333,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,91.29733700243865,39.999513442850706,,plate,7,1.0,30.0,,,7.0
6317,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.6249999999999999,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,90.0473370160481,39.999697893645255,,plate,7,1.0,30.0,,,7.0
6318,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.6666666666666665,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.79733702965756,39.999882344439804,,plate,7,1.0,30.0,,,7.0
6319,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.7083333333333331,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,87.54733703619142,39.99997204937522,,plate,7,1.0,30.0,,,7.0
6320,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,86.29733703619398,39.99997429659456,,plate,7,1.0,30.0,,,7.0
6321,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.7916666666666664,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,85.04733703619654,39.99997654381421,,plate,7,1.0,30.0,,,7.0
6322,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.833333333333333,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,83.7973370361991,39.99997879103387,,plate,7,1.0,30.0,,,7.0
6323,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.8749999999999997,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,82.54733703620165,39.99998103825352,,plate,7,1.0,30.0,,,7.0
6324,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.9166666666666663,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,81.29733703620421,39.99998328547318,,plate,7,1.0,30.0,,,7.0
6325,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.9583333333333329,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,80.04733703620677,39.99998553269283,,plate,7,1.0,30.0,,,7.0
6326,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.9999999999999996,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,78.79733703620933,39.99998777991249,,plate,7,1.0,30.0,,,7.0
6327,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,77.54733703621189,39.99999002713214,,plate,7,1.0,30.0,,,7.0
6328,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.083333333333333,1,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,76.29733703621444,39.9999922743518,,plate,7,1.0,30.0,,,7.0
6329,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.1249999999999998,1,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,75.047337036217,39.99999452157145,,plate,7,1.0,30.0,,,7.0
6330,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.1666666666666665,1,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,73.79733703621956,39.99999676879111,,plate,7,1.0,30.0,,,7.0
6331,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.2083333333333333,1,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,72.54733703622212,39.99999901601076,,plate,7,1.0,30.0,,,7.0
6332,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,71.55705250305924,40.632483413080365,,plate,7,1.0,30.0,,,7.0
6333,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.2916666666666667,1,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,70.66776842922091,41.51093309064717,,plate,7,1.0,30.0,,,7.0
6334,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.3333333333333335,1,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,69.77848435538259,42.38938276821398,,plate,7,1.0,30.0,,,7.0
6335,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.3750000000000002,1,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,68.88920028154426,43.26783244578078,,plate,7,1.0,30.0,,,7.0
6336,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.416666666666667,1,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,67.99991620770594,44.14628212334759,,plate,7,1.0,30.0,,,7.0
6337,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.4583333333333337,1,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,67.11063213386761,45.024731800914395,,plate,7,1.0,30.0,,,7.0
6338,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.5000000000000004,1,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,66.22134806002929,45.9031814784812,,plate,7,1.0,30.0,,,7.0
6339,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.5416666666666672,1,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,65.33206398619096,46.78163115604774,,plate,7,1.0,30.0,,,7.0
