tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,c4436f4dbfe0147a_score,player_d4e8877d_x,player_d4e8877d_y,player_d4e8877d_move_target,player_d4e8877d_item,player_d4e8877d_score,player_d4e8877d_cut_speed,player_d4e8877d_speed,player_e2ae8cf1_x,player_e2ae8cf1_y,player_e2ae8cf1_move_target,player_e2ae8cf1_item,player_e2ae8cf1_score,player_e2ae8cf1_cut_speed,player_e2ae8cf1_speed
3131,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,77.63473095999285,45.75953660758867,,tomato_salad,2,1.0,12.0,44.953458864465034,24.13379264308827,,,0,0.2,30.0
3132,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,77.99041924309205,46.11094213581251,,tomato_salad,2,1.0,12.0,46.20336719090875,24.11865410003119,,,0,0.2,30.0
3133,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,78.34610752619125,46.46234766403634,,tomato_salad,2,1.0,12.0,47.453275517352466,24.103515556974024,,,0,0.2,30.0
3134,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,78.70179580929045,46.81375319226018,,tomato_salad,2,1.0,12.0,48.70318384379618,24.08837701391686,,,0,0.2,30.0
3135,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,79.05748409238964,47.165158720484015,,tomato_salad,2,1.0,12.0,49.9530921702399,24.073238470859692,,,0,0.2,30.0
3136,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,79.41317237548884,47.51656424870785,,tomato_salad,2,1.0,12.0,51.203000496683615,24.058099927802527,,,0,0.2,30.0
3137,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,79.76886065858804,47.86796977693169,,tomato_salad,2,1.0,12.0,52.45290882312733,24.04296138474536,,,0,0.2,30.0
3138,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,80.12454894168724,48.21937530515552,,tomato_salad,2,1.0,12.0,53.70281714957105,24.027822841688195,,,0,0.2,30.0
3139,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,80.48023722478644,48.57078083337936,,tomato_salad,2,1.0,12.0,54.95272547601476,24.01268429863103,,,0,0.2,30.0
3140,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,80.83592550788563,48.922186361603195,,tomato_salad,2,1.0,12.0,56.20266313364169,24.00233106509779,,,0,0.2,30.0
3141,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,81.19161379098483,49.27359188982703,,tomato_salad,2,1.0,12.0,57.45266312003295,24.002146614302884,,,0,0.2,30.0
3142,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,81.54730207408403,49.62499741805087,,tomato_salad,2,1.0,12.0,58.70266310642421,24.00196216350798,,,0,0.2,30.0
3143,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,81.90299035718323,49.9764029462747,,tomato_salad,2,1.0,12.0,59.95266309281547,24.001777712713075,,,0,0.2,30.0
3144,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,82.25867864028243,50.32780847449854,,tomato_salad,2,1.0,12.0,61.20266307920673,24.00159326191817,,,0,0.2,30.0
3145,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,82.61436692338162,50.679214002722375,,tomato_salad,2,1.0,12.0,62.45266306559799,24.001408811123397,,,0,0.2,30.0
3146,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,82.97005520648082,51.03061953094621,,tomato_salad,2,1.0,12.0,63.70266305198925,24.00122436032867,,,0,0.2,30.0
3147,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,83.32574348958002,51.38202505917005,,tomato_salad,2,1.0,12.0,64.95266303837997,24.001039909533944,,,0,0.2,30.0
3148,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,83.68143177267922,51.73343058739388,,tomato_salad,2,1.0,12.0,66.20266302477052,24.000855458739217,,,0,0.2,30.0
3149,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,84.03712005577842,52.08483611561772,,tomato_salad,2,1.0,12.0,67.45266301116106,24.00067100794449,,,0,0.2,30.0
3150,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,84.39280833887761,52.436241643841555,,tomato_salad,2,1.0,12.0,68.70266299755161,24.000486557149763,,,0,0.2,30.0
3151,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,84.74849662197681,52.78764717206539,,tomato_salad,2,1.0,12.0,69.95266298394216,24.000302106355036,,,0,0.2,30.0
3152,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,85.10418490507601,53.13905270028923,,tomato_salad,2,1.0,12.0,71.20266297033271,24.00011765556031,,,0,0.2,30.0
3153,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,85.45987318817521,53.49045822851306,,tomato_salad,2,1.0,12.0,72.0,24.0,,,0,0.2,30.0
3154,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,85.8155614712744,53.8418637567369,,tomato_salad,2,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3155,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,86.1712497543736,54.193269284960735,,tomato_salad,2,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3156,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,86.5269380374728,54.54467481318457,,tomato_salad,2,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3157,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,86.88262632057193,54.89608034140841,,tomato_salad,2,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3158,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.23831460367016,55.24748586963224,,tomato_salad,2,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3159,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.59400288676841,55.59889139785608,,tomato_salad,2,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3160,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,tomato_salad,2,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3161,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3162,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3163,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3164,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3165,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3166,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3167,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3168,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3169,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3170,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3171,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3172,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3173,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3174,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3175,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3176,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3177,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3178,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3179,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3180,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3181,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3182,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3183,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3184,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3185,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3186,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3187,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3188,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3189,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3190,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3191,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3192,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3193,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3194,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3195,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3196,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3197,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3198,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3199,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3200,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3201,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3202,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3203,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3204,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3205,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3206,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
