tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,b01bce1933a41448_score,player_e07cf345_x,player_e07cf345_y,player_e07cf345_move_target,player_e07cf345_item,player_e07cf345_score,player_e07cf345_cut_speed,player_e07cf345_speed,player_0c2307b3_x,player_0c2307b3_y,player_0c2307b3_move_target,player_0c2307b3_item,player_0c2307b3_score,player_0c2307b3_cut_speed,player_0c2307b3_speed
3883,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,69.37500000000057,,tomato_salad,2,1.0,15.0,104.0,24.0,,plate,2,0.5,30.0
3884,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,70.0,,tomato_salad,2,1.0,15.0,102.74999999999972,24.0,,plate,2,0.5,30.0
3885,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,70.62499999999943,,tomato_salad,2,1.0,15.0,101.49999999999943,24.0,,plate,2,0.5,30.0
3886,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,71.24999999999886,,tomato_salad,2,1.0,15.0,100.24999999999915,24.0,,plate,2,0.5,30.0
3887,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,71.8749999999983,,tomato_salad,2,1.0,15.0,98.99999999999886,24.0,,plate,2,0.5,30.0
3888,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,72.49999999999773,,tomato_salad,2,1.0,15.0,97.74999999999858,24.0,,plate,2,0.5,30.0
3889,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,73.12499999999716,,tomato_salad,2,1.0,15.0,96.4999999999983,24.0,,plate,2,0.5,30.0
3890,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,73.74999999999659,,tomato_salad,2,1.0,15.0,95.24999999999801,24.0,,plate,2,0.5,30.0
3891,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,74.37499999999602,,tomato_salad,2,1.0,15.0,93.99999999999773,24.0,,plate,2,0.5,30.0
3892,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,74.99999999999545,,tomato_salad,2,1.0,15.0,92.74999999999744,24.0,,plate,2,0.5,30.0
3893,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,75.62499999999488,,tomato_salad,2,1.0,15.0,91.49999999999716,24.0,,plate,2,0.5,30.0
3894,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,76.24999999999432,,tomato_salad,2,1.0,15.0,90.24999999999687,24.0,,plate,2,0.5,30.0
3895,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,76.87499999999375,,tomato_salad,2,1.0,15.0,88.99999999999659,24.0,,plate,2,0.5,30.0
3896,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,77.49999999999318,,tomato_salad,2,1.0,15.0,87.87983173883686,24.31621556657754,,plate,2,0.5,30.0
3897,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,78.12499999999261,,tomato_salad,2,1.0,15.0,86.9904754578381,25.19459214040404,,plate,2,0.5,30.0
3898,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,78.74999999999204,,tomato_salad,2,1.0,15.0,86.10111917683935,26.07296871423054,,plate,2,0.5,30.0
3899,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,79.37499999999147,,tomato_salad,2,1.0,15.0,85.2117628958406,26.95134528805704,,plate,2,0.5,30.0
3900,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,79.9999999999909,,tomato_salad,2,1.0,15.0,84.32240661484184,27.82972186188354,,plate,2,0.5,30.0
3901,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,80.62499999999034,,tomato_salad,2,1.0,15.0,83.43305033384308,28.708098435710042,,plate,2,0.5,30.0
3902,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,81.24999999998977,,tomato_salad,2,1.0,15.0,82.54369405284433,29.586475009536542,,plate,2,0.5,30.0
3903,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,81.8749999999892,,tomato_salad,2,1.0,15.0,81.65433777184558,30.464851583363043,,plate,2,0.5,30.0
3904,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,82.49999999998863,,tomato_salad,2,1.0,15.0,80.76498149084682,31.343228157189543,,plate,2,0.5,30.0
3905,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,83.12499999998806,,tomato_salad,2,1.0,15.0,79.87562520984807,32.22160473101604,,plate,2,0.5,30.0
3906,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,83.7499999999875,,tomato_salad,2,1.0,15.0,78.98626892884931,33.099981304842544,,plate,2,0.5,30.0
3907,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,84.37499999998693,,tomato_salad,2,1.0,15.0,78.09691264785002,33.978357878669044,,plate,2,0.5,30.0
3908,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,84.99999999998636,,tomato_salad,2,1.0,15.0,77.20755636685033,34.856734452495544,,plate,2,0.5,30.0
3909,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,85.62499999998579,,tomato_salad,2,1.0,15.0,76.31820008585065,35.735111026322045,,plate,2,0.5,30.0
3910,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,86.24999999998522,,tomato_salad,2,1.0,15.0,75.42884380485096,36.613487600148545,,plate,2,0.5,30.0
3911,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,86.87499999998465,,tomato_salad,2,1.0,15.0,74.53948752385128,37.491864173975046,,plate,2,0.5,30.0
3912,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,87.49999999998408,,tomato_salad,2,1.0,15.0,73.65013124285159,38.370240747801546,,plate,2,0.5,30.0
3913,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.22402977459684,88.0329926351327,,tomato_salad,2,1.0,15.0,72.76077496185191,39.248617321628046,,plate,2,0.5,30.0
3914,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.66330384243379,88.47758603738544,,tomato_salad,2,1.0,15.0,72.0,40.0,,plate,2,0.5,30.0
3915,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,41.10257791027074,88.92217943963817,,tomato_salad,2,1.0,15.0,72.0,40.0,,,2,0.5,30.0
3916,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,41.54185197810769,89.3667728418909,,tomato_salad,2,1.0,15.0,72.0,40.0,,,2,0.5,30.0
3917,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,41.981126045944634,89.81136624414364,,tomato_salad,2,1.0,15.0,72.0,40.0,,,2,0.5,30.0
3918,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,42.42040011378158,90.25595964639638,,tomato_salad,2,1.0,15.0,72.0,40.0,,,2,0.5,30.0
3919,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,42.85967418161853,90.70055304864911,,tomato_salad,2,1.0,15.0,72.0,40.0,,,2,0.5,30.0
3920,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,43.29894824945548,91.14514645090185,,tomato_salad,2,1.0,15.0,72.0,40.0,,,2,0.5,30.0
3921,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,43.738222317292426,91.58973985315458,,tomato_salad,2,1.0,15.0,72.0,40.0,,,2,0.5,30.0
3922,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,44.17749638512937,92.03433325540732,,tomato_salad,2,1.0,15.0,72.0,40.0,,,2,0.5,30.0
3923,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,44.61677045296632,92.47892665766005,,tomato_salad,2,1.0,15.0,72.0,40.0,,,2,0.5,30.0
3924,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,45.05604452080327,92.92352005991279,,tomato_salad,2,1.0,15.0,72.0,40.0,,,2,0.5,30.0
3925,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,45.49531858864022,93.36811346216552,,tomato_salad,2,1.0,15.0,72.0,40.0,,,2,0.5,30.0
3926,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,45.934592656477164,93.81270686441826,,tomato_salad,2,1.0,15.0,72.0,40.0,,,2,0.5,30.0
3927,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,46.37386672431411,94.257300266671,,tomato_salad,2,1.0,15.0,72.0,40.0,,,2,0.5,30.0
3928,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,46.81314079215106,94.70189366892373,,tomato_salad,2,1.0,15.0,72.0,40.0,,,2,0.5,30.0
3929,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,47.25241485998801,95.14648707117647,,tomato_salad,2,1.0,15.0,72.0,40.0,,,2,0.5,30.0
3930,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,47.691688927824956,95.5910804734292,,tomato_salad,2,1.0,15.0,72.0,40.0,,,2,0.5,30.0
3931,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,48.1309629956619,96.03567387568194,,tomato_salad,2,1.0,15.0,72.0,40.0,,,2,0.5,30.0
3932,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,48.57023706349885,96.48026727793467,,tomato_salad,2,1.0,15.0,72.0,40.0,,,2,0.5,30.0
3933,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,49.0095111313358,96.92486068018741,,tomato_salad,2,1.0,15.0,72.0,40.0,,,2,0.5,30.0
3934,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,49.44878519917275,97.36945408244014,,tomato_salad,2,1.0,15.0,72.0,40.0,,,2,0.5,30.0
3935,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,49.888059267009695,97.81404748469288,,tomato_salad,2,1.0,15.0,72.0,40.0,,,2,0.5,30.0
3936,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,50.32733333484664,98.25864088694561,,tomato_salad,2,1.0,15.0,72.0,40.0,,,2,0.5,30.0
3937,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,50.76660740268359,98.70323428919835,,tomato_salad,2,1.0,15.0,72.0,40.0,,,2,0.5,30.0
3938,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,51.20588147052054,99.14782769145108,,tomato_salad,2,1.0,15.0,72.0,40.0,,,2,0.5,30.0
3939,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,51.645155538357486,99.59242109370382,,tomato_salad,2,1.0,15.0,72.0,40.0,,,2,0.5,30.0
3940,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,52.08442960619443,100.03701449595656,,tomato_salad,2,1.0,15.0,72.0,40.0,,,2,0.5,30.0
3941,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,52.52370367403138,100.48160789820929,,tomato_salad,2,1.0,15.0,73.25000000000028,40.0,,,2,0.5,30.0
3942,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,52.96297774186833,100.9262013004618,,tomato_salad,2,1.0,15.0,74.50000000000057,40.0,,,2,0.5,30.0
3943,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,53.40225180970528,101.3707947027139,,tomato_salad,2,1.0,15.0,75.75000000000085,40.0,,,2,0.5,30.0
3944,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,53.841525877542225,101.81538810496598,,tomato_salad,2,1.0,15.0,77.00000000000114,40.0,,,2,0.5,30.0
3945,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,54.28079994537917,102.25998150721806,,tomato_salad,2,1.0,15.0,78.25000000000142,40.0,,,2,0.5,30.0
3946,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,54.72007401321612,102.70457490947014,,tomato_salad,2,1.0,15.0,79.5000000000017,40.0,,,2,0.5,30.0
3947,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,55.15934808105307,103.14916831172222,,tomato_salad,2,1.0,15.0,80.75000000000199,40.0,,,2,0.5,30.0
3948,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,55.598622148890016,103.5937617139743,,tomato_salad,2,1.0,15.0,82.00000000000227,40.0,,,2,0.5,30.0
3949,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.04216324440286,103.57137983995311,,tomato_salad,2,1.0,15.0,83.25000000000256,40.0,,,2,0.5,30.0
3950,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.4894883078547,103.1348878152745,,tomato_salad,2,1.0,15.0,84.50000000000284,40.0,,,2,0.5,30.0
