tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,be2d68ed0e71bf6d_score,player_7c571b5f_x,player_7c571b5f_y,player_7c571b5f_move_target,player_7c571b5f_item,player_7c571b5f_score,player_7c571b5f_cut_speed,player_7c571b5f_speed,player_ae41d8dd_x,player_ae41d8dd_y,player_ae41d8dd_move_target,player_ae41d8dd_item,player_ae41d8dd_score,player_ae41d8dd_cut_speed,player_ae41d8dd_speed
3402,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,69.75000000000313,,tomato_salad,2,1.0,30.0,40.0,71.00000000000341,,,1,1.0,30.0
3403,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,71.00000000000341,,tomato_salad,2,1.0,30.0,40.0,72.2500000000037,,,1,1.0,30.0
3404,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,72.2500000000037,,tomato_salad,2,1.0,30.0,40.0,73.50000000000398,,,1,1.0,30.0
3405,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,73.50000000000398,,tomato_salad,2,1.0,30.0,40.0,74.75000000000426,,,1,1.0,30.0
3406,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,74.75000000000426,,tomato_salad,2,1.0,30.0,40.0,76.00000000000455,,,1,1.0,30.0
3407,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,76.00000000000455,,tomato_salad,2,1.0,30.0,40.0,77.25000000000483,,,1,1.0,30.0
3408,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,77.25000000000483,,tomato_salad,2,1.0,30.0,40.0,78.50000000000512,,,1,1.0,30.0
3409,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,78.50000000000512,,tomato_salad,2,1.0,30.0,40.0,79.7500000000054,,,1,1.0,30.0
3410,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,79.7500000000054,,tomato_salad,2,1.0,30.0,40.0,81.00000000000568,,,1,1.0,30.0
3411,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,81.00000000000568,,tomato_salad,2,1.0,30.0,40.0,82.25000000000597,,,1,1.0,30.0
3412,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,82.25000000000597,,tomato_salad,2,1.0,30.0,40.0,83.50000000000625,,,1,1.0,30.0
3413,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,83.50000000000625,,tomato_salad,2,1.0,30.0,40.0,84.75000000000654,,,1,1.0,30.0
3414,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,84.75000000000654,,tomato_salad,2,1.0,30.0,40.0,86.00000000000682,,,1,1.0,30.0
3415,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,86.00000000000682,,tomato_salad,2,1.0,30.0,40.0,87.2500000000071,,,1,1.0,30.0
3416,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,87.2500000000071,,tomato_salad,2,1.0,30.0,40.49189088134284,88.29803951736653,,,1,1.0,30.0
3417,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.49189088134284,88.29803951736653,,tomato_salad,2,1.0,30.0,41.37026745516934,89.18739579836529,,,1,1.0,30.0
3418,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,41.37026745516934,89.18739579836529,,tomato_salad,2,1.0,30.0,42.24864402899584,90.07675207936404,,,1,1.0,30.0
3419,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,42.24864402899584,90.07675207936404,,tomato_salad,2,1.0,30.0,43.12702060282234,90.9661083603628,,,1,1.0,30.0
3420,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,43.12702060282234,90.9661083603628,,tomato_salad,2,1.0,30.0,44.00539717664884,91.85546464136155,,,1,1.0,30.0
3421,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,44.00539717664884,91.85546464136155,,tomato_salad,2,1.0,30.0,44.88377375047534,92.7448209223603,,,1,1.0,30.0
3422,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,44.88377375047534,92.7448209223603,,tomato_salad,2,1.0,30.0,45.76215032430184,93.63417720335906,,,1,1.0,30.0
3423,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,45.76215032430184,93.63417720335906,,tomato_salad,2,1.0,30.0,46.64052689812834,94.52353348435781,,,1,1.0,30.0
3424,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,46.64052689812834,94.52353348435781,,tomato_salad,2,1.0,30.0,47.51890347195484,95.41288976535657,,,1,1.0,30.0
3425,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,47.51890347195484,95.41288976535657,,tomato_salad,2,1.0,30.0,48.39728004578134,96.30224604635532,,,1,1.0,30.0
3426,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,48.39728004578134,96.30224604635532,,tomato_salad,2,1.0,30.0,49.275656619607844,97.19160232735408,,,1,1.0,30.0
3427,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,49.275656619607844,97.19160232735408,,tomato_salad,2,1.0,30.0,50.154033193434344,98.08095860835283,,,1,1.0,30.0
3428,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,50.154033193434344,98.08095860835283,,tomato_salad,2,1.0,30.0,51.032409767260845,98.97031488935158,,,1,1.0,30.0
3429,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,51.032409767260845,98.97031488935158,,tomato_salad,2,1.0,30.0,51.910786341087345,99.85967117035034,,,1,1.0,30.0
3430,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,51.910786341087345,99.85967117035034,,tomato_salad,2,1.0,30.0,52.789162914913845,100.7490274513491,,,1,1.0,30.0
3431,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,52.789162914913845,100.7490274513491,,tomato_salad,2,1.0,30.0,53.667539488740346,101.63838373234866,,,1,1.0,30.0
3432,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,53.667539488740346,101.63838373234866,,tomato_salad,2,1.0,30.0,54.545916062566846,102.52774001334835,,,1,1.0,30.0
3433,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,54.545916062566846,102.52774001334835,,tomato_salad,2,1.0,30.0,55.424292636393346,103.41709629434803,,,1,1.0,30.0
3434,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,55.424292636393346,103.41709629434803,,tomato_salad,2,1.0,30.0,56.311608376973936,103.31936371188569,,,1,1.0,30.0
3435,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.311608376973936,103.31936371188569,,tomato_salad,2,1.0,30.0,57.205947748575596,102.44606130813175,,,1,1.0,30.0
3436,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,57.205947748575596,102.44606130813175,,tomato_salad,2,1.0,30.0,58.100287120177256,101.5727589043778,,,1,1.0,30.0
3437,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,58.100287120177256,101.5727589043778,,tomato_salad,2,1.0,30.0,58.99462649177892,100.69945650062387,,,1,1.0,30.0
3438,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,58.99462649177892,100.69945650062387,,tomato_salad,2,1.0,30.0,59.88896586338058,99.82615409686993,,,1,1.0,30.0
3439,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,59.88896586338058,99.82615409686993,,tomato_salad,2,1.0,30.0,60.78330523498224,98.95285169311599,,,1,1.0,30.0
3440,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,60.78330523498224,98.95285169311599,,tomato_salad,2,1.0,30.0,61.6776446065839,98.07954928936205,,,1,1.0,30.0
3441,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,61.6776446065839,98.07954928936205,,tomato_salad,2,1.0,30.0,62.57198397818556,97.20624688560811,,,1,1.0,30.0
3442,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,62.57198397818556,97.20624688560811,,tomato_salad,2,1.0,30.0,63.46632334978722,96.33294448185417,,,1,1.0,30.0
3443,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,63.46632334978722,96.33294448185417,,tomato_salad,2,1.0,30.0,64.36066272138882,95.45964207810023,,,1,1.0,30.0
3444,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,64.36066272138882,95.45964207810023,,tomato_salad,2,1.0,30.0,65.25500209299004,94.58633967434629,,,1,1.0,30.0
3445,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,65.25500209299004,94.58633967434629,,tomato_salad,2,1.0,30.0,66.14934146459126,93.71303727059235,,,1,1.0,30.0
3446,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,66.14934146459126,93.71303727059235,,tomato_salad,2,1.0,30.0,67.0436808361925,92.83973486683841,,,1,1.0,30.0
3447,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,67.0436808361925,92.83973486683841,,tomato_salad,2,1.0,30.0,67.93802020779373,91.96643246308447,,,1,1.0,30.0
3448,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,67.93802020779373,91.96643246308447,,tomato_salad,2,1.0,30.0,68.83235957939495,91.09313005933053,,,1,1.0,30.0
3449,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,68.83235957939495,91.09313005933053,,tomato_salad,2,1.0,30.0,69.72669895099618,90.2198276555766,,,1,1.0,30.0
3450,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,69.72669895099618,90.2198276555766,,tomato_salad,2,1.0,30.0,70.6210383225974,89.34652525182265,,,1,1.0,30.0
3451,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,70.6210383225974,89.34652525182265,,tomato_salad,2,1.0,30.0,71.51537769419863,88.47322284806872,,,1,1.0,30.0
3452,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,71.51537769419863,88.47322284806872,,tomato_salad,2,1.0,30.0,72.40269365922092,87.59281192943969,,,1,1.0,30.0
3453,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.40269365922092,87.59281192943969,,tomato_salad,2,1.0,30.0,73.28670449173546,86.70905582734004,,,1,1.0,30.0
3454,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,73.28670449173546,86.70905582734004,,tomato_salad,2,1.0,30.0,74.17071532425001,85.82529972524038,,,1,1.0,30.0
3455,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,74.17071532425001,85.82529972524038,,tomato_salad,2,1.0,30.0,75.05472615676456,84.94154362314073,,,1,1.0,30.0
3456,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,75.05472615676456,84.94154362314073,,tomato_salad,2,1.0,30.0,75.9387369892791,84.05778752104108,,,1,1.0,30.0
3457,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,75.9387369892791,84.05778752104108,,tomato_salad,2,1.0,30.0,76.82274782179366,83.17403141894142,,,1,1.0,30.0
3458,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,76.82274782179366,83.17403141894142,,tomato_salad,2,1.0,30.0,77.7067586543082,82.29027531684177,,,1,1.0,30.0
3459,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,77.7067586543082,82.29027531684177,,tomato_salad,2,1.0,30.0,78.59076948682275,81.40651921474212,,,1,1.0,30.0
3460,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,78.59076948682275,81.40651921474212,,tomato_salad,2,1.0,30.0,79.4747803193368,80.52276311264247,,,1,1.0,30.0
3461,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,79.4747803193368,80.52276311264247,,tomato_salad,2,1.0,30.0,80.35879115185074,79.63900701054281,,,1,1.0,30.0
3462,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,80.35879115185074,79.63900701054281,,tomato_salad,2,1.0,30.0,81.24280198436468,78.75525090844316,,,1,1.0,30.0
3463,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,81.24280198436468,78.75525090844316,,tomato_salad,2,1.0,30.0,82.12681281687861,77.8714948063435,,,1,1.0,30.0
3464,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,82.12681281687861,77.8714948063435,,tomato_salad,2,1.0,30.0,83.01082364939256,76.98773870424385,,,1,1.0,30.0
3465,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,83.01082364939256,76.98773870424385,,tomato_salad,2,1.0,30.0,83.8948344819065,76.1039826021442,,,1,1.0,30.0
3466,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,83.8948344819065,76.1039826021442,,tomato_salad,2,1.0,30.0,84.77884531442044,75.22022650004455,,,1,1.0,30.0
3467,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,84.77884531442044,75.22022650004455,,tomato_salad,2,1.0,30.0,85.66285614693437,74.3364703979449,,,1,1.0,30.0
3468,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,85.66285614693437,74.3364703979449,,tomato_salad,2,1.0,30.0,86.54686697944831,73.45271429584524,,,1,1.0,30.0
3469,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,86.54686697944831,73.45271429584524,,tomato_salad,2,1.0,30.0,87.43087781196225,72.56895819374559,,,1,1.0,30.0
3470,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,87.43087781196225,72.56895819374559,,tomato_salad,2,1.0,30.0,88.0,72.0,,,1,1.0,30.0
