tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,857b21f31baaf438_score,player_835f5e5d_x,player_835f5e5d_y,player_835f5e5d_move_target,player_835f5e5d_item,player_835f5e5d_score,player_835f5e5d_cut_speed,player_835f5e5d_speed,player_ff6c077e_x,player_ff6c077e_y,player_ff6c077e_move_target,player_ff6c077e_item,player_ff6c077e_score,player_ff6c077e_cut_speed,player_ff6c077e_speed
3183,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,,3,1.0,30.0,85.08571670030264,58.7548684732684,,plate,2,1.0,30.0
3184,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,,3,1.0,30.0,84.2072006192636,59.644086947747894,,plate,2,1.0,30.0
3185,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,,3,1.0,30.0,83.32868453822456,60.533305422227386,,plate,2,1.0,30.0
3186,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,,3,1.0,30.0,82.45016845718553,61.42252389670688,,plate,2,1.0,30.0
3187,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,,3,1.0,30.0,81.57165237614649,62.31174237118637,,plate,2,1.0,30.0
3188,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,,3,1.0,30.0,80.69313629510745,63.20096084566586,,plate,2,1.0,30.0
3189,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,,3,1.0,30.0,79.81462021406841,64.09017932014535,,plate,2,1.0,30.0
3190,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,,3,1.0,30.0,78.93610413302937,64.97939779462484,,plate,2,1.0,30.0
3191,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,,3,1.0,30.0,72.0,72.0,,plate,2,1.0,30.0
3192,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,tomato_salad,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,,3,1.0,30.0,72.0,72.0,,,2,1.0,30.0
3193,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,tomato_salad,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,,3,1.0,30.0,72.0,72.0,,,2,1.0,30.0
3194,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,tomato_salad,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,,3,1.0,30.0,72.0,72.0,,,2,1.0,30.0
3195,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,tomato_salad,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,,3,1.0,30.0,72.0,72.0,,,2,1.0,30.0
3196,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,tomato_salad,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,,3,1.0,30.0,72.0,72.0,,,2,1.0,30.0
3197,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,tomato_salad,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,,3,1.0,30.0,72.0,72.0,,,2,1.0,30.0
3198,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,tomato_salad,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,,3,1.0,30.0,72.0,72.0,,,2,1.0,30.0
3199,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,tomato_salad,3,1.0,30.0,72.0,72.0,,,2,1.0,30.0
3200,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,tomato_salad,3,1.0,30.0,72.0,72.0,,,2,1.0,30.0
3201,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,tomato_salad,3,1.0,30.0,72.0,72.0,,,2,1.0,30.0
3202,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,tomato_salad,3,1.0,30.0,72.0,72.0,,,2,1.0,30.0
3203,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,tomato_salad,3,1.0,30.0,72.0,72.0,,,2,1.0,30.0
3204,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,tomato_salad,3,1.0,30.0,72.0,72.0,,,2,1.0,30.0
3205,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,tomato_salad,3,1.0,30.0,72.0,70.74999999999972,,,2,1.0,30.0
3206,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,tomato_salad,3,1.0,30.0,72.0,69.49999999999943,,,2,1.0,30.0
3207,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,tomato_salad,3,1.0,30.0,72.0,68.24999999999915,,,2,1.0,30.0
3208,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,tomato_salad,3,1.0,30.0,72.0,66.99999999999886,,,2,1.0,30.0
3209,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,tomato_salad,3,1.0,30.0,72.0,65.74999999999858,,,2,1.0,30.0
3210,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,tomato_salad,3,1.0,30.0,72.0,64.4999999999983,,,2,1.0,30.0
3211,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,tomato_salad,3,1.0,30.0,72.0,63.24999999999801,,,2,1.0,30.0
3212,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,tomato_salad,3,1.0,30.0,72.0,61.999999999997726,,,2,1.0,30.0
3213,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,tomato_salad,3,1.0,30.0,72.0,60.74999999999744,,,2,1.0,30.0
3214,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,tomato_salad,3,1.0,30.0,72.0,59.49999999999716,,,2,1.0,30.0
3215,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,tomato_salad,3,1.0,30.0,72.0,58.249999999996874,,,2,1.0,30.0
3216,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,73.25000000000028,56.0,,tomato_salad,3,1.0,30.0,72.0,56.99999999999659,,,2,1.0,30.0
3217,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,74.50000000000057,56.0,,tomato_salad,3,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3218,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,75.75000000000085,56.0,,tomato_salad,3,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3219,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,77.00000000000114,56.0,,tomato_salad,3,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3220,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,78.25000000000142,56.0,,tomato_salad,3,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3221,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,79.5000000000017,56.0,,tomato_salad,3,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3222,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,80.75000000000199,56.0,,tomato_salad,3,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3223,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,82.00000000000227,56.0,,tomato_salad,3,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3224,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,83.25000000000256,56.0,,tomato_salad,3,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3225,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,84.50000000000284,56.0,,tomato_salad,3,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3226,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,85.75000000000313,56.0,,tomato_salad,3,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3227,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,87.00000000000341,56.0,,tomato_salad,3,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3228,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,56.0,,tomato_salad,3,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3229,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,56.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3230,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,56.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3231,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,56.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3232,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,56.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3233,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,56.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3234,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,56.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3235,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,56.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3236,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,56.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3237,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,56.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3238,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,56.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3239,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,56.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3240,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,56.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3241,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,56.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3242,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,56.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3243,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,56.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3244,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,56.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3245,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,56.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3246,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,56.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3247,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,56.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3248,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,56.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3249,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,56.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3250,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,56.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3251,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,56.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3252,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,54.749999999999716,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3253,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,53.49999999999943,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3254,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,52.24999999999915,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3255,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,50.99999999999886,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3256,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,49.74999999999858,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3257,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,48.499999999998295,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3258,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,47.24999999999801,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
