tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,34fd941e54a8ccf8_score,player_f928e741_x,player_f928e741_y,player_f928e741_move_target,player_f928e741_item,player_f928e741_score,player_f928e741_cut_speed,player_f928e741_speed,player_8c3238c4_x,player_8c3238c4_y,player_8c3238c4_move_target,player_8c3238c4_item,player_8c3238c4_score,player_8c3238c4_cut_speed,player_8c3238c4_speed
2973,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,66.50000000000182,,,0,1.0,12.0,72.0,34.0,,tomato,6,0.2,30.0
2974,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,67.00000000000136,,,0,1.0,12.0,72.0,35.250000000000284,,tomato,6,0.2,30.0
2975,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,67.50000000000091,,,0,1.0,12.0,72.0,36.50000000000057,,tomato,6,0.2,30.0
2976,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,68.00000000000045,,,0,1.0,12.0,72.0,37.75000000000085,,tomato,6,0.2,30.0
2977,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,68.5,,,0,1.0,12.0,72.0,39.00000000000114,,tomato,6,0.2,30.0
2978,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,68.99999999999955,,,0,1.0,12.0,72.0,40.25000000000142,,tomato,6,0.2,30.0
2979,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,69.49999999999909,,,0,1.0,12.0,72.0,41.500000000001705,,tomato,6,0.2,30.0
2980,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,69.99999999999864,,,0,1.0,12.0,72.0,42.75000000000199,,tomato,6,0.2,30.0
2981,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,70.49999999999818,,,0,1.0,12.0,72.0,44.000000000002274,,tomato,6,0.2,30.0
2982,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,70.99999999999773,,,0,1.0,12.0,72.0,45.25000000000256,,tomato,6,0.2,30.0
2983,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,71.49999999999727,,,0,1.0,12.0,72.0,46.50000000000284,,tomato,6,0.2,30.0
2984,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,71.99999999999682,,,0,1.0,12.0,72.0,47.750000000003126,,tomato,6,0.2,30.0
2985,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,72.49999999999636,,,0,1.0,12.0,72.0,49.00000000000341,,tomato,6,0.2,30.0
2986,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,72.99999999999591,,,0,1.0,12.0,72.0,50.250000000003695,,tomato,6,0.2,30.0
2987,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,73.49999999999545,,,0,1.0,12.0,72.0,51.50000000000398,,tomato,6,0.2,30.0
2988,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,73.999999999995,,,0,1.0,12.0,72.0,52.75000000000426,,tomato,6,0.2,30.0
2989,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,74.49999999999454,,,0,1.0,12.0,72.0,54.00000000000455,,tomato,6,0.2,30.0
2990,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,74.99999999999409,,,0,1.0,12.0,72.0,55.25000000000483,,tomato,6,0.2,30.0
2991,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,75.49999999999363,,,0,1.0,12.0,71.50810911865676,56.29803951736466,,tomato,6,0.2,30.0
2992,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,75.99999999999318,,,0,1.0,12.0,70.62973254482955,57.18739579836412,,tomato,6,0.2,30.0
2993,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,76.49999999999272,,,0,1.0,12.0,69.75135597100234,58.07675207936359,,tomato,6,0.2,30.0
2994,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,76.99999999999227,,,0,1.0,12.0,68.87297939717513,58.96610836036305,,tomato,6,0.2,30.0
2995,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,77.49999999999181,,,0,1.0,12.0,67.99460282334792,59.855464641362516,,tomato,6,0.2,30.0
2996,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,77.99999999999136,,,0,1.0,12.0,67.11622624952071,60.74482092236198,,tomato,6,0.2,30.0
2997,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,78.4999999999909,,,0,1.0,12.0,66.2378496756935,61.634177203361446,,tomato,6,0.2,30.0
2998,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,78.99999999999045,,,0,1.0,12.0,65.35947310186661,62.52353348436091,,tomato,6,0.2,30.0
2999,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,79.49999999999,,,0,1.0,12.0,64.4810965280399,63.412889765360376,,tomato,6,0.2,30.0
3000,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,79.99999999998954,,,0,1.0,12.0,63.6027199542133,64.3022460463596,,tomato,6,0.2,30.0
3001,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,80.49999999998909,,,0,1.0,12.0,62.7243433803868,65.19160232735835,,tomato,6,0.2,30.0
3002,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,80.99999999998863,,,0,1.0,12.0,61.8459668065603,66.08095860835711,,tomato,6,0.2,30.0
3003,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,81.49999999998818,,,0,1.0,12.0,60.9675902327338,66.97031488935586,,tomato,6,0.2,30.0
3004,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,81.99999999998772,,,0,1.0,12.0,60.0892136589073,67.85967117035472,,tomato,6,0.2,30.0
3005,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,82.49999999998727,,,0,1.0,12.0,59.2108370850808,68.74902745135441,,tomato,6,0.2,30.0
3006,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,82.99999999998681,,,0,1.0,12.0,58.3324605112543,69.63838373235409,,tomato,6,0.2,30.0
3007,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,83.49999999998636,,,0,1.0,12.0,57.4540839374278,70.52774001335376,,tomato,6,0.2,30.0
3008,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,83.9999999999859,,,0,1.0,12.0,56.575707363601296,71.41709629435346,,tomato,6,0.2,30.0
3009,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,84.49999999998545,,,0,1.0,12.0,56.0,72.0,,tomato,6,0.2,30.0
3010,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,84.999999999985,,,0,1.0,12.0,56.0,72.0,,,6,0.2,30.0
3011,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,85.49999999998454,,,0,1.0,12.0,56.0,72.0,,,6,0.2,30.0
3012,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,85.99999999998408,,,0,1.0,12.0,56.0,72.0,,,6,0.2,30.0
3013,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,86.49999999998363,,,0,1.0,12.0,56.0,72.0,,,6,0.2,30.0
3014,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,86.99999999998317,,,0,1.0,12.0,56.0,72.0,,,6,0.2,30.0
3015,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,87.49999999998272,,,0,1.0,12.0,56.0,72.0,,,6,0.2,30.0
3016,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,,0,1.0,12.0,56.0,72.0,,,6,0.2,30.0
3017,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,12.0,56.0,72.0,,,6,0.2,30.0
3018,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,12.0,56.0,72.0,,,6,0.2,30.0
3019,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,12.0,56.0,72.0,,,6,0.2,30.0
3020,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,12.0,56.0,72.0,,,6,0.2,30.0
3021,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,12.0,56.0,72.0,,,6,0.2,30.0
3022,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,12.0,56.0,72.0,,,6,0.2,30.0
3023,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,12.0,56.0,72.0,,,6,0.2,30.0
3024,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,12.0,56.0,72.0,,,6,0.2,30.0
3025,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,12.0,56.0,72.0,,,6,0.2,30.0
3026,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,12.0,56.0,72.0,,,6,0.2,30.0
3027,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,12.0,56.0,72.0,,,6,0.2,30.0
3028,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,12.0,56.0,72.0,,,6,0.2,30.0
3029,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,12.0,56.0,72.0,,,6,0.2,30.0
3030,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,12.0,56.88388347648305,71.11611652351695,,,6,0.2,30.0
3031,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,12.0,57.7677669529661,70.2322330470339,,,6,0.2,30.0
3032,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,12.0,58.65165042944915,69.34834957055085,,,6,0.2,30.0
3033,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,12.0,59.5355339059322,68.4644660940678,,,6,0.2,30.0
3034,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,12.0,60.41941738241525,67.58058261758475,,,6,0.2,30.0
3035,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,12.0,61.3033008588983,66.6966991411017,,,6,0.2,30.0
3036,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,12.0,62.187184335381346,65.81281566461865,,,6,0.2,30.0
3037,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,12.0,63.071067811864395,64.9289321881356,,,6,0.2,30.0
3038,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,12.0,63.954951288347445,64.04504871165256,,,6,0.2,30.0
3039,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,12.0,64.8388347648305,63.161165235169506,,,6,0.2,30.0
3040,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,12.0,65.72271824131354,62.277281758686456,,,6,0.2,30.0
3041,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,12.0,66.6066017177966,61.39339828220341,,,6,0.2,30.0
3042,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,12.0,67.49048519427964,60.50951480572036,,,6,0.2,30.0
3043,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,12.0,68.37436867076269,59.62563132923731,,,6,0.2,30.0
3044,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,88.0,,tomato,0,1.0,12.0,69.25825214724574,58.74174785275426,,,6,0.2,30.0
3045,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,87.50000000000045,,tomato,0,1.0,12.0,70.14213562372879,57.85786437627121,,,6,0.2,30.0
3046,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,87.00000000000091,,tomato,0,1.0,12.0,71.02601910021184,56.97398089978816,,,6,0.2,30.0
3047,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,86.50000000000136,,tomato,0,1.0,12.0,71.90990257669489,56.09009742330511,,,6,0.2,30.0
3048,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,86.00000000000182,,tomato,0,1.0,12.0,72.79378605317794,55.20621394682206,,,6,0.2,30.0
3049,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,85.50000000000227,,tomato,0,1.0,12.0,73.67766952966099,54.32233047033901,,,6,0.2,30.0
3050,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,85.00000000000273,,tomato,0,1.0,12.0,74.56155300614404,53.43844699385596,,,6,0.2,30.0
