tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,75b1a4d403879f9c_score,player_418e1332_x,player_418e1332_y,player_418e1332_move_target,player_418e1332_item,player_418e1332_score,player_418e1332_cut_speed,player_418e1332_speed,player_215854ff_x,player_215854ff_y,player_215854ff_move_target,player_215854ff_item,player_215854ff_score,player_215854ff_cut_speed,player_215854ff_speed,5248084b6f399629_score,8030687af7c100c1_message,06545a1b236ef6ea_score
5808,test,True,0,1,tomato,1.4249999999999974,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,87.49088474700628,39.99771819892468,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5809,test,True,0,1,tomato,1.4333333333333307,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,86.99088475243101,39.99779184872205,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5810,test,True,0,1,tomato,1.441666666666664,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,86.49088475785575,39.997865498519424,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5811,test,True,0,1,tomato,1.4499999999999973,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,85.99088476328049,39.997939148316796,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5812,test,True,0,1,tomato,1.4583333333333306,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,85.49088476870523,39.99801279811417,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5813,test,True,0,1,tomato,1.466666666666664,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,84.99088477412997,39.99808644791154,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5814,test,True,0,1,tomato,1.4749999999999972,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,84.4908847795547,39.99816009770891,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5815,test,True,0,1,tomato,1.4833333333333305,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,83.99088478497944,39.99823374750628,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5816,test,True,0,1,tomato,1.4916666666666638,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,83.49088479040418,39.998307397303655,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5817,test,True,0,1,tomato,1.4999999999999971,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,82.99088479582892,39.99838104710103,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5818,test,True,0,1,tomato,1.5083333333333304,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,82.49088480125366,39.9984546968984,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5819,test,True,0,1,tomato,1.5166666666666637,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,81.9908848066784,39.99852834669577,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5820,test,True,0,1,tomato,1.524999999999997,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,81.49088481210313,39.99860199649314,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5821,test,True,0,1,tomato,1.5333333333333303,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,80.99088481752787,39.998675646290515,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5822,test,True,0,1,tomato,1.5416666666666636,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,80.49088482295261,39.99874929608789,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5823,test,True,0,1,tomato,1.549999999999997,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.99088482837735,39.99882294588526,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5824,test,True,0,1,tomato,1.5583333333333302,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.49088483380208,39.99889659568263,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5825,test,True,0,1,tomato,1.5666666666666635,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,78.99088483922682,39.998970245480145,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5826,test,True,0,1,tomato,1.5749999999999968,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,78.49088484465156,39.99904389527787,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5827,test,True,0,1,tomato,1.5833333333333302,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,77.9908848500763,39.9991175450756,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5828,test,True,0,1,tomato,1.5916666666666635,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,77.49088485550104,39.999191194873326,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5829,test,True,0,1,tomato,1.5999999999999968,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,76.99088486092577,39.99926484467105,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5830,test,True,0,1,tomato,1.60833333333333,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,76.49088486635051,39.99933849446878,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5831,test,True,0,1,tomato,1.6166666666666634,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,75.99088487177525,39.99941214426651,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5832,test,True,0,1,tomato,1.6249999999999967,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,75.49088487719999,39.999485794064235,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5833,test,True,0,1,tomato,1.63333333333333,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,74.99088488262473,39.99955944386196,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5834,test,True,0,1,tomato,1.6416666666666633,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,74.49088488804946,39.99963309365969,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5835,test,True,0,1,tomato,1.6499999999999966,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,73.9908848934742,39.999706743457416,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5836,test,True,0,1,tomato,1.6583333333333299,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,73.49088489889894,39.99978039325514,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5837,test,True,0,1,tomato,1.6666666666666632,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.99088490432368,39.99985404305287,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5838,test,True,0,1,tomato,1.6749999999999965,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.49088490974842,39.9999276928506,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5839,test,True,0,1,tomato,1.6833333333333298,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.05004891098382,40.14404356042188,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5840,test,True,0,1,tomato,1.691666666666663,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.69435134521505,40.49543969259413,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5841,test,True,0,1,tomato,1.6999999999999964,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.33865377944629,40.84683582476639,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5842,test,True,0,1,tomato,1.7083333333333297,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,70.98295621367753,41.19823195693864,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5843,test,True,0,1,tomato,1.716666666666663,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,70.62725864790876,41.5496280891109,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5844,test,True,0,1,tomato,1.7249999999999963,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,70.27156108214,41.90102422128315,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5845,test,True,0,1,tomato,1.7333333333333296,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.91586351637123,42.252420353455406,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5846,test,True,0,1,tomato,1.741666666666663,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.56016595060247,42.60381648562766,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5847,test,True,0,1,tomato,1.7499999999999962,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.2044683848337,42.955212617799916,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5848,test,True,0,1,tomato,1.7583333333333295,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,68.84877081906494,43.30660874997217,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5849,test,True,0,1,tomato,1.7666666666666628,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,68.49307325329617,43.658004882144425,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5850,test,True,0,1,tomato,1.7749999999999961,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,68.13737568752741,44.00940101431668,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5851,test,True,0,1,tomato,1.7833333333333294,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.78167812175865,44.360797146488935,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5852,test,True,0,1,tomato,1.7916666666666627,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.42598055598988,44.71219327866119,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5853,test,True,0,1,tomato,1.799999999999996,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.07028299022112,45.063589410833444,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5854,test,True,0,1,tomato,1.8083333333333294,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.71458542445235,45.4149855430057,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5855,test,True,0,1,tomato,1.8166666666666627,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.35888785868359,45.76638167517795,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5856,test,True,0,1,tomato,1.824999999999996,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.00319029291482,46.11777780735021,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5857,test,True,0,1,tomato,1.8333333333333293,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.64749272714606,46.46917393952246,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5858,test,True,0,1,tomato,1.8416666666666626,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.2917951613773,46.82057007169472,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5859,test,True,0,1,tomato,1.8499999999999959,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.93609759560853,47.17196620386697,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5860,test,True,0,1,tomato,1.8583333333333292,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.58040002983977,47.52336233603923,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5861,test,True,0,1,tomato,1.8666666666666625,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.224702464071,47.87475846821148,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5862,test,True,0,1,tomato,1.8749999999999958,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.869004898301974,48.22615460038374,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5863,test,True,0,1,tomato,1.883333333333329,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.5133073325325,48.57755073255599,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5864,test,True,0,1,tomato,1.8916666666666624,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.157609766763024,48.928946864728246,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5865,test,True,0,1,tomato,1.8999999999999957,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.80191220099355,49.2803429969005,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5866,test,True,0,1,tomato,1.908333333333329,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.446214635224074,49.631739129072756,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5867,test,True,0,1,tomato,1.9166666666666623,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.0905170694546,49.98313526124511,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5868,test,True,0,1,tomato,1.9249999999999956,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.734819503685124,50.334531393418,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5869,test,True,0,1,tomato,1.933333333333329,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.37912193791565,50.68592752559089,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
5870,test,True,0,1,tomato,1.9416666666666622,1,0,2,tomato,0.15,0,1,0,tomato_cut,3.54999999999999,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.023424372146174,51.03732365776378,,plate,1,1.0,12.0,24.0,24.0,,,1,0.2,30.0,,,2.0
