tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,10e572cde0c52df6_score,player_2898be41_x,player_2898be41_y,player_2898be41_move_target,player_2898be41_item,player_2898be41_score,player_2898be41_cut_speed,player_2898be41_speed,player_ecec037c_x,player_ecec037c_y,player_ecec037c_move_target,player_ecec037c_item,player_ecec037c_score,player_ecec037c_cut_speed,player_ecec037c_speed
3711,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.9166666666666659,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3712,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.9249999999999992,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3713,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.9333333333333325,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3714,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.9416666666666658,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3715,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.9499999999999991,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3716,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.9583333333333324,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3717,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.9666666666666657,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3718,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.974999999999999,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3719,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.9833333333333323,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3720,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.9916666666666656,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3721,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.9999999999999989,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3722,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0083333333333322,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3723,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0166666666666655,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3724,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0249999999999988,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3725,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.033333333333332,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3726,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666654,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3727,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0499999999999987,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3728,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.058333333333332,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3729,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0666666666666653,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3730,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0749999999999986,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3731,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.083333333333332,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3732,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0916666666666652,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3733,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0999999999999985,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3734,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.1083333333333318,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.35355339059322,55.64644660940678,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3735,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.1166666666666651,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.70710678118644,55.29289321881356,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3736,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.1249999999999984,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,57.06066017177966,54.93933982822034,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3737,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.1333333333333317,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,57.41421356237288,54.58578643762712,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3738,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.141666666666665,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,57.7677669529661,54.2322330470339,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3739,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.1499999999999984,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,58.12132034355932,53.87867965644068,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3740,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.1583333333333317,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,58.47487373415254,53.52512626584746,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3741,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.166666666666665,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,58.82842712474576,53.17157287525424,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3742,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.1749999999999983,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,59.18198051533898,52.81801948466102,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3743,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.1833333333333316,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,59.5355339059322,52.4644660940678,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3744,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.1916666666666649,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,59.88908729652542,52.11091270347458,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3745,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.1999999999999982,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,60.24264068711864,51.75735931288136,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3746,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2083333333333315,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,60.59619407771186,51.40380592228814,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3747,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2166666666666648,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,60.94974746830508,51.05025253169492,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3748,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.224999999999998,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,61.3033008588983,50.6966991411017,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3749,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2333333333333314,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,61.656854249491516,50.343145750508484,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3750,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2416666666666647,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,62.010407640084736,49.989592359915264,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3751,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.249999999999998,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,62.363961030677956,49.636038969322044,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3752,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2583333333333313,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,62.717514421271176,49.282485578728824,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3753,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2666666666666646,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,63.071067811864395,48.928932188135605,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3754,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.274999999999998,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,63.424621202457615,48.575378797542385,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3755,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2833333333333312,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,63.778174593050835,48.221825406949165,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3756,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2916666666666645,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,64.13172798364405,47.868272016355945,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3757,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.2999999999999978,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,64.48528137423727,47.514718625762725,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3758,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.3083333333333311,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,64.8388347648305,47.161165235169506,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3759,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.3166666666666644,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,65.19238815542371,46.807611844576286,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3760,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.3249999999999977,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,65.54594154601693,46.454058453983066,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3761,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.333333333333331,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,65.89949493661015,46.100505063389846,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3762,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.3416666666666643,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,66.25304832720337,45.74695167279663,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3763,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.3499999999999976,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,66.6066017177966,45.39339828220341,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3764,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.358333333333331,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,66.96015510838981,45.03984489161019,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3765,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.3666666666666643,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,67.31370849898303,44.68629150101697,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3766,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.3749999999999976,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,67.66726188957625,44.33273811042375,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3767,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.3833333333333309,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,68.02081528016947,43.97918471983053,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3768,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.3916666666666642,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,68.37436867076269,43.62563132923731,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3769,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.3999999999999975,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,68.72792206135591,43.27207793864409,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3770,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4083333333333308,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,69.08147545194913,42.91852454805087,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3771,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.416666666666664,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,69.43502884254235,42.56497115745765,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3772,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4249999999999974,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,69.78858223313557,42.21141776686443,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3773,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4333333333333307,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,70.14213562372879,41.85786437627121,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3774,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.441666666666664,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,70.49568901432201,41.50431098567799,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3775,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4499999999999973,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,70.84924240491523,41.15075759508477,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3776,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4583333333333306,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,71.20279579550845,40.79720420449155,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3777,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.466666666666664,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,71.55634918610167,40.44365081389833,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3778,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4749999999999972,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,71.95528924982273,40.19778838398448,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3779,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4833333333333305,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.45525126340897,40.191625189131166,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3780,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4916666666666638,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.95521327699521,40.18546199427785,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3781,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4999999999999971,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,73.45517529058145,40.17929879942454,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3782,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5083333333333304,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,73.95513730416769,40.17313560457122,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3783,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5166666666666637,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,74.45509931775393,40.16697240971791,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3784,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.524999999999997,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,74.95506133134018,40.16080921486459,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3785,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5333333333333303,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,75.45502334492642,40.15464602001128,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3786,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5416666666666636,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,75.95498535851266,40.14848282515796,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3787,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.549999999999997,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,76.4549473720989,40.14231963030465,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3788,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5583333333333302,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,76.95490938568514,40.13615643545133,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3789,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5666666666666635,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,77.45487139927138,40.12999324059802,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3790,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5749999999999968,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,77.95483341285762,40.123830045744704,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3791,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5833333333333302,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,78.45479542644387,40.11766685089139,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
