tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,3f460844e6f422ab_score,player_78d098ad_x,player_78d098ad_y,player_78d098ad_move_target,player_78d098ad_item,player_78d098ad_score,player_78d098ad_cut_speed,player_78d098ad_speed,player_e1b72ad2_x,player_e1b72ad2_y,player_e1b72ad2_move_target,player_e1b72ad2_item,player_e1b72ad2_score,player_e1b72ad2_cut_speed,player_e1b72ad2_speed
3725,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,88.0,54.49999999999602,,,9,1.0,30.0,24.0,40.0,,tomato_cut,3,1.0,30.0
3726,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,88.0,53.24999999999574,,,9,1.0,30.0,24.0,40.0,,tomato_cut,3,1.0,30.0
3727,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,88.0,51.99999999999545,,,9,1.0,30.0,24.0,40.0,,tomato_cut,3,1.0,30.0
3728,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,88.0,50.74999999999517,,,9,1.0,30.0,24.0,40.0,,tomato_cut,3,1.0,30.0
3729,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,88.0,49.499999999994884,,,9,1.0,30.0,24.0,40.0,,tomato_cut,3,1.0,30.0
3730,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,88.0,48.2499999999946,,,9,1.0,30.0,24.0,40.0,,tomato_cut,3,1.0,30.0
3731,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,88.0,46.999999999994316,,,9,1.0,30.0,24.0,41.250000000000284,,tomato_cut,3,1.0,30.0
3732,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,88.0,45.74999999999403,,,9,1.0,30.0,24.0,42.50000000000057,,tomato_cut,3,1.0,30.0
3733,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,88.0,44.49999999999375,,,9,1.0,30.0,24.0,43.75000000000085,,tomato_cut,3,1.0,30.0
3734,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,88.0,43.24999999999346,,,9,1.0,30.0,24.0,45.00000000000114,,tomato_cut,3,1.0,30.0
3735,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,88.0,41.99999999999318,,,9,1.0,30.0,24.0,46.25000000000142,,tomato_cut,3,1.0,30.0
3736,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,88.0,40.749999999992895,,,9,1.0,30.0,24.0,47.500000000001705,,tomato_cut,3,1.0,30.0
3737,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,88.49189088134324,39.70196048263347,,,9,1.0,30.0,24.0,48.75000000000199,,tomato_cut,3,1.0,30.0
3738,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,89.37026745517045,38.812604201634024,,,9,1.0,30.0,24.0,50.000000000002274,,tomato_cut,3,1.0,30.0
3739,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,90.24864402899766,37.92324792063456,,,9,1.0,30.0,24.0,51.25000000000256,,tomato_cut,3,1.0,30.0
3740,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,91.12702060282487,37.033891639635094,,,9,1.0,30.0,24.0,52.50000000000284,,tomato_cut,3,1.0,30.0
3741,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,92.00539717665208,36.14453535863563,,,9,1.0,30.0,24.0,53.750000000003126,,tomato_cut,3,1.0,30.0
3742,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,92.88377375047929,35.255179077636164,,,9,1.0,30.0,24.0,55.00000000000341,,tomato_cut,3,1.0,30.0
3743,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,93.7621503243065,34.3658227966367,,,9,1.0,30.0,24.0,56.0,,tomato_cut,3,1.0,30.0
3744,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,94.64052689813371,33.476466515637235,,,9,1.0,30.0,24.0,56.0,,,3,1.0,30.0
3745,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,95.51890347196093,32.58711023463777,,,9,1.0,30.0,24.0,56.0,,,3,1.0,30.0
3746,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,96.39728004578814,31.697753953638426,,,9,1.0,30.0,24.0,56.0,,,3,1.0,30.0
3747,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,97.27565661961488,30.808397672639316,,,9,1.0,30.0,24.0,56.0,,,3,1.0,30.0
3748,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,98.15403319344124,29.919041391640206,,,9,1.0,30.0,24.0,56.0,,,3,1.0,30.0
3749,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,99.03240976726761,29.029685110641097,,,9,1.0,30.0,24.0,56.0,,,3,1.0,30.0
3750,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,99.91078634109397,28.140328829641987,,,9,1.0,30.0,24.0,56.0,,,3,1.0,30.0
3751,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,100.78916291492033,27.250972548642878,,,9,1.0,30.0,24.0,56.0,,,3,1.0,30.0
3752,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,101.66753948874668,26.361616267643768,,,9,1.0,30.0,24.0,56.0,,,3,1.0,30.0
3753,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,102.54591606257304,25.47225998664466,,,9,1.0,30.0,24.0,56.0,,,3,1.0,30.0
3754,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,103.4242926363994,24.58290370564555,,,9,1.0,30.0,24.0,56.0,,,3,1.0,30.0
3755,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,104.0,24.0,,,9,1.0,30.0,24.0,56.0,,,3,1.0,30.0
3756,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,104.0,24.0,,plate,9,1.0,30.0,24.0,56.0,,,3,1.0,30.0
3757,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,104.0,24.0,,plate,9,1.0,30.0,24.0,56.0,,,3,1.0,30.0
3758,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,104.0,24.0,,plate,9,1.0,30.0,24.0,56.0,,,3,1.0,30.0
3759,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,102.74999999999972,24.0,,plate,9,1.0,30.0,24.0,56.0,,,3,1.0,30.0
3760,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,101.49999999999943,24.0,,plate,9,1.0,30.0,24.0,56.0,,,3,1.0,30.0
3761,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,100.24999999999915,24.0,,plate,9,1.0,30.0,24.0,54.749999999999716,,,3,1.0,30.0
3762,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,98.99999999999886,24.0,,plate,9,1.0,30.0,24.0,53.49999999999943,,,3,1.0,30.0
3763,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,97.74999999999858,24.0,,plate,9,1.0,30.0,24.0,52.24999999999915,,,3,1.0,30.0
3764,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,96.4999999999983,24.0,,plate,9,1.0,30.0,24.0,50.99999999999886,,,3,1.0,30.0
3765,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,95.24999999999801,24.0,,plate,9,1.0,30.0,24.0,49.74999999999858,,,3,1.0,30.0
3766,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,93.99999999999773,24.0,,plate,9,1.0,30.0,24.0,48.499999999998295,,,3,1.0,30.0
3767,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,92.74999999999744,24.0,,plate,9,1.0,30.0,24.0,47.24999999999801,,,3,1.0,30.0
3768,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,91.49999999999716,24.0,,plate,9,1.0,30.0,24.0,45.999999999997726,,,3,1.0,30.0
3769,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,90.24999999999687,24.0,,plate,9,1.0,30.0,24.0,44.74999999999744,,,3,1.0,30.0
3770,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,88.99999999999659,24.0,,plate,9,1.0,30.0,24.0,43.49999999999716,,,3,1.0,30.0
3771,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,87.7499999999963,24.0,,plate,9,1.0,30.0,24.0,42.249999999996874,,,3,1.0,30.0
3772,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,86.49999999999602,24.0,,plate,9,1.0,30.0,24.0,40.99999999999659,,,3,1.0,30.0
3773,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,85.24999999999574,24.0,,plate,9,1.0,30.0,24.31621556657754,39.8798317388366,,,3,1.0,30.0
3774,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,83.99999999999545,24.0,,plate,9,1.0,30.0,25.19459214040404,38.990475457837135,,,3,1.0,30.0
3775,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,82.74999999999517,24.0,,plate,9,1.0,30.0,26.07296871423054,38.10111917683767,,,3,1.0,30.0
3776,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,81.49999999999488,24.0,,plate,9,1.0,30.0,26.95134528805704,37.211762895838206,,,3,1.0,30.0
3777,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,80.2499999999946,24.0,,plate,9,1.0,30.0,27.82972186188354,36.32240661483874,,,3,1.0,30.0
3778,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,78.99999999999432,24.0,,plate,9,1.0,30.0,28.708098435710042,35.433050333839276,,,3,1.0,30.0
3779,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,77.74999999999403,24.0,,plate,9,1.0,30.0,29.586475009536542,34.543694052839896,,,3,1.0,30.0
3780,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,76.49999999999375,24.0,,plate,9,1.0,30.0,30.464851583363043,33.654337771840936,,,3,1.0,30.0
3781,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,75.24999999999346,24.0,,plate,9,1.0,30.0,31.343228157189543,32.76498149084197,,,3,1.0,30.0
3782,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,73.99999999999318,24.0,,plate,9,1.0,30.0,32.22160473101604,31.875625209842987,,,3,1.0,30.0
3783,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,72.7499999999929,24.0,,plate,9,1.0,30.0,33.099981304842544,30.986268928843877,,,3,1.0,30.0
3784,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,71.70196048263347,24.49189088134284,,plate,9,1.0,30.0,33.978357878669044,30.096912647844768,,,3,1.0,30.0
3785,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,70.81260420163471,25.37026745516934,,plate,9,1.0,30.0,34.856734452495544,29.207556366845658,,,3,1.0,30.0
3786,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,69.92324792063596,26.24864402899584,,plate,9,1.0,30.0,35.735111026322045,28.31820008584655,,,3,1.0,30.0
3787,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,69.0338916396372,27.12702060282234,,plate,9,1.0,30.0,36.613487600148545,27.42884380484744,,,3,1.0,30.0
3788,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,68.14453535863845,28.00539717664884,,plate,9,1.0,30.0,37.491864173975046,26.53948752384833,,,3,1.0,30.0
3789,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,67.2551790776397,28.883773750475342,,plate,9,1.0,30.0,38.370240747801546,25.650131242849476,,,3,1.0,30.0
3790,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,66.36582279664094,29.762150324301842,,plate,9,1.0,30.0,39.24861732162825,24.76077496185072,,,3,1.0,30.0
3791,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,65.47646651564219,30.640526898128343,,plate,9,1.0,30.0,40.26074682117195,24.186261912236056,,,3,1.0,30.0
3792,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,64.58711023464343,31.518903471954843,,plate,9,1.0,30.0,41.510659299768065,24.17147016285977,,,3,1.0,30.0
3793,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,63.69775395364444,32.39728004578134,,plate,9,1.0,30.0,42.76057177836418,24.156678413483483,,,3,1.0,30.0
3794,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,62.80839767264497,33.275656619607844,,plate,9,1.0,30.0,44.0104842569603,24.141886664107197,,,3,1.0,30.0
3795,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,61.91904139164551,34.154033193434344,,plate,9,1.0,30.0,45.26039673555641,24.12709491473091,,,3,1.0,30.0
3796,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,61.02968511064632,35.032409767260845,,plate,9,1.0,30.0,46.51030921415253,24.112303165354625,,,3,1.0,30.0
3797,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,60.14032882964735,35.910786341087345,,plate,9,1.0,30.0,47.760221692748644,24.09751141597834,,,3,1.0,30.0
3798,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,59.25097254864839,36.789162914913845,,plate,9,1.0,30.0,49.01013417134476,24.082719666602053,,,3,1.0,30.0
3799,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,58.361616267649424,37.667539488740346,,plate,9,1.0,30.0,50.260046649940875,24.067927917225767,,,3,1.0,30.0
3800,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,57.47225998665046,38.545916062566846,,plate,9,1.0,30.0,51.50995912853699,24.05313616784948,,,3,1.0,30.0
3801,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.582903705651496,39.424292636393346,,plate,9,1.0,30.0,52.75987160713311,24.038344418473194,,,3,1.0,30.0
