tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,c38ed6a90b7fb653_score,player_6f3084e2_x,player_6f3084e2_y,player_6f3084e2_move_target,player_6f3084e2_item,player_6f3084e2_score,player_6f3084e2_cut_speed,player_6f3084e2_speed,player_ea1be0e1_x,player_ea1be0e1_y,player_ea1be0e1_move_target,player_ea1be0e1_item,player_ea1be0e1_score,player_ea1be0e1_cut_speed,player_ea1be0e1_speed,e176c6e932acf223_score,4f5a54428bc5b707_message,704581a9d7ccd1d0_score
5475,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,1,1.0,30.0,113.50000000000398,24.0,,plate,2,1.0,30.0,,,3.0
5476,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,1,1.0,30.0,112.2500000000037,24.0,,plate,2,1.0,30.0,,,3.0
5477,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,1,1.0,30.0,111.00000000000341,24.0,,plate,2,1.0,30.0,,,3.0
5478,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,1,1.0,30.0,109.75000000000313,24.0,,plate,2,1.0,30.0,,,3.0
5479,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,1,1.0,30.0,108.50000000000284,24.0,,plate,2,1.0,30.0,,,3.0
5480,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,1,1.0,30.0,107.25000000000256,24.0,,plate,2,1.0,30.0,,,3.0
5481,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,1,1.0,30.0,106.00000000000227,24.0,,plate,2,1.0,30.0,,,3.0
5482,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,1,1.0,30.0,104.75000000000199,24.0,,plate,2,1.0,30.0,,,3.0
5483,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,1,1.0,30.0,103.5000000000017,24.0,,plate,2,1.0,30.0,,,3.0
5484,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,1,1.0,30.0,102.25000000000142,24.0,,plate,2,1.0,30.0,,,3.0
5485,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,1,1.0,30.0,101.00000000000114,24.0,,plate,2,1.0,30.0,,,3.0
5486,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,1,1.0,30.0,99.75000000000085,24.0,,plate,2,1.0,30.0,,,3.0
5487,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,1,1.0,30.0,98.50000000000057,24.0,,plate,2,1.0,30.0,,,3.0
5488,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,1,1.0,30.0,97.25000000000028,24.0,,plate,2,1.0,30.0,,,3.0
5489,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,1,1.0,30.0,96.0,24.0,,plate,2,1.0,30.0,,,3.0
5490,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,1,1.0,30.0,94.74999999999972,24.0,,plate,2,1.0,30.0,,,3.0
5491,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,1,1.0,30.0,93.49999999999943,24.0,,plate,2,1.0,30.0,,,3.0
5492,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,1,1.0,30.0,92.24999999999915,24.0,,plate,2,1.0,30.0,,,3.0
5493,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,1,1.0,30.0,90.99999999999886,24.0,,plate,2,1.0,30.0,,,3.0
5494,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,1,1.0,30.0,89.74999999999858,24.0,,plate,2,1.0,30.0,,,3.0
5495,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,1,1.0,30.0,88.4999999999983,24.0,,plate,2,1.0,30.0,,,3.0
5496,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,1,1.0,30.0,87.24999999999801,24.0,,plate,2,1.0,30.0,,,3.0
5497,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,1,1.0,30.0,85.99999999999773,24.0,,plate,2,1.0,30.0,,,3.0
5498,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,1,1.0,30.0,84.74999999999744,24.0,,plate,2,1.0,30.0,,,3.0
5499,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,1,1.0,30.0,83.49999999999716,24.0,,plate,2,1.0,30.0,,,3.0
5500,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,1,1.0,30.0,82.24999999999687,24.0,,plate,2,1.0,30.0,,,3.0
5501,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,1,1.0,30.0,80.99999999999659,24.0,,plate,2,1.0,30.0,,,3.0
5502,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,1,1.0,30.0,79.7499999999963,24.0,,plate,2,1.0,30.0,,,3.0
5503,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,1,1.0,30.0,78.49999999999602,24.0,,plate,2,1.0,30.0,,,3.0
5504,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,1,1.0,30.0,77.24999999999574,24.0,,plate,2,1.0,30.0,,,3.0
5505,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,1,1.0,30.0,75.99999999999545,24.0,,plate,2,1.0,30.0,,,3.0
5506,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,1,1.0,30.0,74.74999999999517,24.0,,plate,2,1.0,30.0,,,3.0
5507,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,1,1.0,30.0,73.49999999999488,24.0,,plate,2,1.0,30.0,,,3.0
5508,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,70.74999999999972,,tomato_salad,1,1.0,30.0,72.2499999999946,24.0,,plate,2,1.0,30.0,,,3.0
5509,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,69.49999999999943,,tomato_salad,1,1.0,30.0,70.99999999999432,24.0,,plate,2,1.0,30.0,,,3.0
5510,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,68.24999999999915,,tomato_salad,1,1.0,30.0,69.74999999999403,24.0,,plate,2,1.0,30.0,,,3.0
5511,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,66.99999999999886,,tomato_salad,1,1.0,30.0,68.49999999999375,24.0,,plate,2,1.0,30.0,,,3.0
5512,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,65.74999999999858,,tomato_salad,1,1.0,30.0,67.24999999999346,24.0,,plate,2,1.0,30.0,,,3.0
5513,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,64.4999999999983,,tomato_salad,1,1.0,30.0,65.99999999999318,24.0,,plate,2,1.0,30.0,,,3.0
5514,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,63.24999999999801,,tomato_salad,1,1.0,30.0,64.7499999999929,24.0,,plate,2,1.0,30.0,,,3.0
5515,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,61.999999999997726,,tomato_salad,1,1.0,30.0,63.49999999999261,24.0,,plate,2,1.0,30.0,,,3.0
5516,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,60.74999999999744,,tomato_salad,1,1.0,30.0,62.249999999992326,24.0,,plate,2,1.0,30.0,,,3.0
5517,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,59.49999999999716,,tomato_salad,1,1.0,30.0,60.99999999999204,24.0,,plate,2,1.0,30.0,,,3.0
5518,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,58.249999999996874,,tomato_salad,1,1.0,30.0,59.74999999999176,24.0,,plate,2,1.0,30.0,,,3.0
5519,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.99999999999659,,tomato_salad,1,1.0,30.0,58.49999999999147,24.0,,plate,2,1.0,30.0,,,3.0
5520,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.31621556657754,55.8798317388366,,tomato_salad,1,1.0,30.0,57.24999999999119,24.0,,plate,2,1.0,30.0,,,3.0
5521,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.19459214040404,54.990475457837135,,tomato_salad,1,1.0,30.0,55.999999999990905,24.0,,plate,2,1.0,30.0,,,3.0
5522,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,58.07296871423054,54.10111917683767,,tomato_salad,1,1.0,30.0,54.74999999999062,24.0,,plate,2,1.0,30.0,,,3.0
5523,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,58.95134528805704,53.211762895838206,,tomato_salad,1,1.0,30.0,53.49999999999034,24.0,,plate,2,1.0,30.0,,,3.0
5524,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.82972186188354,52.32240661483874,,tomato_salad,1,1.0,30.0,52.24999999999005,24.0,,plate,2,1.0,30.0,,,3.0
5525,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.70809843571004,51.433050333839276,,tomato_salad,1,1.0,30.0,50.99999999998977,24.0,,plate,2,1.0,30.0,,,3.0
5526,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.58647500953654,50.543694052839896,,tomato_salad,1,1.0,30.0,49.749999999989484,24.0,,plate,2,1.0,30.0,,,3.0
5527,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.46485158336304,49.654337771840936,,tomato_salad,1,1.0,30.0,48.4999999999892,24.0,,plate,2,1.0,30.0,,,3.0
5528,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.34322815718954,48.76498149084197,,tomato_salad,1,1.0,30.0,47.249999999988916,24.0,,plate,2,1.0,30.0,,,3.0
5529,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.22160473101623,47.87562520984288,,tomato_salad,1,1.0,30.0,45.99999999998863,24.0,,plate,2,1.0,30.0,,,3.0
5530,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.09998130484344,46.986268928843415,,tomato_salad,1,1.0,30.0,44.74999999998835,24.0,,plate,2,1.0,30.0,,,3.0
5531,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.97835787867065,46.09691264784395,,tomato_salad,1,1.0,30.0,43.49999999998806,24.0,,plate,2,1.0,30.0,,,3.0
5532,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.85673445249786,45.207556366844486,,tomato_salad,1,1.0,30.0,42.24999999998778,24.0,,plate,2,1.0,30.0,,,3.0
5533,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.73511102632507,44.31820008584502,,tomato_salad,1,1.0,30.0,40.999999999987494,24.0,,plate,2,1.0,30.0,,,3.0
