tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,5992dd348b4eb7a4_score,player_af8e7a3b_x,player_af8e7a3b_y,player_af8e7a3b_move_target,player_af8e7a3b_item,player_af8e7a3b_score,player_af8e7a3b_cut_speed,player_af8e7a3b_speed,player_ee2efddf_x,player_ee2efddf_y,player_ee2efddf_move_target,player_ee2efddf_item,player_ee2efddf_score,player_ee2efddf_cut_speed,player_ee2efddf_speed,c83f8a570fb1bf50_score,d951337ba6f18d66_message,90bdefe223182f27_score
6164,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6165,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6166,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6167,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6168,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6169,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6170,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6171,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6172,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6173,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6174,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6175,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6176,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6177,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6178,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6179,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6180,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6181,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6182,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6183,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6184,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6185,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6186,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6187,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6188,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6189,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6190,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6191,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6192,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6193,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6194,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6195,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6196,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6197,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6198,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6199,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6200,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6201,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6202,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6203,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6204,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6205,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6206,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6207,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6208,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6209,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6210,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6211,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6212,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6213,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6214,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6215,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6216,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6217,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6218,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6219,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6220,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6221,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6222,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6223,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6224,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6225,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6226,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6227,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6228,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6229,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6230,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6231,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6232,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6233,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
