tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,54010d86cf75a416_score,player_5429486f_x,player_5429486f_y,player_5429486f_move_target,player_5429486f_item,player_5429486f_score,player_5429486f_cut_speed,player_5429486f_speed,player_58befc84_x,player_58befc84_y,player_58befc84_move_target,player_58befc84_item,player_58befc84_score,player_58befc84_cut_speed,player_58befc84_speed
3477,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3478,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3479,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3480,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3481,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3482,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3483,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3484,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3485,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3486,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3487,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3488,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3489,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3490,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3491,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3492,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3493,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3494,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_cut,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3495,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3496,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3497,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3498,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3499,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3500,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3501,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3502,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3503,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3504,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3505,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3506,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3507,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3508,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3509,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3510,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3511,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3512,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3513,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3514,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3515,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3516,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3517,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3518,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3519,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3520,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,71.11611652351695,24.88388347648305,,tomato,2,0.2,30.0
3521,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,70.2322330470339,25.7677669529661,,tomato,2,0.2,30.0
3522,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,69.34834957055085,26.65165042944915,,tomato,2,0.2,30.0
3523,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,68.4644660940678,27.535533905932198,,tomato,2,0.2,30.0
3524,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,67.58058261758475,28.419417382415247,,tomato,2,0.2,30.0
3525,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,66.6966991411017,29.303300858898297,,tomato,2,0.2,30.0
3526,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,65.81281566461865,30.187184335381346,,tomato,2,0.2,30.0
3527,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,64.9289321881356,31.071067811864395,,tomato,2,0.2,30.0
3528,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,64.04504871165256,31.954951288347445,,tomato,2,0.2,30.0
3529,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,63.161165235169506,32.838834764830494,,tomato,2,0.2,30.0
3530,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,0,1.0,12.0,62.277281758686456,33.722718241313544,,tomato,2,0.2,30.0
3531,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,0,1.0,12.0,61.39339828220341,34.60660171779659,,tomato,2,0.2,30.0
3532,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,0,1.0,12.0,60.50951480572036,35.49048519427964,,tomato,2,0.2,30.0
3533,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,0,1.0,12.0,59.62563132923731,36.37436867076269,,tomato,2,0.2,30.0
3534,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,0,1.0,12.0,58.74174785275426,37.25825214724574,,tomato,2,0.2,30.0
3535,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,0,1.0,12.0,57.85786437627121,38.14213562372879,,tomato,2,0.2,30.0
3536,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,0,1.0,12.0,56.97398089978816,39.02601910021184,,tomato,2,0.2,30.0
3537,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,0,1.0,12.0,56.19434681531624,39.95382555869017,,tomato,2,0.2,30.0
3538,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,0,1.0,12.0,56.179208272259245,41.203733885133886,,tomato,2,0.2,30.0
3539,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,0,1.0,12.0,56.164069729202254,42.4536422115776,,tomato,2,0.2,30.0
3540,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,0,1.0,12.0,56.14893118614526,43.70355053802132,,tomato,2,0.2,30.0
3541,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,0,1.0,12.0,56.13379264308827,44.953458864465034,,tomato,2,0.2,30.0
3542,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,0,1.0,12.0,56.11865410003128,46.20336719090875,,tomato,2,0.2,30.0
3543,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,0,1.0,12.0,56.10351555697429,47.453275517352466,,tomato,2,0.2,30.0
3544,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,0,1.0,12.0,56.088377013917295,48.70318384379618,,tomato,2,0.2,30.0
3545,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,0,1.0,12.0,56.0732384708603,49.9530921702399,,tomato,2,0.2,30.0
3546,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,0,1.0,12.0,56.058099927803205,51.203000496683615,,tomato,2,0.2,30.0
3547,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,0,1.0,12.0,56.042961384745865,52.45290882312733,,tomato,2,0.2,30.0
3548,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,0,1.0,12.0,56.027822841688526,53.70281714957105,,tomato,2,0.2,30.0
3549,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,0,1.0,12.0,56.01268429863118,54.95272547601476,,tomato,2,0.2,30.0
3550,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,0,1.0,12.0,56.00233106509781,56.20266313364169,,tomato,2,0.2,30.0
3551,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,0,1.0,12.0,56.00214661430291,57.45266312003295,,tomato,2,0.2,30.0
3552,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,0,1.0,12.0,56.001962163508004,58.70266310642421,,tomato,2,0.2,30.0
3553,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,0,1.0,12.0,56.0017777127131,59.95266309281547,,tomato,2,0.2,30.0
3554,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.500000000000256,,tomato_salad,0,1.0,12.0,56.001593261918195,61.20266307920673,,tomato,2,0.2,30.0
