tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,0d7bfe2f9ba950ec_score,player_34e6fcec_x,player_34e6fcec_y,player_34e6fcec_move_target,player_34e6fcec_item,player_34e6fcec_score,player_34e6fcec_cut_speed,player_34e6fcec_speed,player_a7b94e15_x,player_a7b94e15_y,player_a7b94e15_move_target,player_a7b94e15_item,player_a7b94e15_score,player_a7b94e15_cut_speed,player_a7b94e15_speed
3384,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3385,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3386,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3387,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3388,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3389,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3390,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3391,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3392,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3393,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3394,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3395,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3396,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3397,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3398,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3399,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3400,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3401,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3402,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3403,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3404,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3405,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3406,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3407,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3408,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3409,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3410,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3411,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3412,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3413,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3414,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3415,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3416,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3417,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3418,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3419,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3420,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3421,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3422,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3423,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3424,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3425,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3426,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3427,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3428,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3429,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3430,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3431,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3432,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3433,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3434,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3435,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3436,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3437,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3438,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3439,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3440,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3441,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3442,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3443,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3444,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3445,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3446,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3447,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3448,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3449,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3450,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3451,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3452,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3453,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3454,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3455,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3456,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3457,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3458,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3459,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3460,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3461,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
