tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,d79446e101953134_score,player_25d72083_x,player_25d72083_y,player_25d72083_move_target,player_25d72083_item,player_25d72083_score,player_25d72083_cut_speed,player_25d72083_speed,player_43d37880_x,player_43d37880_y,player_43d37880_move_target,player_43d37880_item,player_43d37880_score,player_43d37880_cut_speed,player_43d37880_speed
3265,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,74.75000000000426,,tomato_salad,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3266,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,76.00000000000455,,tomato_salad,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3267,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,77.25000000000483,,tomato_salad,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3268,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,78.50000000000512,,tomato_salad,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3269,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,79.7500000000054,,tomato_salad,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3270,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,81.00000000000568,,tomato_salad,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3271,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,82.25000000000597,,tomato_salad,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3272,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,83.50000000000625,,tomato_salad,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3273,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,84.75000000000654,,tomato_salad,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3274,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,86.00000000000682,,tomato_salad,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3275,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,87.2500000000071,,tomato_salad,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3276,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.49189088134284,88.29803951736653,,tomato_salad,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3277,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,41.37026745516934,89.18739579836529,,tomato_salad,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3278,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,42.24864402899584,90.07675207936404,,tomato_salad,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3279,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,43.12702060282234,90.9661083603628,,tomato_salad,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3280,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,44.00539717664884,91.85546464136155,,tomato_salad,1,1.0,30.0,102.74999999999972,24.0,,plate,1,1.0,30.0
3281,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,44.88377375047534,92.7448209223603,,tomato_salad,1,1.0,30.0,101.49999999999943,24.0,,plate,1,1.0,30.0
3282,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,45.76215032430184,93.63417720335906,,tomato_salad,1,1.0,30.0,100.24999999999915,24.0,,plate,1,1.0,30.0
3283,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,46.64052689812834,94.52353348435781,,tomato_salad,1,1.0,30.0,98.99999999999886,24.0,,plate,1,1.0,30.0
3284,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,47.51890347195484,95.41288976535657,,tomato_salad,1,1.0,30.0,97.74999999999858,24.0,,plate,1,1.0,30.0
3285,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,48.39728004578134,96.30224604635532,,tomato_salad,1,1.0,30.0,96.4999999999983,24.0,,plate,1,1.0,30.0
3286,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,49.275656619607844,97.19160232735408,,tomato_salad,1,1.0,30.0,95.24999999999801,24.0,,plate,1,1.0,30.0
3287,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,50.154033193434344,98.08095860835283,,tomato_salad,1,1.0,30.0,93.99999999999773,24.0,,plate,1,1.0,30.0
3288,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,51.032409767260845,98.97031488935158,,tomato_salad,1,1.0,30.0,92.74999999999744,24.0,,plate,1,1.0,30.0
3289,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,51.910786341087345,99.85967117035034,,tomato_salad,1,1.0,30.0,91.49999999999716,24.0,,plate,1,1.0,30.0
3290,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,52.789162914913845,100.7490274513491,,tomato_salad,1,1.0,30.0,90.24999999999687,24.0,,plate,1,1.0,30.0
3291,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,53.667539488740346,101.63838373234866,,tomato_salad,1,1.0,30.0,88.99999999999659,24.0,,plate,1,1.0,30.0
3292,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,54.545916062566846,102.52774001334835,,tomato_salad,1,1.0,30.0,87.87983173883686,24.31621556657754,,plate,1,1.0,30.0
3293,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,55.424292636393346,103.41709629434803,,tomato_salad,1,1.0,30.0,86.9904754578381,25.19459214040404,,plate,1,1.0,30.0
3294,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.311608376973936,103.31936371188569,,tomato_salad,1,1.0,30.0,86.10111917683935,26.07296871423054,,plate,1,1.0,30.0
3295,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,57.205947748575596,102.44606130813175,,tomato_salad,1,1.0,30.0,85.2117628958406,26.95134528805704,,plate,1,1.0,30.0
3296,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,58.100287120177256,101.5727589043778,,tomato_salad,1,1.0,30.0,84.32240661484184,27.82972186188354,,plate,1,1.0,30.0
3297,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,58.99462649177892,100.69945650062387,,tomato_salad,1,1.0,30.0,83.43305033384308,28.708098435710042,,plate,1,1.0,30.0
3298,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,59.88896586338058,99.82615409686993,,tomato_salad,1,1.0,30.0,82.54369405284433,29.586475009536542,,plate,1,1.0,30.0
3299,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,60.78330523498224,98.95285169311599,,tomato_salad,1,1.0,30.0,81.65433777184558,30.464851583363043,,plate,1,1.0,30.0
3300,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,61.6776446065839,98.07954928936205,,tomato_salad,1,1.0,30.0,80.76498149084682,31.343228157189543,,plate,1,1.0,30.0
3301,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,62.57198397818556,97.20624688560811,,tomato_salad,1,1.0,30.0,79.87562520984807,32.22160473101604,,plate,1,1.0,30.0
3302,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,63.46632334978722,96.33294448185417,,tomato_salad,1,1.0,30.0,78.98626892884931,33.099981304842544,,plate,1,1.0,30.0
3303,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,64.36066272138882,95.45964207810023,,tomato_salad,1,1.0,30.0,78.09691264785002,33.978357878669044,,plate,1,1.0,30.0
3304,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,65.25500209299004,94.58633967434629,,tomato_salad,1,1.0,30.0,77.20755636685033,34.856734452495544,,plate,1,1.0,30.0
3305,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,66.14934146459126,93.71303727059235,,tomato_salad,1,1.0,30.0,76.31820008585065,35.735111026322045,,plate,1,1.0,30.0
3306,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,67.0436808361925,92.83973486683841,,tomato_salad,1,1.0,30.0,75.42884380485096,36.613487600148545,,plate,1,1.0,30.0
3307,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,67.93802020779373,91.96643246308447,,tomato_salad,1,1.0,30.0,74.53948752385128,37.491864173975046,,plate,1,1.0,30.0
3308,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,68.83235957939495,91.09313005933053,,tomato_salad,1,1.0,30.0,73.65013124285159,38.370240747801546,,plate,1,1.0,30.0
3309,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,69.72669895099618,90.2198276555766,,tomato_salad,1,1.0,30.0,72.76077496185191,39.248617321628046,,plate,1,1.0,30.0
3310,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,70.6210383225974,89.34652525182265,,tomato_salad,1,1.0,30.0,72.0,40.0,,plate,1,1.0,30.0
3311,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,71.51537769419863,88.47322284806872,,tomato_salad,1,1.0,30.0,72.0,40.0,,,1,1.0,30.0
3312,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.40269365922092,87.59281192943969,,tomato_salad,1,1.0,30.0,72.0,40.0,,,1,1.0,30.0
3313,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,73.28670449173546,86.70905582734004,,tomato_salad,1,1.0,30.0,72.0,40.0,,,1,1.0,30.0
3314,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,74.17071532425001,85.82529972524038,,tomato_salad,1,1.0,30.0,72.0,40.0,,,1,1.0,30.0
3315,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,75.05472615676456,84.94154362314073,,tomato_salad,1,1.0,30.0,72.0,40.0,,,1,1.0,30.0
3316,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,75.9387369892791,84.05778752104108,,tomato_salad,1,1.0,30.0,72.0,40.0,,,1,1.0,30.0
3317,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,76.82274782179366,83.17403141894142,,tomato_salad,1,1.0,30.0,72.0,40.0,,,1,1.0,30.0
3318,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,77.7067586543082,82.29027531684177,,tomato_salad,1,1.0,30.0,72.0,40.0,,,1,1.0,30.0
3319,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,78.59076948682275,81.40651921474212,,tomato_salad,1,1.0,30.0,72.0,40.0,,,1,1.0,30.0
3320,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,79.4747803193368,80.52276311264247,,tomato_salad,1,1.0,30.0,72.0,40.0,,,1,1.0,30.0
3321,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,80.35879115185074,79.63900701054281,,tomato_salad,1,1.0,30.0,72.0,40.0,,,1,1.0,30.0
3322,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,81.24280198436468,78.75525090844316,,tomato_salad,1,1.0,30.0,72.0,40.0,,,1,1.0,30.0
3323,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,82.12681281687861,77.8714948063435,,tomato_salad,1,1.0,30.0,72.0,40.0,,,1,1.0,30.0
3324,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,83.01082364939256,76.98773870424385,,tomato_salad,1,1.0,30.0,72.0,40.0,,,1,1.0,30.0
3325,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,83.8948344819065,76.1039826021442,,tomato_salad,1,1.0,30.0,72.0,40.0,,,1,1.0,30.0
3326,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,84.77884531442044,75.22022650004455,,tomato_salad,1,1.0,30.0,72.0,40.0,,,1,1.0,30.0
3327,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,85.66285614693437,74.3364703979449,,tomato_salad,1,1.0,30.0,72.0,40.0,,,1,1.0,30.0
3328,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,86.54686697944831,73.45271429584524,,tomato_salad,1,1.0,30.0,72.0,40.0,,,1,1.0,30.0
3329,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.43087781196225,72.56895819374559,,tomato_salad,1,1.0,30.0,72.0,40.0,,,1,1.0,30.0
3330,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,tomato_salad,1,1.0,30.0,72.0,40.0,,,1,1.0,30.0
3331,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,,2,1.0,30.0,72.0,40.0,,,1,1.0,30.0
3332,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,,2,1.0,30.0,72.0,40.0,,,1,1.0,30.0
3333,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,,2,1.0,30.0,72.0,40.0,,,1,1.0,30.0
3334,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,,2,1.0,30.0,72.0,40.0,,,1,1.0,30.0
