tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,282cf5ee11cfbdc1_score,player_340a9ec1_x,player_340a9ec1_y,player_340a9ec1_move_target,player_340a9ec1_item,player_340a9ec1_score,player_340a9ec1_cut_speed,player_340a9ec1_speed,player_ed85bc66_x,player_ed85bc66_y,player_ed85bc66_move_target,player_ed85bc66_item,player_ed85bc66_score,player_ed85bc66_cut_speed,player_ed85bc66_speed
3979,0,1,,0,2,tomato,2.258333333333328,2,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3980,0,1,,0,2,tomato,2.2999999999999945,2,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3981,0,1,,0,2,tomato,2.341666666666661,2,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3982,0,1,,0,2,tomato,2.3833333333333275,2,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3983,0,1,,0,2,tomato,2.424999999999994,2,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3984,0,1,,0,2,tomato,2.4666666666666606,2,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3985,0,1,,0,2,tomato,2.508333333333327,2,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3986,0,1,,0,2,tomato,2.5499999999999936,2,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3987,0,1,,0,2,tomato,2.59166666666666,2,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3988,0,1,,0,2,tomato,2.6333333333333266,2,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3989,0,1,,0,2,tomato,2.674999999999993,2,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3990,0,1,,0,2,tomato,2.7166666666666597,2,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3991,0,1,,0,2,tomato,2.758333333333326,2,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3992,0,1,,0,2,tomato,2.7999999999999927,2,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3993,0,1,,0,2,tomato,2.8416666666666592,2,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3994,0,1,,0,2,tomato,2.8833333333333258,2,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3995,0,1,,0,2,tomato,2.9249999999999923,2,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3996,0,1,,0,2,tomato,2.966666666666659,2,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3997,0,1,,0,2,tomato_cut,3.0083333333333253,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3998,0,1,,0,2,tomato_cut,3.049999999999992,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3999,0,1,,0,2,tomato_cut,3.0916666666666583,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4000,0,1,,0,2,tomato_cut,3.133333333333325,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4001,0,1,,0,2,tomato_cut,3.1749999999999914,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4002,0,1,,0,2,tomato_cut,3.216666666666658,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4003,0,1,,0,2,tomato_cut,3.2583333333333244,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4004,0,1,,0,2,tomato_cut,3.299999999999991,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4005,0,1,,0,2,tomato_cut,3.3416666666666575,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4006,0,1,,0,2,tomato_cut,3.383333333333324,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4007,0,1,,0,2,tomato_cut,3.4249999999999905,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4008,0,1,,0,2,tomato_cut,3.466666666666657,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4009,0,1,,0,2,tomato_cut,3.5083333333333235,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4010,0,1,,0,2,tomato_cut,3.54999999999999,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4011,0,1,,0,2,tomato_cut,3.5916666666666566,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4012,0,1,,0,2,tomato_cut,3.633333333333323,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4013,0,1,,0,2,tomato_cut,3.6749999999999896,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4014,0,1,,0,2,tomato_cut,3.716666666666656,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4015,0,1,,0,2,tomato_cut,3.7583333333333226,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4016,0,1,,0,2,tomato_cut,3.799999999999989,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4017,0,1,,0,2,tomato_cut,3.8416666666666557,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4018,0,1,,0,2,tomato_cut,3.883333333333322,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4019,0,1,,0,2,tomato_cut,3.9249999999999887,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4020,0,1,,0,2,tomato_cut,3.9666666666666552,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4021,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4022,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4023,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4024,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4025,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4026,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4027,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4028,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4029,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4030,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4031,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4032,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4033,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4034,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4035,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4036,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4037,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4038,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4039,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4040,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4041,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4042,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4043,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4044,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4045,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4046,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4047,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4048,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4049,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4050,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4051,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4052,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4053,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4054,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4055,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4056,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
