tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,7cbf536e775fbb86_score,player_514d83b4_x,player_514d83b4_y,player_514d83b4_move_target,player_514d83b4_item,player_514d83b4_score,player_514d83b4_cut_speed,player_514d83b4_speed,player_eac5942a_x,player_eac5942a_y,player_eac5942a_move_target,player_eac5942a_item,player_eac5942a_score,player_eac5942a_cut_speed,player_eac5942a_speed
3704,0,1,,0,2,tomato,2.199999999999995,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,91.7088924499152,36.2911075500848,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3705,0,1,,0,2,tomato,2.208333333333328,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,92.06244584050842,35.93755415949158,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3706,0,1,,0,2,tomato,2.2166666666666615,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,92.41599923110164,35.58400076889836,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3707,0,1,,0,2,tomato,2.2249999999999948,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,92.76955262169486,35.23044737830514,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3708,0,1,,0,2,tomato,2.233333333333328,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,93.12310601228808,34.876893987711924,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3709,0,1,,0,2,tomato,2.2416666666666614,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,93.4766594028813,34.523340597118704,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3710,0,1,,0,2,tomato,2.2499999999999947,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,93.83021279347452,34.169787206525484,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3711,0,1,,0,2,tomato,2.258333333333328,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,94.18376618406774,33.816233815932264,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3712,0,1,,0,2,tomato,2.2666666666666613,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,94.53731957466096,33.462680425339045,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3713,0,1,,0,2,tomato,2.2749999999999946,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,94.89087296525418,33.109127034745825,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3714,0,1,,0,2,tomato,2.283333333333328,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,95.2444263558474,32.755573644152605,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3715,0,1,,0,2,tomato,2.291666666666661,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,95.59797974644061,32.402020253559385,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3716,0,1,,0,2,tomato,2.2999999999999945,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,95.95153313703383,32.048466862966166,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3717,0,1,,0,2,tomato,2.308333333333328,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,96.30508652762705,31.694913472372946,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3718,0,1,,0,2,tomato,2.316666666666661,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,96.65863991822027,31.341360081779726,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3719,0,1,,0,2,tomato,2.3249999999999944,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,97.0121933088135,30.987806691186506,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3720,0,1,,0,2,tomato,2.3333333333333277,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,97.36574669940671,30.634253300593286,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3721,0,1,,0,2,tomato,2.341666666666661,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,97.71930008999993,30.280699910000067,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3722,0,1,,0,2,tomato,2.3499999999999943,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,98.07285348059315,29.927146519406847,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3723,0,1,,0,2,tomato,2.3583333333333276,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,98.42640687118637,29.573593128813627,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3724,0,1,,0,2,tomato,2.366666666666661,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,98.77996026177959,29.220039738220407,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3725,0,1,,0,2,tomato,2.3749999999999942,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,99.13351365237281,28.866486347627188,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3726,0,1,,0,2,tomato,2.3833333333333275,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,99.48706704296603,28.512932957033968,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3727,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,99.84062043355925,28.159379566440748,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3728,0,1,,0,2,tomato,2.399999999999994,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,100.19417382415247,27.80582617584753,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3729,0,1,,0,2,tomato,2.4083333333333274,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,100.54772721474569,27.45227278525431,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3730,0,1,,0,2,tomato,2.4166666666666607,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,100.90128060533891,27.09871939466109,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3731,0,1,,0,2,tomato,2.424999999999994,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,101.25483399593213,26.74516600406787,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3732,0,1,,0,2,tomato,2.4333333333333274,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,101.60838738652535,26.39161261347465,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3733,0,1,,0,2,tomato,2.4416666666666607,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,101.96194077711857,26.03805922288143,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3734,0,1,,0,2,tomato,2.449999999999994,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,102.31549416771179,25.68450583228821,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3735,0,1,,0,2,tomato,2.4583333333333273,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,102.66904755830501,25.33095244169499,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3736,0,1,,0,2,tomato,2.4666666666666606,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,103.02260094889823,24.97739905110177,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3737,0,1,,0,2,tomato,2.474999999999994,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,103.37615433949145,24.62384566050855,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3738,0,1,,0,2,tomato,2.483333333333327,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,103.72970773008467,24.27029226991533,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3739,0,1,,0,2,tomato,2.4916666666666605,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3740,0,1,,0,2,tomato,2.499999999999994,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3741,0,1,,0,2,tomato,2.508333333333327,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3742,0,1,,0,2,tomato,2.5166666666666604,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3743,0,1,,0,2,tomato,2.5249999999999937,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3744,0,1,,0,2,tomato,2.533333333333327,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3745,0,1,,0,2,tomato,2.5416666666666603,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3746,0,1,,0,2,tomato,2.5499999999999936,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3747,0,1,,0,2,tomato,2.558333333333327,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3748,0,1,,0,2,tomato,2.56666666666666,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3749,0,1,,0,2,tomato,2.5749999999999935,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3750,0,1,,0,2,tomato,2.583333333333327,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3751,0,1,,0,2,tomato,2.59166666666666,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3752,0,1,,0,2,tomato,2.5999999999999934,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3753,0,1,,0,2,tomato,2.6083333333333267,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3754,0,1,,0,2,tomato,2.61666666666666,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3755,0,1,,0,2,tomato,2.6249999999999933,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3756,0,1,,0,2,tomato,2.6333333333333266,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3757,0,1,,0,2,tomato,2.64166666666666,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3758,0,1,,0,2,tomato,2.6499999999999932,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3759,0,1,,0,2,tomato,2.6583333333333266,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3760,0,1,,0,2,tomato,2.66666666666666,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3761,0,1,,0,2,tomato,2.674999999999993,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3762,0,1,,0,2,tomato,2.6833333333333265,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3763,0,1,,0,2,tomato,2.6916666666666598,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3764,0,1,,0,2,tomato,2.699999999999993,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,103.64644660940678,24.35355339059322,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3765,0,1,,0,2,tomato,2.7083333333333264,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,103.29289321881356,24.70710678118644,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3766,0,1,,0,2,tomato,2.7166666666666597,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,102.93933982822034,25.06066017177966,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3767,0,1,,0,2,tomato,2.724999999999993,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,102.58578643762712,25.41421356237288,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3768,0,1,,0,2,tomato,2.7333333333333263,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,102.2322330470339,25.7677669529661,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3769,0,1,,0,2,tomato,2.7416666666666596,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,101.87867965644068,26.12132034355932,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3770,0,1,,0,2,tomato,2.749999999999993,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,101.52512626584746,26.47487373415254,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3771,0,1,,0,2,tomato,2.758333333333326,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,101.17157287525424,26.828427124745758,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3772,0,1,,0,2,tomato,2.7666666666666595,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,100.81801948466102,27.181980515338978,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3773,0,1,,0,2,tomato,2.774999999999993,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,100.4644660940678,27.535533905932198,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3774,0,1,,0,2,tomato,2.783333333333326,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,100.11091270347458,27.889087296525418,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3775,0,1,,0,2,tomato,2.7916666666666594,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,99.75735931288136,28.242640687118637,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3776,0,1,,0,2,tomato,2.7999999999999927,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,99.40380592228814,28.596194077711857,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3777,0,1,,0,2,tomato,2.808333333333326,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,99.05025253169492,28.949747468305077,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3778,0,1,,0,2,tomato,2.8166666666666593,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,98.6966991411017,29.303300858898297,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3779,0,1,,0,2,tomato,2.8249999999999926,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,98.34314575050848,29.656854249491516,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3780,0,1,,0,2,tomato,2.833333333333326,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,97.98959235991526,30.010407640084736,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3781,0,1,,0,2,tomato,2.8416666666666592,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,97.63603896932204,30.363961030677956,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
