tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,52f77cf68bb0f4a7_score,player_1ff115f2_x,player_1ff115f2_y,player_1ff115f2_move_target,player_1ff115f2_item,player_1ff115f2_score,player_1ff115f2_cut_speed,player_1ff115f2_speed,player_1edfaa6c_x,player_1edfaa6c_y,player_1edfaa6c_move_target,player_1edfaa6c_item,player_1edfaa6c_score,player_1edfaa6c_cut_speed,player_1edfaa6c_speed
3276,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,62.5807843281139,49.53690632871912,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3277,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,62.93213588151419,49.18116472878595,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3278,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,63.283487434914484,48.82542312885278,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3279,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,63.63483898831506,48.469681528919615,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3280,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,63.986190541715786,48.11393992898645,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3281,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,64.33754209511677,47.75819832905328,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3282,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,64.68889364851778,47.40245672912011,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3283,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,65.04024520191878,47.04671512918694,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3284,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,65.39159675531978,46.690973529253775,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3285,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,65.74294830872078,46.33523192932061,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3286,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,66.09429986212179,45.97949032938744,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3287,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,66.44565141552279,45.62374872945427,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3288,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,66.79700296892379,45.2680071295211,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3289,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,67.1483545223248,44.912265529587934,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3290,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,67.4997060757258,44.556523929654766,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3291,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,67.8510576291268,44.2007823297216,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3292,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,68.2024091825278,43.84504072978843,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3293,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,68.5537607359288,43.48929912985526,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3294,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,68.90511228932981,43.13355752992209,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3295,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,69.25646384273081,42.777815929988925,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3296,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,69.60781539613181,42.42207433005576,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3297,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,69.95916694953225,42.06633273012259,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3298,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,70.31051850293227,41.71059113018942,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3299,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,70.66187005633229,41.35484953025625,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3300,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.01322160973233,40.999107930323085,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3301,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.36457316313235,40.64336633038992,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3302,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.71592471653237,40.28762473045675,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3303,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.80830517140372,39.82371684469723,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3304,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.8143619267655,39.32375353032893,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3305,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.82041868212728,38.82379021596063,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3306,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.82647543748907,38.32382690159233,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3307,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.83253219285093,37.823863587224025,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3308,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.83858894821341,37.323900272855724,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3309,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.8446457035759,36.82393695848742,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3310,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.8507024589384,36.32397364411912,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3311,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.8567592143009,35.82401032975082,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3312,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.86281596966337,35.32404701538252,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3313,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.86887272502587,34.82408370101422,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3314,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.87492948038836,34.324120386645916,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3315,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.88098623575084,33.824157072277615,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3316,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.88704299111333,33.32419375790931,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3317,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.89309974647583,32.82423044354101,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3318,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.89915650183832,32.32426712917271,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3319,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.9052132572008,31.82430381480428,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3320,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.91127001256329,31.324340500435625,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3321,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.91732676792579,30.824377186066968,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3322,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.92338352328828,30.32441387169831,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3323,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.92944027865077,29.824450557329655,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3324,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.93549703401327,29.324487242961,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3325,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.94155378937576,28.824523928592342,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3326,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.94761054473825,28.324560614223685,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3327,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.95366730010075,27.82459729985503,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3328,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.95972405546324,27.324633985486372,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3329,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.96578081082573,26.824670671117715,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3330,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.97183756618823,26.32470735674906,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3331,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.97789432155072,25.824744042380402,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3332,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.98395107691321,25.324780728011746,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3333,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.99000783227571,24.82481741364309,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3334,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.99606458763822,24.324854099274432,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3335,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,24.0,,,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3336,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3337,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3338,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3339,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3340,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3341,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3342,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3343,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3344,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3345,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3346,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3347,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3348,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3349,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3350,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3351,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3352,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
