tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,8b55d997442c5ec8_score,player_7a882870_x,player_7a882870_y,player_7a882870_move_target,player_7a882870_item,player_7a882870_score,player_7a882870_cut_speed,player_7a882870_speed,player_19d3005d_x,player_19d3005d_y,player_19d3005d_move_target,player_19d3005d_item,player_19d3005d_score,player_19d3005d_cut_speed,player_19d3005d_speed
3272,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3273,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3274,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3275,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3276,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3277,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3278,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3279,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3280,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3281,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,55.499999999999744,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3282,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,54.99999999999949,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3283,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,54.49999999999923,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3284,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,53.99999999999898,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3285,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,53.49999999999872,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3286,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,52.999999999998465,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3287,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,52.49999999999821,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3288,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,51.999999999997954,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3289,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,51.4999999999977,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3290,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,50.99999999999744,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3291,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,50.499999999997186,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3292,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,49.99999999999693,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3293,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,49.499999999996675,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3294,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,48.99999999999642,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3295,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,48.49999999999616,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3296,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,47.99999999999591,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3297,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,47.49999999999565,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3298,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,46.999999999995396,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3299,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,46.49999999999514,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3300,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,45.999999999994884,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3301,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,45.49999999999463,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3302,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,44.99999999999437,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3303,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,44.49999999999412,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3304,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,43.99999999999386,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3305,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,43.499999999993605,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3306,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,42.99999999999335,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3307,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,42.49999999999309,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3308,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,41.99999999999284,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3309,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,41.49999999999258,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3310,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.999999999992326,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3311,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.49999999999207,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3312,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.14054025181224,40.05770299503217,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3313,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.49189088134284,39.70196048263281,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3314,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.84324151087344,39.346217970233454,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3315,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,57.19459214040404,38.990475457834094,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3316,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,57.54594276993464,38.634732945434735,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3317,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,57.89729339946524,38.278990433035375,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3318,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,58.24864402899584,37.923247920636015,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3319,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,58.59999465852644,37.567505408236656,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3320,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,58.95134528805704,37.211762895837296,,,2,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
3321,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,59.30269591758764,36.85602038343794,,,2,1.0,12.0,102.74999999999972,24.0,,plate,0,0.2,30.0
3322,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,59.65404654711824,36.50027787103858,,,2,1.0,12.0,101.49999999999943,24.0,,plate,0,0.2,30.0
3323,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,60.00539717664884,36.14453535863922,,,2,1.0,12.0,100.24999999999915,24.0,,plate,0,0.2,30.0
3324,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,60.35674780617944,35.78879284623986,,,2,1.0,12.0,98.99999999999886,24.0,,plate,0,0.2,30.0
3325,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,60.70809843571004,35.4330503338405,,,2,1.0,12.0,97.74999999999858,24.0,,plate,0,0.2,30.0
3326,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,61.05944906524064,35.07730782144114,,,2,1.0,12.0,96.4999999999983,24.0,,plate,0,0.2,30.0
3327,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,61.41079969477124,34.72156530904178,,,2,1.0,12.0,95.24999999999801,24.0,,plate,0,0.2,30.0
3328,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,61.76215032430184,34.36582279664242,,,2,1.0,12.0,93.99999999999773,24.0,,plate,0,0.2,30.0
3329,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,62.11350095383244,34.01008028424306,,,2,1.0,12.0,92.74999999999744,24.0,,plate,0,0.2,30.0
3330,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,62.46485158336304,33.6543377718437,,,2,1.0,12.0,91.49999999999716,24.0,,plate,0,0.2,30.0
3331,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,62.81620221289364,33.29859525944434,,,2,1.0,12.0,90.24999999999687,24.0,,plate,0,0.2,30.0
3332,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,63.16755284242424,32.94285274704498,,,2,1.0,12.0,88.99999999999659,24.0,,plate,0,0.2,30.0
3333,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,63.51890347195484,32.58711023464562,,,2,1.0,12.0,88.0,24.0,,plate,0,0.2,30.0
3334,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,63.87025410148544,32.23136772224592,,,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3335,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,64.22160473101604,31.875625209846195,,,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3336,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,64.57295536054664,31.51988269744648,,,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3337,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,64.92430599007724,31.164140185046765,,,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3338,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,65.27565661960784,30.80839767264705,,,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3339,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,65.62700724913844,30.452655160247335,,,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3340,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,65.97835787866904,30.09691264784762,,,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3341,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,66.32970850819964,29.741170135447906,,,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3342,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,66.68105913773024,29.38542762304819,,,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3343,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,67.03240976726084,29.029685110648476,,,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3344,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,67.38376039679144,28.67394259824876,,,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3345,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,67.73511102632204,28.318200085849046,,,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3346,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,68.08646165585264,27.96245757344933,,,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3347,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,68.43781228538325,27.606715061049616,,,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3348,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,68.78916291491385,27.2509725486499,,,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3349,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,69.14051354444445,26.895230036250187,,,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3350,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,69.49186417397505,26.53948752385047,,,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3351,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,69.84321480350565,26.183745011450757,,,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3352,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,70.19456543303625,25.828002499051042,,,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
