tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,00d11ae469e68e2c_score,player_f704c1b9_x,player_f704c1b9_y,player_f704c1b9_move_target,player_f704c1b9_item,player_f704c1b9_score,player_f704c1b9_cut_speed,player_f704c1b9_speed,player_10281b26_x,player_10281b26_y,player_10281b26_move_target,player_10281b26_item,player_10281b26_score,player_10281b26_cut_speed,player_10281b26_speed
3284,0,1,,0,2,,0,3,,1,0,tomato,0.125,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,45.25000000000256,,tomato_cut,3,1.0,30.0
3285,0,1,,0,2,,0,3,,1,0,tomato,0.16666666666666666,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,46.50000000000284,,tomato_cut,3,1.0,30.0
3286,0,1,,0,2,,0,3,,1,0,tomato,0.20833333333333331,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,47.750000000003126,,tomato_cut,3,1.0,30.0
3287,0,1,,0,2,,0,3,,1,0,tomato,0.24999999999999997,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,49.00000000000341,,tomato_cut,3,1.0,30.0
3288,0,1,,0,2,,0,3,,1,0,tomato,0.29166666666666663,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,50.250000000003695,,tomato_cut,3,1.0,30.0
3289,0,1,,0,2,,0,3,,1,0,tomato,0.3333333333333333,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,51.50000000000398,,tomato_cut,3,1.0,30.0
3290,0,1,,0,2,,0,3,,1,0,tomato,0.375,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,52.75000000000426,,tomato_cut,3,1.0,30.0
3291,0,1,,0,2,,0,3,,1,0,tomato,0.4166666666666667,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,54.00000000000455,,tomato_cut,3,1.0,30.0
3292,0,1,,0,2,,0,3,,1,0,tomato,0.45833333333333337,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,55.25000000000483,,tomato_cut,3,1.0,30.0
3293,0,1,,0,2,,0,3,,1,0,tomato,0.5,0,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,56.0,,tomato_cut,3,1.0,30.0
3294,0,1,,0,2,,0,3,,1,0,tomato,0.5416666666666666,0,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,56.0,,,3,1.0,30.0
3295,0,1,,0,2,,0,3,,1,0,tomato,0.5833333333333333,0,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,56.0,,,3,1.0,30.0
3296,0,1,,0,2,,0,3,,1,0,tomato,0.6249999999999999,0,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,56.0,,,3,1.0,30.0
3297,0,1,,0,2,,0,3,,1,0,tomato,0.6666666666666665,0,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,56.0,,,3,1.0,30.0
3298,0,1,,0,2,,0,3,,1,0,tomato,0.7083333333333331,0,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,56.0,,,3,1.0,30.0
3299,0,1,,0,2,,0,3,,1,0,tomato,0.7499999999999998,0,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,56.0,,,3,1.0,30.0
3300,0,1,,0,2,,0,3,,1,0,tomato,0.7916666666666664,0,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,56.0,,,3,1.0,30.0
3301,0,1,,0,2,,0,3,,1,0,tomato,0.833333333333333,0,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,56.0,,,3,1.0,30.0
3302,0,1,,0,2,,0,3,,1,0,tomato,0.8749999999999997,0,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,56.0,,,3,1.0,30.0
3303,0,1,,0,2,,0,3,,1,0,tomato,0.9166666666666663,0,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,56.0,,,3,1.0,30.0
3304,0,1,,0,2,,0,3,,1,0,tomato,0.9583333333333329,0,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,56.0,,,3,1.0,30.0
3305,0,1,,0,2,,0,3,,1,0,tomato,0.9999999999999996,0,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,56.0,,,3,1.0,30.0
3306,0,1,,0,2,,0,3,,1,0,tomato,1.0416666666666663,1,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,56.0,,,3,1.0,30.0
3307,0,1,,0,2,,0,3,,1,0,tomato,1.083333333333333,1,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,56.0,,,3,1.0,30.0
3308,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,56.0,,,3,1.0,30.0
3309,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,56.0,,,3,1.0,30.0
3310,0,1,,0,2,,0,3,,1,0,tomato,1.2083333333333333,1,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,56.0,,,3,1.0,30.0
3311,0,1,,0,2,,0,3,,1,0,tomato,1.25,1,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,56.0,,,3,1.0,30.0
3312,0,1,,0,2,,0,3,,1,0,tomato,1.2916666666666667,1,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,56.0,,,3,1.0,30.0
3313,0,1,,0,2,,0,3,,1,0,tomato,1.3333333333333335,1,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,56.0,,,3,1.0,30.0
3314,0,1,,0,2,,0,3,,1,0,tomato,1.3750000000000002,1,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,56.0,,,3,1.0,30.0
3315,0,1,,0,2,,0,3,,1,0,tomato,1.416666666666667,1,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,56.0,,,3,1.0,30.0
3316,0,1,,0,2,,0,3,,1,0,tomato,1.4583333333333337,1,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,56.0,,,3,1.0,30.0
3317,0,1,,0,2,,0,3,,1,0,tomato,1.5000000000000004,1,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,56.0,,,3,1.0,30.0
3318,0,1,,0,2,,0,3,,1,0,tomato,1.5416666666666672,1,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,57.250000000000284,,,3,1.0,30.0
3319,0,1,,0,2,,0,3,,1,0,tomato,1.583333333333334,1,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,58.50000000000057,,,3,1.0,30.0
3320,0,1,,0,2,,0,3,,1,0,tomato,1.6250000000000007,1,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,59.75000000000085,,,3,1.0,30.0
3321,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,61.00000000000114,,,3,1.0,30.0
3322,0,1,,0,2,,0,3,,1,0,tomato,1.7083333333333341,1,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,62.25000000000142,,,3,1.0,30.0
3323,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,63.500000000001705,,,3,1.0,30.0
3324,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666676,1,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,64.75000000000199,,,3,1.0,30.0
3325,0,1,,0,2,,0,3,,1,0,tomato,1.8333333333333344,1,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,66.00000000000227,,,3,1.0,30.0
3326,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,67.25000000000256,,,3,1.0,30.0
3327,0,1,,0,2,,0,3,,1,0,tomato,1.9166666666666679,1,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,68.50000000000284,,,3,1.0,30.0
3328,0,1,,0,2,,0,3,,1,0,tomato,1.9583333333333346,1,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,69.75000000000313,,,3,1.0,30.0
3329,0,1,,0,2,,0,3,,1,0,tomato,2.0000000000000013,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,71.00000000000341,,,3,1.0,30.0
3330,0,1,,0,2,,0,3,,1,0,tomato,2.041666666666668,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,72.2500000000037,,,3,1.0,30.0
3331,0,1,,0,2,,0,3,,1,0,tomato,2.0833333333333344,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,73.50000000000398,,,3,1.0,30.0
3332,0,1,,0,2,,0,3,,1,0,tomato,2.125000000000001,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,74.75000000000426,,,3,1.0,30.0
3333,0,1,,0,2,,0,3,,1,0,tomato,2.1666666666666674,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,76.00000000000455,,,3,1.0,30.0
3334,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,77.25000000000483,,,3,1.0,30.0
3335,0,1,,0,2,,0,3,,1,0,tomato,2.2500000000000004,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,78.50000000000512,,,3,1.0,30.0
3336,0,1,,0,2,,0,3,,1,0,tomato,2.291666666666667,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,79.7500000000054,,,3,1.0,30.0
3337,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,81.00000000000568,,,3,1.0,30.0
3338,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,82.25000000000597,,,3,1.0,30.0
3339,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,2,1.0,30.0,40.0,83.50000000000625,,,3,1.0,30.0
3340,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.88388347648305,24.88388347648305,,,2,1.0,30.0,40.0,84.75000000000654,,,3,1.0,30.0
3341,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,25.7677669529661,25.7677669529661,,,2,1.0,30.0,40.0,86.00000000000682,,,3,1.0,30.0
3342,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,26.65165042944915,26.65165042944915,,,2,1.0,30.0,40.0,87.2500000000071,,,3,1.0,30.0
3343,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,27.535533905932198,27.535533905932198,,,2,1.0,30.0,40.49189088134284,88.29803951736653,,,3,1.0,30.0
3344,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,28.419417382415247,28.419417382415247,,,2,1.0,30.0,41.37026745516934,89.18739579836529,,,3,1.0,30.0
3345,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,29.303300858898297,29.303300858898297,,,2,1.0,30.0,42.24864402899584,90.07675207936404,,,3,1.0,30.0
3346,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,30.187184335381346,30.187184335381346,,,2,1.0,30.0,43.12702060282234,90.9661083603628,,,3,1.0,30.0
3347,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,31.071067811864395,31.071067811864395,,,2,1.0,30.0,44.00539717664884,91.85546464136155,,,3,1.0,30.0
3348,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,31.954951288347445,31.954951288347445,,,2,1.0,30.0,44.88377375047534,92.7448209223603,,,3,1.0,30.0
3349,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,32.838834764830494,32.838834764830494,,,2,1.0,30.0,45.76215032430184,93.63417720335906,,,3,1.0,30.0
3350,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,33.722718241313544,33.722718241313544,,,2,1.0,30.0,46.64052689812834,94.52353348435781,,,3,1.0,30.0
3351,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,34.60660171779659,34.60660171779659,,,2,1.0,30.0,47.51890347195484,95.41288976535657,,,3,1.0,30.0
3352,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,35.49048519427964,35.49048519427964,,,2,1.0,30.0,48.39728004578134,96.30224604635532,,,3,1.0,30.0
3353,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,36.37436867076269,36.37436867076269,,,2,1.0,30.0,49.275656619607844,97.19160232735408,,,3,1.0,30.0
3354,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,37.25825214724574,37.25825214724574,,,2,1.0,30.0,50.154033193434344,98.08095860835283,,,3,1.0,30.0
3355,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,38.14213562372879,38.14213562372879,,,2,1.0,30.0,51.032409767260845,98.97031488935158,,,3,1.0,30.0
3356,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,39.02601910021184,39.02601910021184,,,2,1.0,30.0,51.910786341087345,99.85967117035034,,,3,1.0,30.0
3357,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,52.789162914913845,100.7490274513491,,,3,1.0,30.0
3358,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,53.667539488740346,101.63838373234866,,,3,1.0,30.0
