tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,09729f07c95d242e_score,player_bee5b9be_x,player_bee5b9be_y,player_bee5b9be_move_target,player_bee5b9be_item,player_bee5b9be_score,player_bee5b9be_cut_speed,player_bee5b9be_speed,player_bf038dd4_x,player_bf038dd4_y,player_bf038dd4_move_target,player_bf038dd4_item,player_bf038dd4_score,player_bf038dd4_cut_speed,player_bf038dd4_speed,8dfa05ef36424bfe_score,0f5121f73142148a_message,129314a46be6f6b0_score
1677,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,tomato_cut,0,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0,,,
1678,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,tomato_cut,0,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0,,,
1679,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,tomato_cut,0,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0,,,
1680,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,tomato_cut,0,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0,,,
1681,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,tomato_cut,0,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0,,,
1682,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,tomato_cut,0,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0,,,
1683,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,tomato_cut,0,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0,,,
1684,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,tomato_cut,0,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0,,,
1685,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,tomato_cut,0,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0,,,
1686,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,tomato_cut,0,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0,,,
1687,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,tomato_cut,0,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0,,,
1688,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,tomato_cut,0,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0,,,
1689,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,tomato_cut,0,1.0,30.0,24.0,88.0,,plate,0,1.0,30.0,,,
1690,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,tomato_cut,0,1.0,30.0,24.0,89.25000000000028,,plate,0,1.0,30.0,,,
1691,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,tomato_cut,0,1.0,30.0,24.0,90.50000000000057,,plate,0,1.0,30.0,,,
1692,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,tomato_cut,0,1.0,30.0,24.0,91.75000000000085,,plate,0,1.0,30.0,,,
1693,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,tomato_cut,0,1.0,30.0,24.0,93.00000000000114,,plate,0,1.0,30.0,,,
1694,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,tomato_cut,0,1.0,30.0,24.0,94.25000000000142,,plate,0,1.0,30.0,,,
1695,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,tomato_cut,0,1.0,30.0,24.0,95.5000000000017,,plate,0,1.0,30.0,,,
1696,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,tomato_cut,0,1.0,30.0,24.0,96.75000000000199,,plate,0,1.0,30.0,,,
1697,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,tomato_cut,0,1.0,30.0,24.0,98.00000000000227,,plate,0,1.0,30.0,,,
1698,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,tomato_cut,0,1.0,30.0,24.0,99.25000000000256,,plate,0,1.0,30.0,,,
1699,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,tomato_cut,0,1.0,30.0,24.0,100.50000000000284,,plate,0,1.0,30.0,,,
1700,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,tomato_cut,0,1.0,30.0,24.0,101.75000000000313,,plate,0,1.0,30.0,,,
1701,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,tomato_cut,0,1.0,30.0,24.0,103.00000000000341,,plate,0,1.0,30.0,,,
1702,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,tomato_cut,0,1.0,30.0,24.0,104.2500000000037,,plate,0,1.0,30.0,,,
1703,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,tomato_cut,0,1.0,30.0,24.0,105.50000000000398,,plate,0,1.0,30.0,,,
1704,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,tomato_cut,0,1.0,30.0,24.0,106.75000000000426,,plate,0,1.0,30.0,,,
1705,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,tomato_cut,0,1.0,30.0,24.0,108.00000000000455,,plate,0,1.0,30.0,,,
1706,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.0,,tomato_cut,0,1.0,30.0,24.0,109.25000000000483,,plate,0,1.0,30.0,,,
1707,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,73.25000000000028,,tomato_cut,0,1.0,30.0,24.0,110.50000000000512,,plate,0,1.0,30.0,,,
1708,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,74.50000000000057,,tomato_cut,0,1.0,30.0,24.0,111.7500000000054,,plate,0,1.0,30.0,,,
1709,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,75.75000000000085,,tomato_cut,0,1.0,30.0,24.0,113.00000000000568,,plate,0,1.0,30.0,,,
1710,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,77.00000000000114,,tomato_cut,0,1.0,30.0,24.0,114.25000000000597,,plate,0,1.0,30.0,,,
1711,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,78.25000000000142,,tomato_cut,0,1.0,30.0,24.0,115.50000000000625,,plate,0,1.0,30.0,,,
1712,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,79.5000000000017,,tomato_cut,0,1.0,30.0,24.0,116.75000000000654,,plate,0,1.0,30.0,,,
1713,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,80.75000000000199,,tomato_cut,0,1.0,30.0,24.0,118.00000000000682,,plate,0,1.0,30.0,,,
1714,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,82.00000000000227,,tomato_cut,0,1.0,30.0,24.0,119.2500000000071,,plate,0,1.0,30.0,,,
1715,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,83.25000000000256,,tomato_cut,0,1.0,30.0,24.49189088134284,120.29803951736653,,plate,0,1.0,30.0,,,
1716,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,84.50000000000284,,tomato_cut,0,1.0,30.0,25.37026745516934,121.18739579836529,,plate,0,1.0,30.0,,,
1717,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,85.75000000000313,,tomato_cut,0,1.0,30.0,26.24864402899584,122.07675207936404,,plate,0,1.0,30.0,,,
1718,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,87.00000000000341,,tomato_cut,0,1.0,30.0,27.12702060282234,122.9661083603628,,plate,0,1.0,30.0,,,
1719,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,tomato_cut,0,1.0,30.0,28.00539717664884,123.85546464136155,,plate,0,1.0,30.0,,,
1720,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,tomato_cut,0,1.0,30.0,28.883773750475342,124.7448209223603,,plate,0,1.0,30.0,,,
1721,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,tomato_cut,0,1.0,30.0,29.762150324301842,125.63417720335906,,plate,0,1.0,30.0,,,
1722,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,tomato_cut,0,1.0,30.0,30.640526898128343,126.52353348435781,,plate,0,1.0,30.0,,,
1723,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,tomato_cut,0,1.0,30.0,31.518903471954843,127.41288976535657,,plate,0,1.0,30.0,,,
1724,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,tomato_cut,0,1.0,30.0,32.39728004578134,128.30224604635532,,plate,0,1.0,30.0,,,
1725,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,tomato_cut,0,1.0,30.0,33.275656619607844,129.19160232735408,,plate,0,1.0,30.0,,,
1726,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,tomato_cut,0,1.0,30.0,34.154033193434344,130.08095860835283,,plate,0,1.0,30.0,,,
1727,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,tomato_cut,0,1.0,30.0,35.032409767260845,130.97031488935158,,plate,0,1.0,30.0,,,
1728,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,tomato_cut,0,1.0,30.0,35.910786341087345,131.85967117035034,,plate,0,1.0,30.0,,,
1729,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,tomato_cut,0,1.0,30.0,36.789162914913845,132.7490274513491,,plate,0,1.0,30.0,,,
1730,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,tomato_cut,0,1.0,30.0,37.6675394887403,133.63838373234785,,plate,0,1.0,30.0,,,
1731,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,tomato_cut,0,1.0,30.0,38.54591606256609,134.5277400133466,,plate,0,1.0,30.0,,,
1732,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,tomato_cut,0,1.0,30.0,39.42429263639188,135.4170962943456,,plate,0,1.0,30.0,,,
1733,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,tomato_cut,0,1.0,30.0,40.31160837697216,135.31936371188277,,plate,0,1.0,30.0,,,
1734,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,tomato_cut,0,1.0,30.0,41.20594774857382,134.4460613081274,,plate,0,1.0,30.0,,,
1735,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,tomato_cut,0,1.0,30.0,42.10028712017548,133.57275890437205,,plate,0,1.0,30.0,,,
1736,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,tomato_cut,0,1.0,30.0,42.994626491777574,132.6994565006167,,plate,0,1.0,30.0,,,
1737,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,tomato_cut,0,1.0,30.0,43.888965863379944,131.82615409686142,,plate,0,1.0,30.0,,,
1738,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,tomato_cut,0,1.0,30.0,44.783305234982315,130.95285169310716,,plate,0,1.0,30.0,,,
1739,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,tomato_cut,0,1.0,30.0,45.677644606584686,130.07954928935294,,plate,0,1.0,30.0,,,
1740,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,tomato_cut,0,1.0,30.0,46.571983978187056,129.20624688559872,,plate,0,1.0,30.0,,,
1741,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,tomato_cut,0,1.0,30.0,47.46632334978943,128.3329444818445,,plate,0,1.0,30.0,,,
1742,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,tomato_cut,0,1.0,30.0,48.3606627213918,127.45964207809044,,plate,0,1.0,30.0,,,
