tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,4c8b20609aa9b4c7_score,player_c2bcb3be_x,player_c2bcb3be_y,player_c2bcb3be_move_target,player_c2bcb3be_item,player_c2bcb3be_score,player_c2bcb3be_cut_speed,player_c2bcb3be_speed,player_f5678f13_x,player_f5678f13_y,player_f5678f13_move_target,player_f5678f13_item,player_f5678f13_score,player_f5678f13_cut_speed,player_f5678f13_speed
4100,0,1,,0,2,tomato,1.1249999999999998,1,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4101,0,1,,0,2,tomato,1.1666666666666665,1,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4102,0,1,,0,2,tomato,1.2083333333333333,1,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4103,0,1,,0,2,tomato,1.25,1,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4104,0,1,,0,2,tomato,1.2916666666666667,1,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4105,0,1,,0,2,tomato,1.3333333333333335,1,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4106,0,1,,0,2,tomato,1.3750000000000002,1,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4107,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4108,0,1,,0,2,tomato,1.4583333333333337,1,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4109,0,1,,0,2,tomato,1.5000000000000004,1,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4110,0,1,,0,2,tomato,1.5416666666666672,1,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4111,0,1,,0,2,tomato,1.583333333333334,1,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4112,0,1,,0,2,tomato,1.6250000000000007,1,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4113,0,1,,0,2,tomato,1.6666666666666674,1,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4114,0,1,,0,2,tomato,1.7083333333333341,1,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4115,0,1,,0,2,tomato,1.7500000000000009,1,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4116,0,1,,0,2,tomato,1.7916666666666676,1,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4117,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4118,0,1,,0,2,tomato,1.875000000000001,1,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4119,0,1,,0,2,tomato,1.9166666666666679,1,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4120,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4121,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4122,0,1,,0,2,tomato,2.041666666666668,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4123,0,1,,0,2,tomato,2.0833333333333344,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4124,0,1,,0,2,tomato,2.125000000000001,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4125,0,1,,0,2,tomato,2.1666666666666674,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4126,0,1,,0,2,tomato,2.208333333333334,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4127,0,1,,0,2,tomato,2.2500000000000004,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4128,0,1,,0,2,tomato,2.291666666666667,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4129,0,1,,0,2,tomato,2.3333333333333335,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4130,0,1,,0,2,tomato,2.375,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,102.74999999999972,24.0,,plate,3,0.2,30.0
4131,0,1,,0,2,tomato,2.4166666666666665,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,101.49999999999943,24.0,,plate,3,0.2,30.0
4132,0,1,,0,2,tomato,2.458333333333333,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,100.24999999999915,24.0,,plate,3,0.2,30.0
4133,0,1,,0,2,tomato,2.4999999999999996,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,98.99999999999886,24.0,,plate,3,0.2,30.0
4134,0,1,,0,2,tomato,2.541666666666666,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,97.74999999999858,24.0,,plate,3,0.2,30.0
4135,0,1,,0,2,tomato,2.5833333333333326,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,96.4999999999983,24.0,,plate,3,0.2,30.0
4136,0,1,,0,2,tomato,2.624999999999999,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,95.24999999999801,24.0,,plate,3,0.2,30.0
4137,0,1,,0,2,tomato,2.6666666666666656,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,93.99999999999773,24.0,,plate,3,0.2,30.0
4138,0,1,,0,2,tomato,2.708333333333332,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,92.74999999999744,24.0,,plate,3,0.2,30.0
4139,0,1,,0,2,tomato,2.7499999999999987,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,91.49999999999716,24.0,,plate,3,0.2,30.0
4140,0,1,,0,2,tomato,2.791666666666665,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,90.24999999999687,24.0,,plate,3,0.2,30.0
4141,0,1,,0,2,tomato,2.8333333333333317,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,88.99999999999659,24.0,,plate,3,0.2,30.0
4142,0,1,,0,2,tomato,2.8749999999999982,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,87.7499999999963,24.0,,plate,3,0.2,30.0
4143,0,1,,0,2,tomato,2.9166666666666647,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,86.49999999999602,24.0,,plate,3,0.2,30.0
4144,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,85.24999999999574,24.0,,plate,3,0.2,30.0
4145,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,83.99999999999545,24.0,,plate,3,0.2,30.0
4146,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,2,1.0,12.0,82.74999999999517,24.0,,plate,3,0.2,30.0
4147,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.500000000000256,,,2,1.0,12.0,81.49999999999488,24.0,,plate,3,0.2,30.0
4148,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,41.00000000000051,,,2,1.0,12.0,80.2499999999946,24.0,,plate,3,0.2,30.0
4149,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,41.50000000000077,,,2,1.0,12.0,78.99999999999432,24.0,,plate,3,0.2,30.0
4150,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,42.00000000000102,,,2,1.0,12.0,77.74999999999403,24.0,,plate,3,0.2,30.0
4151,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,42.50000000000128,,,2,1.0,12.0,76.49999999999375,24.0,,plate,3,0.2,30.0
4152,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,43.000000000001535,,,2,1.0,12.0,75.24999999999346,24.0,,plate,3,0.2,30.0
4153,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,43.50000000000179,,,2,1.0,12.0,73.99999999999318,24.0,,plate,3,0.2,30.0
4154,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,44.000000000002046,,,2,1.0,12.0,72.7499999999929,24.0,,plate,3,0.2,30.0
4155,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,44.5000000000023,,,2,1.0,12.0,71.70196048263347,24.49189088134284,,plate,3,0.2,30.0
4156,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,45.00000000000256,,,2,1.0,12.0,70.81260420163471,25.37026745516934,,plate,3,0.2,30.0
4157,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,45.500000000002814,,,2,1.0,12.0,69.92324792063596,26.24864402899584,,plate,3,0.2,30.0
4158,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,46.00000000000307,,,2,1.0,12.0,69.0338916396372,27.12702060282234,,plate,3,0.2,30.0
4159,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,46.500000000003325,,,2,1.0,12.0,68.14453535863845,28.00539717664884,,plate,3,0.2,30.0
4160,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,47.00000000000358,,,2,1.0,12.0,67.2551790776397,28.883773750475342,,plate,3,0.2,30.0
4161,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,47.50000000000384,,,2,1.0,12.0,66.36582279664094,29.762150324301842,,plate,3,0.2,30.0
4162,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,48.00000000000409,,,2,1.0,12.0,65.47646651564219,30.640526898128343,,plate,3,0.2,30.0
4163,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,48.50000000000435,,,2,1.0,12.0,64.58711023464343,31.518903471954843,,plate,3,0.2,30.0
4164,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,49.000000000004604,,,2,1.0,12.0,63.69775395364444,32.39728004578134,,plate,3,0.2,30.0
4165,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,49.50000000000486,,,2,1.0,12.0,62.80839767264497,33.275656619607844,,plate,3,0.2,30.0
4166,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,50.000000000005116,,,2,1.0,12.0,61.91904139164551,34.154033193434344,,plate,3,0.2,30.0
4167,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,50.50000000000537,,,2,1.0,12.0,61.02968511064632,35.032409767260845,,plate,3,0.2,30.0
4168,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,51.00000000000563,,,2,1.0,12.0,60.14032882964735,35.910786341087345,,plate,3,0.2,30.0
4169,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,51.50000000000588,,,2,1.0,12.0,59.25097254864839,36.789162914913845,,plate,3,0.2,30.0
4170,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,52.00000000000614,,,2,1.0,12.0,58.361616267649424,37.667539488740346,,plate,3,0.2,30.0
4171,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,52.500000000006395,,,2,1.0,12.0,57.47225998665046,38.545916062566846,,plate,3,0.2,30.0
4172,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,53.00000000000665,,,2,1.0,12.0,56.582903705651496,39.424292636393346,,plate,3,0.2,30.0
4173,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,53.50000000000691,,,2,1.0,12.0,56.0,40.0,,plate,3,0.2,30.0
4174,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,54.00000000000716,,,2,1.0,12.0,56.0,40.0,,,3,0.2,30.0
4175,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,54.50000000000742,,,2,1.0,12.0,56.0,40.0,,,3,0.2,30.0
4176,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,55.000000000007674,,,2,1.0,12.0,56.0,40.0,,,3,0.2,30.0
4177,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,55.50000000000793,,,2,1.0,12.0,56.0,40.0,,,3,0.2,30.0
4178,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.000000000008185,,,2,1.0,12.0,56.0,40.0,,,3,0.2,30.0
4179,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.50000000000844,,,2,1.0,12.0,56.0,40.0,,,3,0.2,30.0
