tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,e0879586d3df974c_score,player_da248a9f_x,player_da248a9f_y,player_da248a9f_move_target,player_da248a9f_item,player_da248a9f_score,player_da248a9f_cut_speed,player_da248a9f_speed,player_3b27a95e_x,player_3b27a95e_y,player_3b27a95e_move_target,player_3b27a95e_item,player_3b27a95e_score,player_3b27a95e_cut_speed,player_3b27a95e_speed
3668,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,29.38542762304819,34.681059137730244,,tomato,0,1.0,12.0,63.500000000001705,40.0,,,7,0.2,30.0
3669,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,29.029685110648476,35.032409767260845,,tomato,0,1.0,12.0,64.75000000000199,40.0,,,7,0.2,30.0
3670,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,28.67394259824876,35.383760396791445,,tomato,0,1.0,12.0,66.00000000000227,40.0,,,7,0.2,30.0
3671,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,28.318200085849046,35.735111026322045,,tomato,0,1.0,12.0,67.25000000000256,40.0,,,7,0.2,30.0
3672,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,27.96245757344933,36.086461655852645,,tomato,0,1.0,12.0,68.50000000000284,40.0,,,7,0.2,30.0
3673,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,27.606715061049616,36.437812285383245,,tomato,0,1.0,12.0,69.75000000000313,40.0,,,7,0.2,30.0
3674,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,27.2509725486499,36.789162914913845,,tomato,0,1.0,12.0,71.00000000000341,40.0,,,7,0.2,30.0
3675,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,26.895230036250187,37.140513544444445,,tomato,0,1.0,12.0,72.2500000000037,40.0,,,7,0.2,30.0
3676,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,26.53948752385047,37.491864173975046,,tomato,0,1.0,12.0,73.50000000000398,40.0,,,7,0.2,30.0
3677,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,26.183745011450757,37.843214803505646,,tomato,0,1.0,12.0,74.75000000000426,40.0,,,7,0.2,30.0
3678,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,25.828002499051042,38.194565433036246,,tomato,0,1.0,12.0,76.00000000000455,40.0,,,7,0.2,30.0
3679,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,25.472259986651327,38.545916062566846,,tomato,0,1.0,12.0,77.25000000000483,40.0,,,7,0.2,30.0
3680,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,25.116517474251612,38.897266692097446,,tomato,0,1.0,12.0,78.50000000000512,40.0,,,7,0.2,30.0
3681,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.760774961851897,39.248617321628046,,tomato,0,1.0,12.0,79.7500000000054,40.0,,,7,0.2,30.0
3682,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.405032449452182,39.599967951158646,,tomato,0,1.0,12.0,81.00000000000568,40.0,,,7,0.2,30.0
3683,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,tomato,0,1.0,12.0,82.25000000000597,40.0,,,7,0.2,30.0
3684,0,1,,0,2,tomato,0.0,0,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,83.50000000000625,40.0,,,7,0.2,30.0
3685,0,1,,0,2,tomato,0.041666666666666664,0,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,84.75000000000654,40.0,,,7,0.2,30.0
3686,0,1,,0,2,tomato,0.08333333333333333,0,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,86.00000000000682,40.0,,,7,0.2,30.0
3687,0,1,,0,2,tomato,0.125,0,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,87.2500000000071,40.0,,,7,0.2,30.0
3688,0,1,,0,2,tomato,0.16666666666666666,0,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,88.29803951736653,39.50810911865716,,,7,0.2,30.0
3689,0,1,,0,2,tomato,0.20833333333333331,0,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,89.18739579836529,38.62973254483066,,,7,0.2,30.0
3690,0,1,,0,2,tomato,0.24999999999999997,0,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,90.07675207936404,37.75135597100416,,,7,0.2,30.0
3691,0,1,,0,2,tomato,0.29166666666666663,0,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,90.9661083603628,36.87297939717766,,,7,0.2,30.0
3692,0,1,,0,2,tomato,0.3333333333333333,0,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,91.85546464136155,35.99460282335116,,,7,0.2,30.0
3693,0,1,,0,2,tomato,0.375,0,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,92.7448209223603,35.11622624952466,,,7,0.2,30.0
3694,0,1,,0,2,tomato,0.4166666666666667,0,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,93.63417720335906,34.23784967569816,,,7,0.2,30.0
3695,0,1,,0,2,tomato,0.45833333333333337,0,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,94.52353348435781,33.35947310187166,,,7,0.2,30.0
3696,0,1,,0,2,tomato,0.5,0,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,95.41288976535657,32.48109652804516,,,7,0.2,30.0
3697,0,1,,0,2,tomato,0.5416666666666666,0,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,96.30224604635532,31.602719954218657,,,7,0.2,30.0
3698,0,1,,0,2,tomato,0.5833333333333333,0,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,97.19160232735408,30.724343380392156,,,7,0.2,30.0
3699,0,1,,0,2,tomato,0.6249999999999999,0,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,98.08095860835283,29.845966806565656,,,7,0.2,30.0
3700,0,1,,0,2,tomato,0.6666666666666665,0,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,98.97031488935158,28.967590232739155,,,7,0.2,30.0
3701,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,99.85967117035034,28.089213658912655,,,7,0.2,30.0
3702,0,1,,0,2,tomato,0.7499999999999998,0,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,100.7490274513491,27.210837085086226,,,7,0.2,30.0
3703,0,1,,0,2,tomato,0.7916666666666664,0,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,101.63838373234823,26.33246051126008,,,7,0.2,30.0
3704,0,1,,0,2,tomato,0.833333333333333,0,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,102.52774001334755,25.454083937433936,,,7,0.2,30.0
3705,0,1,,0,2,tomato,0.8749999999999997,0,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,103.41709629434688,24.57570736360779,,,7,0.2,30.0
3706,0,1,,0,2,tomato,0.9166666666666663,0,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,,7,0.2,30.0
3707,0,1,,0,2,tomato,0.9583333333333329,0,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,7,0.2,30.0
3708,0,1,,0,2,tomato,0.9999999999999996,0,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,7,0.2,30.0
3709,0,1,,0,2,tomato,1.0416666666666663,1,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,7,0.2,30.0
3710,0,1,,0,2,tomato,1.083333333333333,1,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,7,0.2,30.0
3711,0,1,,0,2,tomato,1.1249999999999998,1,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,7,0.2,30.0
3712,0,1,,0,2,tomato,1.1666666666666665,1,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,7,0.2,30.0
3713,0,1,,0,2,tomato,1.2083333333333333,1,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,7,0.2,30.0
3714,0,1,,0,2,tomato,1.25,1,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,7,0.2,30.0
3715,0,1,,0,2,tomato,1.2916666666666667,1,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,7,0.2,30.0
3716,0,1,,0,2,tomato,1.3333333333333335,1,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,7,0.2,30.0
3717,0,1,,0,2,tomato,1.3750000000000002,1,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,7,0.2,30.0
3718,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,7,0.2,30.0
3719,0,1,,0,2,tomato,1.4583333333333337,1,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,7,0.2,30.0
3720,0,1,,0,2,tomato,1.5000000000000004,1,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,7,0.2,30.0
3721,0,1,,0,2,tomato,1.5416666666666672,1,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,7,0.2,30.0
3722,0,1,,0,2,tomato,1.583333333333334,1,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,7,0.2,30.0
3723,0,1,,0,2,tomato,1.6250000000000007,1,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,7,0.2,30.0
3724,0,1,,0,2,tomato,1.6666666666666674,1,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,7,0.2,30.0
3725,0,1,,0,2,tomato,1.7083333333333341,1,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,7,0.2,30.0
3726,0,1,,0,2,tomato,1.7500000000000009,1,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,7,0.2,30.0
3727,0,1,,0,2,tomato,1.7916666666666676,1,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,102.74999999999972,24.0,,plate,7,0.2,30.0
3728,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,101.49999999999943,24.0,,plate,7,0.2,30.0
3729,0,1,,0,2,tomato,1.875000000000001,1,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,100.24999999999915,24.0,,plate,7,0.2,30.0
3730,0,1,,0,2,tomato,1.9166666666666679,1,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,98.99999999999886,24.0,,plate,7,0.2,30.0
3731,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,97.74999999999858,24.0,,plate,7,0.2,30.0
3732,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,96.4999999999983,24.0,,plate,7,0.2,30.0
3733,0,1,,0,2,tomato,2.041666666666668,2,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,95.24999999999801,24.0,,plate,7,0.2,30.0
3734,0,1,,0,2,tomato,2.0833333333333344,2,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,93.99999999999773,24.0,,plate,7,0.2,30.0
3735,0,1,,0,2,tomato,2.125000000000001,2,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,92.74999999999744,24.0,,plate,7,0.2,30.0
3736,0,1,,0,2,tomato,2.1666666666666674,2,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,91.49999999999716,24.0,,plate,7,0.2,30.0
3737,0,1,,0,2,tomato,2.208333333333334,2,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,90.24999999999687,24.0,,plate,7,0.2,30.0
3738,0,1,,0,2,tomato,2.2500000000000004,2,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,88.99999999999659,24.0,,plate,7,0.2,30.0
3739,0,1,,0,2,tomato,2.291666666666667,2,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,87.7499999999963,24.0,,plate,7,0.2,30.0
3740,0,1,,0,2,tomato,2.3333333333333335,2,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,86.49999999999602,24.0,,plate,7,0.2,30.0
3741,0,1,,0,2,tomato,2.375,2,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,85.24999999999574,24.0,,plate,7,0.2,30.0
3742,0,1,,0,2,tomato,2.4166666666666665,2,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,83.99999999999545,24.0,,plate,7,0.2,30.0
3743,0,1,,0,2,tomato,2.458333333333333,2,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,82.74999999999517,24.0,,plate,7,0.2,30.0
3744,0,1,,0,2,tomato,2.4999999999999996,2,0,3,tomato,0.3416666666666669,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,40.0,,,0,1.0,12.0,81.49999999999488,24.0,,plate,7,0.2,30.0
