tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,b798728e6268c9fe_score,player_e0376b21_x,player_e0376b21_y,player_e0376b21_move_target,player_e0376b21_item,player_e0376b21_score,player_e0376b21_cut_speed,player_e0376b21_speed,player_a0274873_x,player_a0274873_y,player_a0274873_move_target,player_a0274873_item,player_a0274873_score,player_a0274873_cut_speed,player_a0274873_speed
541,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
542,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
543,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
544,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.4999999999999,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
545,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.9999999999998,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
546,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,25.4999999999997,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
547,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,25.999999999999602,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
548,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,26.499999999999503,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
549,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,26.999999999999403,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
550,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,27.499999999999304,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
551,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,27.999999999999204,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
552,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,28.499999999999105,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
553,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,28.999999999999005,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
554,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,29.499999999998906,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
555,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,29.999999999998806,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
556,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,30.499999999998707,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
557,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,30.999999999998607,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
558,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,31.499999999998508,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
559,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,31.99999999999841,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
560,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,32.499999999998664,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
561,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,32.99999999999892,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
562,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,33.499999999999176,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
563,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,33.99999999999943,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
564,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,34.49999999999969,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
565,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,34.99999999999994,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
566,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,35.5000000000002,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
567,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,36.000000000000455,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
568,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,36.50000000000071,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
569,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,37.000000000000966,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
570,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,37.50000000000122,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
571,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,38.00000000000148,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
572,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,38.500000000001734,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
573,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,39.00000000000199,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
574,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,39.500000000002245,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
575,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.85945974818776,39.94229700496214,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
576,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.50810911865716,40.2980395173615,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
577,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.15675848912656,40.65378202976086,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
578,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.80540785959596,41.00952454216022,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
579,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.45405723006536,41.36526705455958,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
580,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.10270660053476,41.72100956695894,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
581,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.75135597100416,42.0767520793584,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
582,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.40000534147356,42.43249459175813,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
583,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.04865471194296,42.78823710415786,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
584,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.69730408241236,43.14397961655759,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
585,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.34595345288176,43.499722128957316,,tomato,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
586,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.99460282335116,43.855464641357045,,tomato,0,1.0,12.0,103.11611652351695,24.88388347648305,,plate,0,0.2,30.0
587,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.64325219382056,44.21120715375678,,tomato,0,1.0,12.0,102.2322330470339,25.7677669529661,,plate,0,0.2,30.0
588,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.29190156428996,44.56694966615651,,tomato,0,1.0,12.0,101.34834957055085,26.65165042944915,,plate,0,0.2,30.0
589,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.94055093475936,44.92269217855624,,tomato,0,1.0,12.0,100.4644660940678,27.535533905932198,,plate,0,0.2,30.0
590,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.58920030522876,45.27843469095597,,tomato,0,1.0,12.0,99.58058261758475,28.419417382415247,,plate,0,0.2,30.0
591,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.23784967569816,45.6341772033557,,tomato,0,1.0,12.0,98.6966991411017,29.303300858898297,,plate,0,0.2,30.0
592,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.88649904616756,45.98991971575543,,tomato,0,1.0,12.0,97.81281566461865,30.187184335381346,,plate,0,0.2,30.0
593,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.53514841663696,46.345662228155156,,tomato,0,1.0,12.0,96.9289321881356,31.071067811864395,,plate,0,0.2,30.0
594,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.18379778710636,46.701404740554885,,tomato,0,1.0,12.0,96.04504871165256,31.954951288347445,,plate,0,0.2,30.0
595,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.83244715757576,47.05714725295462,,tomato,0,1.0,12.0,95.1611652351695,32.838834764830494,,plate,0,0.2,30.0
596,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.48109652804516,47.41288976535434,,tomato,0,1.0,12.0,94.27728175868646,33.722718241313544,,plate,0,0.2,30.0
597,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.12974589851456,47.76863227775408,,tomato,0,1.0,12.0,93.3933982822034,34.60660171779659,,plate,0,0.2,30.0
598,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.77839526898396,48.12437479015381,,tomato,0,1.0,12.0,92.50951480572036,35.49048519427964,,plate,0,0.2,30.0
599,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.42704463945336,48.48011730255354,,tomato,0,1.0,12.0,91.62563132923731,36.37436867076269,,plate,0,0.2,30.0
600,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.075694009922756,48.83585981495327,,tomato,0,1.0,12.0,90.74174785275426,37.25825214724574,,plate,0,0.2,30.0
601,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.724343380392156,49.191602327352996,,tomato,0,1.0,12.0,89.85786437627121,38.14213562372879,,plate,0,0.2,30.0
602,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.372992750861556,49.547344839752725,,tomato,0,1.0,12.0,88.97398089978816,39.02601910021184,,plate,0,0.2,30.0
603,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.021642121330956,49.903087352152454,,tomato,0,1.0,12.0,88.04617444130974,39.80565318468376,,plate,0,0.2,30.0
604,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.670291491800356,50.25882986455218,,tomato,0,1.0,12.0,86.79626611486532,39.820791727740755,,plate,0,0.2,30.0
605,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.318940862269756,50.61457237695191,,tomato,0,1.0,12.0,85.54635778842089,39.835930270797746,,plate,0,0.2,30.0
606,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.967590232739155,50.97031488935165,,tomato,0,1.0,12.0,84.29644946197647,39.85106881385474,,plate,0,0.2,30.0
607,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.616239603208555,51.32605740175138,,tomato,0,1.0,12.0,83.04654113553204,39.86620735691173,,plate,0,0.2,30.0
608,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.264888973677955,51.68179991415111,,tomato,0,1.0,12.0,81.79663280908761,39.88134589996872,,plate,0,0.2,30.0
609,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.913538344147355,52.037542426550836,,tomato,0,1.0,12.0,80.54672448264319,39.89648444302571,,plate,0,0.2,30.0
610,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.562187714616755,52.393284938950565,,tomato,0,1.0,12.0,79.29681615619876,39.911622986082705,,plate,0,0.2,30.0
611,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.210837085086155,52.749027451350294,,tomato,0,1.0,12.0,78.04690782975433,39.9267615291397,,plate,0,0.2,30.0
612,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.859486455555555,53.10476996375002,,tomato,0,1.0,12.0,76.7969995033099,39.94190007219687,,plate,0,0.2,30.0
613,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.508135826024954,53.46051247614975,,tomato,0,1.0,12.0,75.54709117686548,39.95703861525422,,plate,0,0.2,30.0
614,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.156785196494354,53.81625498854948,,tomato,0,1.0,12.0,74.29718285042105,39.972177158311574,,plate,0,0.2,30.0
615,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.805434566963754,54.17199750094921,,tomato,0,1.0,12.0,73.04727452397663,39.98731570136893,,plate,0,0.2,30.0
616,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.454083937433154,54.52774001334894,,tomato,0,1.0,12.0,71.91278695016098,40.27873505658064,,plate,0,0.2,30.0
617,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.102733307902554,54.883482525748676,,tomato,0,1.0,12.0,71.02356847568149,41.15725113762039,,plate,0,0.2,30.0
618,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.751382678371954,55.239225038148405,,tomato,0,1.0,12.0,70.134350001202,42.03576721866014,,plate,0,0.2,30.0
619,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.400032048841354,55.594967550548134,,tomato,0,1.0,12.0,69.2451315267225,42.91428329969989,,plate,0,0.2,30.0
620,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato,0,1.0,12.0,68.35591305224301,43.79279938073964,,plate,0,0.2,30.0
621,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,67.46669457776352,44.671315461779386,,plate,0,0.2,30.0
622,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,66.57747610328403,45.549831542819135,,plate,0,0.2,30.0
623,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,12.0,65.68825762880454,46.42834762385888,,plate,0,0.2,30.0
