tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,91e0f7087dd7e64b_score,player_a33720bc_x,player_a33720bc_y,player_a33720bc_move_target,player_a33720bc_item,player_a33720bc_score,player_a33720bc_cut_speed,player_a33720bc_speed,player_59c4b247_x,player_59c4b247_y,player_59c4b247_move_target,player_59c4b247_item,player_59c4b247_score,player_59c4b247_cut_speed,player_59c4b247_speed
3699,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.000021040228155,51.83871878494558,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3700,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.00001992945375,51.213718784946856,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3701,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.000018818679344,50.588718784948135,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3702,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.00001770790494,49.963718784949414,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3703,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.00001659713053,49.33871878495069,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3704,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.00001548635633,48.71371878495197,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3705,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.00001437558228,48.08871878495325,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3706,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.00001326480823,47.46371878495453,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3707,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.00001215403418,46.83871878495581,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3708,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.00001104326013,46.21371878495709,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3709,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.00000993248608,45.58871878495837,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3710,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.00000882171203,44.963718784959646,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3711,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.00000771093798,44.338718784960925,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3712,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.00000660016393,43.713718784962204,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3713,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.00000548938988,43.08871878496348,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3714,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.00000437861583,42.46371878496476,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3715,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.00000326784178,41.83871878496604,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3716,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.000002157067726,41.21371878496732,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3717,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.000001046293676,40.5887187849686,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3718,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.000000341558234,39.96371878496935,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3719,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.00000032818582,39.33871878496921,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3720,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.000000314813406,38.71371878496907,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3721,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.00000030144099,38.088718784968925,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3722,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.00000028806858,37.46371878496878,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3723,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.00000027469616,36.83871878496864,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3724,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.00000026132375,36.2137187849685,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3725,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.000000247951334,35.58871878496836,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3726,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.00000023457892,34.963718784968215,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3727,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.000000221206506,34.33871878496807,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3728,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.00000020783409,33.71371878496793,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3729,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.00000019446168,33.08871878496779,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3730,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.00000018108926,32.46371878496765,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3731,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.00000016771685,31.838718784967504,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3732,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.000000154344434,31.213718784967362,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3733,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.00000014097202,30.58871878496722,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3734,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.000000127599606,29.963718784967078,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3735,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.00000011422719,29.338718784966936,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3736,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.00000010085478,28.713718784966794,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3737,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.00000008748236,28.08871878496665,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3738,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.00000007410995,27.46371878496651,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3739,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.000000060737534,26.838718784966368,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3740,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.00000004736512,26.213718784966225,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3741,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.000000033992706,25.588718784966083,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3742,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.00000002062014,24.96371878496594,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3743,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.00000000724737,24.3387187849658,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3744,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,tomato,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3745,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.0,0,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3746,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.041666666666666664,0,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3747,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.08333333333333333,0,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3748,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.125,0,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3749,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.16666666666666666,0,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3750,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.20833333333333331,0,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3751,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.24999999999999997,0,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3752,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.29166666666666663,0,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3753,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.3333333333333333,0,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3754,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.375,0,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3755,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.4166666666666667,0,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3756,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.45833333333333337,0,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3757,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.5,0,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3758,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.5416666666666666,0,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3759,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.5833333333333333,0,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3760,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.6249999999999999,0,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3761,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3762,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.7083333333333331,0,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3763,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.7499999999999998,0,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3764,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.7916666666666664,0,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3765,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.833333333333333,0,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3766,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.8749999999999997,0,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3767,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.9166666666666663,0,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3768,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.9583333333333329,0,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3769,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.9999999999999996,0,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3770,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.0416666666666663,1,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3771,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.083333333333333,1,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3772,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.1249999999999998,1,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
