tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,fa1765f789d7e85b_score,player_e664e774_x,player_e664e774_y,player_e664e774_move_target,player_e664e774_item,player_e664e774_score,player_e664e774_cut_speed,player_e664e774_speed,player_f3cd20a1_x,player_f3cd20a1_y,player_f3cd20a1_move_target,player_f3cd20a1_item,player_f3cd20a1_score,player_f3cd20a1_cut_speed,player_f3cd20a1_speed
3423,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,81.50000000000591,72.0,,,3,1.0,12.0,78.04690782975433,39.9267615291397,,plate,1,0.2,30.0
3424,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,81.00000000000637,72.0,,,3,1.0,12.0,76.7969995033099,39.94190007219687,,plate,1,0.2,30.0
3425,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,80.50000000000682,72.0,,,3,1.0,12.0,75.54709117686548,39.95703861525422,,plate,1,0.2,30.0
3426,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,80.00000000000728,72.0,,,3,1.0,12.0,74.29718285042105,39.972177158311574,,plate,1,0.2,30.0
3427,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,79.50000000000773,72.0,,,3,1.0,12.0,73.04727452397663,39.98731570136893,,plate,1,0.2,30.0
3428,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,79.00000000000819,72.0,,,3,1.0,12.0,71.91278695016098,40.27873505658064,,plate,1,0.2,30.0
3429,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,78.50000000000864,72.0,,,3,1.0,12.0,71.02356847568149,41.15725113762039,,plate,1,0.2,30.0
3430,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,78.0000000000091,72.0,,,3,1.0,12.0,70.134350001202,42.03576721866014,,plate,1,0.2,30.0
3431,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,77.50000000000955,72.0,,,3,1.0,12.0,69.2451315267225,42.91428329969989,,plate,1,0.2,30.0
3432,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,77.00000000001,72.0,,,3,1.0,12.0,68.35591305224301,43.79279938073964,,plate,1,0.2,30.0
3433,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,76.50000000001046,72.0,,,3,1.0,12.0,67.46669457776352,44.671315461779386,,plate,1,0.2,30.0
3434,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,76.00000000001091,72.0,,,3,1.0,12.0,66.57747610328403,45.549831542819135,,plate,1,0.2,30.0
3435,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,75.50000000001137,72.0,,,3,1.0,12.0,65.68825762880454,46.42834762385888,,plate,1,0.2,30.0
3436,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,75.00000000001182,72.0,,,3,1.0,12.0,64.79903915432504,47.30686370489863,,plate,1,0.2,30.0
3437,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,74.50000000001228,72.0,,,3,1.0,12.0,63.90982067984555,48.18537978593838,,plate,1,0.2,30.0
3438,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,74.00000000001273,72.0,,,3,1.0,12.0,63.02060220536606,49.06389586697813,,plate,1,0.2,30.0
3439,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,73.50000000001319,72.0,,,3,1.0,12.0,62.13138373088657,49.94241194801788,,plate,1,0.2,30.0
3440,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,73.00000000001364,72.0,,,3,1.0,12.0,61.24216525640708,50.82092802905757,,plate,1,0.2,30.0
3441,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.5000000000141,72.0,,,3,1.0,12.0,60.352946781927585,51.69944411009722,,plate,1,0.2,30.0
3442,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.00000000001455,72.0,,,3,1.0,12.0,59.46372830744809,52.57796019113686,,plate,1,0.2,30.0
3443,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,71.500000000015,72.0,,,3,1.0,12.0,58.5745098329686,53.4564762721765,,plate,1,0.2,30.0
3444,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,71.00000000001546,72.0,,,3,1.0,12.0,57.68529135848911,54.334992353216144,,plate,1,0.2,30.0
3445,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,70.50000000001592,72.0,,,3,1.0,12.0,56.79607288400962,55.213508434255786,,plate,1,0.2,30.0
3446,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,70.00000000001637,72.0,,,3,1.0,12.0,56.0,56.0,,plate,1,0.2,30.0
3447,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,69.50000000001683,72.0,,,3,1.0,12.0,56.0,56.0,,,1,0.2,30.0
3448,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,69.00000000001728,72.0,,,3,1.0,12.0,56.0,56.0,,,1,0.2,30.0
3449,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,68.50000000001774,72.0,,,3,1.0,12.0,56.0,56.0,,,1,0.2,30.0
3450,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,68.00000000001819,72.0,,,3,1.0,12.0,56.0,56.0,,,1,0.2,30.0
3451,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,67.50000000001864,72.0,,,3,1.0,12.0,56.0,56.0,,,1,0.2,30.0
3452,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,67.0000000000191,72.0,,,3,1.0,12.0,56.0,56.0,,,1,0.2,30.0
3453,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,66.50000000001955,72.0,,,3,1.0,12.0,56.0,56.0,,,1,0.2,30.0
3454,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,66.00000000002001,72.0,,,3,1.0,12.0,56.0,56.0,,,1,0.2,30.0
3455,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,65.50000000002046,72.0,,,3,1.0,12.0,56.0,56.0,,,1,0.2,30.0
3456,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,65.00000000002092,72.0,,,3,1.0,12.0,56.0,56.0,,,1,0.2,30.0
3457,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,64.50000000002137,72.0,,,3,1.0,12.0,56.0,56.0,,,1,0.2,30.0
3458,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,64.00000000002183,72.0,,,3,1.0,12.0,56.0,56.0,,,1,0.2,30.0
3459,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,63.50000000002157,72.0,,,3,1.0,12.0,56.0,56.0,,,1,0.2,30.0
3460,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,63.000000000021316,72.0,,,3,1.0,12.0,56.0,56.0,,,1,0.2,30.0
3461,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,62.50000000002106,72.0,,,3,1.0,12.0,56.0,56.0,,,1,0.2,30.0
3462,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,62.000000000020805,72.0,,,3,1.0,12.0,56.0,56.0,,,1,0.2,30.0
3463,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,61.50000000002055,72.0,,,3,1.0,12.0,56.88388347648305,55.11611652351695,,,1,0.2,30.0
3464,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,61.00000000002029,72.0,,,3,1.0,12.0,57.7677669529661,54.2322330470339,,,1,0.2,30.0
3465,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,60.50000000002004,72.0,,,3,1.0,12.0,58.65165042944915,53.34834957055085,,,1,0.2,30.0
3466,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,60.00000000001978,72.0,,,3,1.0,12.0,59.5355339059322,52.4644660940678,,,1,0.2,30.0
3467,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,59.500000000019526,72.0,,,3,1.0,12.0,60.41941738241525,51.58058261758475,,,1,0.2,30.0
3468,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,59.00000000001927,72.0,,,3,1.0,12.0,61.3033008588983,50.6966991411017,,,1,0.2,30.0
3469,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,58.500000000019014,72.0,,,3,1.0,12.0,62.187184335381346,49.812815664618654,,,1,0.2,30.0
3470,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,58.00000000001876,72.0,,,3,1.0,12.0,63.071067811864395,48.928932188135605,,,1,0.2,30.0
3471,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,57.5000000000185,72.0,,,3,1.0,12.0,63.954951288347445,48.045048711652555,,,1,0.2,30.0
3472,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,57.00000000001825,72.0,,,3,1.0,12.0,64.8388347648305,47.161165235169506,,,1,0.2,30.0
3473,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.50000000001799,72.0,,,3,1.0,12.0,65.72271824131354,46.277281758686456,,,1,0.2,30.0
3474,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,,3,1.0,12.0,66.6066017177966,45.39339828220341,,,1,0.2,30.0
3475,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,67.49048519427964,44.50951480572036,,,1,0.2,30.0
3476,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,68.37436867076269,43.62563132923731,,,1,0.2,30.0
3477,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,69.25825214724574,42.74174785275426,,,1,0.2,30.0
3478,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,70.14213562372879,41.85786437627121,,,1,0.2,30.0
3479,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,71.02601910021184,40.97398089978816,,,1,0.2,30.0
3480,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,71.95382555869026,40.19434681531624,,,1,0.2,30.0
3481,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,73.20373388513468,40.179208272259245,,,1,0.2,30.0
3482,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,74.45364221157911,40.164069729202254,,,1,0.2,30.0
3483,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,75.70355053802353,40.14893118614526,,,1,0.2,30.0
3484,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,76.95345886446796,40.13379264308827,,,1,0.2,30.0
3485,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,78.20336719091239,40.11865410003128,,,1,0.2,30.0
3486,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,79.45327551735681,40.10351555697429,,,1,0.2,30.0
3487,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,80.70318384380124,40.088377013917295,,,1,0.2,30.0
3488,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,81.95309217024567,40.0732384708603,,,1,0.2,30.0
3489,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,83.2030004966901,40.05809992780313,,,1,0.2,30.0
3490,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,84.45290882313452,40.04296138474578,,,1,0.2,30.0
3491,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,85.70281714957895,40.027822841688426,,,1,0.2,30.0
3492,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,86.95272547602337,40.01268429863107,,,1,0.2,30.0
3493,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,88.08721304983902,39.72126494341936,,,1,0.2,30.0
3494,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,88.97643152431851,38.84274886237961,,,1,0.2,30.0
3495,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,89.865649998798,37.96423278133986,,,1,0.2,30.0
3496,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,90.7548684732775,37.08571670030011,,,1,0.2,30.0
3497,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,91.64408694775699,36.20720061926036,,,1,0.2,30.0
3498,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,92.53330542223648,35.328684538220614,,,1,0.2,30.0
