tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,c9df4aeb99167dda_score,player_c0983c61_x,player_c0983c61_y,player_c0983c61_move_target,player_c0983c61_item,player_c0983c61_score,player_c0983c61_cut_speed,player_c0983c61_speed,player_98027992_x,player_98027992_y,player_98027992_move_target,player_98027992_item,player_98027992_score,player_98027992_cut_speed,player_98027992_speed
4113,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,74.7734578174295,26.80704265818984,,,2,1.0,15.0,88.0,67.25000000000256,,,0,0.5,30.0
4114,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,74.33418374959255,26.36244925593746,,,2,1.0,15.0,88.0,67.25000000000256,,,0,0.5,30.0
4115,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,73.8949096817556,25.91785585368508,,,2,1.0,15.0,88.0,67.25000000000256,,,0,0.5,30.0
4116,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,73.45563561391866,25.4732624514327,,,2,1.0,15.0,88.0,67.25000000000256,,,0,0.5,30.0
4117,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,73.01636154608171,25.02866904918032,,,2,1.0,15.0,88.0,67.25000000000256,,,0,0.5,30.0
4118,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.57708747824476,24.58407564692794,,,2,1.0,15.0,88.0,67.25000000000256,,,0,0.5,30.0
4119,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,,2,1.0,15.0,88.0,67.25000000000256,,,0,0.5,30.0
4120,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,67.25000000000256,,,0,0.5,30.0
4121,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,67.25000000000256,,,0,0.5,30.0
4122,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,67.25000000000256,,,0,0.5,30.0
4123,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,67.25000000000256,,,0,0.5,30.0
4124,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,67.25000000000256,,,0,0.5,30.0
4125,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,67.25000000000256,,,0,0.5,30.0
4126,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,67.25000000000256,,,0,0.5,30.0
4127,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,67.25000000000256,,,0,0.5,30.0
4128,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,67.25000000000256,,,0,0.5,30.0
4129,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,67.25000000000256,,,0,0.5,30.0
4130,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,67.25000000000256,,,0,0.5,30.0
4131,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,68.50000000000284,,,0,0.5,30.0
4132,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,69.75000000000313,,,0,0.5,30.0
4133,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,68.50000000000284,,,0,0.5,30.0
4134,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,67.25000000000256,,,0,0.5,30.0
4135,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,66.00000000000227,,,0,0.5,30.0
4136,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,64.75000000000199,,,0,0.5,30.0
4137,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,63.500000000001705,,,0,0.5,30.0
4138,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,62.25000000000142,,,0,0.5,30.0
4139,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,61.00000000000114,,,0,0.5,30.0
4140,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,59.75000000000085,,,0,0.5,30.0
4141,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,58.50000000000057,,,0,0.5,30.0
4142,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,57.250000000000284,,,0,0.5,30.0
4143,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4144,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4145,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4146,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4147,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4148,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4149,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4150,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4151,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4152,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4153,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4154,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4155,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4156,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4157,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4158,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4159,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4160,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4161,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4162,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4163,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4164,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4165,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4166,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4167,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4168,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4169,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4170,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4171,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4172,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4173,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4174,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4175,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4176,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4177,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4178,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4179,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4180,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4181,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.625000000000142,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4182,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,25.250000000000284,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4183,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,25.875000000000426,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4184,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,26.50000000000057,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4185,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,27.12500000000071,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4186,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,27.750000000000853,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
